티커,종가,시가총액,거래량,거래대금,상장주식수
005930,60200,359380909510000,19073552,1144230876258,5969782550
000660,86500,62972204572500,2849783,246334269000,728002365
207940,752000,49756080000000,210011,160128961000,66165000
051910,702000,49555824786000,563688,400928496100,70592343
035420,283000,46486540785000,1728995,491946808250,164263395
005935,55500,45670211850000,2606507,143530288340,822886700
068270,276500,37325768557000,1046021,292382871000,134993738
005380,173500,37071430444500,1796342,310911686000,213668187
006400,533000,36651494490000,596508,315973899000,68764530
035720,356000,31416223564000,1105100,394634462500,88247819
051900,1529000,23880223213000,31661,48354875000,15618197
012330,241000,22908181254000,544843,130133195000,95054694
000270,54500,22092302411500,3155193,169081143100,405363347
028260,116500,21772344936500,548716,63434432000,186887081
005490,237000,20663279895000,465479,111185764500,87186835
105560,44700,18586614024000,2913985,130226247350,415807920
017670,227000,18329276397000,485633,109159230500,80745711
036570,797000,17497355534000,172812,138935425000,21954022
055550,32950,17019559213250,7202607,236896255500,516526835
096770,160000,14794490240000,1890060,302188881500,92465564
066570,85900,14057347222600,898189,77216242500,163647814
034730,195000,13720257915000,220355,42991066000,70360297
091990,90300,13703893866600,978052,88591458400,151759622
032830,66800,13360000000000,1145747,75691457200,200000000
015760,20700,13288656393900,2925085,60517775250,641964077
326030,169500,13274095875000,400127,66722179500,78313250
018260,171000,13231603800000,208757,35892420500,77377800
003550,74000,12769227694000,432878,31927088700,172557131
033780,84500,11601215996500,429405,36009497000,137292497
251270,125500,10773276169000,372072,46730635000,85842838
086790,34900,10478447963800,3233993,112314015200,300242062
009150,139500,10419770592000,390135,54503239500,74693696
090430,170000,9937943300000,562162,96402721000,58458490
000810,195000,9238093215000,276339,52960486000,47374837
011170,268000,9185812292000,439290,118587075500,34275419
009830,51800,8280980944600,11103720,579918360000,159864497
010950,66400,7475497388800,3897879,250506830300,112582792
010130,390000,7359300000000,57989,22677601000,18870000
086280,194000,7275000000000,680423,131247921500,37500000
316140,9860,7121559354380,2734226,26934396410,722267683
019170,128500,6808571215000,979177,126343826000,52984990
018880,12550,6699190000000,971962,12049655200,533800000
009540,93000,6581899788000,969410,89821427200,70773116
096530,250500,6571622010000,1685877,427843502800,26234020
024110,8860,6544566229600,4772839,42239433360,738664360
030200,23150,6044738355200,935574,21646882600,261111808
352820,168000,5984791680000,491183,83021388000,35623760
006800,9060,5846566656480,2185510,20057343780,645316408
097950,379500,5713063587000,84054,32014088000,15054186
021240,75000,5534971425000,145585,10877850900,73799619
285130,456000,5354076576000,1009455,445582417500,11741396
034220,14900,5331453930000,1972674,29488521500,357815700
180640,90000,5325341310000,405570,36851992600,59170459
032640,11750,5130183491750,2888113,33751616750,436611361
