티커,종가,시가총액,거래량,거래대금,상장주식수
005930,71500,426839452325000,16812570,1204672538100,5969782550
000660,107500,78260254237500,2892292,311461835500,728002365
035420,410000,67347991950000,352579,144799010500,164263395
051910,831000,58662237033000,143263,120412377000,70592343
207940,874000,57828210000000,36404,31947649000,66165000
035720,128000,57006248960000,1642378,209732706000,445361320
005935,66200,54475099540000,1780045,117437977300,822886700
006400,731000,50266871430000,218949,160563879000,68764530
005380,210000,44870319270000,417645,87725718000,213668187
000270,86000,34861247842000,1381762,118191740100,405363347
323410,64100,30453925191700,902143,57916624600,475100237
068270,206500,28483518854000,812378,168730789500,137934716
005490,298000,25981676830000,343252,103639717000,87186835
012330,255500,24219635517000,203780,52114523500,94793094
105560,57000,23701051440000,1226486,70096807600,415807920
259960,483500,23670489507500,106072,51654894500,48956545
096770,248500,22977692654000,425892,106450319500,92465564
017670,309500,22302614258500,0,0,72060143
028260,117000,21865788477000,330634,38896922000,186887081
066570,123000,20128681122000,915388,112705392500,163647814
055550,38200,19734102962800,1178985,45343895000,516599554
051900,1217000,19007345749000,61723,75079094000,15618197
302440,233000,17824500000000,1041672,249891484500,76500000
034730,248500,17484533804500,141282,35214436500,70360297
015760,22950,14733075567150,980189,22433849950,641964077
003550,93100,14644722448300,160430,14957483000,157300993
036570,643000,14116436146000,196240,126221344000,21954022
032830,68500,13700000000000,198067,13645565600,200000000
086790,45300,13600965408600,728992,33175775350,300242062
352820,348000,13589684316000,319505,111828308500,39050817
034020,25100,13019510158400,10192672,251361288950,518705584
091990,83400,12928598694600,730796,61208601200,155019169
018260,159000,12303070200000,91648,14615052500,77377800
009150,162500,12137725600000,737757,120181681000,74693696
361610,162000,11550209904000,249378,40868002000,71297592
010950,102500,11539736180000,184435,19037167500,112582792
033780,83900,11518840498300,1006837,84010306000,137292497
003670,144500,11193435290000,198319,28802329000,77463220
090430,190500,11142870589500,222404,42428975000,58492759
000810,235000,11133086695000,69138,16335456500,47374837
011200,27400,11107754143800,5772143,159175394100,405392487
251270,126500,10873118003000,119550,15194702500,85953502
003490,30800,10712881410000,1568722,48329566700,347820825
329180,116000,10297681456000,368462,42585028500,88773116
316140,13450,9792414384050,1582771,21250655300,728060549
010130,512000,9661440000000,118475,60946647000,18870000
247540,404000,8855464264000,115853,47124075200,21919466
024110,11200,8336166574400,1099040,12343572950,744300587
030200,31150,8133632819200,513783,16049365650,261111808
011170,229000,7849070951000,95291,21937644500,34275419
018880,14700,7846860000000,633977,9322583050,533800000
326030,97800,7659035850000,171350,16794002600,78313250
009830,39100,7478989232700,1142592,44539088600,191278497
009540,103500,7325017506000,283209,29555810000,70773116
263750,106200,7032723300000,978520,103325300100,66221500
034220,19650,7031078505000,1989477,39495717500,357815700
383220,887000,6795675105000,27929,24775154000,7661415
066970,190700,6638317344800,794696,151562598300,34810264
011790,170500,6456544809000,340741,57704263000,37868298
293490,86400,6453034128000,4425762,390449592300,74687895
032640,14450,6309034166450,759030,11014445050,436611361
086280,168000,6300000000000,75527,12815268000,37500000
112040,183400,6099413395600,1099584,199310359500,33257434
035250,27650,5915454825000,720250,20034290050,213940500
004020,44100,5884959118500,542570,24199273300,133445785
021240,79700,5881829634300,106156,8465177800,73799619
097950,387500,5833497075000,31296,12217999000,15054186
000720,51800,5768228627000,385086,19962696500,111355765
006800,8940,5679728687520,1198259,10706704480,635316408
088980,13550,5485657161850,1118237,15122395500,404845547
161390,44100,5462890542900,332924,14468151300,123875069
011780,169500,5164273624500,200269,34094649000,30467691
011070,215000,5088428005000,297855,65125317500,23667107
267250,63600,5023960206000,125274,7983278500,78993085
137310,47850,4941534241050,369011,17568040700,103271353
071050,87300,4864879101600,204679,17884015800,55725992
028050,24600,4821600000000,1060447,26236064800,196000000
139480,170000,4738889230000,101504,17341692000,27875819
271560,119500,4724567774000,47810,5733322500,39536132
028300,43800,4669520803200,598270,26014634100,106610064
020150,98400,4537306164000,345702,34272414400,46110835
138040,33450,4482677784300,71456,2395426700,134011294
068760,118200,4320034236600,138103,16339670800,36548513
000100,61700,4317331570300,197053,12134465800,69972959
005830,60300,4269240000000,132954,8003467900,70800000
016360,47350,4228355000000,251153,11904616350,89300000
002790,51000,4205367180000,106341,5416919050,82458180
241560,41400,4150315472400,431040,17659251500,100249166
036490,389200,4105154331600,29213,11342478000,10547673
036460,44300,4089465900000,305096,13508795750,92313000
003410,8030,4045992547850,878725,7072662660,503859595
078930,43450,4037173174100,173632,7530842050,92915378
008930,59900,4031546198900,89240,5348567900,67304611
029780,34600,4008717628600,113096,3912846650,115858891
005940,13050,3876292225350,465660,6103671450,297033887
035760,176700,3874881511800,83775,14847984400,21929154
010140,6120,3855600000000,4064499,25036472520,630000000
180640,57300,3824137422900,110509,6360844200,66738873
014680,325000,3683938375000,49314,16164311500,11335195
006360,42800,3662887772000,422656,18042845150,85581490
005387,99000,3612059649000,52010,5139633900,36485451
004990,33800,3545932210600,133838,4504714750,104909237
336260,54100,3543210576600,1163394,62344757700,65493726
000060,29250,3528281250000,248660,7161379200,120625000
026960,35200,3509440000000,201111,7107428250,99700000
007070,32900,3445219633800,196355,6476661800,104717922
196170,80700,3410724975000,575993,45744913300,42264250
000120,148500,3387633084000,32006,4761504500,22812344
128940,274000,3309449268000,18931,5207735000,12078282
028670,6080,3250182632960,3919320,23964102350,534569512
012750,85500,3248929719000,71840,6170348900,37999178
008560,4725,3221176985775,729859,3459110185,681730579
307950,116000,3181181912000,46118,5387841000,27423982
