티커,종가,시가총액,거래량,거래대금,상장주식수
005930,42550,254014247502500,11766018,499609785843,5969782550
000660,65900,47975355853500,3023108,200326790700,728002365
005380,135500,28952039338500,495640,66543557500,213668187
005935,34450,28348446815000,1250004,42809568550,822886700
068270,186000,23869207020000,430348,79270541500,128329070
051910,327500,23118992332500,263071,86947468500,70592343
055550,45200,21433821332400,997578,44954861182,474199587
012330,221000,21062779374000,183125,40161102000,95306694
005490,239500,20881246982500,244768,58220514000,87186835
017670,250000,20186427750000,115951,29035678500,80745711
051900,1286000,20085001342000,35847,46007764312,15618197
207940,283500,18757777500000,119920,33978396500,66165000
105560,44650,18668680127050,692488,30825431575,418111537
035420,112000,18459100240000,378379,42526903757,164813395
028260,91400,17337669930200,357779,32693911400,189690043
000270,41200,16700969896400,753525,30888174700,405363347
034730,234500,16499489646500,103443,23961398500,70360297
018260,210000,16249338000000,112741,23507975500,77377800
032830,80600,16120000000000,181850,14562915500,200000000
015760,24950,16017003721150,815765,20265238950,641964077
096770,165000,15256818060000,291144,47834230000,92465564
006400,213500,14681227155000,452930,96336352000,68764530
033780,99900,13715520450300,220587,21893321700,137292497
000810,272000,12885955664000,62700,16928781194,47374837
066570,78400,12829988617600,595073,46491655100,163647814
003550,73000,12596670563000,145640,10546779100,172557131
086790,37150,11153992603300,979472,36039530500,300242062
036570,476500,10457517733000,64101,30387272000,21946522
035720,124500,10383533188500,460680,57076073500,83401873
090430,176000,10288694240000,278621,48666046500,58458490
251270,113000,9656169225000,232450,26156528000,85452825
316140,14100,9590316714600,751578,10543901160,680164306
010950,82300,9265563781600,154790,12657904500,112582792
011170,255000,8740231845000,95870,24299233000,34275419
010130,438000,8265060000000,24434,10660309500,18870000
009540,115500,8174294898000,186414,21115962000,70773116
024110,14000,8049221516000,803977,11152509250,574944394
091990,55900,8039428883200,890800,49637028200,143818048
030200,28350,7402519756800,1025477,28923192600,261111808
009150,95900,7163125446400,738591,71233594300,74693696
035250,31100,6653549550000,269210,8306828650,213940500
018880,11800,6298840000000,434083,5058248250,533800000
032640,14150,6178050758150,1627268,22866713000,436611361
086280,160500,6018750000000,101659,16248307500,37500000
034220,16550,5921849835000,1841176,30390406400,357815700
021240,79700,5881829634300,135483,10722696500,73799619
000720,49900,5556652673500,271315,13481432800,111355765
004020,40950,5464604895750,175398,7148821200,133445785
002790,63400,5227848612000,106306,6711131900,82458180
267250,308000,5016278036000,30386,9299326000,16286617
006800,7530,4957122552240,1331640,9945066320,658316408
010140,7550,4756500000000,1645748,12362809440,630000000
081660,77700,4748640939000,645404,49745067900,61115070
078930,50500,4692226589000,139413,6948550550,92915378
128940,398500,4627455324000,24519,9687665500,11612184
023530,158000,4469623290000,51525,8103888000,28288755
161390,35850,4440921223650,254787,9102749000,123875069
008930,68400,4428411624000,30389,2054731200,64742860
004990,42050,4411433415850,145845,6113194950,104909237
005830,62000,4389600000000,114691,7085310700,70800000
029780,37000,4286778967000,103095,3805274300,115858891
088980,12100,4223436465600,1139395,13825413700,349044336
097950,279000,4200117894000,32453,9029721000,15054186
035760,184700,4050314743800,46512,8563959900,21929154
071050,72300,4028989221600,144060,10345075000,55725992
139480,143000,3986242117000,115744,16468062760,27875819
036460,40950,3780217350000,173427,7063848600,92313000
005940,13300,3742738197100,411542,5439863350,281408887
215600,53100,3742494637500,686069,36506462100,70480125
000210,105000,3654000000000,114483,11893777277,34800000
012750,94700,3598522156600,49434,4667759900,37999178
008770,91200,3579428635200,884334,82268304900,39248121
000120,150500,3433257772000,31730,4749694000,22812344
271560,86300,3411968191600,68132,5843245300,39536132
241560,34000,3408471644000,186190,6214835950,100249166
009830,20650,3334547338500,597901,12294814700,161479290
028050,16850,3302600000000,719855,12075420436,196000000
003670,53600,3268968592000,668630,36443640700,60988220
006360,40400,3227543112400,455182,18141439000,79889681
282330,186500,3223448469000,36207,6814310500,17283906
042660,29900,3205451984800,249915,7399437400,107205752
047810,32600,3177688488200,183869,5990225850,97475107
016360,34950,3121035000000,234788,8146877750,89300000
000100,244000,3117616060000,39943,9663578500,12777115
005387,84800,3093966244800,100002,8355987400,36485451
003410,6090,3068504933550,1242498,7530121260,503859595
030000,26300,3025584217500,287140,7527869710,115041225
003490,31550,2992348202700,315029,9883830950,94844634
