티커,종가,시가총액,거래량,거래대금,상장주식수
005930,47750,285057116762500,30654261,1467323482646,5969782550
000660,83300,60642597004500,5333479,446475912600,728002365
005935,40100,32997756670000,3287643,132351710200,822886700
207940,482000,31891530000000,665621,313510616000,66165000
068270,229000,29391375751000,11131989,2378342287500,128346619
035420,170000,27924777150000,858165,144239173750,164263395
051910,305000,21530664615000,492967,149681063000,70592343
005380,88700,18952368186900,2138183,187446469400,213668187
051900,1120000,17492380640000,53853,59802209000,15618197
028260,89600,16996227852800,454321,40360714900,189690043
006400,240500,16537869465000,1011083,244232347500,68764530
012330,169500,16111770633000,409687,68770589500,95054694
105560,34550,14366163636000,2227158,77618604500,415807920
036570,652000,14314022344000,193212,124714228000,21954022
017670,177000,14291990847000,993798,174939854076,80745711
005490,161000,14037080435000,474039,76047990500,87186835
055550,28600,13797569299800,3312454,94305499250,482432493
035720,155500,13508985527500,1042474,162351249500,86874505
091990,89700,12912027152700,20612853,1703653393200,143946791
015760,19250,12357808482250,2800952,53621038400,641964077
034730,167500,11785349747500,342668,55996814000,70360297
018260,149500,11567981100000,219481,32942532000,77377800
000270,26000,10539447022000,2219339,57184430850,405363347
033780,74700,10255749525900,521451,38697018700,137292497
003550,59000,10180870729000,414183,24557399284,172557131
090430,168500,9850255565000,302409,50806874500,58458490
032830,43000,8600000000000,666329,28488426600,200000000
096770,87000,8044504068000,1027447,89131697800,92465564
251270,93200,7995561268800,417503,38723165600,85789284
066570,48200,7887824634800,1106424,53743908550,163647814
009150,97700,7297574099200,901129,88826044700,74693696
000810,154000,7295724898000,203980,31221526500,47374837
086790,23100,6935591632200,3033558,71090864600,300242062
010130,356000,6717720000000,56848,20463580500,18870000
011170,193000,6615155867000,309889,58354143000,34275419
010950,57100,6428477423200,871656,49768751100,112582792
009540,78600,5562766917600,301113,23498437800,70773116
316140,7650,5525347774950,3074550,23412829630,722267683
030200,19850,5183069388800,1066075,21303060800,261111808
018880,8870,4734806000000,1387287,12061616980,533800000
032640,10800,4715402698800,2699633,28842786700,436611361
002790,55400,4568183172000,158026,8627222100,82458180
271560,115000,4546655180000,192613,21983008000,39536132
180640,74300,4396365029400,8095939,673723260000,59170458
024110,7500,4328677342500,2696258,20108090120,577156979
021240,57800,4265617978200,294103,16893429900,73799619
