티커,종가,시가총액,거래량,거래대금,상장주식수
005930,56600,337889692330000,26907844,1541223383000,5969782550
000660,79900,58167388963500,2710477,219064698950,728002365
035420,290000,47636384550000,939833,275981100000,164263395
207940,682000,45124530000000,251134,174660762000,66165000
051910,611000,43131921573000,820454,512035157000,70592343
005935,50100,41226623670000,3581887,182181941355,822886700
005380,164500,35148416761500,1452259,241959565000,213668187
068270,241000,32533490858000,825115,203241001500,134993738
006400,442000,30393922260000,1316269,587329179500,68764530
035720,330000,29121780270000,553748,185611844500,88247819
051900,1500000,23427295500000,26906,40385313000,15618197
012330,225500,21434833497000,888786,202951403500,95054694
028260,110500,20651022450500,1172993,132157051000,186887081
000270,50500,20470849023500,2559004,131446069600,405363347
005490,208000,18134861680000,369989,77719749000,87186835
017670,214000,17279582154000,507996,110653646500,80745711
036570,776000,17036321072000,92285,73149563000,21954022
105560,40100,16673897592000,1936145,78670440350,415807920
055550,30350,15676589442250,4189440,130466496950,516526835
066570,84000,13746416376000,981485,83267218600,163647814
018260,168500,13038159300000,192441,33066662000,77377800
091990,84700,12854039983400,847143,73476716300,151759622
034730,182500,12840754202500,273817,50300169000,70360297
015760,19950,12807183336150,3104874,62413444150,641964077
032830,63200,12640000000000,641984,40870749400,200000000
326030,159500,12490963375000,404704,64713171500,78313250
003550,67800,11699373481800,433120,29734715400,172557131
096770,125500,11604428282000,385305,48784983000,92465564
033780,81000,11120692257000,365091,29790338800,137292497
251270,117000,10043612046000,442160,52606348000,85842838
009150,133500,9971608416000,430396,58228471500,74693696
090430,158000,9236441420000,362898,58065580500,58458490
086790,30400,9127358684800,1822797,56256851100,300242062
000810,179000,8480095823000,162617,29461846000,47374837
011170,233000,7986172627000,344849,82009776000,34275419
010130,382500,7217775000000,55754,21110872500,18870000
009830,43700,6986078518900,4600153,206624969650,159864497
096530,262500,6886430250000,464568,123000577100,26234020
019170,125500,6649616245000,663468,84375948000,52984990
316140,8890,6420959701870,2372661,21289155490,722267683
086280,167500,6281250000000,378881,64785427000,37500000
010950,54300,6113245605600,304704,16652634600,112582792
024110,8170,6034887821200,2257045,18617565720,738664360
018880,11200,5978560000000,985190,11206111350,533800000
030200,22100,5770570956800,1422532,31750964250,261111808
009540,78400,5548612294400,165598,13082686100,70773116
097950,361000,5434561146000,38401,13997322000,15054186
006800,8370,5401298334960,1781985,15145978510,645316408
021240,69400,5121693558600,416840,28846015700,73799619
034220,14050,5027310585000,1955108,27820536350,357815700
028300,92000,4844236080000,500791,47550442900,52654740
032640,11050,4824555539050,1542322,17317442900,436611361
352820,142000,4806159264000,1142310,168170753500,33846192
035250,21100,4514144550000,687750,14669598850,213940500
003670,73700,4494831814000,221428,16579011100,60988220
196170,158300,4445523070000,236297,38234823400,28082900
180640,74700,4420033287300,103397,7826386800,59170459
271560,108500,4289670322000,217014,24028034700,39536132
285130,346000,4062523016000,471613,165760399000,11741396
011780,133000,4052202903000,253221,34074523500,30467691
000100,59500,3977980195000,324517,19689381700,66856810
139480,142000,3958366298000,181720,26024846000,27875819
161390,31650,3920645933850,440339,14129507850,123875069
068760,108800,3896128217600,253134,28168701300,35810002
004020,28900,3856583186500,1099796,32045437300,133445785
088980,11000,3839487696000,914040,10100676000,349044336
071050,68600,3822803051200,286425,19955771700,55725992
000120,159500,3638568868000,83732,13278475500,22812344
011070,152000,3597400264000,144349,22140397500,23667107
002790,43550,3591053739000,204079,9086203550,82458180
008930,53200,3511793126800,191848,10408476300,66011149
006280,300000,3505961400000,1132208,345640490000,11686538
034020,13750,3480691513750,3740736,52416084800,253141201
003490,19950,3475483774350,1250837,25197568000,174209713
000720,30650,3413054197250,708820,21705585750,111355765
029780,29400,3406251395400,196842,5868716200,115858891
267250,214500,3388803346500,31681,6860178000,15798617
293490,45150,3326580166350,720458,32936582550,73678409
010140,5050,3181500000000,3917019,19970308500,630000000
005830,44250,3132900000000,180047,8021235450,70800000
128940,262500,3108795112500,45051,11986833000,11843029
012750,81600,3100732924800,55317,4535508900,37999178
078930,33000,3066207474000,276499,9195279250,92915378
012510,99700,2984916405700,67034,6715789200,29938981
004990,28400,2979422330800,130225,3732273400,104909237
011200,8970,2930735117310,12295144,112092210860,326726323
005387,79900,2915187534900,165424,13370748700,36485451
008770,74200,2912210578200,209388,15628341200,39248121
241560,28850,2892188439100,567076,16402767250,100249166
026960,28950,2886315000000,119842,3466493400,99700000
035760,131500,2883683751000,69820,9303782500,21929154
016360,32100,2866530000000,403985,13144646300,89300000
003410,5550,2796420752250,686325,3809769440,503859595
011790,73200,2747529426000,262078,19382217000,37534555
095700,112700,2734182355100,620447,72196499400,24260713
000210,78000,2714400000000,773767,61646801100,34800000
005940,9540,2684640781980,982979,9485242640,281408887
145020,210000,2660728350000,152914,32415262200,12670135
263750,200500,2622509925000,31320,6421654000,13079850
247540,124400,2616774650400,225141,28528307100,21035166
036460,27250,2515529250000,505429,13993638600,92313000
032500,62300,2480841010900,348455,21967915900,39820883
007070,32100,2471700000000,377466,12248407900,77000000
030000,20850,2398609541250,325838,6732636200,115041225
051915,310000,2383528000000,61219,19252588000,7688800
023530,83400,2359282167000,115205,9652034400,28288755
000080,33500,2349475968500,220441,7431257100,70133611
036490,222100,2342638173300,29671,6756945000,10547673
081660,38300,2326810102600,322292,12627871000,60752222
028050,11750,2303000000000,30355537,366984858600,196000000
336260,41500,2302989629000,710980,30020131900,55493726
042660,21350,2288842805200,201626,4345640700,107205752
039490,103000,2278230426000,38702,4010944500,22118742
008560,3290,2223914081830,1748258,5804540965,675961727
001040,76000,2217451848000,93576,7155738800,29176998
