티커,종가,시가총액,거래량,거래대금,상장주식수
005930,78300,467433973665000,30339449,2368814098000,5969782550
000660,116000,84448274340000,4208916,488461750000,728002365
005935,72200,59412419740000,5229106,376240984600,822886700
051910,813000,57391574859000,392849,319555736000,70592343
207940,822000,54387630000000,222705,181486049000,66165000
068270,360500,48666708702500,5725005,2043579093500,134997805
035420,283000,46486540785000,506090,142909061500,164263395
006400,601000,41327482530000,827634,489048206000,68764530
005380,190500,40703789623500,1488327,282192952000,213668187
035720,384500,34003855782000,857404,327893497500,88436556
028260,136500,25510086556500,1194211,164699336500,186887081
091990,167900,25488869113800,7476970,1263647685400,151809822
051900,1619000,25285860943000,28411,45793833000,15618197
000270,62300,25254136518100,1839069,114667496200,405363347
012330,251000,23858728194000,320314,80034260500,95054694
005490,270000,23540445450000,362873,97521497500,87186835
066570,131500,21519687541000,7476122,969108882500,163647814
036570,913000,20044022086000,139932,127266079000,21954022
017670,237500,19177106362500,482837,115026370000,80745711
105560,43400,18046063728000,2666286,116273268550,415807920
015760,26400,16947851632800,4838292,127712639300,641964077
096770,183000,16921198212000,873630,158726505500,92465564
034730,235500,16569849943500,303528,71831173500,70360297
055550,32000,16528858720000,3583691,114954475400,516526835
032830,79100,15820000000000,978520,77844090200,200000000
003550,86000,14839913266000,659811,56971921700,172557131
018260,177500,13734559500000,180520,31941609500,77377800
009150,177000,13220784192000,1167680,203064440500,74693696
326030,168000,13156626000000,166056,28061429000,78313250
090430,206500,12071678185000,201795,41245483000,58458490
033780,83300,11436465000100,1503342,125793630800,137292497
251270,126000,10816508178000,258021,32362494000,85845303
086790,34100,10238254314200,2294951,78232412400,300242062
011170,264500,9065848325500,194039,51412664000,34275419
068760,250100,8956240313700,2567907,649209307200,35810637
000810,188000,8906469356000,252942,47512631000,47374837
018880,15950,8514110000000,899937,14212705750,533800000
010950,68000,7655629856000,388329,26424573600,112582792
010130,403000,7604610000000,66995,27029322500,18870000
009830,47500,7593563607500,6843784,325653475600,159864497
009540,107000,7572723412000,257798,27585851000,70773116
316140,9690,6998773848270,4206637,40694601130,722267683
086280,179000,6712500000000,182358,32524562000,37500000
034220,18600,6655372020000,5852611,109253192850,357815700
024110,8880,6559339516800,6722586,60002696740,738664360
003670,105000,6403763100000,482340,50207075000,60988220
019170,120500,6384691295000,3562985,427301750000,52984990
030200,24200,6318905753600,3596616,87686899100,261111808
006800,9290,5994989430320,2292955,21355832430,645316408
097950,383000,5765753238000,53807,20525179500,15054186
352820,158500,5646365960000,110675,17505087000,35623760
021240,71600,5284052720400,209865,14975295500,73799619
004020,39500,5271108507500,1247307,48843991850,133445785
096530,199300,5228440186000,1449866,279866184700,26234020
032640,11700,5108352923700,4401114,51742473950,436611361
035250,23450,5016904725000,706736,16389966300,213940500
196170,177200,4976289880000,2080723,351032662400,28082900
000100,73900,4940718259000,624304,46319790000,66856810
161390,39500,4893065225500,259992,10361675400,123875069
008930,74100,4891426140900,1252112,92106652100,66011149
034020,13050,4889010370500,2971656,38629047150,374636810
271560,122500,4843176170000,74652,9114835000,39536132
028300,91400,4841448951400,1017168,92265129000,52969901
285130,401500,4714170494000,467380,184976894500,11741396
003490,26900,4686241279700,1555962,41766269350,174209713
267250,290500,4589498238500,211631,62416077000,15798617
006280,388000,4534376744000,751877,288603491500,11686538
002790,54800,4518708264000,104655,5627571000,82458180
011200,13750,4492486941250,9298354,127006102550,326726323
071050,79100,4407925967200,533457,42039262400,55725992
010140,6970,4391100000000,5764942,40142565340,630000000
011070,183500,4342914134500,406603,74871782500,23667107
011780,142500,4341645967500,306124,43157796500,30467691
139480,150500,4195310759500,131816,19871494500,27875819
128940,348500,4127295606500,169190,57740015000,11843029
000720,36250,4036646481250,676804,24527858600,111355765
180640,60800,4028760608000,101176,6098701000,66262510
029780,33100,3834929292100,325446,10739525200,115858891
088980,10850,3787131045600,3434369,37307233000,349044336
036490,355000,3744423915000,60813,21264661800,10547673
000120,164000,3741224416000,65749,10745019500,22812344
016360,40700,3634510000000,1383425,56673164950,89300000
004990,34300,3598386829100,162685,5578023000,104909237
247540,169000,3554943054000,588738,99930219900,21035166
263750,271600,3552487260000,61646,16702271700,13079850
011790,93400,3536899033200,362230,33333659100,37868298
078930,37300,3465743599400,411524,15387561350,92915378
336260,52800,3458068732800,1988246,103209196600,65493726
003410,6750,3401052266250,2285270,15437874500,503859595
293490,45450,3365646765300,358189,16298684450,74051634
005387,89800,3276393499800,224194,20141085400,36485451
026960,32850,3275145000000,231654,7483616750,99700000
012750,85000,3229930130000,82028,6906861300,37999178
032500,80600,3209563169800,1089807,86958967800,39820883
008770,81200,3186947425200,384205,31138302100,39248121
005940,11150,3137709090050,1940064,21733847150,281408887
012510,103500,3115968102000,63082,6483156993,30105972
005830,43650,3090420000000,264061,11533410850,70800000
035760,139100,3050345321400,127194,17636950100,21929154
095700,123000,2985051699000,1402625,169895608200,24268713
003090,50900,2959426782000,2136577,104827179900,58141980
241560,29450,2952337938700,372079,10896012900,100249166
039490,124000,2943912396000,165172,20301366000,23741229
112610,168000,2904000120000,257354,42994523000,17285715
051915,377000,2898677600000,49843,18657846000,7688800
042660,26950,2891483529550,300357,8063906100,107290669
000210,83000,2888400000000,0,0,34800000
006360,35750,2866396104000,673912,23991164450,80178912
023530,100500,2843019877500,121199,12092250100,28288755
036460,30350,2801699550000,452857,13705658750,92313000
204320,58900,2765774368000,732580,43230446200,46957120
253450,91500,2745397567500,809912,72533863920,30004345
001040,91100,2658024517800,238105,21523317000,29176998
007070,34350,2644950000000,237555,8143368950,77000000
081660,43200,2624495990400,387860,16698563850,60752222
028670,4880,2608699218560,7257595,35780825330,534569512
028050,12950,2538200000000,1232173,16016121800,196000000
008560,3675,2484159346725,8987901,33353819005,675961727
047810,25200,2456372696400,488993,12351510050,97475107
009240,104000,2447528512000,62995,6503036000,23533928
307950,116500,2446500000000,336817,39728406500,21000000
235980,119200,2423913166400,1657438,189412359100,20334842
185750,216500,2356750802500,274469,59282322000,10885685
145020,186000,2356645110000,78608,14561509300,12670135
030000,20450,2352593051250,621508,12688860900,115041225
020150,50500,2328597167500,510897,25851868800,46110835
006260,72200,2324840000000,200248,14377232200,32200000
004170,234500,2308694944500,69113,16239496500,9845181
282330,133500,2307401451000,46917,6268314500,17283906
000080,32000,2244275552000,293844,9387370250,70133611
010060,91800,2189372257800,1174397,104924589900,23849371
000990,49150,2182190600200,5805330,286761367100,44398588
005385,88400,2153130954000,161334,14269243900,24356685
240810,43350,2127787108350,632445,27310189950,49083901
357780,271200,2109547099200,52994,14268936600,7778566
007310,574000,2107717094000,6686,3850346000,3671981
014680,185000,2089611075000,67380,12400429500,11295195
000880,27850,2087600769750,794849,22190926700,74958735
088350,2400,2084472000000,5336997,12728464160,868530000
058470,135300,2062292661000,90187,12127883500,15242370
078340,159900,2057340558000,224660,35110213000,12866420
001450,22600,2020440000000,625482,14169111550,89400000
066970,71000,1992169759000,1033811,73370962200,28058729
009420,37500,1959023925000,625756,23416922050,52240638
047040,4660,1936801493080,3666400,17166050875,415622638
323990,257400,1936420200000,1819082,440105910100,7523000
010620,48150,1923214474350,222604,10639175750,39942149
272210,17300,1906985729700,2104571,36306919100,110230389
069620,164500,1905991587500,541837,86662103000,11586575
237690,101200,1887987200000,930858,93081999600,18656000
039200,64600,1886340090600,1350718,85339204200,29200311
138930,5670,1848052844820,3592648,20541312410,325935246
010120,61200,1836000000000,120180,7298708500,30000000
064350,16800,1833590522400,1314794,22106806350,109142293
004370,301000,1830875242000,43515,13042047000,6082642
278280,182200,1822000000000,130054,23708623000,10000000
000060,15050,1815406250000,917229,13926581000,120625000
000250,79100,1800952043100,1222864,97527376500,22768041
047050,14550,1795108417950,957680,13987135400,123375149
005290,34450,1771229318300,853701,29391801850,51414494
003000,27300,1770076799400,1486856,40963585800,64837978
002380,193500,1719532138500,54421,10499783500,8886471
042670,7830,1690596597600,1776093,13927940090,215912720
005250,35900,1688312739000,1640961,59415469000,47028210
009900,41000,1671943920000,3345904,136408138750,40779120
069960,70800,1656892822800,136493,9639169900,23402441
010780,53400,1649665160400,513449,26866858700,30892606
294870,24950,1644387883500,661000,16624188300,65907330
141080,68600,1624709091600,1245495,85306114100,23683806
004800,76900,1620361822500,292426,22427166200,21071025
017800,39350,1606077765850,351692,13818155300,40815191
140410,176000,1565116256000,322695,57024884500,8892706
268600,188300,1541255648100,444460,79617910600,8185107
200130,52000,1536265016000,206462,10728320000,29543558
060250,66500,1527597634500,261774,17193325000,22971393
336370,49900,1526428924200,692453,34475781300,30589758
051905,706000,1482386082000,9192,6447731000,2099697
064760,125300,1462877500000,66381,8277726300,11675000
003520,7970,1457655066070,2469959,19509001200,182892731
298380,31500,1456756087500,1418714,44223404150,46246225
013890,101000,1455081649000,58160,5838840100,14406749
030190,23700,1438941234000,374098,8828606850,60714820
098460,104700,1437630569700,65411,6709481500,13730951
006650,220000,1430000000000,49730,10905782000,6500000
181710,73000,1428246825000,67286,4908208300,19565025
012450,28200,1427766000000,304860,8611505150,50630000
034230,15350,1395970015200,520215,7897233200,90942672
111770,31450,1393595668600,226496,7084991450,44311468
039030,112500,1385949375000,232062,26301080100,12319550
056190,38450,1380691822000,281181,10872155600,35908760
004000,53400,1377720000000,162664,8689808200,25800000
035900,38650,1371978065800,552737,21109292300,35497492
138040,9950,1333412375300,377199,3768363800,134011294
051600,29600,1332000000000,654841,19439612200,45000000
000240,14300,1330188473900,283749,4082303350,93020173
086450,29400,1307124000000,294740,8577760350,44460000
084850,56300,1300856596300,105448,5872970100,23105801
011210,47800,1299924967400,131432,6238331350,27195083
007700,83800,1290520000000,193209,16221945300,15400000
067630,27300,1285023366900,1074425,29250372000,47070453
006120,66500,1266017357500,149871,9865007000,19037855
007570,65100,1242476726400,637046,40707996100,19085664
069080,34250,1209397777000,227371,7741060800,35310884
022100,7850,1193472622650,12144618,92990705800,152034729
214320,59500,1190000000000,54529,3236470900,20000000
001740,4770,1183855076190,932842,4448665080,248187647
001440,1360,1164803292240,4836746,6482819260,856473009
139130,6860,1160340414380,1101081,7594435610,169145833
046890,19800,1154446920000,750283,14690156550,58305400
161890,50100,1146347118000,549834,27083471400,22881180
031430,159000,1135260000000,27990,4434391000,7140000
016380,11300,1130100536100,174554,1961677750,100008897
086520,50300,1111136607300,602894,30213867200,22090191
175330,5630,1109013693220,625995,3512612680,196982894
088800,26850,1099720366800,1944679,52206951200,40957928
192080,59800,1098795219600,62582,3728081000,18374502
093370,11750,1088130123250,2896354,33795432850,92606819
120110,40200,1084549368000,146659,5866249050,26978840
073240,3770,1082971281990,530040,1968063140,287260287
178920,36650,1076275701300,224210,8149835900,29366322
218410,44700,1065988614000,686660,30547085100,23847620
033270,65200,1059162394400,2851379,192303382700,16244822
085660,20100,1056235342200,999995,19564637750,52549022
086900,176700,1056215238300,72461,12835201700,5977449
005690,17450,1046283677500,2827890,48536563200,59958950
066575,60800,1044908313600,1321531,81936538400,17185992
032350,14800,1025279797600,380734,5553790000,69275662
069260,24800,1013788982400,482707,11921465600,40878588
114090,16350,1011340204500,347479,5645120100,61855670
214150,15600,1009463020800,133745,2077301500,64709168
192820,98700,991886538300,57391,5631737100,10049509
025900,48950,988710798900,162416,7933637350,20198382
363280,26300,986273722600,519564,13408435400,37500902
000670,535000,985491400000,1943,1037897000,1842040
005300,109500,982775968500,20869,2264862500,8975123
023590,21900,982578912300,148811,3232768850,44866617
057050,81400,976800000000,26886,2186400700,12000000
003690,8030,966564001480,787538,6341099920,120369116
018670,104500,964560498000,23576,2453732500,9230244
048410,26750,960749709750,21685170,524324282200,35915877
011000,21400,958099571200,2509083,52471051700,44771008
001120,24450,947682000000,308053,7450724550,38760000
004490,67500,945000000000,148728,10123773800,14000000
020560,4210,939820587740,0,0,223235294
230360,28850,938140664900,527139,14903912400,32517874
314130,70900,935046003300,1165145,80996291800,13188237
082270,23400,926576913600,1566069,36213592950,39597304
108320,56700,922185810000,164552,9304781900,16264300
042700,17900,921876867900,1485125,26082778350,51501501
144510,87000,918202698000,731559,63066109200,10554054
036540,5570,916043887710,2879466,16017187640,164460303
028150,139400,914812500000,34485,4802913000,6562500
330590,5280,907995707520,602244,3184613390,171968884
003850,19050,907161000000,471445,8963606450,47620000
298020,209500,906649379000,99324,20038545500,4327682
271980,61600,905820115200,189503,11669116300,14704872
178320,49950,904128266700,1034343,50855402800,18100666
001680,26000,900848650000,243639,6328047050,34648025
101490,41950,899888201650,507108,21329057450,21451447
115450,33400,898772022800,3348040,105922571150,26909342
003240,802000,892946800000,1816,1436802000,1113400
084990,33100,885945133400,743928,24202491000,26765714
014820,34450,882557703950,218448,7505803650,25618511
048530,26700,879045087900,4991210,131470317300,32923037
000150,52600,869153721000,235421,12454913500,16523835
215600,12100,866567212500,0,0,71617125
284740,38500,863837205000,28864,1110741800,22437330
348950,5140,851184000000,609614,3120224150,165600000
079160,24250,851175000000,582285,14104537850,35100000
005440,8680,848074903760,489904,4258086390,97704482
183490,102800,847812160000,400345,42477890200,8247200
053030,26700,847752981600,5825913,156449217400,31751048
041960,13150,844044269400,345408,4527142250,64185876
213420,34900,837949418800,389696,13485156600,24010012
241590,13800,835406046000,137224,1869786400,60536670
001800,13300,833184112600,343909,4602679250,62645422
083790,18000,826041690000,1819365,31923225600,45891205
006040,223000,820113943000,9713,2156401000,3677641
210980,43150,819425576600,74111,3201108550,18990164
122870,44450,818527592050,282467,12400228150,18414569
003380,8840,816301688800,1192948,10383026080,92341820
294090,71900,809336022800,6552566,467705338000,11256412
033640,35000,807072070000,609533,21301249450,23059202
058820,5730,795852558120,4844881,27240274780,138892244
039130,56200,783382197000,398040,22014642500,13939185
005850,16200,780893087400,66022,1066550850,48203277
950130,21500,780783830500,1568505,33447095950,36315527
214370,71700,770273100000,36532,2597027600,10743000
290650,35150,768976831200,502239,17314541000,21877008
131970,51500,760118215500,258464,13332989900,14759577
103140,27000,756655506000,210640,5679327700,28024278
053800,75100,752040510500,192365,14232063100,10013855
100090,21400,750983223600,1317097,28541017850,35092674
000640,122000,750926836000,35841,4324486500,6155138
084370,32650,748208771300,276271,8943021300,22916042
003230,99200,747275088000,40248,3981612300,7533015
001230,7820,746284003340,644789,4998344010,95432737
192650,11300,744251730500,493056,5501271850,65862985
170900,88000,743060384000,55487,4842435100,8443868
034310,19550,740598965000,143970,2766804950,37882300
005880,3025,738920047250,14514391,44218032950,244271090
020000,29800,733974000000,104042,3058479550,24630000
071840,31000,731839072000,79717,2467116300,23607712
048260,51200,731428710400,105954,5400861500,14285717
089980,46500,731201572500,313654,14559394250,15724765
092190,19050,728160589650,797828,15136685100,38223653
365550,5080,727755720000,764891,3881756600,143259000
097520,40650,726150543300,639884,25583618900,17863482
300720,104000,720320016000,6998,734206500,6926154
090460,21500,719662792000,599292,12811108800,33472688
064960,49050,717264820800,90830,4461091350,14623136
131370,13450,716442266350,1014397,13383930150,53267083
002320,47800,714496618400,272749,12636406650,14947628
105630,17850,714000000000,324048,5772363600,40000000
182400,20900,708939557700,1770348,35173605550,33920553
009450,52100,708806433000,40480,2102473500,13604730
033660,12300,707814447000,115354,1419425450,57545890
192400,99300,706264994100,8117,803618000,7112437
078600,46400,705360968000,287288,13209584950,15201745
001060,33700,705005819800,125371,4205889100,20920054
222800,21950,699198438850,443585,9638394500,31854143
226950,51600,698770296000,370005,18730106050,13542060
199800,105500,695239619500,82270,8508531800,6589949
089590,18050,694918050750,147818,2644114850,38499615
041510,29450,690676154450,149683,4378374250,23452501
067160,60000,689686020000,126241,7545187800,11494767
085620,3890,688592975210,182883,717874620,177016189
049770,178000,686924072000,8449,1499834500,3859124
131290,62100,686914740900,148565,8968246900,11061429
092040,35550,683075830500,494627,17281350750,19214510
108670,76100,682439687000,56116,4256129400,8967670
025980,7910,673764205170,930016,7324900210,85178787
001820,64500,670477500000,524607,33214139800,10395000
003540,13200,670208880000,455979,6053866800,50773400
052690,17500,668850000000,229258,4026497050,38220000
298050,148500,665272278000,87926,12920274000,4479948
090435,62900,664087507000,164392,10172322600,10557830
079550,30150,663300000000,77642,2337153500,22000000
001880,30000,661598520000,58936,1771157600,22053284
081000,46500,660438337500,111543,5169187550,14202975
