티커,종가,시가총액,거래량,거래대금,상장주식수
005930,60900,363559757295000,19326115,1172317250906,5969782550
000660,85200,62025801498000,6622637,567966165400,728002365
035420,290000,47636384550000,535870,153114238000,164263395
207940,682000,45124530000000,81702,55260000000,66165000
005935,53300,43859861110000,1808384,96387526732,822886700
051910,621000,43837845003000,483397,297999314000,70592343
005380,167500,35789421322500,5697398,924496647000,213668187
068270,245500,33140962679000,1215368,297771736000,134993738
035720,352500,31107356197500,759973,262893243500,88247819
006400,432500,29740659225000,317386,133644086000,68764530
051900,1547000,24161350759000,18165,28427315000,15618197
012330,237500,22575489825000,1301084,298767487500,95054694
028260,102500,19155925802500,281942,28863451500,186887081
000270,46850,18991272806950,4399855,199519887200,405363347
017670,233000,18813750663000,193210,44751362000,80745711
005490,206500,18004081427500,350583,72452035500,87186835
036570,794000,17431493468000,147983,116891566000,21954022
105560,40750,16944172740000,1531385,62160891400,415807920
055550,29000,14979278215000,3020408,87345181550,516526835
066570,90700,14842856729800,498432,44553305700,163647814
034730,197500,13896158657500,123550,24257262500,70360297
018260,176000,13618492800000,155443,27123157000,77377800
015760,21000,13481245617000,3335030,70206280950,641964077
091990,86700,13157559227400,1492161,128484295300,151759622
096770,140500,12991411742000,356967,49353086000,92465564
003550,72200,12458624858200,225643,16186374849,172557131
326030,155000,12138553750000,232226,35796351500,78313250
032830,60300,12060000000000,234502,14050652600,200000000
251270,135500,11631704549000,529898,70696016000,85842838
033780,83100,11409006500700,272717,22585961100,137292497
009150,142000,10606504832000,282489,39730796500,74693696
090430,168500,9850255565000,162828,27305249500,58458490
086790,30400,9127358684800,1495545,44982088075,300242062
000810,186000,8811719682000,86008,16006847000,47374837
011170,236500,8106136593500,440130,102183176500,34275419
086280,199500,7481250000000,3238647,645808039900,37500000
096530,273000,7161887460000,916960,249360586800,26234020
010130,370500,6991335000000,39286,14581838500,18870000
009830,43200,6906146270400,4735502,202816320350,159864497
019170,125500,6649616245000,1100126,138259549000,52984990
018880,12250,6539050000000,644787,7887589650,533800000
010950,56900,6405960864800,232901,13276485900,112582792
316140,8570,6189834043310,1411564,12083258160,722267683
352820,182500,6176930040000,1811616,331405013500,33846192
024110,8210,6064434395600,1558266,12753723320,738664360
030200,23050,6018627174400,709217,16336687450,261111808
097950,386500,5818442889000,37641,14571128000,15054186
021240,77400,5712090510600,174151,13623545000,73799619
009540,80100,5668926591600,127838,10233510800,70773116
034220,15750,5635597275000,1418515,22288637100,357815700
006800,8540,5511002124320,1496085,12634220810,645316408
032640,11750,5130183491750,845565,9871590050,436611361
271560,129000,5100161028000,72216,9291293000,39536132
028300,92500,4870563450000,488294,44452962100,52654740
035250,22500,4813661250000,454645,10142830050,213940500
003670,78200,4769278804000,303045,23229458200,60988220
180640,78200,4627129893800,134209,10538267300,59170459
196170,164000,4605595600000,391039,61825747100,28082900
139480,154500,4306814035500,184920,28495017500,27875819
004020,31200,4163508492000,2042005,61512976550,133445785
000120,182500,4163252780000,76105,13929183500,22812344
011780,135500,4128372130500,270548,35977129000,30467691
161390,32950,4081683523550,303741,10033203450,123875069
000100,60600,4051522686000,369589,22308887600,66856810
002790,48200,3974484276000,74053,3580686400,82458180
011070,164500,3893239101500,107310,17438092500,23667107
008930,58700,3874854446300,230095,13556017400,66011149
088980,11000,3839487696000,598152,6545055000,349044336
071050,68300,3806085253600,233727,15737837800,55725992
285130,322000,3780729512000,425894,135809029000,11741396
068760,105200,3767212210400,261443,27285700800,35810002
003490,20450,3562588630850,949896,19284504700,174209713
267250,224000,3538890208000,22955,5115015000,15798617
000720,31600,3518842174000,739917,23333597150,111355765
034020,13450,3404749153450,9356008,123152733400,253141201
029780,29300,3394665506300,115944,3388224200,115858891
293490,44750,3297108802750,807867,35936340850,73678409
010140,5200,3276000000000,1552547,8044271310,630000000
012750,85400,3245129801200,44354,3801565000,37999178
012510,108500,3238393641000,61339,6542162500,29846946
128940,272000,3221303888000,42087,11447399500,11843029
005830,45300,3207240000000,127364,5751057900,70800000
078930,34150,3173060158700,275551,9384782950,92915378
004990,29450,3089577029650,88884,2615162300,104909237
095700,127000,3081072451000,679771,84303408000,24260413
035760,139500,3059116983000,87618,12062825800,21929154
008770,76600,3006406068600,344945,26214502000,39248121
005387,81800,2984509891800,245538,19863900500,36485451
016360,33100,2955830000000,391731,12836041350,89300000
241560,29350,2942313022100,577190,16802603100,100249166
026960,29350,2926195000000,116232,3371690300,99700000
003410,5720,2882076883400,880967,4997913000,503859595
032500,72300,2879049840900,598916,42287829600,39820883
000210,81000,2818800000000,288228,22900058100,34800000
007070,36550,2814350000000,617475,22532165750,77000000
011790,74300,2788817436500,339076,24895002100,37534555
036460,30000,2769390000000,1175583,35548670150,92313000
263750,208400,2725840740000,41532,8478927700,13079850
247540,128200,2696708281200,211901,26618717100,21035166
006280,227000,2652844126000,698267,164499944000,11686538
023530,93400,2642169717000,178863,16661230600,28288755
000080,37200,2608970329200,268122,9899752750,70133611
005940,9270,2608660382490,656816,6052814330,281408887
336260,46000,2552711396000,2215926,99971096750,55493726
030000,21750,2502146643750,186161,4016967950,115041225
051915,324000,2491171200000,32461,10385871500,7688800
042660,22750,2438930858000,153905,3496656250,107205752
036490,230400,2430183859200,162821,37295351700,10547673
235980,118500,2409678777000,363763,42463187800,20334842
081660,39500,2399712769000,353457,13649559650,60752222
145020,187200,2371849272000,117815,22051587200,12670135
009240,100500,2365159764000,95398,9464382100,23533928
001040,80100,2337077539800,66818,5348032100,29176998
253450,82600,2323290200000,106468,8758077600,28127000
011200,7050,2303420577150,2451745,17020772560,326726323
282330,133000,2298759498000,154161,20174491000,17283906
008560,3260,2203635230020,1421506,4615544615,675961727
047810,22600,2202937418200,209510,4736127950,97475107
006360,27500,2202689610000,1364504,37045489350,80097804
004170,220000,2165939820000,117429,25865764000,9845181
028050,10950,2146200000000,592643,6437878150,196000000
039490,96300,2130034854600,89274,8469907300,22118742
001450,23600,2109840000000,156148,3681995800,89400000
007310,553000,2030605493000,3989,2213294000,3671981
005385,79500,1936356457500,297046,23107243100,24356685
020150,41800,1927432903000,211084,8676399350,46110835
028670,3580,1913757761060,1340057,4802861060,534569207
000880,25150,1885212185250,277191,6926915650,74958735
357780,235800,1834185862800,74845,17231576800,7778566
042670,8590,1831943558250,2468466,21036369900,213264675
200130,61300,1811020105400,143635,8638865800,29543558
004370,297000,1806544674000,17698,5248630000,6082642
112610,104500,1806357217500,408417,40737862200,17285715
006260,55800,1796760000000,152441,8390824600,32200000
138930,5460,1779606443160,1289863,6995785670,325935246
185750,162500,1768923812500,61919,10024992000,10885685
058470,115900,1766590683000,56460,6442364500,15242370
047050,14300,1764264630700,283096,4073522800,123375149
064350,15950,1740819573350,1127081,17920723200,109142293
003000,26350,1708480720300,535163,14040284100,64837978
014680,149500,1688631652500,47756,7051625000,11295195
204320,35800,1681064896000,1101264,38202373750,46957120
268600,205900,1679548331300,107353,21848540600,8157107
010120,54800,1644000000000,109026,5897343300,30000000
000060,14400,1636992000000,473953,6783877450,113680000
004800,77300,1628790232500,46763,3577747500,21071025
009420,30900,1614235714200,284356,8782497900,52240638
017800,39850,1601935848550,129488,5147979300,40199143
000990,35000,1553950580000,642142,22256725650,44398588
007700,100500,1547700000000,72930,7247090600,15400000
069960,65900,1542220861900,313838,20706448100,23402441
240810,31150,1528963516150,211928,6497819600,49083901
060250,66300,1523003355900,157665,10180241000,22971393
000240,16350,1520879828550,320696,5234558650,93020173
140410,170000,1480011840000,47053,7893796200,8705952
051905,702000,1473987294000,4334,3065570000,2099697
278280,146900,1469000000000,175289,25246610900,10000000
003090,25150,1462270797000,425011,10841096800,58141980
056190,40500,1454304780000,634049,25191019350,35908760
078340,113000,1453905460000,59409,6599799500,12866420
005290,28250,1452459455500,709031,19672853350,51414494
181710,74100,1449768352500,77119,5611924900,19565025
307950,68400,1436400000000,854068,56534916600,21000000
010060,59500,1419037574500,206721,12114875600,23849371
002380,157500,1399619182500,48234,7611957500,8886471
007570,72000,1374167808000,529643,38388773200,19085664
003520,7500,1371695482500,1507358,11205481670,182892731
088350,1575,1367934750000,3265074,5083305975,868530000
141080,57200,1354713703200,665637,35999402600,23683806
294870,20250,1334623432500,401601,8100165050,65907330
004000,51600,1331280000000,240273,12455382000,25800000
039200,44750,1306713917250,556984,24167759000,29200311
012450,25750,1303722500000,216584,5568875900,50630000
