티커,종가,시가총액,거래량,거래대금,상장주식수
005930,55400,330725953270000,9645034,530104740900,5969782550
000660,94800,69014624202000,1559839,147464169900,728002365
005935,45300,37276767510000,1119201,50483269650,822886700
035420,180500,29748817797500,173426,31417897000,164813395
207940,413500,27359227500000,139723,58075939500,66165000
005380,122500,26174352907500,552469,67500566000,213668187
012330,261000,24875047134000,126392,32775605500,95306694
068270,189500,24320023143500,2138836,402474943000,128337853
051910,308000,21742441644000,166208,51468947500,70592343
055550,45750,21694631105250,550143,25140023500,474199587
005490,243000,21186400905000,158756,38460893500,87186835
105560,49400,20654709927800,717331,35326084350,418111537
028260,106500,20201989579500,449185,48031476000,189690043
017670,244500,19742326339500,254431,61944051000,80745711
051900,1257000,19632073629000,13947,17506127000,15618197
034730,262500,18469577962500,412790,108342734500,70360297
000270,45100,18281886949700,439661,19772712800,405363347
015760,27650,17750306729050,1262290,34804220650,641964077
032830,76600,15320000000000,121824,9305525700,200000000
006400,222500,15300107925000,256886,57456085500,68764530
018260,194500,15049982100000,61437,11923094500,77377800
096770,155000,14332162420000,243416,37643643500,92465564
033780,97600,13399747707200,639027,62194178900,137292497
003550,74900,12924529111900,127191,9497678400,172557131
035720,148000,12759631448000,320921,47362289500,86213726
036570,537000,11789309814000,43562,23228236000,21954022
000810,247000,11701584739000,80369,19858262000,47374837
066570,71300,11668089138200,372424,26629458600,163647814
086790,38650,11604355696300,722426,27766873250,300242062
090430,196500,11487093285000,158943,31076058500,58458490
010950,95200,10717881798400,223577,21285151300,112582792
009150,123000,9187324608000,825014,101117605000,74693696
316140,12250,8847779116750,2046748,24886842150,722267683
009540,124500,8811252942000,159823,19759465000,70773116
091990,57300,8247077150400,2117916,120064266900,143928048
010130,427500,8066925000000,17149,7351537500,18870000
011170,230500,7900484079500,97614,22545867000,34275419
251270,90400,7751308585600,136918,12364137400,85744564
024110,12500,7214462237500,3311160,41250946250,577156979
030200,27400,7154463539200,1514054,41470215150,261111808
021240,92100,6796944909900,69563,6398130100,73799619
002790,81000,6679112580000,235802,18876716600,82458180
035250,30600,6546579300000,176187,5379251850,213940500
032640,14350,6265373030350,1137343,16235028650,436611361
018880,11400,6085320000000,235121,2662315250,533800000
267250,360000,5863182120000,53088,19003674500,16286617
034220,15850,5671378845000,1107830,17496868850,357815700
086280,148000,5550000000000,40584,5977530000,37500000
006800,7780,5121701654240,1844153,14283141220,658316408
078930,53200,4943098109600,155293,8239847800,92915378
000720,42650,4749323377250,334523,14225288750,111355765
029780,39650,4593805028150,91775,3645821800,115858891
010140,7030,4428900000000,1970740,13870604600,630000000
028300,101000,4316630718000,2303462,231121698900,42738918
004020,31900,4256920541500,291229,9308347900,133445785
161390,34150,4230333606350,62586,2129216650,123875069
271560,106000,4190829992000,53204,5648608000,39536132
088980,11900,4153627598400,1540087,18301308400,349044336
004990,39000,4091460243000,98407,3826331400,104909237
071050,73200,4079142614400,97745,7139081000,55725992
023530,136500,3861415057500,60237,8202843500,28288755
005830,54500,3858600000000,91984,4987342600,70800000
005940,13300,3742738197100,1643554,21708098600,281408887
028050,18950,3714200000000,607141,11537206550,196000000
097950,243000,3658167198000,32651,7940415500,15054186
