티커,종가,시가총액,거래량,거래대금,상장주식수
005930,52800,315204518640000,21157172,1129431038800,5969782550
000660,85100,61953001261500,4983607,430210457400,728002365
207940,775000,51277875000000,230619,179351179000,66165000
035420,267000,43858326465000,862860,230249229500,164263395
068270,306000,41291451810000,1517136,465556121500,134939385
005935,46500,38264231550000,2137495,99862413300,822886700
051910,490500,34625544241500,443059,219092001000,70592343
006400,363500,24995906655000,391878,143900966600,68764530
035720,267500,23486502140000,624089,168146079500,87800008
028260,116000,21678901396000,439721,51290109500,186887081
051900,1346000,21022093162000,76009,102887222000,15618197
005380,97700,20875381869900,988987,97294840800,213668187
034730,291000,20474846427000,925711,271669378000,70360297
036570,891000,19561033602000,97938,87891423456,21954022
012330,192000,18250501248000,253317,49160155500,95054694
017670,211000,17037345021000,346277,72813376000,80745711
091990,108400,16412446388800,2476356,270511166600,151406332
005490,174000,15170509290000,415286,73199790500,87186835
105560,33950,14116678884000,2139717,72890451500,415807920
055550,28750,13725159006250,1616827,47038534650,477396835
018260,168500,13038159300000,135221,22929371500,77377800
000270,32050,12991895271350,1193847,38580307300,405363347
015760,19500,12518299501500,2388444,46420253750,641964077
003550,71200,12286067727200,361518,25927731690,172557131
096770,131000,12112988884000,891865,119510279000,92465564
033780,78200,10736273265400,420964,33121597500,137292497
066570,63200,10342541844800,648411,41378752400,163647814
090430,167500,9791797075000,3896837,667775850000,58458490
009150,129000,9635486784000,456694,59516023000,74693696
032830,44700,8940000000000,238600,10720596550,200000000
251270,100500,8622708246000,724776,72183525200,85798092
000810,176000,8337971312000,83108,14757902500,47374837
086790,27000,8106535674000,1465986,39664069250,300242062
010950,63500,7149007292000,356451,22825558400,112582792
316140,8810,6363178287230,1507048,13323346950,722267683
010130,335000,6321450000000,41684,14016669000,18870000
009540,87400,6185570338400,191241,16858171700,70773116
030200,23550,6149183078400,582065,13684098650,261111808
011170,167000,5723994973000,136248,23009941000,34275419
024110,8080,5365599709600,1493595,12129807250,664059370
021240,72200,5328332491800,221187,16018388800,73799619
032640,12200,5326658604200,2253428,27543488300,436611361
271560,134000,5297841688000,117300,15964628000,39536132
097950,326000,4907664636000,48346,15828977500,15054186
028300,92600,4873427343000,1197250,111870397300,52628805
018880,9060,4836228000000,644328,5869262790,533800000
180640,80200,4745470731600,203414,16417123800,59170458
035250,21500,4599720750000,857138,18682872750,213940500
003670,75100,4580215322000,628193,47765652000,60988220
068760,126900,4543881904800,932206,118233551000,35806792
006800,6670,4304260441360,2321496,15434714630,645316408
002790,51600,4254842088000,1747806,93099629800,82458180
011070,174500,4129910171500,333467,58941109000,23667107
034220,11350,4061208195000,1360458,15586652450,357815700
088980,11400,3979105430400,789921,9024408800,349044336
267250,246000,3886459782000,35250,8695192000,15798617
086280,101500,3806250000000,180401,18520779500,37500000
010140,5950,3748500000000,8194815,48897529590,630000000
196170,266500,3729920675000,528426,139795089900,13995950
000720,33050,3680308033250,734421,24410065450,111355765
000120,157500,3592944180000,50811,8047007000,22812344
000100,50600,3382954586000,307974,15613302900,66856810
078930,36250,3368182452500,215664,7884815700,92915378
004990,31600,3315131889200,233772,7476046400,104909237
012750,85800,3260329472400,66737,5730977300,37999178
029780,27350,3168740668850,116822,3205516200,115858891
009830,19250,3077391567250,1358561,26324438650,159864497
000080,43800,3071852161800,458621,20042471000,70133611
161390,24650,3053520450850,2741159,71906799350,123875069
005830,42850,3033780000000,192859,8284007400,70800000
012510,102000,3026615400000,113383,11614430000,29672700
096530,112800,2959197456000,909911,103623358500,26234020
139480,105500,2940898904500,192176,20446407000,27875819
042660,27050,2899915591600,1338594,36585253300,107205752
128940,243500,2883777561500,46388,11344929500,11843029
000210,82300,2864040000000,149754,12353765500,34800000
263750,218000,2851407300000,159514,34473798700,13079850
007070,36450,2806650000000,301110,11043894000,77000000
008770,71000,2786616591000,3299832,236002743500,39248121
004020,20500,2735638592500,572900,11786059350,133445785
241560,26300,2636553065800,488509,12759059700,100249166
003410,5100,2569683934500,968843,4942733070,503859595
032500,64000,2548536512000,1703403,108900639500,39820883
247540,120500,2526182003000,400862,48553304800,20964166
001040,86300,2517974927400,70663,6129342200,29176998
071050,44500,2479806644000,252313,11363063350,55725992
253450,86200,2421907094000,2331065,201236753300,28096370
035760,110300,2418785686200,209841,23201841800,21929154
036460,26200,2418600600000,200067,5261908000,92313000
282330,139000,2402462934000,28961,3996640000,17283906
028050,12250,2401000000000,1689659,20441667000,196000000
016360,26350,2353055000000,364102,9611609150,89300000
005940,8270,2327251495490,1362355,11299666820,281408887
047810,23750,2315033791250,423907,10119577200,97475107
011790,61000,2289607855000,346041,21190781600,37534555
020150,49600,2287097416000,755231,37568965450,46110835
011780,74500,2269842979500,141822,10483353300,30467691
023530,79500,2248956022500,204835,16474639100,28288755
095700,93900,2236650768300,706389,66074018100,23819497
004370,365500,2223205651000,35547,13012427500,6082642
008930,33300,2198171261700,161275,5461523300,66011149
003000,33900,2198007454200,3006810,102034654850,64837978
004170,220500,2170862410500,234125,51304089500,9845181
