티커,종가,시가총액,거래량,거래대금,상장주식수
005930,48550,289832942802500,20223277,966405911050,5969782550
000660,83600,60860997714000,5371416,448167261677,728002365
207940,616000,40757640000000,510468,311371572000,66165000
035420,218500,35891551807500,1014692,220160321100,164263395
005935,41050,33779499035000,3016935,122374597128,822886700
068270,215000,28961990380000,763378,163163247000,134706932
051910,352000,24848504736000,861294,296618388750,70592343
051900,1437000,22443349089000,30396,43422803000,15618197
006400,309500,21282622035000,1659104,498640795000,68764530
005380,93100,19892508209700,966892,89063053000,213668187
035720,216500,18850577493000,1113608,238661317000,87069642
028260,100000,18688708100000,418968,41627699400,186887081
017670,206500,16673989321500,297218,61775566000,80745711
012330,170500,16206825327000,231167,39104711000,95054694
036570,721000,15828849862000,175101,127589406000,21954022
005490,173000,15083322455000,347924,58833261000,87186835
055550,29450,14207636918850,1617461,46628688750,482432493
015760,22000,14123209694000,2516459,54706735950,641964077
091990,92800,14018640739200,3131334,287285446800,151062939
018260,179000,13850626200000,307821,54672684500,77377800
105560,31450,13077159084000,2292087,71408102800,415807920
034730,185000,13016654945000,247454,45289911000,70360297
000270,29700,12039291405900,1311883,38727479600,405363347
033780,78700,10804919513900,576005,45170790900,137292497
003550,60700,10474217851700,299603,18082733800,172557131
090430,175000,10230235750000,196618,33705183000,58458490
032830,45400,9080000000000,724760,32789907450,200000000
009150,121500,9075284064000,917279,109466368500,74693696
066570,55000,9000629770000,577061,31407200100,163647814
000810,189000,8953844193000,101716,18990923500,47374837
251270,104000,8922371016000,647584,67085008100,85792029
096770,95500,8830461362000,608052,57367449400,92465564
086790,25800,7746245199600,1549424,39030734180,300242062
010950,66500,7486755668000,356277,23431798600,112582792
010130,372500,7029075000000,36742,13496084500,18870000
011170,187500,6426641062500,182658,33621540000,34275419
030200,23800,6214461030400,735163,17487897650,261111808
032640,14200,6199881326200,1853301,26173001100,436611361
316140,8010,5785364140830,1497535,11748660920,722267683
009540,78000,5520303048000,210748,16310981000,70773116
271560,129500,5119929094000,109765,14067013500,39536132
035250,22800,4877843400000,1272235,29161938050,213940500
018880,8980,4793524000000,837445,7479287360,533800000
180640,79700,4715885502600,2353631,194594027700,59170458
021240,62000,4575576378000,346324,21287850236,73799619
002790,55100,4543445718000,116635,6315041900,82458180
024110,7450,4518693296850,1711980,12644573300,606536013
028300,103100,4457607062200,506795,52140491400,43235762
097950,292000,4395822312000,76455,22040644500,15054186
088980,11400,3979105430400,693793,7917423500,349044336
004990,37500,3934096387500,657777,24758603600,104909237
267250,240000,3908788080000,36107,8528240000,16286617
086280,99900,3746250000000,72148,7180770800,37500000
034220,10400,3721283280000,1866611,19242818550,357815700
000720,33400,3719282551000,579619,19075200500,111355765
006800,5440,3581241259520,1750961,9411029360,658316408
012750,91000,3457925198000,82898,7332741700,37999178
011070,146000,3455397622000,246446,35521516000,23667107
078930,37100,3447160523800,214773,7909760950,92915378
000100,51100,3416382991000,630433,32348565100,66856810
029780,29350,3400458450850,135163,3932425600,115858891
000120,148500,3387633084000,196654,28936347500,22812344
005830,47200,3341760000000,271045,12721674650,70800000
128940,279000,3304205091000,69321,19399270000,11843029
003670,53300,3250672126000,923860,48673960450,60988220
008770,80300,3151624116300,396098,31598500000,39248121
012510,106000,3145306200000,807846,86609127500,29672700
139480,111500,3108153818500,185682,20385086500,27875819
007070,40000,3080000000000,726854,28706891392,77000000
068760,85000,3042635435000,4749161,388014240200,35795711
000210,81100,2822280000000,289675,23117017600,34800000
263750,209600,2741536560000,170684,35816403600,13079850
004020,19700,2628881964500,832036,16276343550,133445785
282330,151500,2618511759000,60799,9128790000,17283906
161390,21050,2607570202450,360206,7571797500,123875069
096530,99100,2599791382000,4064257,407561812000,26234020
071050,46650,2599617526800,131950,6130273950,55725992
010140,4105,2586150000000,2585940,10495509295,630000000
003410,5110,2574722530450,461911,2349565650,503859595
005940,9140,2572077227180,873465,7907427040,281408887
196170,182300,2551461685000,1413611,258440016300,13995950
035760,114600,2513081048400,83835,9519391300,21929154
036460,27150,2506297950000,217335,5868627150,92313000
023530,88500,2503554817500,129044,11323023900,28288755
009830,15450,2494855030500,2076653,32129792350,161479290
016360,27550,2460215000000,348014,9595172200,89300000
000080,34500,2419609579500,472627,16302191250,70133611
001450,26700,2386980000000,371824,9869464500,89400000
241560,23700,2375905234200,285659,6798190200,100249166
032500,59200,2357396273600,1647242,96814354200,39820883
004170,239000,2352998259000,94168,22511982500,9845181
047810,23900,2329655057300,561222,13137638500,97475107
001040,79000,2304982842000,79824,6237102800,29176998
253450,77200,2169039764000,214843,16637876400,28096370
011780,70900,2160159291900,247407,17479491300,30467691
005387,59200,2159938699200,70889,4139455000,36485451
028050,11000,2156000000000,1244780,13609971550,196000000
008560,3290,2030952206290,1893499,6153704150,617310701
009240,86000,2023917808000,286113,24005498900,23533928
008930,30250,1996837257250,95105,2870151650,66011149
020150,42500,1959710487500,1925740,80440777100,46110835
004370,321500,1955569403000,66568,20974827500,6082642
006360,24350,1950381527400,302687,7222819200,80097804
030000,16950,1949948763750,636772,10602061600,115041225
007310,538000,1939617506000,4445,2359826000,3605237
081660,31750,1928883048500,316262,10057833300,60752222
011790,51100,1918015760500,758424,38315010650,37534555
181710,92300,1805851807500,302558,27939460400,19565025
042660,16550,1774255195600,189496,3109024850,107205752
036490,167400,1765680460200,34225,5672551700,10547673
095700,74200,1764935817400,418357,30833482900,23786197
247540,83700,1754700694200,5036009,415302274500,20964166
006280,149500,1747137431000,134249,20195893000,11686538
003490,18200,1726172338800,1111367,20079971950,94844634
028670,3205,1713294308435,2516989,8037584505,534569207
047050,13850,1708745813650,360844,4901782650,123375149
003000,26250,1701996922500,3626227,96248740350,64837978
017800,62400,1697238441600,132911,8213452900,27199334
026960,16950,1689915000000,155897,2628742150,99700000
039490,75800,1675160292000,24307,1833175400,22099740
145020,371500,1604792697500,10713,3964869200,4319765
240810,32650,1602589367650,372020,12164894650,49083901
140410,183500,1597542192000,66276,12052303900,8705952
007700,103000,1586200000000,47165,4811362500,15400000
000060,13800,1568784000000,129525,1791490900,113680000
069960,66300,1551581838300,111979,7425904900,23402441
064350,18000,1530000000000,2039782,36506444250,85000000
051905,718000,1507582446000,4291,3078473000,2099697
138930,4560,1486264721760,1584262,7190430345,325935246
004800,68300,1439151007500,65396,4462022100,21071025
000880,19150,1435459775250,212007,4040132950,74958735
078340,111500,1434605830000,100470,11365177700,12866420
047040,3445,1431819987910,1167323,3962359845,415622638
084990,66300,1419820334400,173964,11477306600,21415088
138040,10100,1416265571400,78129,795598750,140224314
088350,1620,1407018600000,6508111,10453451420,868530000
031430,194500,1388730000000,53904,10542035500,7140000
084850,60400,1379260696800,441639,26441067200,22835442
051600,30650,1379250000000,151223,4590651750,45000000
058470,90100,1373337537000,43055,3885294300,15242370
005385,55900,1361538691500,74137,4104557100,24356685
030190,22100,1341797522000,1642386,36881440350,60714820
041960,20900,1341484808400,1480289,31344335000,64185876
036830,75600,1315309287600,164251,12153557800,17398271
005690,21900,1313101005000,6781568,151357776300,59958950
002380,147000,1306311237000,78349,11405590500,8886471
034230,14300,1300480209600,747004,10632245500,90942672
009420,24800,1295567822400,228464,5630143650,52240638
016380,12650,1265112547050,91448,1124926500,100008897
001740,5060,1255829493820,810406,4048883605,248187647
056190,34800,1249624848000,123364,4251393450,35908760
294870,18750,1235762437500,802150,14984387600,65907330
012450,24300,1230309000000,384461,9287141800,50630000
000990,27550,1223181099400,883622,23827486400,44398588
051915,159000,1222519200000,50999,7971119500,7688800
192080,66700,1218308983400,180443,11988473800,18265502
098460,88100,1209696783100,55238,4801442900,13730951
010620,29450,1176296288050,237236,6889750700,39942149
069620,101500,1176037362500,75444,7659392000,11586575
011200,3680,1164912077600,970572,3543870210,316552195
204320,24300,1141058016000,301707,7186546250,46957120
010120,37950,1138500000000,101037,3763212800,30000000
060250,49100,1127895396300,942391,45420923450,22971393
006260,34850,1122170000000,142973,4919367450,32200000
111770,25300,1121080140400,123146,3061013400,44311468
214320,55900,1118000000000,28342,1574509000,20000000
013890,78600,1116650471400,123141,9686561800,14206749
185750,101500,1104897027500,31543,3174243600,10885685
005250,23300,1095757293000,436685,10239609000,47028210
336370,34900,1067582554200,2903673,102317292000,30589758
019170,20100,1064998299000,2626899,53457898600,52984990
009410,13750,1050500000000,186992,2556563750,76400000
085660,19950,1046987251800,2311879,46504347900,52480564
003090,17600,1023298848000,2029343,36101539900,58141980
039030,81500,1004043325000,176753,14055844000,12319550
178920,34100,1001391580200,161426,5404736400,29366322
003690,8310,1000267353960,248317,2058575480,120369116
034020,3905,988514738090,1064655,4119674810,253140778
042670,4740,986684462460,3636602,16996880615,208161279
000670,533000,981807320000,1211,634241000,1842040
003520,5340,976647183540,10268055,55923448545,182892731
014680,85400,964609653000,27479,2338161900,11295195
161890,42050,962153619000,156729,6515351450,22881180
307950,45200,949200000000,44534,2016128400,21000000
285130,80400,944008238400,218144,17454536700,11741396
082270,24000,942273672000,859500,20753736750,39261403
272210,8540,941367522060,328829,2799092440,110230389
200130,31850,940962322300,702832,22283328350,29543558
023590,20950,939955626150,1318812,27067403450,44866617
298380,20100,929549122500,960776,19385262700,46246225
004000,35900,926220000000,68857,2450580000,25800000
005290,18000,925460892000,1079752,18999332850,51414494
218410,38600,920518132000,294550,11316247050,23847620
086900,153800,919331656200,279301,43044030000,5977449
001800,14500,908358619000,208338,3020216900,62645422
036540,5520,907820872560,3256701,17684881900,164460303
067630,19250,906106220250,496126,9491794450,47070453
330590,5260,904556329840,379874,1984176180,171968884
010060,37900,903891160900,265060,9994964850,23849371
000240,9700,902295678100,104086,1002495270,93020173
006040,245000,901022045000,1893,460461500,3677641
001680,25850,895651446250,605235,15169716800,34648025
011210,32750,890638968250,112980,3672334150,27195083
025980,10450,885356583100,6743772,70764073050,84723118
003230,117500,885129262500,32794,3829629000,7533015
114090,14300,884536081000,339939,4843055200,61855670
000250,39950,883127229350,1075279,42491880850,22105813
175330,4460,878543707240,184859,817837815,196982894
086450,98000,871416000000,13262,1298851000,8892000
064760,74600,870955000000,44330,3275610500,11675000
073240,3030,870398669610,399964,1199475305,287260287
280360,135500,869465153500,3671,491979000,6416717
005300,108500,867290410000,22219,2386967500,7993460
215600,12100,866567212500,0,0,71617125
032350,12400,859018208800,239289,2909976650,69275662
284740,38150,855984139500,31272,1203260600,22437330
108230,22500,855523012500,2603297,60103695450,38023245
214150,13150,850925559200,1794532,23682036500,64709168
003240,755000,840617000000,1556,1163202000,1113400
204270,14500,838802757000,2749021,38787901500,57848466
006650,129000,838500000000,70231,8862633000,6500000
034310,22050,835304715000,174209,3945342800,37882300
192820,83100,835114197900,98902,8149459500,10049509
139130,4930,833888956690,781183,3854711725,169145833
020560,3715,829319117210,2812905,10584411155,223235294
120110,30300,817458852000,155081,4648139100,26978840
078130,6400,808629657600,11935256,75118893320,126348384
010780,26100,806297016600,91966,2345667000,30892606
028150,122500,803906250000,13734,1669557700,6562500
049770,208000,802697792000,10140,2070278500,3859124
057050,66700,800400000000,20271,1339727100,12000000
005440,8170,798245617940,343283,2764130280,97704482
213420,32650,783926891800,215003,6905667950,24010012
046890,13400,781292360000,588001,7871009800,58305400
033660,13400,771114926000,16038,213893000,57545890
241590,12550,759735208500,222796,2776045000,60536670
170900,88400,746437931200,24014,2123206200,8443868
020000,30300,746289000000,451620,13194427150,24630000
039200,25450,743147914950,423694,10576873650,29200311
035900,20750,736521084000,359017,7299584450,35494992
237690,39250,732248000000,696825,26531956050,18656000
022100,4800,729766699200,603226,2881208300,152034729
018670,78500,724574154000,8395,660104900,9230244
033640,31000,714835262000,878903,26789826650,23059202
018250,26800,707786258000,93336,2453345000,26409935
115450,28000,706059200000,827447,23275035450,25216400
278280,69900,699000000000,388572,27246739100,10000000
067160,59900,688536543300,149251,8948252700,11494767
069260,16750,684716349000,79110,1325048450,40878588
268600,85400,684020437800,665411,55996947100,8009607
001440,797,682608988173,2120833,1689113466,856473009
035600,24450,682263411300,577013,13915619850,27904434
069080,19300,681500061200,690726,13357503850,35310884
007390,11050,676153908950,701035,7714457400,61190399
151910,4470,664355301090,223796,1005108480,148625347
005180,67000,660033147000,44083,2929862300,9851241
141080,60900,655716450900,430300,25837013900,10767101
090435,62100,655641243000,50691,3110014800,10557830
093370,7060,653804142140,2331904,16306086190,92606819
007570,34200,652729708800,193233,6580917300,19085664
000150,39500,652691482500,97209,3830416150,16523835
071840,27550,650392465600,91969,2531900550,23607712
267980,82900,650237590200,31185,2539907900,7843638
005850,13450,648334075650,96469,1292843100,48203277
001630,129000,646272069000,38124,4864460000,5009861
008060,8210,640437240120,0,0,78006972
003380,6800,636372546400,192616,1306367700,93584198
005610,73300,632506359700,8536,619402800,8629009
001060,30200,631785630800,220614,6608127750,20920054
041510,26900,630791576900,343688,9131193800,23449501
192400,88500,629450674500,3531,310137800,7112437
052690,16250,621075000000,84345,1360617550,38220000
078070,32900,615119061200,131346,4222399750,18696628
085620,3465,613361094885,29217,100653150,177016189
014820,23850,611001487350,17096,402928000,25618511
183490,76800,603975321600,865050,71713455800,7864262
112610,34750,600678596250,37720,1311658800,17285715
286940,38900,598917275900,65926,2557900100,15396331
115390,11050,598761930000,116305,1274716950,54186600
003850,13500,596700000000,566620,7568368600,44200000
058820,4295,596542187980,7822792,34214809885,138892244
002320,49750,595739136000,74398,3633787250,11974656
214370,55300,594087900000,48195,2653281300,10743000
298020,135500,586400911000,11359,1518847000,4327682
290650,79000,583362228000,154723,11917808200,7384332
079550,26200,576400000000,538445,13731232100,22000000
336260,10350,574360064100,11504252,118881062880,55493726
002350,5880,574287116760,169030,990594110,97667877
090460,17350,569962941500,414433,7101974550,32850890
053800,56900,569788349500,56754,3197819300,10013855
230360,35100,568582688700,132277,4661487750,16198937
000400,1805,560157057600,975164,1764742975,310336320
012630,9370,559779925770,220323,2049563550,59741721
122870,30650,557946745850,230315,6872411250,18203809
008350,5060,557506195400,4029580,20366652650,110179090
009970,40850,557013933200,3000,120146300,13635592
294140,16100,555450000000,3922787,65022691200,34500000
097520,30950,552874767900,392805,11971348750,17863482
033290,6220,550471455480,631366,3906776920,88500234
083790,13050,549031391550,310956,4105603650,42071371
235980,54000,548500734000,2078137,107115714900,10157421
017810,14300,544700585000,690546,9822124100,38090950
103140,19300,540868565400,215060,4073852900,28024278
