티커,종가,시가총액,거래량,거래대금,상장주식수
005930,49200,293713301460000,15460210,763186888796,5969782550
000660,82200,59841794403000,2447172,202141701377,728002365
005935,40950,33697210365000,2815902,115025607220,822886700
005380,129500,27670030216500,718752,93048836500,213668187
035420,157000,25875703015000,390181,61191475500,164813395
012330,248500,23683713459000,275425,68291655555,95306694
051910,329000,23224880847000,158169,51887385500,70592343
068270,175500,22523025564000,595515,103163176000,128336328
207940,338500,22396852500000,235556,79470865000,66165000
005490,234000,20401719390000,252919,58990258000,87186835
055550,42850,20319452302950,1285493,54647582875,474199587
051900,1262000,19710164614000,31590,39574063200,15618197
017670,238500,19257852073500,176472,42019166500,80745711
105560,44200,18480529935400,1289092,56223896925,418111537
000270,44000,17835987268000,1294407,56931543850,405363347
028260,92200,17489421964600,323493,29771633400,189690043
015760,25550,16402182167350,1081558,27479023200,641964077
006400,237000,16297193610000,185216,43720588000,68764530
096770,168500,15580447534000,183966,30991414000,92465564
018260,200500,15514248900000,74465,14859153500,77377800
034730,214000,15057103558000,120010,25431661000,70360297
032830,72600,14520000000000,261365,18823416200,200000000
033780,103500,14209773439500,236453,24390550500,137292497
003550,71100,12268812014100,273764,19370862200,172557131
010950,102000,11483444784000,243513,24693086000,112582792
036570,521000,11438045462000,92522,48119218000,21954022
035720,135500,11355267611500,358235,48207809000,83802713
086790,36900,11078932087800,1769383,64415810750,300242062
066570,65900,10784390942600,499133,32612769300,163647814
000810,227000,10754087999000,208386,47258492323,47374837
009540,124000,8775866384000,240214,29587167000,70773116
011170,251000,8603130169000,113703,28446370000,34275419
316140,12600,8570070255600,1749478,21851234850,680164306
010130,439000,8283930000000,25420,11121729000,18870000
251270,95700,8205339723900,164971,15678241100,85740227
090430,139500,8154959355000,512387,70357994000,58458490
024110,13450,7733002099300,836289,11177270450,574944394
091990,52800,7598872934400,751584,39113583100,143918048
009150,101500,7581410144000,1173517,118501432500,74693696
030200,27550,7193630310400,270778,7434445400,261111808
018880,12300,6565740000000,731018,8951463400,533800000
035250,29250,6257759625000,358674,10488503400,213940500
021240,81600,6022048910400,218078,17646900000,73799619
267250,361000,5879468737000,39397,14156480500,16286617
032640,13450,5872422805450,1697746,22832068900,436611361
086280,152000,5700000000000,63534,9580059000,37500000
002790,65800,5425748244000,136391,8818995100,82458180
004020,39950,5331159110750,337987,13466244550,133445785
000720,47500,5289398837500,513738,24296914350,111355765
034220,14600,5224109220000,1484495,21766415250,357815700
010140,8270,5210100000000,1662469,13717869270,630000000
006800,7720,5082202669760,1132993,8679903050,658316408
078930,51200,4757267353600,174895,8841133700,92915378
071050,76600,4268610987200,199278,15193136100,55725992
088980,11650,4066366514400,1893826,22131338350,349044336
047810,41150,4011100653050,329761,13529733200,97475107
271560,99100,3918030681200,76723,7573666200,39536132
029780,33700,3904444626700,60153,2034481250,115858891
004990,36650,3844923536050,148967,5491960450,104909237
