티커,종가,시가총액,거래량,거래대금,상장주식수
005930,48900,291922366695000,33339821,1657128732300,5969782550
000660,80600,58676990619000,5097762,420941604000,728002365
005935,41000,33738354700000,4531444,190506315450,822886700
207940,430000,28450950000000,218369,98834522000,66165000
035420,155000,25546076225000,812823,129571989000,164813395
051910,312500,22060107187500,747892,246225266000,70592343
068270,165500,21240923890500,1054288,180573308500,128343951
005380,82900,17713092702300,2674557,229285884000,213668187
006400,253000,17397426090000,994249,265853614000,68764530
051900,1090000,17023834730000,66839,74279833488,15618197
028260,89700,17015196857100,472425,43407438800,189690043
017670,193000,15583922223000,360423,70434782000,80745711
012330,161500,15351333081000,329732,54747343000,95054694
005490,162000,14124267270000,506250,84289099000,87186835
105560,32100,13347434232000,2158001,70222717200,415807920
036570,595000,13062643090000,201806,123649372000,21954022
055550,26800,12929190812400,2154315,59056775100,482432493
035720,147500,12794121975000,1252484,193134552000,86739810
015760,19000,12197317463000,3399226,66044457300,641964077
018260,148500,11490603300000,144413,21833159500,77377800
000270,27100,10985346703700,1862674,52468382400,405363347
033780,79300,10887295012100,619412,49149183900,137292497
034730,145500,10237423213500,275952,41646915000,70360297
003550,58300,10060080737300,346457,20442575800,172557131
091990,63100,9083042512100,2145106,139931429600,143946791
032830,43200,8640000000000,522549,23085895250,200000000
090430,147500,8622627275000,263134,40096125000,58458490
066570,50400,8247849825600,948845,49270721600,163647814
251270,91400,7837744133600,430767,39744292500,85752124
009150,103000,7693450688000,1640758,177846850500,74693696
000810,158500,7508911664500,178133,28568269500,47374837
096770,80200,7415738232800,1113686,92186942200,92465564
086790,23400,7025664250800,2063144,49364413350,300242062
010130,362500,6840375000000,58656,21586665000,18870000
010950,56000,6304636352000,490831,28105970800,112582792
316140,7630,5510902421290,2427785,18992261990,722267683
009540,76600,5421220685600,526279,41463524300,70773116
030200,20750,5418070016000,1241451,25932799550,261111808
011170,156000,5346965364000,204473,32932237100,34275419
018880,9570,5108466000000,1550192,14798701080,533800000
032640,11500,5021030651500,1665304,19208746750,436611361
021240,63700,4701035730300,260894,16753780400,73799619
035250,20900,4471356450000,551313,11665863800,213940500
002790,49950,4118786091000,203610,10501308600,82458180
024110,7100,4097814550900,3104062,22647143800,577156979
271560,100500,3973381266000,191633,19710749300,39536132
034220,10800,3864409560000,4055023,45458831200,357815700
086280,98800,3705000000000,118283,11810472300,37500000
028300,84700,3649574012700,1642512,142912700600,43088241
088980,10350,3612608877600,1364111,14301667750,349044336
029780,31050,3597418565550,139945,4393715800,115858891
006800,5360,3528575946880,2645942,14541862410,658316408
267250,216500,3526052580500,60687,12940143500,16286617
180640,58700,3473305884600,2820078,168108361500,59170458
078930,36100,3354245145800,216706,7761328350,92915378
012750,86900,3302128568200,107699,9290457900,37999178
097950,218000,3281812548000,55956,12459985500,15054186
000720,27050,3012173443250,969795,27143014900,111355765
139480,107000,2982712633000,238552,26018963000,27875819
071050,51500,2869888588000,308312,16264884700,55725992
128940,241000,2854169989000,52595,12924187500,11843029
000100,208000,2781243296000,48713,10268270000,13371362
008770,70600,2770917342600,755600,55855824900,39248121
000120,119500,2726075108000,89164,10925179000,22812344
003670,44600,2720074612000,754341,35546604500,60988220
016360,30050,2683465000000,563171,17219945750,89300000
004990,24900,2612240001300,215890,5463941400,104909237
010140,4115,2592450000000,8090165,34745461130,630000000
161390,20900,2588988942100,412423,8635207900,123875069
003410,4820,2428603247900,849982,4104457010,503859595
004020,18100,2415368708500,947994,17639057750,133445785
005940,8480,2386347361760,1435137,12471540300,281408887
007070,30850,2375450000000,207588,6381554700,77000000
282330,134000,2316043404000,42183,5664232500,17283906
011070,96500,2283875825500,546732,55157704800,23667107
012510,72700,2157205290000,203830,15372687400,29672700
241560,21500,2155357069000,245238,5232923950,100249166
263750,165200,2151399600000,136186,23563795100,13023000
004170,218500,2151172048500,82731,18733365500,9845181
023530,75600,2138629878000,186578,14405894400,28288755
035760,97000,2127127938000,130460,12925287800,21929154
005830,29950,2120460000000,586821,17599372200,70800000
000210,60000,2088000000000,237690,14642343400,34800000
028050,10650,2087400000000,1731143,19181435550,196000000
005387,56900,2076022161900,122600,7129366600,36485451
009830,12750,2058860947500,1406528,18506875050,161479290
253450,71400,2006080818000,174298,12793889500,28096370
047810,20400,1988492182800,570800,12032182400,97475107
036460,21100,1947804300000,482654,10373395700,92313000
003490,20100,1906377143400,1077330,22120472250,94844634
001040,65000,1896504870000,119680,7756883900,29176998
008560,3015,1861191763515,2104416,6452636300,617310701
081660,29600,1798265771200,622559,18669559150,60752222
030000,15550,1788891048750,717666,11276783800,115041225
000080,25300,1774380358300,753805,19246201000,70133611
001450,19100,1707540000000,392252,7161209250,89400000
042660,15900,1704571456800,236901,3895636850,107205752
008930,25800,1703087644200,165146,4343837850,66011149
007310,467000,1683645679000,8497,4003374000,3605237
028670,3145,1681220156015,1313264,4214816625,534569207
032500,41550,1654557688650,1225839,54312492250,39820883
006360,20350,1629990311400,689020,14271796000,80097804
011780,52500,1599553777500,173873,9288023700,30467691
026960,15900,1585230000000,139883,2197428850,99700000
004370,258000,1569321636000,50067,12968378500,6082642
020150,33950,1565462848250,808511,29168040250,46110835
096530,58000,1521573160000,15163632,864012167350,26234020
069960,64800,1516478176800,118220,7690307400,23402441
138930,4585,1494413102910,1734833,8176322710,325935246
011790,39750,1491998561250,339291,14093237850,37534555
051905,693000,1455090021000,1712,1203729000,2099697
247540,70500,1449195603000,983183,74457220400,20555966
000060,12700,1443736000000,298034,3736483100,113680000
007700,93700,1442980000000,118726,11536546600,15400000
031430,200500,1431570000000,61306,12318326000,7140000
036490,133000,1402840509000,42549,5861148800,10547673
047050,11250,1387970426250,405830,4737176200,123375149
006280,118000,1379011484000,164716,19244898000,11686538
004800,65300,1375937932500,69527,4613438700,21071025
145020,316000,1365045740000,20215,6555058200,4319765
009240,58000,1364967824000,117174,6877236800,23533928
047040,3270,1359086026260,1732496,5737384790,415622638
051600,29550,1329750000000,189085,5563127250,45000000
084990,60300,1291329806400,401847,25212305400,21415088
002380,145000,1288538295000,59991,8506758000,8886471
240810,25850,1268818840850,684274,18515187650,49083901
000880,16850,1263054684750,372326,6357684850,74958735
036830,71700,1247456030700,147525,11190018600,17398271
017800,45700,1243009563800,475374,22311012850,27199334
039490,56000,1237585440000,130155,7279729700,22099740
181710,63100,1234553077500,100912,6648452200,19565025
138040,8790,1232571720060,163830,1444708410,140224314
068760,36000,1227327264000,296460,11245776700,34092424
005385,49700,1210527244500,148700,7586954650,24356685
086900,207000,1203723630000,74891,16068355100,5815090
041960,18350,1173711416250,3147326,58967830300,63962475
034230,12800,1164066201600,1198454,15833038050,90942672
051915,151000,1161008800000,51838,8114534500,7688800
095700,48800,1160681013600,1220450,63488491050,23784447
001740,4630,1149108805610,1937701,8995277970,248187647
056190,32000,1149080320000,199728,6458312100,35908760
058470,75000,1143177750000,144428,11213870000,15242370
214320,55100,1102000000000,54930,3032838100,20000000
098460,80100,1099849175100,61578,4996291900,13730951
012450,21000,1082760000000,326383,7094808350,51560000
010620,26850,1072446700650,317644,8740244600,39942149
111770,23300,1032457204400,368242,8397292000,44311468
010120,34150,1024500000000,136240,4765221700,30000000
078340,79000,1016447180000,93750,7633828800,12866420
204320,21200,995490944000,562763,12249395650,46957120
140410,112900,982901980800,244423,29044156500,8705952
084850,42800,977209557200,570122,26319998150,22831999
088350,1125,977096250000,5554828,6478920450,868530000
006260,30250,974050000000,149238,4554129250,32200000
013890,68500,973162306500,134425,9597743900,14206749
009420,18500,966451803000,685044,13238297350,52240638
073240,3335,958013057145,730559,2412873190,287260287
003000,15400,951572622000,7618556,127820136400,61790430
011200,2990,946491063050,1815097,5607511990,316552195
000240,10150,944154755950,95618,936145510,93020173
000670,509000,937598360000,2395,1190844000,1842040
196170,67100,932471925000,1181620,85437841500,13896750
114090,15000,927835050000,285142,4223017550,61855670
069620,80000,926926000000,613322,54315737100,11586575
014680,81200,917169834000,50520,4097978300,11295195
082270,22750,893028522750,1104964,26802837750,39254001
067630,18600,875324425800,1376679,26428605550,47060453
010060,36700,875271915700,259375,9746232700,23849371
064350,10200,867000000000,905196,9596080180,85000000
000990,18950,841353242600,1395047,28447860550,44398588
330590,4850,834049087400,944808,4671074685,171968884
030190,13700,831793034000,259301,3517261100,60714820
001800,13200,826919570400,95055,1234322150,62645422
003690,6840,823324753440,374493,2605166220,120369116
178920,28000,822257016000,284141,8356788700,29366322
214370,76500,821839500000,0,0,10743000
218410,34450,821550509000,2993111,112483409100,23847620
185750,75300,819692080500,51450,3940569900,10885685
175330,4115,810584608810,731523,3005887350,196982894
057050,67400,808800000000,35757,2332050500,12000000
161890,34500,789400710000,217520,7693437600,22881180
005250,16750,787722517500,111748,1883940000,47028210
020560,3520,785788234880,1669943,6062791860,223235294
009410,10000,764000000000,401148,4162262410,76400000
005300,95100,760178046000,14794,1425066300,7993460
280360,117500,753964247500,2474,292277500,6416717
000250,34050,752702932650,808031,30728335550,22105813
039030,61000,751492550000,413449,27014549600,12319550
011210,27400,745145274200,269435,7548850450,27195083
004000,28750,741750000000,101600,2938969600,25800000
139130,4380,740858748540,1310684,5916046595,169145833
003520,3995,730656460345,1205466,4967377320,182892731
034020,2885,710430442200,4159318,12642993190,246249720
213420,29500,708295354000,467560,14562278050,24010012
086450,79500,706914000000,30343,2450582500,8892000
046890,12000,699664800000,1349726,17123500900,58305400
272210,6340,698860666260,432797,2822254770,110230389
007570,36450,695672452800,5835167,212353098900,19085664
064760,59500,694662500000,82894,5074402600,11675000
034310,18300,693246090000,93838,1782847550,37882300
033640,29900,689470139800,3279226,110504203000,23059202
120110,25550,689309362000,212066,5526818950,26978840
192080,37500,684956325000,283236,11089674600,18265502
215600,9550,683322793750,1632802,16153255940,71552125
005440,6950,679046149900,318403,2196420210,97704482
010780,21900,676548071400,128871,2886270750,30892606
028150,103000,675937500000,27901,2910225000,6562500
284740,30050,674241766500,93874,2952147050,22437330
003240,601000,669153400000,2714,1664795000,1113400
192820,66000,663267594000,137744,9399388700,10049509
