티커,종가,시가총액,거래량,거래대금,상장주식수
005930,81900,488925190845000,14154882,1158685043300,5969782550
000660,129500,94276306267500,3450323,445020959500,728002365
051910,919000,64874363217000,221711,206180513000,70592343
005935,74800,61551925160000,1333314,99432746500,822886700
035420,361000,59299085595000,446152,161371669500,164263395
207940,804000,53196660000000,192884,157034346000,66165000
035720,114500,50816165422500,2040844,235210298500,443809305
005380,224000,47861673888000,639489,143381347500,213668187
006400,642000,44146828260000,243140,156105792000,68764530
068270,266500,36697963562000,1301011,344056143000,137703428
005490,398000,34700360330000,422259,166511341500,87186835
000270,80700,32712822102900,1214101,97971327500,405363347
012330,277500,26305083585000,306400,85161130000,94793094
096770,283500,26213987394000,970278,276386473500,92465564
017670,312000,25192661832000,203881,63628024500,80745711
028260,134500,25136312394500,392953,52736567000,186887081
066570,153000,25038115542000,949811,145521826500,163647814
051900,1571000,24536187487000,25226,39817900000,15618197
105560,58300,24241601736000,1773865,102551751200,415807920
003550,126500,21828477071500,0,0,172557131
055550,41500,21438881491000,2359121,97999626700,516599554
034730,282500,19876783902500,137156,38809471500,70360297
036570,830000,18221838260000,95745,79693730000,21954022
091990,112900,17496604679500,1402225,157513480500,154974355
032830,86400,17280000000000,430169,37055412200,200000000
090430,277000,16193001730000,124517,34621399100,58458490
015760,24300,15599727071100,4263236,103407848800,641964077
011200,42600,14713719946200,20814694,864917379950,345392487
018260,183000,14160137400000,118522,21660732500,77377800
086790,46300,13901207470600,1116867,51708637300,300242062
009150,182000,13594252672000,479357,86571456500,74693696
302440,160500,12278250000000,584869,93029926000,76500000
003670,150000,11619483000000,177124,26523969000,77463220
033780,83900,11518840498300,624010,52322984100,137292497
251270,130500,11216932011000,251700,32810646500,85953502
009540,154500,10934446422000,451654,69845337000,70773116
010950,94400,10627815564800,608053,57392422800,112582792
011170,309000,10591104471000,315187,96288444500,34275419
000810,208000,9853966096000,148040,30637370500,47374837
003490,27900,9704201017500,4839273,135506284400,347820825
352820,252500,8994999400000,193831,49001716500,35623760
009830,46800,8951833659600,1036029,48790205250,191278497
034220,24700,8838047790000,4808365,118692423550,357815700
018880,16450,8781010000000,799119,13199824250,533800000
010130,455500,8595285000000,82547,37647038000,18870000
011780,281000,8561421171000,1118955,319008627500,30467691
326030,108000,8457831000000,174741,18800354500,78313250
316140,11000,7944944513000,2220802,24399001350,722267683
004020,59500,7940024207500,1698499,99982254000,133445785
030200,29350,7663631564800,710756,20823490000,261111808
024110,10200,7534376472000,3320736,33825032200,738664360
086280,198500,7443750000000,166070,33000867500,37500000
006800,10200,6480227361600,2094094,21406118850,635316408
097950,427000,6428137422000,199457,84739052000,15054186
071050,112000,6241311104000,351794,38859443000,55725992
032640,14050,6134389622050,1972287,27659168230,436611361
161390,49500,6131815915500,240758,11960515400,123875069
002790,74000,6101905320000,152034,11277796000,82458180
