티커,종가,시가총액,거래량,거래대금,상장주식수
005930,76900,459076278095000,12931954,996378432570,5969782550
000660,125000,91000295625000,3725569,466796608500,728002365
005935,70900,58342667030000,953399,67291143600,822886700
035420,338500,55530615272500,1280916,438426318000,164049085
207940,838000,55446270000000,82022,69518403000,66165000
051910,690000,48708716670000,692603,469804660584,70592343
005380,214000,45724992018000,866582,186008232500,213668187
035720,100000,44578487700000,7120428,716638704800,445784877
006400,642000,44146828260000,235833,152722607000,68764530
000270,85600,34699102503200,1767632,151602204600,405363347
323410,56000,26608917272000,2263007,126174296276,475159237
005490,304500,26548391257500,1038400,315584530500,87186835
012330,269500,25487448833000,1164570,312209578500,94573094
068270,181000,24968430168000,1046403,191069370500,137947128
105560,55800,23202081936000,988985,55438860200,415807920
096770,247500,22885227090000,534275,133285450000,92465564
066570,135000,22092454890000,1038777,141500218500,163647814
028260,115000,21492014315000,272417,31576981500,186887081
377300,152000,20046228160000,368852,56544187500,131883080
259960,402000,19684752090000,372826,150543176500,48967045
055550,37300,19269163364200,1232985,46189644950,516599554
034730,244000,18092436276000,249886,61510304500,74149329
051900,1087000,16976980139000,74364,80743109800,15618197
302440,200000,15300000000000,945545,193042189000,76500000
015760,21450,13770129451650,1544853,33300518100,641964077
009150,181500,13556905824000,998336,184331021500,74693696
036570,601000,13194367222000,206173,125263402000,21954022
032830,65400,13080000000000,300328,19752890100,200000000
086790,43200,12970457078400,1051238,45235589550,300242062
011200,26300,12861738744800,2358598,62790717350,489039496
003550,80800,12709920234400,570752,46088925820,157300993
017670,57900,12670439037600,953429,55290471000,218833144
352820,298500,12343986019500,459978,138825982500,41353387
018260,149000,11529292200000,179429,26895939000,77377800
091990,73500,11394594603000,1026227,76578675700,155028498
033780,78700,10804919513900,379170,29878462700,137292497
361610,150500,10730287596000,353848,53282687000,71297592
034020,20050,10447743663600,3070341,62084739700,521084472
010950,92400,10402649980800,511410,47045934000,112582792
003670,134000,10380071480000,385905,52174911000,77463220
247540,452500,10371058365000,207283,94909751100,22919466
000810,212000,10043465444000,97863,20681691000,47374837
003490,28450,9895502471250,1261156,36061954650,347820825
329180,111000,9853815876000,845951,92124680000,88773116
251270,112500,9669768975000,358343,41017169500,85953502
010130,509000,9604830000000,44441,22511251000,18870000
090430,163500,9563566096500,319517,51602509000,58492759
316140,12850,9355578054650,1716327,22223552150,728060549
402340,61700,8728549130700,3617004,229698159000,141467571
034220,24000,8587576800000,6459090,157164325850,357815700
030200,30250,7898632192000,989988,30177491250,261111808
011070,329500,7798311756500,623536,212278178000,23667107
263750,116800,7734671200000,1099757,130604681200,66221500
024110,10350,7703511075450,1188128,12333122800,744300587
011170,217000,7437765923000,97127,21080982500,34275419
326030,92800,7267469600000,272727,25576705100,78313250
009540,102000,7218857832000,544412,55238643000,70773116
018880,13400,7152920000000,651809,8765226450,533800000
086280,184000,6900000000000,1038752,192988743000,37500000
066970,195700,6812368664800,547337,107855930800,34810264
383220,873000,6688415295000,45475,40113208000,7661415
009830,34250,6551288522250,588433,20321772450,191278497
138040,46800,6271728559200,389948,18220709600,134011294
011790,160000,6058927680000,205646,33261022500,37868298
004020,45350,6051766349750,1544022,69661830850,133445785
137310,56600,5845158579800,412980,23367153400,103271353
032640,13350,5828761669350,1142202,15402018300,436611361
293490,74100,5739353922900,4080196,316105223000,77454169
097950,374500,5637792657000,32601,12316099500,15054186
088980,13850,5607110825950,1406642,19462793050,404845547
020150,118000,5441078530000,261675,31558486000,46110835
021240,72400,5343092415600,138512,10076540600,73799619
006800,8390,5330304663120,1080554,9104183940,635316408
000720,46900,5222585378500,987330,46361027150,111355765
010140,5880,5174400000000,6885463,40571563860,880000000
035250,24100,5155966050000,534377,12864925750,213940500
161390,40050,4961196513450,139715,5593064450,123875069
011780,162000,4935765942000,149444,24429125000,30467691
028050,24400,4782400000000,4070927,98884787250,196000000
112040,138200,4605137437600,2502052,362090904700,33322268
000060,37200,4487250000000,405953,15215062250,120625000
267250,54800,4328821058000,205008,11269196800,78993085
241560,43100,4320739054600,369327,16137022650,100249166
071050,76800,4279756185600,282331,21847110800,55725992
005830,60300,4269240000000,263134,15973698200,70800000
000100,60100,4205374835900,183180,11106057700,69972959
003410,8110,4086301315450,1934944,15808345030,503859595
139480,146500,4083807483500,74883,11096016000,27875819
271560,102000,4032685464000,115721,11893476500,39536132
068760,108800,3976728236800,242521,26858282500,36550811
180640,57900,3864180746700,63488,3697888600,66738873
016360,42500,3795250000000,781469,33564680900,89300000
006360,43750,3744190187500,1069284,46614089350,85581490
078930,40050,3721260888900,212023,8429598000,92915378
005387,101000,3685030551000,90564,9201436000,36485451
028300,34500,3678047208000,600473,20983690800,106610064
307950,133500,3661101597000,321309,44575387000,27423982
008560,5360,3654075903440,2193420,11803892920,681730579
029780,31450,3643762121950,112677,3551095850,115858891
002790,43200,3562193376000,93004,4037658050,82458180
005940,11750,3490148172250,1463448,17383015900,297033887
036460,37500,3461737500000,207965,7808924550,92313000
002380,387500,3443507512500,244987,97168340500,8886471
008930,50900,3425804699900,88116,4544283400,67304611
010620,81800,3267267788200,1089100,90042683400,39942149
000990,72300,3210017912400,929382,68022849100,44398588
128940,261500,3158470743000,40123,10659883500,12078282
014680,277000,3139849015000,69308,19487586000,11335195
047810,31950,3114329668650,588969,18997873800,97475107
007070,29650,3104886387300,174541,5171034700,104717922
272210,16350,3088832010150,1130789,18754711150,188919389
004990,29400,3084331567800,150056,4414444200,104909237
278280,307800,3078000000000,74443,23111361500,10000000
204320,65500,3075691360000,747410,49332173900,46957120
028670,5670,3031009133040,3831521,21757439650,534569512
035760,137900,3024030336600,67432,9300316000,21929154
008770,76900,3018180504900,157644,12095150100,39248121
026960,29850,2976045000000,99818,2979353050,99700000
196170,70200,2966950350000,446107,31457747800,42264250
096530,56600,2955991260400,742420,42649175900,52225994
058470,189800,2893001826000,58307,11086489200,15242370
336260,44050,2884998630300,1537037,69497621550,65493726
052690,75300,2877966000000,596757,45778897600,38220000
000120,125500,2862949172000,50687,6405578000,22812344
047050,23050,2843797184450,979999,22758693250,123375149
012750,73000,2773939994000,63019,4564076500,37999178
138930,8480,2763930886080,1045894,8895472740,325935246
088350,3125,2714156250000,3407487,10665154285,868530000
039490,102500,2687500082500,84964,8743875500,26219513
042660,24900,2671537658100,1277555,31728389550,107290669
253450,87700,2632244024500,234460,20893885100,30014185
047040,6260,2601797713880,4410699,27357837650,415622638
030000,22450,2582675501250,321900,7233855300,115041225
375500,130500,2526315309000,292828,37798041000,19358738
112610,59800,2521849899400,396089,24147437100,42171403
010060,105000,2504183955000,209201,21905603000,23849371
012450,49400,2501122000000,555801,27865126950,50630000
