티커,종가,시가총액,거래량,거래대금,상장주식수
005930,49900,297892149245000,8483106,426947644700,5969782550
000660,77400,56347383051000,13625664,1060859322100,728002365
005935,40300,33162334010000,1786920,72584549950,822886700
005380,123000,26281187001000,418395,51622410000,213668187
035420,150500,24804415947500,245740,37261974000,164813395
068270,181500,23293043532000,435152,80038464800,128336328
012330,241000,22968913254000,239026,57529724210,95306694
207940,344000,22760760000000,63654,21998235500,66165000
051910,295500,20860037356500,263628,78745128500,70592343
055550,42100,19963802612700,499137,21108336300,474199587
051900,1271000,19850728387000,17577,22361179000,15618197
005490,224500,19573444457500,225737,50724670000,87186835
017670,238500,19257852073500,96307,23053066000,80745711
105560,42850,17916079360450,706681,30374578550,418111537
028260,92300,17508390968900,151493,14090152800,189690043
034730,241000,16956831577000,133870,32387228500,70360297
015760,25900,16626869594300,728196,18955213650,641964077
000270,40600,16457751888200,782040,32079960750,405363347
006400,224000,15403254720000,290990,65107472500,68764530
096770,163000,15071886932000,220674,35962334800,92465564
018260,192500,14895226500000,42471,8218296000,77377800
033780,103000,14141127191000,167143,17279978000,137292497
032830,70100,14020000000000,163739,11547731900,200000000
003550,69500,11992720604500,93578,6513625400,172557131
036570,515000,11306321330000,36742,18969343000,21954022
066570,68800,11258969603200,293636,20251271400,163647814
010950,99100,11156954687200,210389,20899642200,112582792
035720,132500,11112767845000,332984,44147783000,83869946
086790,35150,10553508479300,864987,30508158250,300242062
000810,222000,10517213814000,110543,24587768000,47374837
090430,155500,9090295195000,317277,49873185000,58458490
316140,12050,8703325580150,1700727,20558354450,722267683
009540,121000,8563547036000,133327,16291784500,70773116
010130,437500,8255625000000,25159,11066101250,18870000
009150,109500,8178959712000,578480,63989934500,74693696
011170,235500,8071861174500,62223,14831073000,34275419
091990,53400,7685223763200,458361,24777024800,143918048
251270,89600,7682324339200,151474,13681589900,85740227
024110,12600,7272177935400,1205252,15245492600,577156979
030200,26800,6997796454400,594235,15938352250,261111808
035250,30950,6621458475000,305081,9410007900,213940500
021240,86400,6376287081600,192569,16670879400,73799619
018880,11800,6298840000000,497137,5904491250,533800000
032640,13700,5981575645700,580676,8007433100,436611361
002790,70500,5813301690000,73375,5215640400,82458180
267250,348500,5675886024500,36779,12871260500,16286617
086280,148000,5550000000000,49559,7378726000,37500000
028300,129100,5065650845400,1322479,166660763900,39238194
034220,14000,5009419800000,851310,12037135900,357815700
000720,44700,4977602695500,436170,19612229750,111355765
010140,7820,4926600000000,1890494,14856915350,630000000
004020,36200,4830737417000,280939,10185311150,133445785
