티커,종가,시가총액,거래량,거래대금,상장주식수
005930,70200,419078735010000,9422009,663952838500,5969782550
000660,108500,78988256602500,2361295,256342441500,728002365
035420,414500,68087177227500,414599,171906380000,164263395
035720,124000,55224803680000,1598893,199892576000,445361320
207940,820000,54255300000000,57089,47044305000,66165000
005935,65300,53734501510000,951714,62287899192,822886700
051910,739000,52167741477000,258543,191539328000,70592343
006400,748000,51435868440000,160796,119378918000,68764530
005380,208500,44549816989500,680033,141704830000,213668187
000270,85500,34658566168500,1077433,92279904900,405363347
068270,214000,29518029224000,1274733,274072190000,137934716
323410,58600,27840873888200,1772959,102763178400,475100237
005490,274000,23889192790000,568198,157210624000,87186835
259960,484500,23719446052500,546349,264252169500,48956545
012330,245000,23224308030000,191621,46964915000,94793094
105560,55800,23202081936000,765574,42720550800,415807920
017670,309500,22302614258500,0,0,72060143
028260,114000,21305127234000,217186,24950872500,186887081
096770,224500,20758519118000,388706,87893623500,92465564
377300,150500,19620252312500,615031,92701655000,130367125
066570,119500,19555913773000,707984,85182178000,163647814
055550,37450,19346653297300,788060,29522978450,516599554
051900,1191000,18601272627000,30573,36551067000,15618197
302440,221500,16944750000000,486326,108184194500,76500000
034730,235500,16569849943500,236676,55876515500,70360297
352820,385000,15034564545000,351257,136463927500,39050817
015760,23200,14893566586400,1573393,36607707250,641964077
003550,91200,14345850561600,188514,17265498500,157300993
032830,67400,13480000000000,187180,12623549600,200000000
034020,25700,13330777378700,11904277,310661389500,518707291
036570,605000,13282183310000,371237,224651251000,21954022
091990,85100,13192131281900,1055042,90361731200,155019169
086790,43750,13135590212500,733149,32203754900,300242062
018260,154000,11916181200000,62837,9742120500,77377800
009150,159000,11876297664000,343323,54961734000,74693696
247540,539100,11816784120600,473011,258825309800,21919466
033780,85300,11711049994100,502103,42983960500,137292497
361610,161000,11478912312000,1104048,175077600500,71297592
251270,131000,11259908762000,420096,55226522500,85953502
010950,97600,10988080499200,296028,29196095100,112582792
003670,140000,10844850800000,315899,44652612000,77463220
011200,26700,10823979402900,4612042,124474467350,405392487
003490,30450,10591144121250,1292035,39265176750,347820825
000810,223500,10588276069500,63997,14256670000,47374837
090430,180000,10528696620000,269657,48843058000,58492759
329180,111000,9853815876000,255794,27846597500,88773116
316140,13200,9610399246800,1400660,18451414000,728060549
010130,490500,9255735000000,45659,22548252000,18870000
024110,11050,8224521486350,913807,10110404550,744300587
030200,31000,8094466048000,690231,21472220400,261111808
263750,114900,7608850350000,2196506,260692811000,66221500
326030,96300,7541565975000,179705,17359135100,78313250
018880,14050,7499890000000,513398,7223560800,533800000
066970,207800,7233572859200,1306383,277862431200,34810264
011170,210000,7197837990000,133858,28290643500,34275419
034220,20100,7192095570000,2112621,42829661500,357815700
383220,936000,7171084440000,48315,44969855000,7661415
009540,99100,7013615795600,246424,24566903300,70773116
293490,91400,6827037266800,4201681,397214255900,74694062
009830,35300,6752130944100,1430497,50852148200,191278497
011790,174500,6608018001000,326928,57720636000,37868298
032640,14250,6221711894250,821629,11713245600,436611361
112040,181000,6031330508000,1362249,247593692500,33322268
086280,157000,5887500000000,98856,15598233000,37500000
021240,78900,5822789939100,131827,10462682500,73799619
035250,26700,5712211350000,759931,20445961400,213940500
006800,8820,5603490718560,781921,6952864950,635316408
000720,50000,5567788250000,338082,16934196950,111355765
088980,13750,5566626271250,622662,8550117450,404845547
097950,366000,5509832076000,50545,18582654500,15054186
004020,40300,5377865135500,638067,25936870650,133445785
161390,42500,5264690432500,189701,8094052700,123875069
011070,217000,5135762219000,213881,46481051000,23667107
011780,162000,4935765942000,261262,42918525000,30467691
071050,86100,4798007911200,144560,12484424400,55725992
020150,103500,4772471422500,537983,55938404500,46110835
267250,60300,4763283025500,181167,11004938900,78993085
137310,46050,4755645805650,450735,20983340700,103271353
138040,34500,4623389643000,121491,4125181600,134011294
241560,44900,4501187553400,594138,26533362250,100249166
139480,161000,4488006859000,91449,14757143000,27875819
271560,112500,4447814850000,86091,9713672500,39536132
028050,22600,4429600000000,2055322,46974947400,196000000
068760,117700,4301759980100,302725,36121020400,36548513
016360,47850,4273005000000,230860,11074936050,89300000
028300,39800,4243080547200,719341,28831844000,106610064
000100,59500,4163391060500,119443,7139063700,69972959
005830,57900,4099320000000,108850,6316140100,70800000
078930,43350,4027881636300,163836,7147388150,92915378
003410,7980,4020799568100,806944,6422105600,503859595
002790,48400,3990975912000,126152,6135584050,82458180
036460,43200,3987921600000,445564,19345210800,92313000
029780,33950,3933409349450,89618,3046061650,115858891
036490,371400,3917405752200,35464,13092973600,10547673
180640,58400,3897550183200,70248,4101070000,66738873
005940,12900,3831737142300,384797,4974043750,297033887
008930,56600,3809440982600,57903,3281662000,67304611
014680,334500,3791622727500,36270,12103913500,11335195
035760,170100,3730149095400,99688,16946651100,21929154
010140,5850,3685500000000,3761144,22126279450,630000000
052690,96400,3684408000000,1730248,166461820800,38220000
005387,99800,3641248009800,61779,6167094200,36485451
000060,30000,3618750000000,150897,4498871700,120625000
336260,54900,3595605557400,1326711,73695475900,65493726
006360,41150,3521678313500,558566,22848496550,85581490
004990,33050,3467250282850,99021,3283177500,104909237
007070,32600,3413804257200,181162,5918248400,104717922
026960,33700,3359890000000,162430,5471927600,99700000
128940,270500,3267175281000,26748,7318592500,12078282
196170,76000,3212083000000,210560,16263785600,42264250
008770,81000,3179097801000,386305,31410685200,39248121
000120,138500,3159509644000,33784,4679872000,22812344
012750,82700,3142532020600,23097,1918884300,37999178
008560,4595,3132552010505,1508024,6941077805,681730579
307950,111500,3057773993000,63881,7174871000,27423982
278280,302800,3028000000000,176711,53836325600,10000000
028670,5640,3014972047680,2787205,15824889810,534569512
204320,62600,2939515712000,647598,40058104600,46957120
010620,73500,2935747951500,249825,18471170600,39942149
272210,15350,2899912621150,956817,14902611800,188919389
282330,167500,2895054255000,18114,3016092000,17283906
023530,102000,2885453010000,79830,8205027500,28288755
088350,3300,2866149000000,3126343,10298689035,868530000
047810,29350,2860894390450,383815,11375345000,97475107
006280,242500,2833985465000,70344,17231790500,11686538
336370,92400,2826493639200,437927,40650228000,30589758
001040,96000,2800991808000,47187,4545537200,29176998
039490,106500,2792378134500,76008,8209691500,26219513
138930,8490,2767190238540,1148055,9746862050,325935246
298050,617000,2764127916000,76202,47606975000,4479948
002380,310500,2759249245500,66702,20941687000,8886471
010060,115500,2754602350500,340479,39670414500,23849371
285130,151500,2669548170000,322990,49798501500,17620780
000990,59600,2646155844800,698574,42216128700,44398588
112610,62700,2644146968100,185754,11703492000,42171403
030000,22900,2634444052500,178991,4098694900,115041225
051915,342000,2629569600000,10946,3747672000,7688800
096530,50100,2616522299400,490831,24896922950,52225994
253450,87000,2611234095000,117990,10226219400,30014185
067160,226000,2597817342000,170973,38963334000,11494767
058470,170000,2591202900000,37423,6389806400,15242370
042660,23850,2558882455650,384951,9248903800,107290669
375500,129500,2506956571000,130753,16923883500,19358738
047040,6020,2502048280760,1497797,9079294010,415622638
086520,132800,2483544193600,874912,118465296800,18701387
