티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4370,4370,0,0.0,79377,347233705
068400,AJ렌터카,11400,11450,50,0.44,151919,1734871600
006840,AK홀딩스,32950,32850,-100,-0.3,18956,619651750
027410,BGF,5470,5480,10,0.18,130622,718706700
282330,BGF리테일,161500,160000,-1500,-0.93,29234,4667058500
138930,BNK금융지주,7740,7760,20,0.26,1097413,8523405505
001460,BYC,234500,236000,1500,0.64,292,68174500
001465,BYC우,124500,125000,500,0.4,194,24224000
001040,CJ,95700,96900,1200,1.25,59028,5681650900
079160,CJCGV,35850,36000,150,0.42,87711,3154853500
00104K,CJ4우전환,69900,70800,900,1.29,8801,616937200
000120,CJ대한통운,154500,152500,-2000,-1.29,33368,5105801500
011150,CJ씨푸드,2765,2720,-45,-1.63,830779,2321889075
011155,CJ씨푸드1우,32200,32800,600,1.86,19461,649036250
001045,CJ우,44800,45100,300,0.67,3562,159744600
097950,CJ제일제당,248000,249000,1000,0.4,22899,5704149000
097955,CJ제일제당우,106500,107500,1000,0.94,2371,253800000
037560,CJ헬로,6310,6140,-170,-2.69,538957,3359312180
000590,CS홀딩스,56600,56300,-300,-0.53,1236,69408400
012030,DB,797,850,53,6.65,4296662,3608452384
016610,DB금융투자,4400,4400,0,0.0,64054,281699680
005830,DB손해보험,56600,57600,1000,1.77,186450,10627332600
000990,DB하이텍,23300,25800,2500,10.73,3165986,80432158800
000995,DB하이텍1우,53000,68900,15900,30.0,101641,6534464700
139130,DGB금융지주,7390,7490,100,1.35,935428,6901737480
001530,DI동일,72800,72100,-700,-0.96,8072,583975600
004840,DRB동일,5320,5370,50,0.94,9154,49037790
155660,DSR,4255,4290,35,0.82,25588,108774335
069730,DSR제강,4485,4490,5,0.11,40450,180565040
017940,E1,47550,48900,1350,2.84,15739,759913500
007700,FF,107000,106500,-500,-0.47,69990,7435601500
114090,GKL,19600,19300,-300,-1.53,217134,4183980950
078930,GS,51400,52100,700,1.36,352768,18361499100
006360,GS건설,31000,30950,-50,-0.16,321958,9913325650
001250,GS글로벌,2260,2260,0,0.0,138637,312619585
007070,GS리테일,37800,38000,200,0.53,138905,5260169900
078935,GS우,37900,38150,250,0.66,8620,329098000
012630,HDC,10750,10850,100,0.93,272330,2938502000
039570,HDC아이콘트롤스,10950,10950,0,0.0,120761,1318373650
089470,HDC현대EP,4855,4920,65,1.34,84113,411143610
294870,HDC현대산업개발,25750,26300,550,2.14,303974,7915985400
082740,HSD엔진,4395,4450,55,1.25,509752,2293505795
003560,IHQ,1720,1700,-20,-1.16,556853,947253950
175330,JB금융지주,5600,5650,50,0.89,648223,3610471120
234080,JW생명과학,19200,19150,-50,-0.26,36484,692195450
001060,JW중외제약,28950,28900,-50,-0.17,41313,1193539450
001067,JW중외제약2우B,41100,43500,2400,5.84,24375,1053235850
001065,JW중외제약우,26700,26600,-100,-0.37,2281,61029650
096760,JW홀딩스,6280,6300,20,0.32,55867,352336890
105560,KB금융,49050,47950,-1100,-2.24,2272935,108458963700
002380,KCC,227500,232500,5000,2.2,50724,11816238000
009070,KCTC,2730,2760,30,1.1,29029,80117635
009440,KC그린홀딩스,5010,4995,-15,-0.3,86053,429693010
119650,KC코트렐,7170,7000,-170,-2.37,121706,858736760
092220,KEC,1010,1010,0,0.0,419932,422732780
001390,KG케미칼,11350,11400,50,0.44,36965,420788350
001940,KISCO홀딩스,12950,12900,-50,-0.39,5016,64484500
025000,KPX케미칼,56200,56100,-100,-0.18,1524,85933000
092230,KPX홀딩스,55300,55500,200,0.36,843,46789100
000040,KR모터스,295,292,-3,-1.02,500283,146186335
044450,KSS해운,7570,7500,-70,-0.92,35630,267348700
030200,KT,27000,27200,200,0.74,1021894,27635796500
033780,KTG,96000,96300,300,0.31,500650,48175560850
030210,KTB투자증권,2440,2450,10,0.41,130220,317222780
058850,KTcs,2200,2200,0,0.0,97406,213924780
058860,KTis,2300,2290,-10,-0.43,41060,94372565
093050,LF,18500,18050,-450,-2.43,112920,2049737000
003550,LG,74700,74800,100,0.13,271533,20325289300
