티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,6190,5820,-370,-5.98,253202,1492626480
006840,AK홀딩스,34600,35000,400,1.16,65749,2276759650
027410,BGF,6880,6820,-60,-0.87,262941,1787892060
282330,BGF리테일,182000,178000,-4000,-2.2,37376,6621394500
138930,BNK금융지주,8080,7960,-120,-1.49,1861401,14829564980
001460,BYC,384500,384500,0,0.0,176,68137000
001465,BYC우,168500,170000,1500,0.89,101,17025500
001040,CJ,109500,109000,-500,-0.46,139956,15291797000
079160,CJCGV,29050,30700,1650,5.68,1790856,54069560350
00104K,CJ4우전환,86800,86700,-100,-0.12,9193,796189700
000120,CJ대한통운,171500,170000,-1500,-0.87,29555,5024208000
011150,CJ씨푸드,4585,4590,5,0.11,218354,1003972665
011155,CJ씨푸드1우,44300,43950,-350,-0.79,1947,85511150
001045,CJ우,64600,64600,0,0.0,5619,360348900
097950,CJ제일제당,458500,444500,-14000,-3.05,76460,34126718000
097955,CJ제일제당우,216000,209000,-7000,-3.24,10584,2208821500
000590,CS홀딩스,74000,74700,700,0.95,6146,452676900
012030,DB,918,953,35,3.81,2194465,2055438727
016610,DB금융투자,7560,7540,-20,-0.26,204658,1548884520
005830,DB손해보험,51800,50800,-1000,-1.93,170716,8695586400
000990,DB하이텍,52500,52500,0,0.0,615068,32358812500
000995,DB하이텍1우,129500,134500,5000,3.86,4595,608593500
139130,DGB금융지주,9460,9410,-50,-0.53,630237,5891916400
001530,DI동일,190000,192000,2000,1.05,18634,3545288500
000210,DL,84800,84700,-100,-0.12,155141,13119073600
001880,DL건설,36450,36200,-250,-0.69,71083,2601711350
000215,DL우,49100,48400,-700,-1.43,15963,774296350
375500,DL이앤씨,136500,138000,1500,1.1,124025,16955343500
37550K,DL이앤씨우,77400,77500,100,0.13,8367,647949600
004840,DRB동일,7160,7170,10,0.14,19337,138170940
155660,DSR,7010,6860,-150,-2.14,165024,1139280800
069730,DSR제강,6170,5980,-190,-3.08,203806,1214723270
017940,E1,50200,51200,1000,1.99,52526,2665550300
365550,ESR켄달스퀘어리츠,6500,6450,-50,-0.77,326436,2105955800
007700,FF,180000,180000,0,0.0,0,0
114090,GKL,17650,17800,150,0.85,553173,9781564700
078930,GS,49100,46900,-2200,-4.48,719198,33805770200
006360,GS건설,44200,44400,200,0.45,416595,18384219000
001250,GS글로벌,2775,2750,-25,-0.9,420974,1156348150
007070,GS리테일,37400,37000,-400,-1.07,291062,10751680900
078935,GS우,39200,38100,-1100,-2.81,13991,534562800
012630,HDC,14050,14000,-50,-0.36,516120,7184040400
039570,HDC아이콘트롤스,12350,12600,250,2.02,94168,1166861600
089470,HDC현대EP,5810,5790,-20,-0.34,90760,525064730
294870,HDC현대산업개발,28600,28300,-300,-1.05,363176,10305833150
011200,HMM,42850,46050,3200,7.47,14847741,660240958250
082740,HSD엔진,10200,9920,-280,-2.75,532762,5311504020
003560,IHQ,2530,2590,60,2.37,5217588,13658207380
175330,JB금융지주,7930,7870,-60,-0.76,575915,4546897580
234080,JW생명과학,18500,18450,-50,-0.27,41019,753266900
001060,JW중외제약,28900,28450,-450,-1.56,75028,2141071850
001067,JW중외제약2우B,76000,70200,-5800,-7.63,4341,306614500
001065,JW중외제약우,54100,50500,-3600,-6.65,6221,315382000
096760,JW홀딩스,4715,4720,5,0.11,98625,465081695
105560,KB금융,58800,58000,-800,-1.36,1688989,97917008820
002380,KCC,335000,336000,1000,0.3,32074,10609585000
009070,KCTC,7640,7660,20,0.26,1403400,10814918240
009440,KC그린홀딩스,4660,4670,10,0.21,43970,205309970
119650,KC코트렐,7620,7420,-200,-2.62,93707,705197310
092220,KEC,2120,2120,0,0.0,672449,1426257935
016380,KG동부제철,21600,20300,-1300,-6.02,746918,15248158750
016385,KG동부제철우,166000,156000,-10000,-6.02,1410,221792000
001390,KG케미칼,30450,30900,450,1.48,276493,8551350400
033180,KH필룩스,3400,3390,-10,-0.29,1059479,3588831460
001940,KISCO홀딩스,19850,19300,-550,-2.77,56549,1090222000
025000,KPX케미칼,69800,67800,-2000,-2.87,27502,1868913200
092230,KPX홀딩스,72600,73500,900,1.24,28147,2041175200
000040,KR모터스,1130,1190,60,5.31,869960,1009355100
044450,KSS해운,12800,12800,0,0.0,402483,5092983400
030200,KT,32300,32100,-200,-0.62,1363722,43746446785
033780,KTG,82800,82800,0,0.0,423291,35077236800
030210,KTB투자증권,5940,5950,10,0.17,531243,3157855570
058850,KTcs,3170,3160,-10,-0.32,1119313,3544944530
058860,KTis,3135,3170,35,1.12,383339,1200683365
093050,LF,19500,20000,500,2.56,347136,6948525200
003550,LG,126500,126500,0,0.0,0,0
034220,LG디스플레이,23150,22400,-750,-3.24,3350294,75583980700
001120,LG상사,34950,33850,-1100,-3.15,226951,7713679000
051900,LG생활건강,1518000,1517000,-1000,-0.07,35435,53843859173
051905,LG생활건강우,732000,740000,8000,1.09,10574,7803733000
003555,LG우,99500,99500,0,0.0,0,0
032640,LG유플러스,15000,14900,-100,-0.67,1978296,29278928600
011070,LG이노텍,193000,190500,-2500,-1.3,133217,25402146500
066570,LG전자,150000,149500,-500,-0.33,589695,88179518500
066575,LG전자우,71600,71000,-600,-0.84,74501,5296621400
108670,LG하우시스,101500,100000,-1500,-1.48,84752,8462941000
108675,LG하우시스우,47800,47300,-500,-1.05,10595,499388250
037560,LG헬로비전,5050,4955,-95,-1.88,508626,2517622515
051910,LG화학,881000,903000,22000,2.5,318001,285965353000
051915,LG화학우,410000,413000,3000,0.73,25439,10543309000
079550,LIG넥스원,40850,39650,-1200,-2.94,122563,4886804550
006260,LS,73800,71800,-2000,-2.71,251916,18072152300
010120,LSELECTRIC,55100,54800,-300,-0.54,81442,4429835400
000680,LS네트웍스,2920,2935,15,0.51,54090,158184175
229640,LS전선아시아,8010,8130,120,1.5,334760,2736271110
023150,MH에탄올,10250,9980,-270,-2.63,100359,1007436500
035420,NAVER,349500,351000,1500,0.43,561151,197359743000
181710,NHN,72100,71800,-300,-0.42,45590,3260595200
005940,NH투자증권,13400,13500,100,0.75,876880,11725888800
005945,NH투자증권우,11600,11500,-100,-0.86,92706,1066050400
338100,NH프라임리츠,4605,4620,15,0.33,65131,300862790
034310,NICE,18750,18500,-250,-1.33,66043,1221517200
008260,NI스틸,5730,5630,-100,-1.75,976063,5525399560
004250,NPC,4375,4330,-45,-1.03,148902,643803635
004255,NPC우,2900,2860,-40,-1.38,31669,90662955
010060,OCI,125000,124000,-1000,-0.8,623293,79254943500
005490,POSCO,385500,365000,-20500,-5.32,743678,273237720500
010950,S-Oil,99900,96600,-3300,-3.3,775054,74739109200
010955,S-Oil우,59400,57600,-1800,-3.03,58590,3332327500
034120,SBS,38900,40900,2000,5.14,318090,12887171900
101060,SBS미디어홀딩스,2010,2010,0,0.0,320430,640862770
005090,SGC에너지,44500,44150,-350,-0.79,33108,1458103850
001380,SG글로벌,4000,4000,0,0.0,691838,2778031450
004060,SG세계물산,763,759,-4,-0.52,408465,308827298
002360,SH에너지화학,1205,1170,-35,-2.9,4964786,5920140860
009160,SIMPAC,4470,4195,-275,-6.15,555518,2364391470
123700,SJM,5730,6430,700,12.22,4978419,31497513060
025530,SJM홀딩스,4390,4555,165,3.76,461529,2075438410
034730,SK,269500,270000,500,0.19,130280,35007851500
011790,SKC,129000,130500,1500,1.16,282435,36875300500
018670,SK가스,106500,105000,-1500,-1.41,10986,1153398000
001740,SK네트웍스,5630,5590,-40,-0.71,976975,5465299510
001745,SK네트웍스우,123500,124500,1000,0.81,453,56182500
006120,SK디스커버리,53900,52700,-1200,-2.23,55054,2910258100
006125,SK디스커버리우,42500,42100,-400,-0.94,5456,229361800
210980,SK디앤디,35350,35300,-50,-0.14,26712,941060150
068400,SK렌터카,13250,13050,-200,-1.51,359767,4642045850
302440,SK바이오사이언스,159500,161500,2000,1.25,387172,62138548000
326030,SK바이오팜,113000,113000,0,0.0,198742,22408947000
361610,SK아이이테크놀로지,144000,142000,-2000,-1.39,585820,83788125500
03473K,SK우,249500,249500,0,0.0,1848,459371000
096770,SK이노베이션,278000,278000,0,0.0,846509,234660495500
096775,SK이노베이션우,189500,187500,-2000,-1.06,14727,2797230500
001510,SK증권,1010,1010,0,0.0,5783961,5791902778
001515,SK증권우,5420,5370,-50,-0.92,24218,131124180
285130,SK케미칼,256000,251000,-5000,-1.95,93200,23324885500
28513K,SK케미칼우,121500,120000,-1500,-1.23,6149,734231000
017670,SK텔레콤,306500,306000,-500,-0.16,248501,75447952000
000660,SK하이닉스,121000,122500,1500,1.24,4600751,562459757000
064960,SNT모티브,62900,62100,-800,-1.27,74269,4625372000
100840,SNT에너지,18650,18650,0,0.0,24430,453155100
003570,SNT중공업,8920,8950,30,0.34,43766,392613820
036530,SNT홀딩스,19650,19300,-350,-1.78,34219,660167000
005610,SPC삼립,88700,85200,-3500,-3.95,51739,4415680400
011810,STX,10350,10000,-350,-3.38,73221,741486100
077970,STX엔진,15750,15350,-400,-2.54,217025,3396254050
