티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,5440,5340,-100,-1.84,18447,98929480
068400,AJ렌터카,11000,10800,-200,-1.82,36053,392691100
006840,AK홀딩스,48600,47350,-1250,-2.57,23834,1134418800
027410,BGF,7430,7490,60,0.81,140088,1048018590
282330,BGF리테일,193500,202500,9000,4.65,41135,8206404000
138930,BNK금융지주,7290,7330,40,0.55,1127613,8213791360
001460,BYC,233500,233500,0,0.0,495,115727000
001465,BYC우,137500,137000,-500,-0.36,46,6253500
001040,CJ,102500,102500,0,0.0,44839,4615200500
079160,CJCGV,36650,36400,-250,-0.68,105993,3846486600
000120,CJ대한통운,157000,152500,-4500,-2.87,55118,8427272000
011150,CJ씨푸드,2890,2860,-30,-1.04,289063,831073360
011155,CJ씨푸드1우,34950,33950,-1000,-2.86,11717,398183500
001045,CJ우,55600,56000,400,0.72,3319,184932800
097950,CJ제일제당,288000,294000,6000,2.08,50829,14826941000
097955,CJ제일제당우,125500,126500,1000,0.8,1678,211345500
037560,CJ헬로,7360,7340,-20,-0.27,192776,1403374980
000590,CS홀딩스,63700,63800,100,0.16,306,19472000
012030,DB,998,978,-20,-2.0,807035,793072598
016610,DB금융투자,5050,5000,-50,-0.99,39474,197499795
005830,DB손해보험,62200,62400,200,0.32,101036,6279880300
000990,DB하이텍,15750,15450,-300,-1.9,550324,8500939100
000995,DB하이텍1우,47600,45250,-2350,-4.94,4166,192624950
139130,DGB금융지주,8170,8280,110,1.35,853435,7022755410
001530,DI동일,84400,84500,100,0.12,2042,171860900
004840,DRB동일,6130,6130,0,0.0,10804,65921070
155660,DSR,5320,5410,90,1.69,361064,1949019310
069730,DSR제강,5140,5220,80,1.56,1469081,7859622640
017940,E1,57000,60300,3300,5.79,28244,1630832400
007700,FF,78700,80000,1300,1.65,94589,7649534300
114090,GKL,20950,20350,-600,-2.86,160681,3293245750
078930,GS,50900,51000,100,0.2,124925,6346873200
006360,GS건설,41650,42300,650,1.56,526519,22210662700
001250,GS글로벌,2810,2780,-30,-1.07,223371,623340585
007070,GS리테일,36550,36400,-150,-0.41,132665,4799874200
078935,GS우,37100,37150,50,0.13,1369,50840850
012630,HDC,15900,15650,-250,-1.57,307053,4792663450
039570,HDC아이콘트롤스,10200,10200,0,0.0,16727,170288000
089470,HDC현대EP,5240,5320,80,1.53,89955,477677720
294870,HDC현대산업개발,46650,46400,-250,-0.54,75075,3484299400
082740,HSD엔진,3980,3950,-30,-0.75,56013,221730995
003560,IHQ,2200,2240,40,1.82,2175482,4838205835
175330,JB금융지주,5950,5920,-30,-0.5,271477,1611711690
234080,JW생명과학,25450,25000,-450,-1.77,63090,1577659200
001060,JW중외제약,33150,33350,200,0.6,139600,4664802700
001067,JW중외제약2우B,45150,45050,-100,-0.22,406,18272850
001065,JW중외제약우,27400,27100,-300,-1.09,2392,65639050
096760,JW홀딩스,6490,6460,-30,-0.46,76878,494060960
105560,KB금융,44300,44300,0,0.0,804992,35592615515
002380,KCC,271000,270500,-500,-0.18,17683,4761242000
009070,KCTC,3470,3515,45,1.3,132585,469342325
009440,KC그린홀딩스,4665,4675,10,0.21,37998,177108285
119650,KC코트렐,7150,7390,240,3.36,892426,6578757560
092220,KEC,1200,1185,-15,-1.25,3421120,4117063975
001390,KG케미칼,13250,12800,-450,-3.4,74356,959507350
001940,KISCO홀딩스,14350,14500,150,1.05,41660,608802550
025000,KPX케미칼,57000,56700,-300,-0.53,1133,64408800
092230,KPX홀딩스,58800,58600,-200,-0.34,257,15027000
000040,KR모터스,524,518,-6,-1.15,228432,118252928
044450,KSS해운,7250,7200,-50,-0.69,23204,168386370
030200,KT,28150,28250,100,0.36,557318,15792900555
033780,KTG,101000,100500,-500,-0.5,220022,22074184000
030210,KTB투자증권,3065,3025,-40,-1.31,77149,234698875
058850,KTcs,2330,2210,-120,-5.15,624924,1412626085
058860,KTis,2460,2430,-30,-1.22,46178,112762345
093050,LF,22400,22250,-150,-0.67,109799,2428645800
003550,LG,76900,76500,-400,-0.52,273082,20731426100
034220,LG디스플레이,17100,16950,-150,-0.88,1482972,25173342550
001120,LG상사,16800,16500,-300,-1.79,121903,2017377250
051900,LG생활건강,1341000,1311000,-30000,-2.24,21106,27696595000
051905,LG생활건강우,809000,802000,-7000,-0.87,6690,5377259000
003555,LG우,47950,47750,-200,-0.42,4728,226103650
032640,LG유플러스,14600,14700,100,0.68,788899,11603836100
011070,LG이노텍,99700,98100,-1600,-1.6,162816,16004437300
066570,LG전자,81900,80700,-1200,-1.47,697659,56155659900
066575,LG전자우,34000,35000,1000,2.94,74440,2528699200
108670,LG하우시스,60000,59400,-600,-1.0,32474,1933072900
108675,LG하우시스우,29900,29600,-300,-1.0,2154,63870000
051910,LG화학,349000,344500,-4500,-1.29,229667,79467290032
051915,LG화학우,193000,189500,-3500,-1.81,10830,2077829000
079550,LIG넥스원,34600,34900,300,0.87,69607,2426608000
006260,LS,48800,47550,-1250,-2.56,78064,3730906650
000680,LS네트웍스,3310,3225,-85,-2.57,45937,149733265
010120,LS산전,48500,47650,-850,-1.75,67701,3235175850
229640,LS전선아시아,7530,7920,390,5.18,388765,3024822160
023150,MH에탄올,6580,6580,0,0.0,2351,15374680
035420,NAVER,113000,111500,-1500,-1.33,553083,61725417750
181710,NHN,81800,79500,-2300,-2.81,89978,7234943200
005940,NH투자증권,14150,14000,-150,-1.06,513028,7175685650
005945,NH투자증권우,9190,8970,-220,-2.39,281084,2538820770
034310,NICE,21900,21700,-200,-0.91,104004,2301709850
008260,NI스틸,2845,2865,20,0.7,1008113,2963478840
004250,NPC,3760,3760,0,0.0,5957,22484735
004255,NPC우,2260,2290,30,1.33,11,25105
010060,OCI,94900,94200,-700,-0.74,81310,7648391700
005490,POSCO,240000,239000,-1000,-0.42,202565,48470904000
100840,STC,12700,12650,-50,-0.39,4876,61139850
064960,ST모티브,44250,43150,-1100,-2.49,75187,3258558200
003570,ST중공업,7130,7090,-40,-0.56,3607,25593850
036530,ST홀딩스,13900,13700,-200,-1.44,2172,29638550
010950,S-Oil,83100,83200,100,0.12,164320,13708798100
010955,S-Oil우,59600,58500,-1100,-1.85,36319,2137912100
034120,SBS,21500,23150,1650,7.67,446232,10158876650
101060,SBS미디어홀딩스,2320,2315,-5,-0.22,59578,139009845
004060,SG세계물산,1375,1330,-45,-3.27,54220503,74917668460
001380,SG충방,2215,2375,160,7.22,15746266,38706581910
002360,SH에너지화학,1255,1255,0,0.0,31404474,42162536445
009160,SIMPAC,3455,3355,-100,-2.89,581802,1974402190
123700,SJM,3530,3530,0,0.0,4541,16048755
025530,SJM홀딩스,3315,3310,-5,-0.15,3144,10398680
034730,SK,239500,234000,-5500,-2.3,107595,25184157500
011790,SKC,36150,37800,1650,4.56,1513448,57091886650
018670,SK가스,79800,79800,0,0.0,10376,826030800
001740,SK네트웍스,5000,4985,-15,-0.3,583301,2911766935
001745,SK네트웍스우,99400,96300,-3100,-3.12,6631,653012800
006120,SK디스커버리,25950,25400,-550,-2.12,36431,931082350
006125,SK디스커버리우,17150,16900,-250,-1.46,20121,340352800
210980,SK디앤디,28800,28700,-100,-0.35,13082,374638450
03473K,SK우,143500,143000,-500,-0.35,1562,222076500
096770,SK이노베이션,161500,159500,-2000,-1.24,188170,30078810500
096775,SK이노베이션우,119000,119000,0,0.0,5097,604476000
001510,SK증권,717,711,-6,-0.84,1150040,821545602
001515,SK증권우,3455,3440,-15,-0.43,19178,66007295
285130,SK케미칼,59100,57900,-1200,-2.03,25172,1464718900
28513K,SK케미칼우,23950,23950,0,0.0,2329,55775800
017670,SK텔레콤,259500,259000,-500,-0.19,84041,21738561500
000660,SK하이닉스,63500,63100,-400,-0.63,3686472,232819839250
005610,SPC삼립,99600,103000,3400,3.41,15451,1567435500
011810,STX,11800,11500,-300,-2.54,52585,612357750
077970,STX엔진,7720,7640,-80,-1.04,53356,410547860
