티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,5800,5920,120,2.07,68587,399761400
006840,AK홀딩스,26300,27300,1000,3.8,56037,1499906350
027410,BGF,6230,6360,130,2.09,232110,1477499330
282330,BGF리테일,177000,181000,4000,2.26,27053,4859657000
138930,BNK금융지주,7910,7740,-170,-2.15,1158014,9014256350
001460,BYC,435000,418000,-17000,-3.91,1059,448164000
001465,BYC우,179500,179500,0,0.0,50,8955500
001040,CJ,101000,101000,0,0.0,45372,4613971500
079160,CJCGV,29650,30300,650,2.19,392910,11924287450
00104K,CJ4우전환,84000,84100,100,0.12,2714,227973600
000120,CJ대한통운,169500,170000,500,0.29,21496,3649293500
011150,CJ씨푸드,4215,4225,10,0.24,105002,445859575
011155,CJ씨푸드1우,37800,38800,1000,2.65,392,14997550
001045,CJ우,63000,62700,-300,-0.48,874,54824900
097950,CJ제일제당,439000,448000,9000,2.05,32520,14561164000
097955,CJ제일제당우,200000,201500,1500,0.75,3000,606590000
000590,CS홀딩스,64100,64200,100,0.16,1807,115774400
012030,DB,1065,1065,0,0.0,919572,977498615
016610,DB금융투자,6740,6740,0,0.0,60105,405711200
005830,DB손해보험,59400,58600,-800,-1.35,115580,6786261600
000990,DB하이텍,60200,59900,-300,-0.5,369902,22316946500
000995,DB하이텍1우,113000,113000,0,0.0,534,61124000
139130,DGB금융지주,9320,9120,-200,-2.15,475830,4364474470
001530,DI동일,357000,363500,6500,1.82,43847,15797708000
000210,DL,71000,72200,1200,1.69,96698,7004077400
001880,DL건설,31000,32300,1300,4.19,59263,1897147150
000215,DL우,42850,43750,900,2.1,2998,131492300
375500,DL이앤씨,133000,139000,6000,4.51,237097,32988027500
37550K,DL이앤씨우,76700,78400,1700,2.22,12144,953461100
004840,DRB동일,6530,6520,-10,-0.15,11177,72452040
155660,DSR,6910,6840,-70,-1.01,247410,1705635860
069730,DSR제강,6540,6600,60,0.92,374429,2489082600
017940,E1,54300,54300,0,0.0,10898,589890000
365550,ESR켄달스퀘어리츠,6940,6940,0,0.0,204205,1415561620
383220,FF,742000,742000,0,0.0,25691,18679798000
007700,FF홀딩스,42200,44200,2000,4.74,491021,21384363550
114090,GKL,15600,15850,250,1.6,335760,5343176050
078930,GS,41550,42150,600,1.44,184380,7765230000
006360,GS건설,40900,43700,2800,6.85,1809128,78800808950
001250,GS글로벌,2740,2830,90,3.28,442082,1232087500
007070,GS리테일,33850,34600,750,2.22,414928,14304649650
078935,GS우,35700,36050,350,0.98,1939,69675750
012630,HDC,11400,11700,300,2.63,238525,2775103250
039570,HDC아이콘트롤스,12250,12250,0,0.0,24051,295400800
089470,HDC현대EP,5340,5380,40,0.75,38156,205161280
294870,HDC현대산업개발,28450,29600,1150,4.04,526286,15578590550
011200,HMM,40950,41000,50,0.12,2277733,93637601000
082740,HSD엔진,7380,7560,180,2.44,241333,1822309110
003560,IHQ,1665,1670,5,0.3,659010,1103758560
175330,JB금융지주,8300,8200,-100,-1.2,382873,3141214630
234080,JW생명과학,17100,17250,150,0.88,22510,389176550
001060,JW중외제약,27450,27200,-250,-0.91,55487,1516345050
001067,JW중외제약2우B,64000,63900,-100,-0.16,218,13873300
001065,JW중외제약우,39250,39300,50,0.13,448,17608050
096760,JW홀딩스,4090,4140,50,1.22,36349,149630000
105560,KB금융,54700,52500,-2200,-4.02,1885591,100068235500
002380,KCC,358000,360500,2500,0.7,55638,19955479000
344820,KCC글라스,70200,73900,3700,5.27,343851,25227285200
009070,KCTC,6950,6940,-10,-0.14,161076,1120822400
009440,KC그린홀딩스,5850,5850,0,0.0,118829,695945480
119650,KC코트렐,7930,8090,160,2.02,217488,1758401630
092220,KEC,2220,2210,-10,-0.45,650526,1438557865
016380,KG동부제철,15000,15200,200,1.33,253152,3853873100
016385,KG동부제철우,116000,118000,2000,1.72,145,17223000
001390,KG케미칼,33700,34050,350,1.04,75045,2553056750
033180,KH필룩스,3095,3170,75,2.42,827986,2603859745
001940,KISCO홀딩스,20950,22050,1100,5.25,52191,1128014900
025000,KPX케미칼,59200,60400,1200,2.03,6396,383962300
092230,KPX홀딩스,66300,66600,300,0.45,627,41613700
000040,KR모터스,1115,1130,15,1.35,302532,339331150
044450,KSS해운,11000,11100,100,0.91,36460,402770700
030200,KT,32400,32450,50,0.15,609770,19863553200
033780,KTG,81100,81000,-100,-0.12,197746,16033069800
030210,KTB투자증권,7380,7340,-40,-0.54,216887,1597593270
058850,KTcs,2865,2910,45,1.57,135154,391955555
058860,KTis,2675,2695,20,0.75,85410,230592755
093050,LF,18250,18500,250,1.37,42406,780382550
