티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,6250,6600,350,5.6,1333906,8881220470
006840,AK홀딩스,29700,29050,-650,-2.19,25052,730001650
027410,BGF,6340,6310,-30,-0.47,166004,1042633640
282330,BGF리테일,168000,165500,-2500,-1.49,11758,1951892000
138930,BNK금융지주,7580,7500,-80,-1.06,619686,4644630540
001460,BYC,399000,398000,-1000,-0.25,105,41802500
001465,BYC우,184500,183000,-1500,-0.81,24,4406000
001040,CJ,102500,101500,-1000,-0.98,57198,5777347000
079160,CJCGV,30150,29850,-300,-1.0,165395,4933083250
00104K,CJ4우전환,88500,87500,-1000,-1.13,2601,227333200
000120,CJ대한통운,184500,183500,-1000,-0.54,25442,4638003500
011150,CJ씨푸드,5010,4905,-105,-2.1,566289,2796959005
011155,CJ씨푸드1우,44250,44000,-250,-0.56,500,22001550
001045,CJ우,64900,64900,0,0.0,1586,102873100
097950,CJ제일제당,465000,472500,7500,1.61,59297,27972616500
097955,CJ제일제당우,214000,216000,2000,0.93,4033,866345500
000590,CS홀딩스,70400,69000,-1400,-1.99,2923,202529500
012030,DB,1235,1245,10,0.81,2792143,3471729380
016610,DB금융투자,6980,6870,-110,-1.58,87167,599354660
005830,DB손해보험,56000,54600,-1400,-2.5,99357,5463505800
000990,DB하이텍,63400,64300,900,1.42,857190,54324786100
000995,DB하이텍1우,122500,120500,-2000,-1.63,466,56404500
139130,DGB금융지주,9030,8910,-120,-1.33,240847,2149409240
001530,DI동일,241000,242000,1000,0.41,32362,7846489000
000210,DL,81000,80500,-500,-0.62,105327,8463657900
001880,DL건설,35250,35150,-100,-0.28,52407,1827926850
000215,DL우,46700,46950,250,0.54,3343,156525750
375500,DL이앤씨,148500,149000,500,0.34,127162,18759243000
37550K,DL이앤씨우,80600,81100,500,0.62,10120,819013800
004840,DRB동일,7820,7650,-170,-2.17,22480,172779140
155660,DSR,6960,6790,-170,-2.44,60811,419563230
069730,DSR제강,6650,6500,-150,-2.26,88917,576077100
017940,E1,56400,55400,-1000,-1.77,18215,1007931700
365550,ESR켄달스퀘어리츠,7420,7380,-40,-0.54,109105,804933480
383220,FF,525000,539000,14000,2.67,100784,54943312000
007700,FF홀딩스,37850,38000,150,0.4,193542,7431403750
114090,GKL,16400,16150,-250,-1.52,299335,4826880000
078930,GS,44000,43800,-200,-0.45,131492,5744545000
006360,GS건설,43900,43450,-450,-1.03,475178,20631334900
001250,GS글로벌,2880,2835,-45,-1.56,332072,940395320
007070,GS리테일,36950,36050,-900,-2.44,425288,15406266950
078935,GS우,37200,37000,-200,-0.54,4019,148332900
012630,HDC,13000,12700,-300,-2.31,332409,4250122150
039570,HDC아이콘트롤스,13800,13650,-150,-1.09,27888,379211350
089470,HDC현대EP,6050,6020,-30,-0.5,119237,713291140
294870,HDC현대산업개발,32150,31950,-200,-0.62,271164,8622137250
011200,HMM,43950,43900,-50,-0.11,3260462,143714748750
082740,HSD엔진,9120,8990,-130,-1.43,482662,4350711600
003560,IHQ,1915,1875,-40,-2.09,1032505,1948800975
175330,JB금융지주,7240,7230,-10,-0.14,259163,1861621840
234080,JW생명과학,18950,19000,50,0.26,33902,640135250
001060,JW중외제약,29850,29450,-400,-1.34,51733,1530386450
001067,JW중외제약2우B,69300,69800,500,0.72,343,23718400
001065,JW중외제약우,47800,45000,-2800,-5.86,3511,160093550
096760,JW홀딩스,4645,4620,-25,-0.54,48448,223516345
105560,KB금융,52500,51100,-1400,-2.67,1350304,69242286500
002380,KCC,324000,313000,-11000,-3.4,30997,9745712000
344820,KCC글라스,65700,65000,-700,-1.07,84558,5468121600
009070,KCTC,8730,8400,-330,-3.78,822810,6980786780
009440,KC그린홀딩스,5500,5600,100,1.82,888607,5061931560
119650,KC코트렐,8050,8340,290,3.6,656455,5376040010
092220,KEC,2410,2390,-20,-0.83,871832,2085400360
016380,KG동부제철,16650,16100,-550,-3.3,394598,6384796700
016385,KG동부제철우,139000,135500,-3500,-2.52,308,41856000
001390,KG케미칼,35650,35350,-300,-0.84,178447,6334133300
033180,KH필룩스,3325,3300,-25,-0.75,630869,2086191340
001940,KISCO홀딩스,20300,19950,-350,-1.72,27676,553198250
025000,KPX케미칼,65900,65400,-500,-0.76,5193,337873300
092230,KPX홀딩스,69600,69300,-300,-0.43,4042,278192200
000040,KR모터스,1290,1295,5,0.39,1946851,2507633050
044450,KSS해운,12350,12350,0,0.0,73814,910339300
030200,KT,33050,33350,300,0.91,1012787,33653946350
033780,KTG,83700,83300,-400,-0.48,263465,21944493400
030210,KTB투자증권,8360,8060,-300,-3.59,637598,5193089040
058850,KTcs,3335,3255,-80,-2.4,409918,1341766555
058860,KTis,3110,3060,-50,-1.61,172036,525328710
093050,LF,19300,19000,-300,-1.55,50950,968392700
003550,LG,98800,97000,-1800,-1.82,307409,29883261400
034220,LG디스플레이,23250,22800,-450,-1.94,2846954,65052416550
051900,LG생활건강,1713000,1711000,-2000,-0.12,17714,30283441000
051905,LG생활건강우,785000,787000,2000,0.25,1158,909333000
003555,LG우,74500,73600,-900,-1.21,7851,577803700
032640,LG유플러스,14750,14800,50,0.34,1215187,17961379150
011070,LG이노텍,241000,240500,-500,-0.21,168245,40649725500
066570,LG전자,160500,157500,-3000,-1.87,598680,94418785500
066575,LG전자우,77700,77000,-700,-0.9,64633,4976187400
037560,LG헬로비전,8120,7870,-250,-3.08,1280905,10149261630
051910,LG화학,828000,820000,-8000,-0.97,126570,104097840500
051915,LG화학우,380000,380000,0,0.0,18611,7051015720
079550,LIG넥스원,42350,42500,150,0.35,184572,7904510200
006260,LS,70400,69200,-1200,-1.7,74853,5200480900
010120,LSELECTRIC,60600,61100,500,0.83,439474,27052240800
000680,LS네트웍스,4750,4520,-230,-4.84,612851,2786693705
229640,LS전선아시아,9300,9230,-70,-0.75,227182,2096572640
001120,LX인터내셔널,30550,30250,-300,-0.98,114128,3451013450
108670,LX하우시스,101500,99800,-1700,-1.67,50914,5086530000
108675,LX하우시스우,44350,43000,-1350,-3.04,8661,374771050
383800,LX홀딩스,10900,10750,-150,-1.38,306961,3307188600
38380K,LX홀딩스1우,18100,18000,-100,-0.55,9199,166203850
023150,MH에탄올,12550,13150,600,4.78,1865299,24768942600
035420,NAVER,447000,443000,-4000,-0.89,704307,312242762208
181710,NHN,82700,82300,-400,-0.48,63003,5181827200
005940,NH투자증권,12650,12600,-50,-0.4,470030,5910954550
005945,NH투자증권우,11300,11250,-50,-0.44,103498,1166739800
338100,NH프라임리츠,4950,4945,-5,-0.1,60839,299972745
034310,NICE,19350,19100,-250,-1.29,64181,1225646950
008260,NI스틸,5290,5170,-120,-2.27,184700,951740060
004250,NPC,5490,5790,300,5.46,12056768,73757120170
004255,NPC우,3160,3165,5,0.16,76431,245997440
010060,OCI,113500,114500,1000,0.88,179840,20373500500
005490,POSCO,341000,334500,-6500,-1.91,324198,108429688000
010950,S-Oil,98800,97400,-1400,-1.42,331972,32262476700
010955,S-Oil우,59600,58900,-700,-1.17,18717,1091703700
034120,SBS,48500,46700,-1800,-3.71,145324,6779917050
101060,SBS미디어홀딩스,2410,2410,0,0.0,2840907,6828342310
005090,SGC에너지,50800,49700,-1100,-2.17,42208,2100529100
001380,SG글로벌,3405,3350,-55,-1.62,1252987,4352460340
004060,SG세계물산,819,806,-13,-1.59,1332338,1075556127
002360,SH에너지화학,1145,1145,0,0.0,525410,602060040
009160,SIMPAC,6070,6780,710,11.7,13521986,91521635850
123700,SJM,5490,5470,-20,-0.36,56863,309374150
025530,SJM홀딩스,4970,4815,-155,-3.12,46775,227076570
034730,SK,277500,273000,-4500,-1.62,100816,27536313500
011790,SKC,168000,166500,-1500,-0.89,224191,37389297500
018670,SK가스,115500,117000,1500,1.3,11204,1306032500
001740,SK네트웍스,6180,6190,10,0.16,803557,4961428040
001745,SK네트웍스우,121000,119000,-2000,-1.65,289,34375000
006120,SK디스커버리,50200,50000,-200,-0.4,41368,2071989000
006125,SK디스커버리우,39800,39950,150,0.38,3905,155805650
210980,SK디앤디,36800,36350,-450,-1.22,30508,1108991500
068400,SK렌터카,15000,15000,0,0.0,98436,1464554100
302440,SK바이오사이언스,158500,156500,-2000,-1.26,299983,47167619000
326030,SK바이오팜,125500,125500,0,0.0,216944,27023529500
361610,SK아이이테크놀로지,213000,211000,-2000,-0.94,450712,95872477000
03473K,SK우,249500,248500,-1000,-0.4,2225,551847500
096770,SK이노베이션,262500,258000,-4500,-1.71,477751,123695607500
096775,SK이노베이션우,173500,171000,-2500,-1.44,12717,2165133500
001510,SK증권,1000,993,-7,-0.7,2953135,2939061811
001515,SK증권우,4675,4595,-80,-1.71,14821,68524735
285130,SK케미칼,253500,253000,-500,-0.2,36557,9211602000
28513K,SK케미칼우,112000,112500,500,0.45,4693,521649000
017670,SK텔레콤,322000,326500,4500,1.4,145779,47356485500
000660,SK하이닉스,121500,119000,-2500,-2.06,2066638,246069384100
064960,SNT모티브,67000,65700,-1300,-1.94,57790,3798407000
100840,SNT에너지,22700,22500,-200,-0.88,26341,595738300
003570,SNT중공업,10850,10850,0,0.0,86406,931551200
036530,SNT홀딩스,20450,20300,-150,-0.73,11091,223874750
005610,SPC삼립,85800,83500,-2300,-2.68,15069,1260699200
011810,STX,7740,7530,-210,-2.71,85360,646646780
077970,STX엔진,13300,12950,-350,-2.63,51311,667338300
071970,STX중공업,7750,7380,-370,-4.77,930563,6895403030
002820,SUNL,6490,6320,-170,-2.62,38585,245186790
084870,TBH글로벌,3035,2790,-245,-8.07,512298,1447475225
002710,TCC스틸,6270,6140,-130,-2.07,917819,5625182060
002900,TYM,2080,2070,-10,-0.48,3741691,7837669140
024070,WISCOM,4975,4775,-200,-4.02,243361,1173913085
037270,YGPLUS,7730,7770,40,0.52,4971305,38408320370
000500,가온전선,34000,33800,-200,-0.59,45815,1549632600
000860,강남제비스코,33500,32550,-950,-2.84,36157,1173368350
035250,강원랜드,25900,25600,-300,-1.16,866361,22184383450
011420,갤럭시아에스엠,1945,1885,-60,-3.08,164579,311631145
002100,경농,15850,15450,-400,-2.52,87764,1368448750
009450,경동나비엔,68000,68500,500,0.74,67789,4605319300
267290,경동도시가스,24450,24500,50,0.2,9513,232547300
012320,경동인베스트,41150,40800,-350,-0.85,4281,173882550
000050,경방,13700,13500,-200,-1.46,26357,354837050
214390,경보제약,13800,14500,700,5.07,422168,6000395950
012610,경인양행,6990,6970,-20,-0.29,119018,829833070
009140,경인전자,34250,33200,-1050,-3.07,11226,374284800
013580,계룡건설,35200,34850,-350,-0.99,37944,1313131100
012200,계양전기,5160,5510,350,6.78,15787794,89631892620
012205,계양전기우,8150,8320,170,2.09,32947,277951800
002140,고려산업,4390,4260,-130,-2.96,202483,869989940
010130,고려아연,489000,473000,-16000,-3.27,110544,52521923000
002240,고려제강,24300,23700,-600,-2.47,20416,485943500
009290,광동제약,9100,9030,-70,-0.77,103326,932453380
017040,광명전기,4040,4095,55,1.36,24328111,102675026995
017900,광전자,3005,3040,35,1.16,520424,1545003560
037710,광주신세계,192000,187500,-4500,-2.34,1197,226132000
030610,교보증권,8650,8570,-80,-0.92,55635,477053080
339770,교촌에프앤비,21850,21700,-150,-0.69,297511,6473791550
007690,국도화학,83300,81700,-1600,-1.92,61316,5149598200
005320,국동,3675,3500,-175,-4.76,799464,2848272795
001140,국보,1335,1325,-10,-0.75,488752,644378670
002720,국제약품,7660,7660,0,0.0,72733,553793650
083420,그린케미칼,11700,12400,700,5.98,1282292,15758492200
014530,극동유화,4665,4580,-85,-1.82,171599,790178820
014280,금강공업,8990,8880,-110,-1.22,163413,1463193390
014285,금강공업우,37450,37900,450,1.2,95574,3742856850
008870,금비,80500,78300,-2200,-2.73,1751,138363100
001570,금양,5380,6000,620,11.52,9654354,55779070720
002990,금호건설,13700,13600,-100,-0.73,325565,4428991650
002995,금호건설우,36900,37000,100,0.27,3919,146630300
011780,금호석유,219000,223500,4500,2.05,493983,110599977000
011785,금호석유우,122500,123000,500,0.41,38394,4741208000
214330,금호에이치티,2435,2420,-15,-0.62,1047282,2542038965
001210,금호전기,3040,3045,5,0.16,59998,184997240
073240,금호타이어,6740,6690,-50,-0.74,648536,4268320020
092440,기신정기,5240,5340,100,1.91,137947,733462560
000270,기아,87100,85800,-1300,-1.49,1366530,117237847300
024110,기업은행,10450,10300,-150,-1.44,786574,8124271500
013700,까뮤이앤씨,2770,2735,-35,-1.26,769822,2094621420
004540,깨끗한나라,6260,6500,240,3.83,1496554,9775513410
004545,깨끗한나라우,30750,31000,250,0.81,3577,110540050
001260,남광토건,15900,15500,-400,-2.52,65979,1021956250
008350,남선알미늄,4435,4705,270,6.09,23427276,108922163905
008355,남선알미우,52000,55100,3100,5.96,29783,1644084900
004270,남성,3685,3610,-75,-2.04,178720,646596175
003920,남양유업,667000,650000,-17000,-2.55,4096,2676950000
003925,남양유업우,388000,379000,-9000,-2.32,385,146386000
025860,남해화학,9970,9800,-170,-1.71,171900,1685106830
005720,넥센,5220,5120,-100,-1.92,42568,219973330
005725,넥센우,3750,3710,-40,-1.07,4635,17156075
002350,넥센타이어,9240,9120,-120,-1.3,276860,2531422740
002355,넥센타이어1우B,3860,3865,5,0.13,8660,32899825
003580,넥스트사이언스,18300,19800,1500,8.2,2328235,44526754050
251270,넷마블,140000,137500,-2500,-1.79,192747,26636466000
090350,노루페인트,12150,11950,-200,-1.65,118368,1416962000
090355,노루페인트우,26150,26950,800,3.06,13515,365416950
000320,노루홀딩스,14150,14150,0,0.0,13298,186288350
000325,노루홀딩스우,52400,56200,3800,7.25,24178,1376813200
006280,녹십자,319000,317500,-1500,-0.47,42119,13420820500
005250,녹십자홀딩스,34050,33650,-400,-1.17,110686,3737947300
005257,녹십자홀딩스2우,81100,79200,-1900,-2.34,1566,124641900
004370,농심,337500,330500,-7000,-2.07,63342,21170959000
072710,농심홀딩스,82000,81200,-800,-0.98,4891,397749200
058730,다스코,7020,6720,-300,-4.27,326748,2206886890
023590,다우기술,27750,27250,-500,-1.8,116753,3188843950
019680,대교,5010,4955,-55,-1.1,139112,686828785
019685,대교우B,3765,3645,-120,-3.19,155656,573496520
006370,대구백화점,13950,14050,100,0.72,47468,674257900
008060,대덕,8110,7930,-180,-2.22,418890,3344507160
00806K,대덕1우,13300,12750,-550,-4.14,13071,167475600
353200,대덕전자,16150,16200,50,0.31,643541,10413361300
35320K,대덕전자1우,15450,15250,-200,-1.29,32392,492194950
000490,대동,11700,11850,150,1.28,645124,7715714750
008110,대동전자,7340,7310,-30,-0.41,12351,90508540
005750,대림BCo,8740,8350,-390,-4.46,189341,1608614660
006570,대림통상,4290,4290,0,0.0,31093,133168660
001680,대상,27800,27900,100,0.36,227126,6344444650
001685,대상우,21250,20900,-350,-1.65,6007,126582100
084690,대상홀딩스,11450,11450,0,0.0,108876,1249038350
084695,대상홀딩스우,14200,13950,-250,-1.76,3981,55364750
128820,대성산업,5410,5380,-30,-0.55,456000,2484588690
117580,대성에너지,6820,6720,-100,-1.47,72182,489045090
016710,대성홀딩스,37200,37000,-200,-0.54,40265,1492049400
003540,대신증권,18950,18650,-300,-1.58,68925,1288443550
003547,대신증권2우B,16250,16200,-50,-0.31,12161,196621250
003545,대신증권우,16800,16650,-150,-0.89,162027,2695520200
009190,대양금속,5500,5300,-200,-3.64,801174,4306688400
014160,대영포장,3370,3510,140,4.15,45174111,161610948720
047040,대우건설,7260,7140,-120,-1.65,2607373,18601195210
009320,대우부품,2560,2675,115,4.49,1268442,3363798915
042660,대우조선해양,33300,32750,-550,-1.65,179342,5856382650
003090,대웅,37700,37450,-250,-0.66,202718,7592074950
069620,대웅제약,154500,153500,-1000,-0.65,45020,6955947000
000430,대원강업,4135,4075,-60,-1.45,84747,347104925
006340,대원전선,2550,2540,-10,-0.39,4756234,12271578315
006345,대원전선우,4990,4925,-65,-1.3,83725,412467315
003220,대원제약,16350,16150,-200,-1.22,49489,803361850
024890,대원화성,2800,2790,-10,-0.36,243575,674516040
002880,대유에이텍,1500,1585,85,5.67,74774355,122985306165
000300,대유플러스,1585,1655,70,4.42,10499143,17230218885
012800,대창,2500,2500,0,0.0,1517649,3768506880
015230,대창단조,8720,8720,0,0.0,86417,758643070
001070,대한방직,44050,44050,0,0.0,1282,56271150
006650,대한유화,259500,275500,16000,6.17,382358,104110168500
001440,대한전선,2755,2755,0,0.0,33964201,93664729510
084010,대한제강,22150,21450,-700,-3.16,280969,6059988200
001790,대한제당,3250,3215,-35,-1.08,154843,499485885
001795,대한제당우,3910,3840,-70,-1.79,158726,605141870
001130,대한제분,178500,177500,-1000,-0.56,4833,850185000
003490,대한항공,30900,30350,-550,-1.78,1203930,36556945450
003495,대한항공우,41200,40800,-400,-0.97,7772,319385650
005880,대한해운,3375,3340,-35,-1.04,1826034,6123344935
003830,대한화섬,155000,153500,-1500,-0.97,264,40157500
016090,대현,3120,2980,-140,-4.49,881936,2685544725
069460,대호에이엘,4770,4450,-320,-6.71,1356279,6081881425
192080,더블유게임즈,61400,61000,-400,-0.65,44867,2730066500
012510,더존비즈온,88500,87300,-1200,-1.36,84973,7449196500
004830,덕성,16400,16100,-300,-1.83,861933,14276760150
004835,덕성우,23800,24150,350,1.47,54687,1357918200
024900,덕양산업,3875,3825,-50,-1.29,200474,766655235
145720,덴티움,64700,65000,300,0.46,89062,5765479600
002150,도화엔지니어링,9010,8980,-30,-0.33,40273,359818870
001230,동국제강,21150,20200,-950,-4.49,1477995,30048140350
023450,동남합성,64600,63300,-1300,-2.01,3674,233437000
004140,동방,7030,6720,-310,-4.41,1569386,10664317260
007590,동방아그로,8640,8380,-260,-3.01,48023,404552220
005960,동부건설,14150,14050,-100,-0.71,59232,828514900
005965,동부건설우,49900,47800,-2100,-4.21,5655,272292300
026960,동서,29800,29200,-600,-2.01,150540,4396396650
002210,동성제약,10250,10200,-50,-0.49,53663,545973000
102260,동성케미컬,6220,6190,-30,-0.48,79377,490320280
000640,동아쏘시오홀딩스,137000,138500,1500,1.09,90729,12465895000
170900,동아에스티,96000,99700,3700,3.85,471870,46608770900
028100,동아지질,20900,20350,-550,-2.63,113560,2307340250
