티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3885,3970,85,2.19,48112,190114630
006840,AK홀딩스,31250,30200,-1050,-3.36,122934,3799624350
027410,BGF,5500,5590,90,1.64,342168,1903110700
282330,BGF리테일,159000,159000,0,0.0,33430,5322580500
138930,BNK금융지주,5900,5940,40,0.68,1485084,8838016860
001460,BYC,369500,358500,-11000,-2.98,1187,427351500
001465,BYC우,161500,158500,-3000,-1.86,82,13043500
001040,CJ,92700,91400,-1300,-1.4,116297,10729741100
079160,CJCGV,28000,27300,-700,-2.5,498375,13833662650
00104K,CJ4우전환,73600,72600,-1000,-1.36,7231,528201600
000120,CJ대한통운,164000,163000,-1000,-0.61,57658,9457133500
011150,CJ씨푸드,4325,4350,25,0.58,219433,961995515
011155,CJ씨푸드1우,33200,34050,850,2.56,1304,44339050
001045,CJ우,55800,54500,-1300,-2.33,5233,288924000
097950,CJ제일제당,406500,400000,-6500,-1.6,77574,31249524500
097955,CJ제일제당우,184500,181500,-3000,-1.63,9124,1673433000
000590,CS홀딩스,58000,58500,500,0.86,7913,463638000
012030,DB,870,873,3,0.34,860105,751973041
016610,DB금융투자,5730,5730,0,0.0,243318,1392563980
005830,DB손해보험,41400,42050,650,1.57,346730,14503935050
000990,DB하이텍,56400,56400,0,0.0,721747,41254780700
000995,DB하이텍1우,96500,99600,3100,3.21,400,39837400
139130,DGB금융지주,7070,7100,30,0.42,749799,5337814770
001530,DI동일,165000,161500,-3500,-2.12,13283,2196203500
000210,DL,86500,82700,-3800,-4.39,473172,39887143300
000215,DL우,42000,40800,-1200,-2.86,6045,248588350
375500,DL이앤씨,111000,109000,-2000,-1.8,480821,52979446000
37550K,DL이앤씨우,70800,69300,-1500,-2.12,51142,3596894900
004840,DRB동일,6960,6930,-30,-0.43,17303,120168840
155660,DSR,5410,5410,0,0.0,93105,507108990
069730,DSR제강,5210,5100,-110,-2.11,186271,965490540
017940,E1,39800,40150,350,0.88,7709,309769700
365550,ESR켄달스퀘어리츠,5720,5830,110,1.92,313853,1831288490
007700,FF,139000,138000,-1000,-0.72,78565,10896754500
114090,GKL,15950,16000,50,0.31,415067,6634261750
078930,GS,39000,38500,-500,-1.28,573951,22275497900
006360,GS건설,36350,37000,650,1.79,718560,26404061800
001250,GS글로벌,2195,2195,0,0.0,602466,1335348675
007070,GS리테일,36200,35900,-300,-0.83,305725,11031107150
078935,GS우,31400,31050,-350,-1.11,15013,467175600
012630,HDC,10950,11000,50,0.46,274702,3021114100
039570,HDC아이콘트롤스,9670,9680,10,0.1,21320,208070150
089470,HDC현대EP,6320,6250,-70,-1.11,195693,1237006650
