티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,5310,5230,-80,-1.51,56731,297166980
006840,AK홀딩스,19950,20150,200,1.0,33513,661842150
027410,BGF,5250,5280,30,0.57,81380,427236190
282330,BGF리테일,148000,147000,-1000,-0.68,29813,4413588500
138930,BNK금융지주,8800,8840,40,0.45,795660,7033971530
001460,BYC,417000,418000,1000,0.24,122,51099500
001465,BYC우,168000,167500,-500,-0.3,10,1666000
001040,CJ,84700,84700,0,0.0,34100,2910462000
079160,CJCGV,23750,23850,100,0.42,106211,2531776500
00104K,CJ4우전환,72800,73000,200,0.27,5255,382690100
000120,CJ대한통운,130000,129500,-500,-0.38,23377,3054060000
011150,CJ씨푸드,3715,3780,65,1.75,218890,828212250
011155,CJ씨푸드1우,36900,37200,300,0.81,46,1700850
001045,CJ우,54300,54600,300,0.55,3124,169306200
097950,CJ제일제당,398000,395000,-3000,-0.75,39790,15807738000
097955,CJ제일제당우,180000,180500,500,0.28,2559,459664500
000590,CS홀딩스,62500,62000,-500,-0.8,1081,67066600
012030,DB,919,918,-1,-0.11,551275,504394494
016610,DB금융투자,6810,6790,-20,-0.29,160589,1085807290
005830,DB손해보험,59000,59800,800,1.36,100161,5969505600
000990,DB하이텍,69000,69900,900,1.3,443457,30817734500
000995,DB하이텍1우,102000,102000,0,0.0,132,13449000
139130,DGB금융지주,9700,9820,120,1.24,465343,4568996230
001530,DI동일,275000,273000,-2000,-0.73,13932,3764307500
000210,DL,63300,62800,-500,-0.79,46287,2904934400
001880,DL건설,26700,26800,100,0.37,16443,438531100
000215,DL우,38300,38000,-300,-0.78,896,34100350
375500,DL이앤씨,123500,123500,0,0.0,93030,11491557500
37550K,DL이앤씨우,71000,71000,0,0.0,4652,329637800
004840,DRB동일,5000,5030,30,0.6,6684,33142560
155660,DSR,5530,5570,40,0.72,73786,406562470
069730,DSR제강,4520,4455,-65,-1.44,65681,290561075
017940,E1,48100,48200,100,0.21,7526,362429050
365550,ESR켄달스퀘어리츠,6650,6430,-220,-3.31,854576,5652154890
383220,FF,899000,885000,-14000,-1.56,30386,27013429000
007700,FF홀딩스,33600,32950,-650,-1.93,80677,2662297150
114090,GKL,12350,12450,100,0.81,96443,1202435200
078930,GS,40500,40350,-150,-0.37,142245,5766688250
006360,GS건설,41100,41400,300,0.73,273279,11311389050
001250,GS글로벌,2285,2285,0,0.0,322093,732057230
007070,GS리테일,30450,30400,-50,-0.16,125394,3818343850
078935,GS우,36350,36500,150,0.41,2838,103244150
012630,HDC,10350,10300,-50,-0.48,96681,994603150
039570,HDC랩스,12800,12250,-550,-4.3,156225,1927137400
089470,HDC현대EP,5870,5910,40,0.68,59340,349635910
294870,HDC현대산업개발,23400,23050,-350,-1.5,200199,4644072550
011200,HMM,28000,28400,400,1.43,2453863,69733298800
082740,HSD엔진,8050,8050,0,0.0,166383,1335927510
003560,IHQ,1415,1400,-15,-1.06,916138,1278637240
175330,JB금융지주,8650,8660,10,0.12,438200,3811873460
234080,JW생명과학,14800,14550,-250,-1.69,66914,967711950
001060,JW중외제약,22950,22900,-50,-0.22,59485,1354426300
001067,JW중외제약2우B,59900,59800,-100,-0.17,140,8276300
001065,JW중외제약우,33950,32300,-1650,-4.86,2756,89028500
096760,JW홀딩스,3460,3435,-25,-0.72,46923,160425320
105560,KB금융,56800,57200,400,0.7,756164,43348584600
002380,KCC,306500,305500,-1000,-0.33,24143,7383535000
344820,KCC글라스,59700,59700,0,0.0,37977,2269823800
009070,KCTC,6130,6270,140,2.28,230974,1431209890
009440,KC그린홀딩스,4125,4080,-45,-1.09,63064,256608020
119650,KC코트렐,5970,6000,30,0.5,33341,198792700
092220,KEC,3605,3565,-40,-1.11,6140334,21884521125
016380,KG동부제철,10850,10800,-50,-0.46,130863,1406737500
016385,KG동부제철우,96500,96800,300,0.31,74,7065900
001390,KG케미칼,30950,30950,0,0.0,61271,1885255900
033180,KH필룩스,2605,2585,-20,-0.77,522744,1343175210
001940,KISCO홀딩스,15100,15050,-50,-0.33,24747,368941650
025000,KPX케미칼,54900,54700,-200,-0.36,1779,96910800
092230,KPX홀딩스,64300,64400,100,0.16,820,52619800
000040,KR모터스,875,877,2,0.23,285569,250210678
044450,KSS해운,11700,11800,100,0.85,30271,355321200
030200,KT,31950,32250,300,0.94,895916,28865212200
033780,KTG,85000,85200,200,0.24,447627,38194102700
030210,KTB투자증권,5620,5590,-30,-0.53,374162,2080599170
058850,KTcs,2505,2515,10,0.4,105497,262842170
058860,KTis,2415,2420,5,0.21,55152,132451975
093050,LF,16950,16800,-150,-0.88,87245,1464682600
003550,LG,81000,81400,400,0.49,343008,27816995000
034220,LG디스플레이,22100,22250,150,0.68,2021039,44771492850
051900,LG생활건강,1120000,1116000,-4000,-0.36,33664,37747458000
051905,LG생활건강우,611000,614000,3000,0.49,1233,751758000
003555,LG우,63700,63700,0,0.0,3797,241762500
032640,LG유플러스,14250,14300,50,0.35,808385,11576454900
011070,LG이노텍,317000,335500,18500,5.84,663620,221263023500
066570,LG전자,125500,130500,5000,3.98,993693,128587175500
066575,LG전자우,62200,63600,1400,2.25,36569,2318485900
037560,LG헬로비전,5510,5440,-70,-1.27,217271,1179760960
051910,LG화학,656000,642000,-14000,-2.13,503987,324008560963
051915,LG화학우,300500,293500,-7000,-2.33,33095,9682902000
079550,LIG넥스원,61100,61800,700,1.15,286591,17758206700
006260,LS,53000,53000,0,0.0,47387,2510777200
010120,LSELECTRIC,53600,53700,100,0.19,54846,2925118200
000680,LS네트웍스,2945,2965,20,0.68,22065,65219195
229640,LS전선아시아,7850,7810,-40,-0.51,66358,517852100
001120,LX인터내셔널,26100,25700,-400,-1.53,235009,6064245500
108670,LX하우시스,60900,61200,300,0.49,66522,4018763900
108675,LX하우시스우,28550,28750,200,0.7,911,25879950
383800,LX홀딩스,10150,9930,-220,-2.17,771322,7692453550
38380K,LX홀딩스1우,15750,15250,-500,-3.17,27536,421102250
023150,MH에탄올,9970,9950,-20,-0.2,30046,298347810
035420,NAVER,373000,375000,2000,0.54,480367,180307698500
181710,NHN,91900,91900,0,0.0,126709,11666604000
400760,NH올원리츠,5200,5220,20,0.38,673464,3520179650
005940,NH투자증권,13350,13400,50,0.37,972813,13042093950
005945,NH투자증권우,12750,12750,0,0.0,113599,1445122900
338100,NH프라임리츠,4770,4790,20,0.42,15916,76030985
034310,NICE,16700,16650,-50,-0.3,54012,899298350
008260,NI스틸,3220,3215,-5,-0.16,53314,170333910
004250,NPC,7290,9470,2180,29.9,44461195,386659418550
004255,NPC우,3530,4400,870,24.65,386179,1610129230
010060,OCI,107000,105000,-2000,-1.87,305225,31860757500
178920,PI첨단소재,50700,51300,600,1.18,174994,8970255100
