티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4600,4695,95,2.07,23671,109471940
068400,AJ렌터카,9770,10100,330,3.38,105708,1053163170
006840,AK홀딩스,35300,36250,950,2.69,34517,1234062900
027410,BGF,5740,5870,130,2.26,291716,1704675540
282330,BGF리테일,208500,213500,5000,2.4,34342,7417969000
138930,BNK금융지주,6640,6690,50,0.75,953426,6400579090
001460,BYC,244500,237000,-7500,-3.07,3538,839257500
001465,BYC우,147500,137500,-10000,-6.78,6543,899042500
001040,CJ,85900,86200,300,0.35,168368,14561349200
079160,CJCGV,32900,34250,1350,4.1,176061,5940951950
000120,CJ대한통운,131000,137000,6000,4.58,129505,17896284500
011150,CJ씨푸드,2880,3035,155,5.38,8507735,24040152730
011155,CJ씨푸드1우,36700,36900,200,0.54,110674,3726114950
001045,CJ우,48550,49150,600,1.24,4525,220923500
097950,CJ제일제당,266000,272000,6000,2.26,38716,10513287500
097955,CJ제일제당우,112500,116000,3500,3.11,2190,250217000
037560,CJ헬로,5350,5550,200,3.74,138648,760702890
000590,CS홀딩스,58700,58100,-600,-1.02,427,25048400
012030,DB,765,774,9,1.18,511830,393798711
016610,DB금융투자,4060,4200,140,3.45,80398,336150320
005830,DB손해보험,51400,53200,1800,3.5,142234,7486656400
000990,DB하이텍,12950,13200,250,1.93,477140,6330552750
000995,DB하이텍1우,33600,34900,1300,3.87,2931,103704850
139130,DGB금융지주,6900,6900,0,0.0,1399301,9661629720
001530,DI동일,70500,71700,1200,1.7,1106,79074200
004840,DRB동일,5100,5130,30,0.59,10662,54740060
155660,DSR,3570,3690,120,3.36,63016,232550240
069730,DSR제강,3740,3855,115,3.07,108189,416215080
017940,E1,50000,50800,800,1.6,10966,553558250
007700,FF,67100,72500,5400,8.05,140168,10076117300
114090,GKL,17800,18800,1000,5.62,338163,6297453000
078930,GS,48400,47800,-600,-1.24,202436,9717149350
006360,GS건설,31000,32350,1350,4.35,490484,15796734750
001250,GS글로벌,2230,2275,45,2.02,263519,598530895
007070,GS리테일,38650,39800,1150,2.98,425698,16878876500
078935,GS우,35400,35600,200,0.56,3056,108325400
012630,HDC,12100,12950,850,7.02,418949,5342606600
039570,HDC아이콘트롤스,8890,9060,170,1.91,8091,73051220
089470,HDC현대EP,4500,4710,210,4.67,28208,130248910
294870,HDC현대산업개발,33800,35450,1650,4.88,174508,6062578550
082740,HSD엔진,2800,2860,60,2.14,82501,234585390
003560,IHQ,1650,1745,95,5.76,1032442,1780468935
175330,JB금융지주,5540,5560,20,0.36,259544,1439239380
234080,JW생명과학,21050,21450,400,1.9,27774,590761100
001060,JW중외제약,24100,24850,750,3.11,94082,2314704200
001067,JW중외제약2우B,36250,36400,150,0.41,596,21668200
001065,JW중외제약우,24800,24750,-50,-0.2,1354,33683600
096760,JW홀딩스,4825,5070,245,5.08,253888,1273146745
105560,KB금융,39550,39250,-300,-0.76,2080415,82136463050
002380,KCC,223000,221500,-1500,-0.67,31747,7076713500
009070,KCTC,2700,2790,90,3.33,44391,124197850
009440,KC그린홀딩스,3520,3605,85,2.41,36476,130432840
119650,KC코트렐,5550,5720,170,3.06,97652,555345410
092220,KEC,1005,1045,40,3.98,1236623,1281604200
001390,KG케미칼,10050,10300,250,2.49,73620,756845100
001940,KISCO홀딩스,11800,12050,250,2.12,5018,59713300
025000,KPX케미칼,55600,57000,1400,2.52,3224,181451900
092230,KPX홀딩스,54500,53500,-1000,-1.83,2465,132465300
000040,KR모터스,506,505,-1,-0.2,823661,408833328
044450,KSS해운,7030,7050,20,0.28,28076,196941520
030200,KT,27250,26900,-350,-1.28,1432350,38730785800
033780,KTG,96400,97700,1300,1.35,648919,63597125800
030210,KTB투자증권,2320,2405,85,3.66,101919,243191285
058850,KTcs,1985,1980,-5,-0.25,65689,130164600
058860,KTis,2075,2105,30,1.45,55308,116501085
093050,LF,22900,23350,450,1.97,90322,2081329700
003550,LG,68100,68600,500,0.73,299636,20673424800
034220,LG디스플레이,12650,13000,350,2.77,2283759,29570480550
001120,LG상사,16150,16150,0,0.0,188170,3038985650
051900,LG생활건강,1161000,1160000,-1000,-0.09,61809,71778742000
051905,LG생활건강우,716000,731000,15000,2.09,1341,980400000
003555,LG우,43600,43800,200,0.46,2209,97002750
032640,LG유플러스,12800,12450,-350,-2.73,2769821,34564238050
011070,LG이노텍,96400,99700,3300,3.42,165411,16282024000
066570,LG전자,59600,59600,0,0.0,864002,51751285600
066575,LG전자우,25200,26000,800,3.17,29342,754601200
108670,LG하우시스,57400,57400,0,0.0,44869,2568072000
108675,LG하우시스우,27700,27950,250,0.9,790,22061100
051910,LG화학,315500,318000,2500,0.79,182984,58096094000
051915,LG화학우,162000,163500,1500,0.93,20436,3359360100
079550,LIG넥스원,27100,27300,200,0.74,141850,3856293800
006260,LS,41500,41950,450,1.08,75117,3130345300
000680,LS네트웍스,2785,2845,60,2.15,26585,73551075
010120,LS산전,43100,43550,450,1.04,68214,2961682600
229640,LS전선아시아,7110,7200,90,1.27,59980,431273860
023150,MH에탄올,6240,6370,130,2.08,9784,61826870
035420,NAVER,137500,140000,2500,1.82,496443,69336961500
181710,NHN,60200,63400,3200,5.32,114026,7098583800
005940,NH투자증권,12000,12200,200,1.67,1152739,14143560700
005945,NH투자증권우,8440,8560,120,1.42,54644,466765960
034310,NICE,19900,20450,550,2.76,20901,420327350
008260,NI스틸,2230,2280,50,2.24,83275,187699455
004250,NPC,3725,3750,25,0.67,29269,110094260
004255,NPC우,2270,2280,10,0.44,1044,2362150
010060,OCI,68000,68600,600,0.88,192506,13205483800
005490,POSCO,205500,205000,-500,-0.24,442263,91039212500
100840,STC,15750,15500,-250,-1.59,24393,379942500
064960,ST모티브,48000,48900,900,1.88,48173,2332353900
003570,ST중공업,6200,6190,-10,-0.16,15392,94592110
036530,ST홀딩스,14900,15100,200,1.34,9683,147089500
010950,S-Oil,88700,89900,1200,1.35,334968,29931740500
010955,S-Oil우,54800,55300,500,0.91,14717,805621600
034120,SBS,15900,16600,700,4.4,82959,1369595850
101060,SBS미디어홀딩스,2020,2030,10,0.5,28081,57129965
004060,SG세계물산,959,983,24,2.5,1969760,1930338059
001380,SG충방,1655,1735,80,4.83,233392,399186850
002360,SH에너지화학,981,1015,34,3.47,1303541,1316321917
009160,SIMPAC,2525,2645,120,4.75,122706,321001310
123700,SJM,2940,2935,-5,-0.17,6455,19083170
025530,SJM홀딩스,3035,2995,-40,-1.32,4459,13455050
034730,SK,200000,201000,1000,0.5,386126,76706965000
011790,SKC,42500,43850,1350,3.18,396097,17137233150
018670,SK가스,76300,75600,-700,-0.92,10967,826224500
001740,SK네트웍스,5100,5020,-80,-1.57,1191220,6023070470
001745,SK네트웍스우,90300,91100,800,0.89,6092,560681200
006120,SK디스커버리,21550,21850,300,1.39,44011,957023000
006125,SK디스커버리우,13950,14150,200,1.43,10441,146384500
210980,SK디앤디,24500,24500,0,0.0,9333,227770700
03473K,SK우,129000,130000,1000,0.78,1559,200765500
096770,SK이노베이션,163000,159000,-4000,-2.45,287387,46273749000
096775,SK이노베이션우,113500,115000,1500,1.32,2634,300280000
001510,SK증권,579,601,22,3.8,1819915,1086923189
001515,SK증권우,2535,2605,70,2.76,20990,54574615
285130,SK케미칼,41750,42650,900,2.16,50512,2124830800
28513K,SK케미칼우,20450,20500,50,0.24,1520,31116550
017670,SK텔레콤,244500,240500,-4000,-1.64,297802,71995928000
000660,SK하이닉스,73300,72300,-1000,-1.36,2943206,215237652800
005610,SPC삼립,81200,83900,2700,3.33,13127,1086967000
011810,STX,8720,8730,10,0.11,35703,311205890
077970,STX엔진,6370,6560,190,2.98,11442,74597990
071970,STX중공업,2470,2530,60,2.43,61772,154475695
084870,TBH글로벌,3430,3450,20,0.58,1644716,5499689625
002710,TCC스틸,2255,2310,55,2.44,25675,58951865
024070,WISCOM,2515,2640,125,4.97,27050,71193140
037270,YGPLUS,1000,1010,10,1.0,217819,220581974
000500,가온전선,16000,16850,850,5.31,17515,280158600
000860,강남제비스코,22600,22700,100,0.44,11939,268431700
035250,강원랜드,29000,29650,650,2.24,448959,13306957350
011420,갤럭시아에스엠,3150,3345,195,6.19,2101698,6984842245
002100,경농,12100,13000,900,7.44,213531,2742381750
009450,경동나비엔,33000,34800,1800,5.45,106825,3649681150
267290,경동도시가스,25300,26050,750,2.96,11356,292689850
012320,경동인베스트,31300,32000,700,2.24,2116,67612050
000050,경방,9600,9720,120,1.25,4342,41886960
214390,경보제약,7690,7890,200,2.6,31591,249887000
012610,경인양행,9800,9310,-490,-5.0,13733776,127754235620
009140,경인전자,20350,20450,100,0.49,6270,128804750
013580,계룡건설,22950,23200,250,1.09,5492,127266600
012200,계양전기,2870,2930,60,2.09,298193,871718465
012205,계양전기우,7880,7880,0,0.0,78685,626225850
004200,고려개발,4010,4175,165,4.11,8745,35442645
002140,고려산업,2730,2840,110,4.03,459790,1295945155
010130,고려아연,425500,447000,21500,5.05,57033,25155743000
002240,고려제강,23550,23950,400,1.7,13311,317383900
009290,광동제약,6180,6350,170,2.75,188932,1188826340
017040,광명전기,1805,1905,100,5.54,278258,525726745
017900,광전자,1890,1975,85,4.5,132581,258308135
037710,광주신세계,166000,166000,0,0.0,713,117579500
030610,교보증권,9140,9350,210,2.3,59349,551145950
007690,국도화학,44400,45800,1400,3.15,9865,448484050
005320,국동,1410,1500,90,6.38,834345,1245189445
002720,국제약품,3560,3715,155,4.35,105400,387889405
083420,그린케미칼,3480,3490,10,0.29,14907,51900475
014530,극동유화,3300,3370,70,2.12,58157,193785945
014280,금강공업,3775,3980,205,5.43,125370,491418720
014285,금강공업우,8380,8550,170,2.03,4995,42515480
008870,금비,61400,61800,400,0.65,292,17966700
