티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,5080,5080,0,0.0,52677,265408475
006840,AK홀딩스,30100,29950,-150,-0.5,17070,508237050
027410,BGF,5120,5140,20,0.39,75516,385223990
282330,BGF리테일,161500,158000,-3500,-2.17,33901,5357538500
138930,BNK금융지주,6900,6820,-80,-1.16,942305,6385977270
001460,BYC,223000,222500,-500,-0.22,154,34201000
001465,BYC우,119000,119500,500,0.42,76,9010500
001040,CJ,85700,84500,-1200,-1.4,57941,4879394600
079160,CJCGV,29000,29250,250,0.86,112030,3255290250
00104K,CJ4우전환,64300,63400,-900,-1.4,11396,717388100
000120,CJ대한통운,147000,146500,-500,-0.34,96252,14167061500
011150,CJ씨푸드,2745,2870,125,4.55,12805150,38003586360
011155,CJ씨푸드1우,32650,34900,2250,6.89,278850,10438598550
001045,CJ우,40700,40350,-350,-0.86,3066,123101400
097950,CJ제일제당,243500,244000,500,0.21,28468,6946969000
097955,CJ제일제당우,105000,105500,500,0.48,925,97141500
000590,CS홀딩스,55400,55100,-300,-0.54,463,25413900
012030,DB,807,804,-3,-0.37,193747,155528560
016610,DB금융투자,3980,3980,0,0.0,11960,47339250
005830,DB손해보험,45050,45000,-50,-0.11,207434,9319899100
000990,DB하이텍,28300,29050,750,2.65,579569,16752042250
000995,DB하이텍1우,52000,52000,0,0.0,2194,114706600
139130,DGB금융지주,6640,6490,-150,-2.26,542407,3524492260
001530,DI동일,74800,79000,4200,5.61,6928,530328200
004840,DRB동일,5150,5150,0,0.0,8871,45929130
155660,DSR,4665,4730,65,1.39,67921,317208355
069730,DSR제강,4525,4525,0,0.0,33872,152846410
017940,E1,45100,44200,-900,-2.0,9180,405803500
007700,FF,103500,103000,-500,-0.48,77794,8035721500
114090,GKL,19000,18700,-300,-1.58,183960,3423196800
078930,GS,46000,45600,-400,-0.87,166758,7588219000
006360,GS건설,30050,30150,100,0.33,209774,6294460050
001250,GS글로벌,2055,2080,25,1.22,104339,216356920
007070,GS리테일,39200,38750,-450,-1.15,80955,3145106900
078935,GS우,34950,34650,-300,-0.86,3475,120562250
012630,HDC,10350,10500,150,1.45,214045,2224297650
039570,HDC아이콘트롤스,9780,9770,-10,-0.1,19406,188756340
089470,HDC현대EP,4250,4235,-15,-0.35,51741,217510265
294870,HDC현대산업개발,21750,21650,-100,-0.46,244593,5298672800
082740,HSD엔진,4425,4390,-35,-0.79,151298,654146405
003560,IHQ,1675,1685,10,0.6,438788,740435285
175330,JB금융지주,5050,5050,0,0.0,244001,1230733010
234080,JW생명과학,19000,18950,-50,-0.26,28031,528474300
001060,JW중외제약,28550,28200,-350,-1.23,79130,2230762400
001067,JW중외제약2우B,43850,46850,3000,6.84,5187,239120100
001065,JW중외제약우,29300,30500,1200,4.1,21692,649293500
096760,JW홀딩스,5600,5620,20,0.36,69701,389464050
105560,KB금융,44400,43250,-1150,-2.59,1392007,60180305100
002380,KCC,211000,215000,4000,1.9,24259,5153038500
009070,KCTC,2655,2655,0,0.0,27945,73679495
009440,KC그린홀딩스,5000,4970,-30,-0.6,30365,150691930
119650,KC코트렐,7200,7250,50,0.69,194494,1405103840
092220,KEC,1060,1070,10,0.94,867627,921130185
001390,KG케미칼,13300,13100,-200,-1.5,108820,1437883900
001940,KISCO홀딩스,11500,11450,-50,-0.43,15390,175492050
025000,KPX케미칼,54000,54100,100,0.19,2353,125480100
092230,KPX홀딩스,50400,50400,0,0.0,674,33676050
000040,KR모터스,250,250,0,0.0,0,0
044450,KSS해운,7630,7630,0,0.0,88800,679473100
030200,KT,25300,25200,-100,-0.4,491198,12404455750
033780,KTG,93700,92700,-1000,-1.07,228048,21151188100
030210,KTB투자증권,2460,2450,-10,-0.41,205205,499513225
058850,KTcs,2145,2170,25,1.17,349856,757225455
058860,KTis,2120,2150,30,1.42,138505,297186160
093050,LF,14650,14550,-100,-0.68,155865,2257060650
003550,LG,74100,74200,100,0.13,380665,28098792000
034220,LG디스플레이,16200,16150,-50,-0.31,1594189,25656029900
001120,LG상사,12750,13150,400,3.14,222398,2892446550
051900,LG생활건강,1352000,1356000,4000,0.3,31814,43001647000
051905,LG생활건강우,820000,824000,4000,0.49,2331,1910485997
003555,LG우,49000,48950,-50,-0.1,2623,128383300
032640,LG유플러스,13750,14000,250,1.82,3366430,47242269900
011070,LG이노텍,150500,147000,-3500,-2.33,259021,37979159500
066570,LG전자,67300,67000,-300,-0.45,364246,24243161900
066575,LG전자우,26000,25800,-200,-0.77,42138,1085139400
108670,LG하우시스,50900,51000,100,0.2,18576,936796500
108675,LG하우시스우,24250,24250,0,0.0,4238,101301250
037560,LG헬로비전,5150,5080,-70,-1.36,68532,349853840
051910,LG화학,386500,387000,500,0.13,291904,112920401190
051915,LG화학우,198500,199500,1000,0.5,42120,8452148500
079550,LIG넥스원,29150,29500,350,1.2,43678,1282683400
006260,LS,41300,41250,-50,-0.12,66809,2721751950
000680,LS네트웍스,2415,2435,20,0.83,39229,95005455
010120,LS산전,49800,49150,-650,-1.31,52691,2588526000
229640,LS전선아시아,8050,8140,90,1.12,68944,560172120
023150,MH에탄올,6230,6250,20,0.32,56318,353397510
035420,NAVER,185000,183500,-1500,-0.81,433051,79113800920
181710,NHN,75700,75200,-500,-0.66,257718,18926927700
005940,NH투자증권,11300,11150,-150,-1.33,712443,7935420800
005945,NH투자증권우,8550,8510,-40,-0.47,64583,548482050
338100,NH프라임리츠,5850,5860,10,0.17,31732,185108050
034310,NICE,21600,21700,100,0.46,19920,431065600
008260,NI스틸,2075,2075,0,0.0,53947,112360230
004250,NPC,3795,3745,-50,-1.32,4859,18164195
004255,NPC우,2300,2300,0,0.0,7489,17238680
010060,OCI,58500,58900,400,0.68,78832,4606584600
005490,POSCO,223000,220500,-2500,-1.12,289609,63231000500
100840,STC,17950,18050,100,0.56,13161,236888800
064960,ST모티브,40250,41050,800,1.99,46503,1881543250
003570,ST중공업,6480,6500,20,0.31,7313,47409040
036530,ST홀딩스,15300,14900,-400,-2.61,8004,120199950
010950,S-Oil,76700,77600,900,1.17,336966,26026257900
010955,S-Oil우,45150,45000,-150,-0.33,7495,335520600
034120,SBS,24700,23750,-950,-3.85,215940,5126452050
101060,SBS미디어홀딩스,2105,2110,5,0.24,45875,95780435
004060,SG세계물산,926,930,4,0.43,709500,661348743
001380,SG충방,1670,1685,15,0.9,62251,103643325
002360,SH에너지화학,1095,1110,15,1.37,2157491,2377499975
009160,SIMPAC,2710,2715,5,0.18,42215,113592635
123700,SJM,3440,3465,25,0.73,8136,28089090
025530,SJM홀딩스,3110,3165,55,1.77,3684,11567875
034730,SK,239000,235000,-4000,-1.67,88621,20765540000
011790,SKC,56400,55900,-500,-0.89,365829,20463193300
018670,SK가스,77700,80800,3100,3.99,13609,1091416500
001740,SK네트웍스,4845,4780,-65,-1.34,1167369,5593376700
001745,SK네트웍스우,73700,74800,1100,1.49,2428,184422100
006120,SK디스커버리,24300,24200,-100,-0.41,44224,1066695850
006125,SK디스커버리우,16000,15950,-50,-0.31,6576,105683200
210980,SK디앤디,27600,28350,750,2.72,18505,518592550
068400,SK렌터카,11150,11200,50,0.45,43193,478007700
03473K,SK우,173500,172500,-1000,-0.58,5573,958094500
096770,SK이노베이션,133500,136500,3000,2.25,475102,64374288500
096775,SK이노베이션우,91500,92700,1200,1.31,6083,559409400
001510,SK증권,600,601,1,0.17,679340,406517177
001515,SK증권우,2820,2790,-30,-1.06,43676,123960170
285130,SK케미칼,69900,68300,-1600,-2.29,119523,8208573300
28513K,SK케미칼우,29850,29300,-550,-1.84,24606,722033400
017670,SK텔레콤,228500,225000,-3500,-1.53,211696,47637573500
000660,SK하이닉스,99300,98800,-500,-0.5,1825648,179314948100
005610,SPC삼립,77300,78200,900,1.16,6248,484994100
011810,STX,7460,7580,120,1.61,21427,160438890
077970,STX엔진,6600,6690,90,1.36,5729,38081590
071970,STX중공업,2685,2695,10,0.37,53325,143296650
084870,TBH글로벌,2265,2220,-45,-1.99,60041,132944180
002710,TCC스틸,2580,2565,-15,-0.58,12279,31189445
024070,WISCOM,2640,2630,-10,-0.38,3327,8760315
037270,YGPLUS,1440,1425,-15,-1.04,144527,205548415
000500,가온전선,20200,20300,100,0.5,5289,106059950
000860,강남제비스코,19000,18700,-300,-1.58,3442,64384300
035250,강원랜드,27300,27050,-250,-0.92,622853,16877612625
011420,갤럭시아에스엠,1915,1890,-25,-1.31,67175,127667670
002100,경농,11050,11300,250,2.26,56030,624959950
009450,경동나비엔,41350,42900,1550,3.75,46303,1964209500
267290,경동도시가스,19100,18950,-150,-0.79,2010,38030250
012320,경동인베스트,38800,38600,-200,-0.52,4115,158414100
000050,경방,9360,9380,20,0.21,13241,124055140
214390,경보제약,8490,8320,-170,-2.0,65272,543901160
012610,경인양행,8630,8460,-170,-1.97,237367,2015678890
009140,경인전자,19050,19000,-50,-0.26,69,1310700
013580,계룡건설,18000,18900,900,5.0,10269,190471900
012200,계양전기,3290,3290,0,0.0,1623954,5456840740
012205,계양전기우,7880,8030,150,1.9,253625,2057089190
004200,고려개발,8390,8240,-150,-1.79,5880,48364890
002140,고려산업,3135,3155,20,0.64,1689543,5399964220
010130,고려아연,433000,437000,4000,0.92,66292,28916631000
002240,고려제강,18550,18550,0,0.0,8455,156476500
009290,광동제약,6480,6450,-30,-0.46,63497,408375610
017040,광명전기,2225,2220,-5,-0.22,59730,131949070
017900,광전자,2060,2070,10,0.49,13318,27440535
037710,광주신세계,166000,165500,-500,-0.3,50,8228500
030610,교보증권,8600,8580,-20,-0.23,163113,1396591910
007690,국도화학,42450,42550,100,0.24,4929,208116200
005320,국동,1175,1170,-5,-0.43,93856,108552210
002720,국제약품,6340,5850,-490,-7.73,1855330,11234552020
083420,그린케미칼,3430,3420,-10,-0.29,18454,62927650
014530,극동유화,3580,3530,-50,-1.4,571987,2044242970
014280,금강공업,3595,3600,5,0.14,52269,187781495
014285,금강공업우,10400,10250,-150,-1.44,81254,824883650
008870,금비,62000,61600,-400,-0.65,66,4091100
001570,금양,2780,2805,25,0.9,823102,2287533130
002990,금호산업,9540,9430,-110,-1.15,52053,489589310
002995,금호산업우,33300,32500,-800,-2.4,7259,233568800
011780,금호석유,70300,69500,-800,-1.14,86401,5987724900
011785,금호석유우,30600,30050,-550,-1.8,4898,147653350
214330,금호에이치티,4340,4365,25,0.58,93883,408066315
001210,금호전기,3620,3500,-120,-3.31,161556,562245495
073240,금호타이어,3855,3860,5,0.13,365021,1388601240
092440,기신정기,3885,3920,35,0.9,64395,251166865
000270,기아차,40500,40650,150,0.37,701557,28370066350
024110,기업은행,10850,10600,-250,-2.3,2015197,21361274400
013700,까뮤이앤씨,1515,1450,-65,-4.29,2479721,3650917650
004540,깨끗한나라,3335,3120,-215,-6.45,1105251,3478445835
004545,깨끗한나라우,20550,19800,-750,-3.65,28150,561130650
074610,나노메딕스,7450,7330,-120,-1.61,536471,3922792130
001260,남광토건,10750,10700,-50,-0.47,49355,531302650
008350,남선알미늄,4690,4820,130,2.77,39334434,189769482845
008355,남선알미우,39350,39400,50,0.13,145293,5824386800
004270,남성,3425,3405,-20,-0.58,1760747,6029017420
003920,남양유업,413000,416000,3000,0.73,599,246973500
003925,남양유업우,133500,134500,1000,0.75,74,9980000
002070,남영비비안,1410,1425,15,1.06,3382332,4914378790
025860,남해화학,8210,8190,-20,-0.24,79849,652782250
005720,넥센,5810,5820,10,0.17,2623,15255860
005725,넥센우,3365,3390,25,0.74,395,1330295
002350,넥센타이어,7840,7830,-10,-0.13,60883,474627780
002355,넥센타이어1우B,3305,3290,-15,-0.45,1952,6441170
003580,넥스트사이언스,7780,7980,200,2.57,920931,7340886110
251270,넷마블,93500,93900,400,0.43,133222,12421754000
090350,노루페인트,8000,7980,-20,-0.25,598857,4800866500
090355,노루페인트우,16900,15150,-1750,-10.36,463759,7586794050
000320,노루홀딩스,10900,11200,300,2.75,7327,80982850
000325,노루홀딩스우,20100,18750,-1350,-6.72,18067,342357100
006280,녹십자,122500,122000,-500,-0.41,22423,2720112000
005250,녹십자홀딩스,19800,20000,200,1.01,41424,818717150
005257,녹십자홀딩스2우,17550,17350,-200,-1.14,1108,19243350
004370,농심,232500,235500,3000,1.29,13378,3117453500
072710,농심홀딩스,78300,78800,500,0.64,3170,246574800
058730,다스코,6280,6180,-100,-1.59,113922,705350620
023590,다우기술,19300,19000,-300,-1.55,57829,1099622350
019680,대교,5590,5580,-10,-0.18,17703,98803310
019685,대교우B,3780,3765,-15,-0.4,6205,23369130
006370,대구백화점,6150,6730,580,9.43,145836,974772720
008060,대덕전자,9090,9020,-70,-0.77,493486,4451051520
00806K,대덕전자1우,6170,6090,-80,-1.3,8698,53056730
000490,대동공업,5850,5880,30,0.51,120910,714245540
008110,대동전자,3610,3705,95,2.63,3253,11879465
005750,대림BCo,3880,3910,30,0.77,10051,39195475
000210,대림산업,83900,82200,-1700,-2.03,114859,9445934300
000215,대림산업우,39200,38250,-950,-2.42,16644,640963750
004440,대림씨엔에스,6850,6820,-30,-0.44,20951,142009680
006570,대림통상,4030,3950,-80,-1.99,2128,8397790
001680,대상,21050,21050,0,0.0,46763,979126100
001685,대상우,12700,12750,50,0.39,3065,38983050
084690,대상홀딩스,5950,5820,-130,-2.18,70012,407910960
084695,대상홀딩스우,6130,6060,-70,-1.14,16658,102674010
128820,대성산업,3425,3375,-50,-1.46,46619,156554030
117580,대성에너지,5000,5020,20,0.4,9799,49062770
016710,대성홀딩스,8000,8000,0,0.0,7309,58096220
003540,대신증권,10800,10650,-150,-1.39,66927,714244300
003547,대신증권2우B,7930,7880,-50,-0.63,6173,48566810
003545,대신증권우,8570,8510,-60,-0.7,36850,313396240
009190,대양금속,3975,3930,-45,-1.13,420623,1646245860
014160,대영포장,1335,1270,-65,-4.87,5868321,7635061085
047040,대우건설,4720,4690,-30,-0.64,782537,3662364815
009320,대우부품,2490,2695,205,8.23,6975061,18159364035
042660,대우조선해양,25450,25150,-300,-1.18,102206,2568514150
003090,대웅,11850,11750,-100,-0.84,17923,209459100
069620,대웅제약,119000,119000,0,0.0,16795,1989106000
000430,대원강업,3365,3370,5,0.15,11524,38961670
006340,대원전선,1125,1135,10,0.89,966729,1089421740
006345,대원전선우,3020,3100,80,2.65,458426,1424157130
003220,대원제약,15400,15400,0,0.0,64180,989508250
024890,대원화성,1400,1400,0,0.0,27184,37845200
002880,대유에이텍,870,879,9,1.03,145331,127723015
000300,대유플러스,730,732,2,0.27,55130,40336830
012800,대창,1380,1360,-20,-1.45,1334571,1825391755
015230,대창단조,28300,27950,-350,-1.24,4292,120083950
001070,대한방직,20200,20050,-150,-0.74,595,11934250
006650,대한유화,100500,102500,2000,1.99,19598,1979727800
001440,대한전선,624,623,-1,-0.16,379729,235813442
084010,대한제강,5740,5750,10,0.17,18902,106957170
001790,대한제당,19050,19250,200,1.05,3632,69491200
001799,대한제당3우B,24850,25050,200,0.8,829,20271650
001795,대한제당우,12850,12850,0,0.0,3515,45107050
001130,대한제분,137500,137000,-500,-0.36,1350,183984500
003490,대한항공,26900,26300,-600,-2.23,754365,19823600200
003495,대한항공우,26300,24250,-2050,-7.79,173974,4292246300
005880,대한해운,21350,21250,-100,-0.47,18147,383914200
003830,대한화섬,84900,84800,-100,-0.12,45,3817300
016090,대현,2235,2320,85,3.8,183057,420889660
069460,대호에이엘,3245,3300,55,1.69,383969,1250496680
192080,더블유게임즈,48000,48350,350,0.73,55685,2689710950
012510,더존비즈온,91600,89200,-2400,-2.62,121795,10858777700
004830,덕성,3615,3615,0,0.0,1084762,3871318135
004835,덕성우,7830,8500,670,8.56,1153509,9756217450
024900,덕양산업,1360,1400,40,2.94,1032357,1424355825
145720,덴티움,48900,49000,100,0.2,50517,2466569400
002150,도화엔지니어링,8550,8800,250,2.92,99211,861193810
001230,동국제강,5400,5410,10,0.19,190436,1027661070
023450,동남합성,24300,24300,0,0.0,889,21590650
004140,동방,1685,1675,-10,-0.59,2186191,3663477415
007590,동방아그로,6630,6570,-60,-0.9,8868,58196170
005960,동부건설,8460,8550,90,1.06,20584,174982580
005965,동부건설우,21700,21550,-150,-0.69,879,19313350
016380,동부제철,7200,7170,-30,-0.42,2263,16235450
016385,동부제철우,71300,70800,-500,-0.7,658,45350600
083370,동북아12호,5000,5000,0,0.0,4,20000
083380,동북아13호,5000,5000,0,0.0,0,0
026960,동서,16550,16550,0,0.0,43593,722158600
002210,동성제약,15000,14850,-150,-1.0,102842,1524621300
102260,동성코퍼레이션,4560,4595,35,0.77,22625,103035160
005190,동성화학,17050,16950,-100,-0.59,2228,37968350
000640,동아쏘시오홀딩스,92100,92600,500,0.54,7481,684446800
170900,동아에스티,94700,95300,600,0.63,13657,1289758800
028100,동아지질,16150,16700,550,3.41,159109,2624601050
282690,동아타이어,11350,11350,0,0.0,18160,200068950
001520,동양,1115,1115,0,0.0,423439,471390410
001527,동양2우B,9600,9600,0,0.0,1310,12584200
001529,동양3우B,28050,27900,-150,-0.53,3730,105968900
084670,동양고속,26200,26200,0,0.0,2895,75843350
030790,동양네트웍스,352,339,-13,-3.69,9383325,3169748062
002900,동양물산,1115,1120,5,0.45,1420870,1586844010
082640,동양생명,3610,3610,0,0.0,40767,146677215
001525,동양우,6290,6140,-150,-2.38,3382,21296050
008970,동양철관,1005,1070,65,6.47,9306125,9974877400
