티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,6030,6040,10,0.17,72544,434505840
006840,AK홀딩스,27700,28750,1050,3.79,90955,2619427000
027410,BGF,6240,6330,90,1.44,442016,2821289400
282330,BGF리테일,170000,174000,4000,2.35,62355,10880573500
138930,BNK금융지주,7690,7780,90,1.17,1160701,8988218910
001460,BYC,399000,399000,0,0.0,116,46369000
001465,BYC우,180000,179500,-500,-0.28,81,14493500
001040,CJ,101500,104000,2500,2.46,114521,11916965500
079160,CJCGV,30400,30650,250,0.82,243402,7416040550
00104K,CJ4우전환,85800,86700,900,1.05,3414,295607000
000120,CJ대한통운,183000,175500,-7500,-4.1,109660,19259827500
011150,CJ씨푸드,4630,4645,15,0.32,203121,937628995
011155,CJ씨푸드1우,41850,41800,-50,-0.12,200,8256600
001045,CJ우,63400,64800,1400,2.21,1891,121239700
097950,CJ제일제당,487000,492000,5000,1.03,50998,25005044000
097955,CJ제일제당우,218000,218000,0,0.0,4275,932813000
000590,CS홀딩스,67000,67500,500,0.75,2265,150867000
012030,DB,1150,1150,0,0.0,1216019,1399426705
016610,DB금융투자,6930,6930,0,0.0,68287,475341120
005830,DB손해보험,59000,58000,-1000,-1.69,86924,5080590400
000990,DB하이텍,66300,67200,900,1.36,723489,48332235300
000995,DB하이텍1우,116000,118000,2000,1.72,297,34760500
139130,DGB금융지주,9300,9190,-110,-1.18,448831,4157859730
001530,DI동일,311000,320000,9000,2.89,49678,16057172500
000210,DL,77000,76600,-400,-0.52,107192,8206329500
001880,DL건설,33150,33150,0,0.0,19525,648049800
000215,DL우,45300,45150,-150,-0.33,5689,256410350
375500,DL이앤씨,145000,145000,0,0.0,105026,15181069000
37550K,DL이앤씨우,80000,80000,0,0.0,6455,514251800
004840,DRB동일,7440,7510,70,0.94,19115,143652890
155660,DSR,6440,6470,30,0.47,17913,115126560
069730,DSR제강,6240,6240,0,0.0,25947,160431360
017940,E1,55400,55500,100,0.18,4099,226663000
365550,ESR켄달스퀘어리츠,6910,6770,-140,-2.03,360497,2454626300
383220,FF,635000,628000,-7000,-1.1,18381,11547797000
007700,FF홀딩스,37150,37450,300,0.81,33917,1259846450
114090,GKL,16350,16400,50,0.31,278047,4589778800
078930,GS,43400,43150,-250,-0.58,105691,4568575450
006360,GS건설,43700,43450,-250,-0.57,343693,14953353350
001250,GS글로벌,2820,2825,5,0.18,367819,1041608255
007070,GS리테일,34350,34100,-250,-0.73,598307,20405295950
078935,GS우,36400,36400,0,0.0,2799,101624700
012630,HDC,12300,12250,-50,-0.41,137490,1682960250
039570,HDC아이콘트롤스,13800,14150,350,2.54,52861,742430850
089470,HDC현대EP,5890,5880,-10,-0.17,41160,241734860
294870,HDC현대산업개발,30750,30800,50,0.16,168699,5187045300
011200,HMM,39500,39950,450,1.14,4346848,175200334550
082740,HSD엔진,8370,8360,-10,-0.12,136182,1138969640
003560,IHQ,1825,1835,10,0.55,735690,1341403545
175330,JB금융지주,7620,7650,30,0.39,368687,2824983980
234080,JW생명과학,18600,18500,-100,-0.54,14762,273047350
001060,JW중외제약,29300,29200,-100,-0.34,41094,1199387200
001067,JW중외제약2우B,58000,57700,-300,-0.52,495,28599900
001065,JW중외제약우,37500,38100,600,1.6,695,26198150
096760,JW홀딩스,4420,4420,0,0.0,22680,100182525
105560,KB금융,52000,52200,200,0.38,1270530,66633395300
002380,KCC,333500,328500,-5000,-1.5,46122,15214363500
344820,KCC글라스,70400,71700,1300,1.85,117605,8430723300
009070,KCTC,7890,7800,-90,-1.14,164004,1282344750
009440,KC그린홀딩스,6170,6090,-80,-1.3,161996,992049990
119650,KC코트렐,8870,8760,-110,-1.24,398947,3541755750
092220,KEC,2510,2470,-40,-1.59,1306933,3225575810
016380,KG동부제철,16750,16600,-150,-0.9,133174,2209632800
016385,KG동부제철우,123500,122000,-1500,-1.21,122,14771000
001390,KG케미칼,37050,37600,550,1.48,210394,7858710200
033180,KH필룩스,3400,3370,-30,-0.88,646886,2173288740
001940,KISCO홀딩스,20800,20200,-600,-2.88,48631,979354200
025000,KPX케미칼,65200,64200,-1000,-1.53,5752,371315800
092230,KPX홀딩스,68600,68600,0,0.0,2440,168068200
000040,KR모터스,1235,1225,-10,-0.81,402909,490782395
044450,KSS해운,11700,11650,-50,-0.43,52404,612025500
030200,KT,33400,33500,100,0.3,488110,16362116400
033780,KTG,82800,82200,-600,-0.72,599560,49263431100
030210,KTB투자증권,7700,7800,100,1.3,370721,2888877870
058850,KTcs,3165,3145,-20,-0.63,220117,693322710
058860,KTis,2945,2945,0,0.0,90049,264089840
093050,LF,18450,18250,-200,-1.08,66384,1208185350
003550,LG,95500,94800,-700,-0.73,162449,15463531900
034220,LG디스플레이,22600,22250,-350,-1.55,3256615,72131836550
051900,LG생활건강,1467000,1458000,-9000,-0.61,29317,42805150000
051905,LG생활건강우,689000,683000,-6000,-0.87,3941,2698412000
003555,LG우,72600,72700,100,0.14,9851,713403000
032640,LG유플러스,14750,14600,-150,-1.02,1539780,22539354200
011070,LG이노텍,223500,222000,-1500,-0.67,122533,27155883500
066570,LG전자,158000,157000,-1000,-0.63,413308,65112558500
066575,LG전자우,75800,75000,-800,-1.06,33132,2492448600
037560,LG헬로비전,8150,7790,-360,-4.42,3417119,27399971270
051910,LG화학,857000,842000,-15000,-1.75,181169,153351929500
051915,LG화학우,389500,387500,-2000,-0.51,9017,3484116000
079550,LIG넥스원,44250,44050,-200,-0.45,108117,4750046700
006260,LS,71500,71300,-200,-0.28,48416,3456174800
010120,LSELECTRIC,66700,66900,200,0.3,141631,9446239100
000680,LS네트웍스,4295,4205,-90,-2.1,213740,908197655
229640,LS전선아시아,8990,8940,-50,-0.56,105314,939521410
001120,LX인터내셔널,29750,29300,-450,-1.51,167345,4925490800
108670,LX하우시스,96700,95300,-1400,-1.45,43681,4182450000
108675,LX하우시스우,41950,41650,-300,-0.72,2458,102430200
383800,LX홀딩스,10650,10700,50,0.47,209008,2221219150
38380K,LX홀딩스1우,17600,17550,-50,-0.28,6812,119783450
023150,MH에탄올,10750,10600,-150,-1.4,86835,916788250
035420,NAVER,442500,444500,2000,0.45,416829,185230845500
181710,NHN,77200,76900,-300,-0.39,25752,1978175100
005940,NH투자증권,12950,12850,-100,-0.77,400034,5158935050
005945,NH투자증권우,11600,11650,50,0.43,75723,880599500
338100,NH프라임리츠,4925,4920,-5,-0.1,47840,235605490
034310,NICE,18900,18800,-100,-0.53,60983,1141296800
008260,NI스틸,4940,4900,-40,-0.81,103525,505815890
004250,NPC,6040,6050,10,0.17,1003774,6023140430
004255,NPC우,3375,3375,0,0.0,29792,100105800
010060,OCI,114500,114000,-500,-0.44,115475,13167607000
005490,POSCO,344000,341000,-3000,-0.87,370445,126844248000
010950,S-Oil,98900,96900,-2000,-2.02,184821,18063059700
010955,S-Oil우,56300,55400,-900,-1.6,14153,788919100
034120,SBS,54000,51800,-2200,-4.07,138496,7283096900
101060,SBS미디어홀딩스,2230,2260,30,1.35,266402,599114420
005090,SGC에너지,50200,49750,-450,-0.9,87704,4373003150
001380,SG글로벌,3080,3115,35,1.14,164167,507710910
004060,SG세계물산,822,830,8,0.97,860590,710062899
001770,SHD,27850,28050,200,0.72,7284,203081350
002360,SH에너지화학,1120,1120,0,0.0,402954,449623130
009160,SIMPAC,6960,6780,-180,-2.59,215049,1462478650
123700,SJM,5400,5360,-40,-0.74,32934,177027280
025530,SJM홀딩스,4440,4515,75,1.69,28449,128043880
034730,SK,277000,278500,1500,0.54,96653,26812329500
011790,SKC,163500,161000,-2500,-1.53,210305,34066416500
018670,SK가스,115000,115000,0,0.0,4954,572202500
001740,SK네트웍스,5990,5950,-40,-0.67,632677,3757251290
001745,SK네트웍스우,115500,114000,-1500,-1.3,137,15676000
006120,SK디스커버리,49300,50100,800,1.62,50935,2526056850
006125,SK디스커버리우,39300,39850,550,1.4,7179,283978700
210980,SK디앤디,37950,38450,500,1.32,128948,4935146450
068400,SK렌터카,15100,14250,-850,-5.63,570628,8267010650
302440,SK바이오사이언스,208000,244500,36500,17.55,4194389,939434290500
326030,SK바이오팜,127500,127000,-500,-0.39,200052,25351957000
361610,SK아이이테크놀로지,216500,212500,-4000,-1.85,294166,62761476500
03473K,SK우,246000,250500,4500,1.83,2028,505232500
096770,SK이노베이션,238500,240500,2000,0.84,586808,141412296500
096775,SK이노베이션우,159000,160500,1500,0.94,12863,2061061000
001510,SK증권,993,995,2,0.2,2411167,2395960031
001515,SK증권우,4560,4575,15,0.33,6608,30085250
285130,SK케미칼,256500,268000,11500,4.48,270822,71802891000
28513K,SK케미칼우,111000,117000,6000,5.41,20194,2319615500
017670,SK텔레콤,306500,305500,-1000,-0.33,125811,38377617000
000660,SK하이닉스,120000,118000,-2000,-1.67,2209875,261328264000
064960,SNT모티브,60700,60500,-200,-0.33,32486,1965039600
100840,SNT에너지,21250,21050,-200,-0.94,16464,346623650
003570,SNT중공업,10750,10650,-100,-0.93,59931,638553400
036530,SNT홀딩스,20200,20250,50,0.25,19486,392536900
005610,SPC삼립,84700,84300,-400,-0.47,11884,1005710200
011810,STX,7150,7080,-70,-0.98,92502,650645070
077970,STX엔진,12250,12200,-50,-0.41,22399,271934850
071970,STX중공업,6580,6500,-80,-1.22,252919,1651947590
002820,SUNL,6370,6450,80,1.26,12231,78212850
084870,TBH글로벌,2600,2670,70,2.69,164718,445872070
002710,TCC스틸,6430,6350,-80,-1.24,360284,2284240100
002900,TYM,2130,2610,480,22.54,150510023,378993197375
024070,WISCOM,4630,4550,-80,-1.73,67911,309714205
037270,YGPLUS,6870,7360,490,7.13,5326977,38570478480
000500,가온전선,32850,32200,-650,-1.98,35183,1136479500
000860,강남제비스코,31200,31350,150,0.48,9927,312959050
035250,강원랜드,26950,27200,250,0.93,700512,18977323450
011420,갤럭시아에스엠,3105,3110,5,0.16,27258639,87954172990
002100,경농,16600,17450,850,5.12,1318069,23051862350
009450,경동나비엔,75000,77200,2200,2.93,99927,7690663100
267290,경동도시가스,24050,24000,-50,-0.21,7193,172183550
012320,경동인베스트,40000,40000,0,0.0,1956,77642650
000050,경방,13850,14550,700,5.05,130118,1876898900
214390,경보제약,13850,13900,50,0.36,168277,2328295550
012610,경인양행,6890,6900,10,0.15,100240,687904390
009140,경인전자,34400,34550,150,0.44,3721,128428500
013580,계룡건설,33250,32750,-500,-1.5,30272,995089000
012200,계양전기,5350,5440,90,1.68,664977,3593193680
012205,계양전기우,8280,8150,-130,-1.57,9163,74895100
002140,고려산업,4145,4155,10,0.24,94670,392974140
010130,고려아연,525000,527000,2000,0.38,30035,15806025000
002240,고려제강,24150,24300,150,0.62,16539,400618800
009290,광동제약,8880,8810,-70,-0.79,77118,680100050
017040,광명전기,3345,3345,0,0.0,1211797,4086388865
017900,광전자,2995,2980,-15,-0.5,1226607,3667967275
037710,광주신세계,187000,203500,16500,8.82,20808,4150515000
030610,교보증권,8540,8520,-20,-0.23,48964,418140010
339770,교촌에프앤비,20200,20000,-200,-0.99,90300,1809495900
007690,국도화학,88400,88000,-400,-0.45,48733,4286987300
005320,국동,3720,3860,140,3.76,1900823,7309876480
001140,국보,1445,1415,-30,-2.08,1485128,2108952400
002720,국제약품,7420,7370,-50,-0.67,82358,610064380
083420,그린케미칼,12450,12300,-150,-1.2,139934,1723464850
014530,극동유화,4670,4640,-30,-0.64,62533,290692100
014280,금강공업,8210,8200,-10,-0.12,48691,398060070
014285,금강공업우,20050,19100,-950,-4.74,35405,683785800
008870,금비,77800,77600,-200,-0.26,1147,88638900
001570,금양,5190,5160,-30,-0.58,139474,721651960
002990,금호건설,12300,12300,0,0.0,115032,1416523750
002995,금호건설우,34600,34150,-450,-1.3,1342,45862700
011780,금호석유,214500,211500,-3000,-1.4,354004,74908803500
011785,금호석유우,124500,124500,0,0.0,39455,4893367000
214330,금호에이치티,2425,2405,-20,-0.82,1184868,2841222650
001210,금호전기,2805,2765,-40,-1.43,42334,117456625
073240,금호타이어,6740,6720,-20,-0.3,368036,2464631930
092440,기신정기,4965,4895,-70,-1.41,86730,425413715
000270,기아,85700,85600,-100,-0.12,829198,71116321000
024110,기업은행,10350,10450,100,0.97,807372,8424429150
013700,까뮤이앤씨,2550,2485,-65,-2.55,533561,1331898445
004540,깨끗한나라,6230,6110,-120,-1.93,285773,1755936870
004545,깨끗한나라우,31250,30300,-950,-3.04,1038,31506900
001260,남광토건,16150,16600,450,2.79,70619,1168959800
008350,남선알미늄,4130,4085,-45,-1.09,1934119,7880007460
008355,남선알미우,47200,45850,-1350,-2.86,5870,268666350
004270,남성,3460,3450,-10,-0.29,110836,380979070
003920,남양유업,576000,564000,-12000,-2.08,7488,4228392000
003925,남양유업우,317500,319000,1500,0.47,435,138153000
025860,남해화학,11050,11800,750,6.79,4533779,53671218000
005720,넥센,5090,5090,0,0.0,32623,165887350
005725,넥센우,3645,3670,25,0.69,1509,5537975
002350,넥센타이어,9560,9510,-50,-0.52,104896,996231500
002355,넥센타이어1우B,3895,3905,10,0.26,1449,5649380
003580,넥스트사이언스,30700,31750,1050,3.42,4364909,134931186400
251270,넷마블,136000,136500,500,0.37,171840,23304771000
090350,노루페인트,12050,11800,-250,-2.07,95663,1128373450
090355,노루페인트우,27350,25950,-1400,-5.12,23538,609503450
000320,노루홀딩스,13950,13950,0,0.0,30955,427150650
000325,노루홀딩스우,63100,60400,-2700,-4.28,15900,950980100
006280,녹십자,310500,332000,21500,6.92,364418,119474750000
005250,녹십자홀딩스,32800,33300,500,1.52,314226,10450182550
005257,녹십자홀딩스2우,75500,77500,2000,2.65,2284,175486000
004370,농심,323000,322000,-1000,-0.31,16331,5260648000
072710,농심홀딩스,79800,79800,0,0.0,2029,161643800
058730,다스코,6600,6580,-20,-0.3,96238,639076870
023590,다우기술,27350,27300,-50,-0.18,103973,2845082100
019680,대교,4885,4820,-65,-1.33,115605,557187500
019685,대교우B,3770,3620,-150,-3.98,198854,729680405
006370,대구백화점,11100,11150,50,0.45,8079,90065050
008060,대덕,7760,7750,-10,-0.13,218070,1689558500
00806K,대덕1우,12800,12500,-300,-2.34,3619,45425400
353200,대덕전자,16350,16450,100,0.61,1195860,19665679000
35320K,대덕전자1우,15800,15700,-100,-0.63,30425,476787500
000490,대동,13300,14200,900,6.77,3843277,53958564850
008110,대동전자,6990,7540,550,7.87,737157,5776338070
005750,대림BCo,8340,8220,-120,-1.44,99770,824399070
006570,대림통상,4255,4250,-5,-0.12,18932,80594040
001680,대상,27500,27550,50,0.18,97867,2693283550
001685,대상우,20700,20550,-150,-0.72,2555,52698650
084690,대상홀딩스,11250,11150,-100,-0.89,56806,631680700
084695,대상홀딩스우,13450,13150,-300,-2.23,6764,89759000
128820,대성산업,4940,4960,20,0.4,83704,414800530
117580,대성에너지,6510,6450,-60,-0.92,31826,205375550
016710,대성홀딩스,38100,38100,0,0.0,21629,822167200
003540,대신증권,18100,18100,0,0.0,30238,548921650
003547,대신증권2우B,15950,16000,50,0.31,17075,274383650
003545,대신증권우,16600,16600,0,0.0,32246,536018150
009190,대양금속,5630,5690,60,1.07,801103,4523610760
014160,대영포장,3175,3075,-100,-3.15,2522363,7820455555
047040,대우건설,7300,7240,-60,-0.82,1446321,10513500520
009320,대우부품,2580,2585,5,0.19,146490,378199075
042660,대우조선해양,32350,31900,-450,-1.39,263624,8424151300
003090,대웅,38900,38900,0,0.0,190597,7364470900
069620,대웅제약,179000,185000,6000,3.35,137271,24992861500
000430,대원강업,4095,4200,105,2.56,213322,883193400
006340,대원전선,2590,2505,-85,-3.28,2075738,5216636465
006345,대원전선우,4690,4500,-190,-4.05,40056,181247130
003220,대원제약,15950,16000,50,0.31,23057,368219800
024890,대원화성,2920,3020,100,3.42,7132111,22074374255
002880,대유에이텍,1420,1405,-15,-1.06,1085042,1526553710
000300,대유플러스,1515,1485,-30,-1.98,849074,1266382915
012800,대창,2635,2645,10,0.38,1565840,4112078200
015230,대창단조,8660,8640,-20,-0.23,47994,414723260
001070,대한방직,43850,44100,250,0.57,2135,93949550
006650,대한유화,251000,247500,-3500,-1.39,75072,18737127000
001440,대한전선,2840,2740,-100,-3.52,33139684,90877599985
084010,대한제강,21400,21300,-100,-0.47,106863,2264722450
001790,대한제당,3190,3160,-30,-0.94,122760,388073140
001795,대한제당우,3800,3755,-45,-1.18,41186,155441880
001130,대한제분,174500,174500,0,0.0,6096,1061308000
003490,대한항공,30650,30600,-50,-0.16,1772518,54408989550
003495,대한항공우,40250,40350,100,0.25,3507,141488700
005880,대한해운,3055,3080,25,0.82,2038031,6307417100
003830,대한화섬,142500,144000,1500,1.05,766,112056000
016090,대현,2840,2830,-10,-0.35,143905,407894230
069460,대호에이엘,4240,4270,30,0.71,233456,996276845
192080,더블유게임즈,63400,64200,800,1.26,84555,5392187800
012510,더존비즈온,84300,82900,-1400,-1.66,114910,9576535800
004830,덕성,20200,19100,-1100,-5.45,1061229,20572308650
004835,덕성우,29800,28050,-1750,-5.87,87221,2482627000
024900,덕양산업,3570,3515,-55,-1.54,161756,575532885
145720,덴티움,75500,73900,-1600,-2.12,74168,5502967700
002150,도화엔지니어링,9110,9120,10,0.11,74764,683217540
001230,동국제강,20650,20150,-500,-2.42,667291,13532720000
023450,동남합성,65500,65500,0,0.0,1563,102713400
004140,동방,6390,6310,-80,-1.25,424446,2685966450
007590,동방아그로,8600,8750,150,1.74,124884,1089069820
005960,동부건설,14050,13950,-100,-0.71,100113,1397536600
005965,동부건설우,41350,39800,-1550,-3.75,6885,275518150
026960,동서,30650,31700,1050,3.43,401596,12703060150
002210,동성제약,10100,10100,0,0.0,78137,790675100
102260,동성케미컬,6140,6070,-70,-1.14,44459,271031320
000640,동아쏘시오홀딩스,124000,123500,-500,-0.4,8845,1094072500
170900,동아에스티,83300,83500,200,0.24,11553,962160400
028100,동아지질,23000,23100,100,0.43,231368,5342865250
282690,동아타이어,12750,12800,50,0.39,27667,351798200
001520,동양,1975,1915,-60,-3.04,1595962,3086164040
001527,동양2우B,19050,18550,-500,-2.62,4639,85634650
001529,동양3우B,51800,48250,-3550,-6.85,7658,378527950
084670,동양고속,23700,23550,-150,-0.63,8287,194708650
082640,동양생명,5450,5500,50,0.92,121649,661806460
001525,동양우,9860,9620,-240,-2.43,11655,111704110
008970,동양철관,1735,1735,0,0.0,3367977,5864038300
092780,동양피스톤,6470,6450,-20,-0.31,61201,393561380
049770,동원FB,220000,218500,-1500,-0.68,3443,751640500
018500,동원금속,1020,1015,-5,-0.49,104675,106266250
006040,동원산업,252000,253000,1000,0.4,2686,677545500
030720,동원수산,9570,9500,-70,-0.73,21855,207652900
014820,동원시스템즈,44000,44200,200,0.45,16643,735611600
014825,동원시스템즈우,36000,36000,0,0.0,682,24317600
163560,동일고무벨트,9800,9810,10,0.1,32920,320706950
004890,동일산업,112500,112500,0,0.0,765,86212000
002690,동일제강,4320,4325,5,0.12,29616,127995100
000020,동화약품,15100,14900,-200,-1.32,132943,1983772600
000150,두산,95400,97200,1800,1.89,63163,6123123800
000157,두산2우B,137500,137500,0,0.0,4461,619510500
241560,두산밥캣,44850,44000,-850,-1.9,402592,17663738750
000155,두산우,67400,67900,500,0.74,16195,1102217800
042670,두산인프라코어,16600,16700,100,0.6,1189492,19777433800
034020,두산중공업,21650,22400,750,3.46,6664341,147323405900
336260,두산퓨얼셀,49450,49950,500,1.01,905745,45619890100
33626K,두산퓨얼셀1우,15750,15950,200,1.27,40800,654589500
33626L,두산퓨얼셀2우B,21400,22050,650,3.04,33928,748473400
016740,두올,4800,4780,-20,-0.42,100555,481915310
192650,드림텍,12750,12850,100,0.78,596412,7739470650
024090,디씨엠,18150,18600,450,2.48,77793,1405415850
003160,디아이,9820,9300,-520,-5.3,897951,8522366460
092200,디아이씨,6600,6490,-110,-1.67,290955,1898201410
013570,디와이,5810,5770,-40,-0.69,73606,424999830
210540,디와이파워,16800,16700,-100,-0.6,58446,972072300
007340,디티알오토모티브,40400,41000,600,1.49,21516,879592350
026890,디피씨,14000,13950,-50,-0.36,310927,4329593400
115390,락앤락,13600,13500,-100,-0.74,53941,728905800
032350,롯데관광개발,19550,19800,250,1.28,364438,7251559300
330590,롯데리츠,5850,5890,40,0.68,291137,1717321490
000400,롯데손해보험,1865,1905,40,2.14,529312,1001129755
023530,롯데쇼핑,112500,111000,-1500,-1.33,48489,5376566500
004000,롯데정밀화학,71300,71100,-200,-0.28,97567,6924093500
286940,롯데정보통신,41000,40650,-350,-0.85,57364,2339046850
280360,롯데제과,139000,139500,500,0.36,3081,430202500
004990,롯데지주,38300,38400,100,0.26,90295,3465003900
00499K,롯데지주우,59300,59300,0,0.0,118,6996100
005300,롯데칠성,144000,142000,-2000,-1.39,21903,3124675500
005305,롯데칠성우,78400,77300,-1100,-1.4,1373,106449400
