티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3555,3540,-15,-0.42,398441,1446931365
006840,AK홀딩스,21650,21900,250,1.15,67307,1458798700
027410,BGF,4325,4335,10,0.23,281074,1215149485
282330,BGF리테일,148000,149000,1000,0.68,39796,5940174720
138930,BNK금융지주,4580,4650,70,1.53,920714,4265593610
001460,BYC,182000,181500,-500,-0.27,623,115025500
001465,BYC우,96000,96200,200,0.21,128,12283300
001040,CJ,72000,73300,1300,1.81,133965,9770648900
079160,CJCGV,22050,23700,1650,7.48,611686,14326008750
00104K,CJ4우전환,49200,49900,700,1.42,17827,886851650
000120,CJ대한통운,136000,136500,500,0.37,89270,12112004500
011150,CJ씨푸드,3725,3880,155,4.16,19207846,74300764415
011155,CJ씨푸드1우,32650,33350,700,2.14,24334,810240250
001045,CJ우,35950,36650,700,1.95,5703,209147850
097950,CJ제일제당,243500,238500,-5000,-2.05,103520,24776636628
097955,CJ제일제당우,99400,99900,500,0.5,4490,448622400
000590,CS홀딩스,44700,46450,1750,3.91,1274,58353100
012030,DB,666,654,-12,-1.8,1273616,838239495
016610,DB금융투자,2945,3195,250,8.49,868500,2801374950
005830,DB손해보험,35050,35800,750,2.14,339199,12071850300
000990,DB하이텍,23750,24350,600,2.53,1024336,24963466600
000995,DB하이텍1우,41500,41000,-500,-1.2,905,37263800
139130,DGB금융지주,4530,4595,65,1.43,913222,4202376815
001530,DI동일,62800,62800,0,0.0,16722,1040610500
004840,DRB동일,3970,3980,10,0.25,31374,124383605
155660,DSR,3655,3680,25,0.68,55553,204455255
069730,DSR제강,3555,3615,60,1.69,46877,168360570
017940,E1,31700,32350,650,2.05,28771,930669650
007700,FF,96500,98200,1700,1.76,35824,3485803600
114090,GKL,14000,15250,1250,8.93,710340,10507743200
078930,GS,39000,39450,450,1.15,322406,12651183650
006360,GS건설,21850,22100,250,1.14,712275,15643488500
001250,GS글로벌,1480,1520,40,2.7,371593,557149570
007070,GS리테일,31300,31250,-50,-0.16,228334,7115602400
078935,GS우,30000,30150,150,0.5,4530,135426750
012630,HDC,8760,8750,-10,-0.11,588831,5153337120
039570,HDC아이콘트롤스,7480,7540,60,0.8,66817,503173940
089470,HDC현대EP,3040,3075,35,1.15,88510,272426950
294870,HDC현대산업개발,19050,18500,-550,-2.89,1045657,19666068700
082740,HSD엔진,2830,3140,310,10.95,1025414,3125783120
003560,IHQ,1355,1400,45,3.32,1708304,2385596515
175330,JB금융지주,4410,4380,-30,-0.68,252576,1109294150
234080,JW생명과학,16500,16300,-200,-1.21,159982,2637194550
001060,JW중외제약,29300,29400,100,0.34,723005,21629687000
001067,JW중외제약2우B,38800,38850,50,0.13,469,18493200
001065,JW중외제약우,25800,25800,0,0.0,8702,224051100
096760,JW홀딩스,5020,5100,80,1.59,333311,1675210490
105560,KB금융,32100,32500,400,1.25,1758854,56977065200
002380,KCC,134500,138000,3500,2.6,67083,9330931000
009070,KCTC,2110,2140,30,1.42,233771,504648150
009440,KC그린홀딩스,3450,3465,15,0.43,53475,185505240
119650,KC코트렐,4350,4410,60,1.38,169344,753633300
092220,KEC,738,746,8,1.08,946394,709818557
001390,KG케미칼,11100,11200,100,0.9,141937,1592273750
001940,KISCO홀딩스,9600,9730,130,1.35,19741,189555730
025000,KPX케미칼,48000,49200,1200,2.5,4077,198211750
092230,KPX홀딩스,43600,44300,700,1.61,401,17665250
000040,KR모터스,835,851,16,1.92,1741405,1521635119
044450,KSS해운,6940,6970,30,0.43,31994,222659300
030200,KT,21600,21650,50,0.23,1076826,23394428200
033780,KTG,76200,76500,300,0.39,643453,49161343000
030210,KTB투자증권,2090,2105,15,0.72,306432,648040940
058850,KTcs,1660,1675,15,0.9,508224,848967010
058860,KTis,1665,1685,20,1.2,209004,353956950
093050,LF,12350,12500,150,1.21,134719,1681252100
003550,LG,59700,61700,2000,3.35,431383,26243744600
034220,LG디스플레이,11050,11300,250,2.26,2328312,26154146100
001120,LG상사,13200,13550,350,2.65,529301,7054252500
051900,LG생활건강,1211000,1255000,44000,3.63,37474,45906304000
051905,LG생활건강우,665000,661000,-4000,-0.6,5814,3864645000
003555,LG우,40000,41000,1000,2.5,6779,275239950
032640,LG유플러스,11950,12050,100,0.84,1617904,19533552500
011070,LG이노텍,126500,125000,-1500,-1.19,343195,42921161500
066570,LG전자,53300,54200,900,1.69,926771,49849431600
066575,LG전자우,20150,20300,150,0.74,63431,1293657850
