티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,5730,5780,50,0.87,35069,199878340
068400,AJ렌터카,10750,11000,250,2.33,43438,473921200
006840,AK홀딩스,49400,49400,0,0.0,14657,721134550
027410,BGF,7570,7610,40,0.53,9260682,70463150550
282330,BGF리테일,205000,203000,-2000,-0.98,19646,3965366000
138930,BNK금융지주,6870,7010,140,2.04,562461,3907219900
001460,BYC,246500,246000,-500,-0.2,454,111210000
001465,BYC우,139000,138000,-1000,-0.72,251,34335000
001040,CJ,106500,107000,500,0.47,68937,7345759000
079160,CJCGV,38400,38550,150,0.39,126646,4865356200
000120,CJ대한통운,151500,154000,2500,1.65,46114,7071502000
011150,CJ씨푸드,2905,2910,5,0.17,810208,2362345700
011155,CJ씨푸드1우,34250,33800,-450,-1.31,16914,575768300
001045,CJ우,57800,58000,200,0.35,2909,167805400
097950,CJ제일제당,288500,285500,-3000,-1.04,75120,21428724000
097955,CJ제일제당우,131500,128000,-3500,-2.66,3699,477173000
037560,CJ헬로,8180,8190,10,0.12,136032,1107951160
000590,CS홀딩스,61000,61500,500,0.82,33,2021000
012030,DB,834,868,34,4.08,791544,679503338
016610,DB금융투자,4875,4990,115,2.36,91872,455213115
005830,DB손해보험,61500,62000,500,0.81,96810,6004752300
000990,DB하이텍,14100,14450,350,2.48,539180,7814621300
000995,DB하이텍1우,48050,49650,1600,3.33,61245,3202332950
139130,DGB금융지주,8230,8410,180,2.19,1079588,9068450090
001530,DI동일,90600,93500,2900,3.2,8553,788326300
004840,DRB동일,6220,6360,140,2.25,9538,59954450
155660,DSR,4220,4300,80,1.9,34947,148530800
069730,DSR제강,4730,4790,60,1.27,58000,277320535
017940,E1,60300,60800,500,0.83,7080,427830700
007700,FF,84900,86400,1500,1.77,192382,16819234700
114090,GKL,21650,21950,300,1.39,119335,2610420700
078930,GS,49350,49650,300,0.61,120070,5949357750
006360,GS건설,38500,39500,1000,2.6,316328,12376166200
001250,GS글로벌,2740,2830,90,3.28,726641,2054679285
007070,GS리테일,35850,35500,-350,-0.98,138581,4936161600
078935,GS우,37000,37300,300,0.81,1904,70644500
012630,HDC,15550,15900,350,2.25,246308,3872994750
039570,HDC아이콘트롤스,10500,10600,100,0.95,20421,214178650
089470,HDC현대EP,5250,5400,150,2.86,205745,1107359500
294870,HDC현대산업개발,41950,42850,900,2.15,102005,4334304150
082740,HSD엔진,3685,4020,335,9.09,221881,871236185
003560,IHQ,2320,2330,10,0.43,4097184,9509234140
175330,JB금융지주,5490,5500,10,0.18,255302,1406031610
234080,JW생명과학,22400,23000,600,2.68,67372,1516078250
001060,JW중외제약,34300,34550,250,0.73,46405,1587314950
001067,JW중외제약2우B,46100,47450,1350,2.93,2308,107087900
001065,JW중외제약우,28200,28300,100,0.35,1241,35044750
096760,JW홀딩스,6370,6420,50,0.78,75696,483700880
105560,KB금융,46150,46100,-50,-0.11,1136454,52485429350
002380,KCC,270500,270500,0,0.0,27156,7312904000
009070,KCTC,3095,3310,215,6.95,262219,857939590
009440,KC그린홀딩스,5370,5450,80,1.49,57183,309229990
119650,KC코트렐,7510,7600,90,1.2,628363,4775839240
092220,KEC,1595,1510,-85,-5.33,14363410,21980167125
001390,KG케미칼,13250,13650,400,3.02,52201,700850700
001940,KISCO홀딩스,13550,13550,0,0.0,4684,63297600
