티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4935,4710,-225,-4.56,660674,3149639785
006840,AK홀딩스,25050,24900,-150,-0.6,66138,1661530550
027410,BGF,5030,4970,-60,-1.19,493521,2455860270
282330,BGF리테일,134500,134000,-500,-0.37,51001,6825189000
138930,BNK금융지주,5580,5570,-10,-0.18,6467687,36095717630
001460,BYC,291000,302500,11500,3.95,12341,3727824500
001465,BYC우,140000,144000,4000,2.86,581,82112500
001040,CJ,94000,94100,100,0.11,236424,22448501100
079160,CJCGV,26000,26000,0,0.0,617609,16137390450
00104K,CJ4우전환,74700,75000,300,0.4,20200,1513461800
000120,CJ대한통운,177000,172000,-5000,-2.82,133609,23164412000
011150,CJ씨푸드,5120,5080,-40,-0.78,802216,4092352740
011155,CJ씨푸드1우,41100,40100,-1000,-2.43,830,33359650
001045,CJ우,58100,58500,400,0.69,13991,819433700
097950,CJ제일제당,414500,403500,-11000,-2.65,139612,56820791500
097955,CJ제일제당우,176500,174000,-2500,-1.42,12087,2115589500
000590,CS홀딩스,59700,59300,-400,-0.67,5563,331644400
012030,DB,829,835,6,0.72,3485712,2939230525
016610,DB금융투자,4720,5260,540,11.44,1794863,9268544375
005830,DB손해보험,42950,42600,-350,-0.81,273340,11665460900
000990,DB하이텍,49900,53600,3700,7.41,5895650,321819735100
000995,DB하이텍1우,113500,124000,10500,9.25,7605,956588000
139130,DGB금융지주,6780,6800,20,0.29,948272,6406768480
001530,DI동일,165000,166500,1500,0.91,27122,4509988000
004840,DRB동일,6870,6940,70,1.02,158033,1098580040
155660,DSR,6440,6300,-140,-2.17,201069,1274323620
069730,DSR제강,5150,5110,-40,-0.78,332563,1698636780
017940,E1,42900,43200,300,0.7,34080,1465299950
365550,ESR켄달스퀘어리츠,5230,5230,0,0.0,396896,2064530380
007700,FF,86600,85100,-1500,-1.73,150748,13002641500
114090,GKL,16450,16250,-200,-1.22,477343,7793159400
078930,GS,37950,38300,350,0.92,1256359,48892374450
006360,GS건설,40000,39650,-350,-0.88,1289464,51855637200
001250,GS글로벌,2090,2265,175,8.37,12410667,28666678790
007070,GS리테일,35200,35200,0,0.0,565176,20034348600
078935,GS우,30000,29900,-100,-0.33,27402,830832750
012630,HDC,11350,11150,-200,-1.76,841421,9545638500
039570,HDC아이콘트롤스,10800,10900,100,0.93,223648,2484723600
089470,HDC현대EP,6700,6450,-250,-3.73,314322,2057306500
294870,HDC현대산업개발,28050,27650,-400,-1.43,2055207,57715163650
011200,HMM,16500,15850,-650,-3.94,9328438,151300276850
082740,HSD엔진,8820,8630,-190,-2.15,1228429,10755130060
003560,IHQ,1595,1575,-20,-1.25,1184089,1872451895
175330,JB금융지주,5590,5520,-70,-1.25,605600,3350895700
234080,JW생명과학,20750,21000,250,1.2,336819,7056516250
001060,JW중외제약,36350,35800,-550,-1.51,221411,7986054950
001067,JW중외제약2우B,57000,56900,-100,-0.18,306,17301700
001065,JW중외제약우,41400,41550,150,0.36,1247,52218950
096760,JW홀딩스,6140,6050,-90,-1.47,1125517,6872465220
105560,KB금융,43550,44000,450,1.03,3637798,160250812450
002380,KCC,204500,202500,-2000,-0.98,81838,16776711500
009070,KCTC,3885,3815,-70,-1.8,693067,2668725995
009440,KC그린홀딩스,5230,5480,250,4.78,750095,4017808600
119650,KC코트렐,11450,12150,700,6.11,7818598,93728361250
092220,KEC,2955,2945,-10,-0.34,3433230,10160393905
016380,KG동부제철,12950,13000,50,0.39,682640,8843145550
016385,KG동부제철우,126000,123000,-3000,-2.38,360,44085500
001390,KG케미칼,25000,24650,-350,-1.4,304597,7494133950
001940,KISCO홀딩스,14500,14750,250,1.72,33183,482936600
025000,KPX케미칼,53400,55300,1900,3.56,17956,980691000
092230,KPX홀딩스,59200,59700,500,0.84,11716,695871200
000040,KR모터스,1125,1105,-20,-1.78,822359,912402720
044450,KSS해운,11100,10700,-400,-3.6,344032,3735818900
030200,KT,23950,24000,50,0.21,2544237,61069660100
033780,KTG,83100,83000,-100,-0.12,918621,76559580600
030210,KTB투자증권,3335,3820,485,14.54,4086909,15631057150
058850,KTcs,2235,2220,-15,-0.67,284650,634322110
058860,KTis,2580,2615,35,1.36,343077,894442830
093050,LF,15050,15000,-50,-0.33,276721,4222303700
003550,LG,98300,97300,-1000,-1.02,975477,96504689700
034220,LG디스플레이,18800,19550,750,3.99,8004749,155952880850
001120,LG상사,26550,26450,-100,-0.38,528692,14169204450
051900,LG생활건강,1610000,1590000,-20000,-1.24,45979,73525006640
051905,LG생활건강우,708000,709000,1000,0.14,4934,3486751000
003555,LG우,70000,68800,-1200,-1.71,59780,4158306200
032640,LG유플러스,12000,12300,300,2.5,9407020,115903325100
011070,LG이노텍,188500,182500,-6000,-3.18,424225,78573291000
066570,LG전자,140000,137500,-2500,-1.79,5283488,749669940500
066575,LG전자우,69900,66100,-3800,-5.44,1350573,92266378100
108670,LG하우시스,79600,80200,600,0.75,102702,8237592100
108675,LG하우시스우,34300,35050,750,2.19,21597,750073050
037560,LG헬로비전,3885,3880,-5,-0.13,407130,1580312610
051910,LG화학,893000,890000,-3000,-0.34,513628,461038353000
051915,LG화학우,394000,391500,-2500,-0.63,75179,29750325500
079550,LIG넥스원,31100,30400,-700,-2.25,204480,6310042950
006260,LS,76000,73500,-2500,-3.29,412389,30714948200
010120,LSELECTRIC,66000,64600,-1400,-2.12,318683,20935794500
000680,LS네트웍스,2780,2710,-70,-2.52,349176,955880775
229640,LS전선아시아,7940,8090,150,1.89,1094236,8908435950
023150,MH에탄올,8220,8210,-10,-0.12,47063,385553220
035420,NAVER,292500,290000,-2500,-0.85,1375856,405202285000
181710,NHN,74000,74600,600,0.81,158030,11785485600
005940,NH투자증권,11600,12050,450,3.88,7059278,85720087000
005945,NH투자증권우,8550,8650,100,1.17,234377,2049793920
338100,NH프라임리츠,4250,4265,15,0.35,94760,403918940
034310,NICE,18850,18600,-250,-1.33,55926,1043670050
008260,NI스틸,2775,2700,-75,-2.7,1180178,3212323595
004250,NPC,3305,3335,30,0.91,123758,411083855
004255,NPC우,2270,2265,-5,-0.22,5594,12685035
010060,OCI,99800,96700,-3100,-3.11,631534,61527371600
005490,POSCO,285000,280000,-5000,-1.75,549160,155194368000
100840,STC,15950,15950,0,0.0,35367,562286500
064960,ST모티브,55200,53100,-2100,-3.8,124121,6650586300
003570,ST중공업,5840,5870,30,0.51,91932,538145670
036530,ST홀딩스,15050,14600,-450,-2.99,46803,688252050
010950,S-Oil,70800,73700,2900,4.1,2229599,166941258400
010955,S-Oil우,38900,40250,1350,3.47,78377,3239642450
034120,SBS,24600,24500,-100,-0.41,224495,5489695950
101060,SBS미디어홀딩스,1875,1870,-5,-0.27,129841,243500460
005090,SGC에너지,42300,41400,-900,-2.13,129835,5401984600
004060,SG세계물산,608,616,8,1.32,1121965,686450791
001380,SG충방,2170,2220,50,2.3,1780031,3865352505
002360,SH에너지화학,1010,1020,10,0.99,30246552,30705705475
009160,SIMPAC,2585,2580,-5,-0.19,182869,469589945
123700,SJM,3435,3365,-70,-2.04,64694,219056625
025530,SJM홀딩스,3150,3135,-15,-0.48,7118,22389810
034730,SK,251500,273000,21500,8.55,2378756,642732294500
011790,SKC,102500,102000,-500,-0.49,633921,65423989000
018670,SK가스,101500,105500,4000,3.94,72572,7579981000
001740,SK네트웍스,5230,5050,-180,-3.44,1908174,9801859150
001745,SK네트웍스우,104500,108000,3500,3.35,1313,145643500
006120,SK디스커버리,65800,64800,-1000,-1.52,120865,7899156700
006125,SK디스커버리우,56500,55900,-600,-1.06,27542,1548685900
210980,SK디앤디,46750,45550,-1200,-2.57,297702,13679712500
068400,SK렌터카,9350,9400,50,0.53,268041,2521945050
326030,SK바이오팜,160500,159500,-1000,-0.62,626403,99970800000
03473K,SK우,249000,264000,15000,6.02,114813,30667671000
096770,SK이노베이션,244000,257000,13000,5.33,4279330,1126683461000
096775,SK이노베이션우,182000,182000,0,0.0,335538,64937503000
001510,SK증권,811,881,70,8.63,199350626,186451035152
001515,SK증권우,5040,5310,270,5.36,198664,1114662570
285130,SK케미칼,391500,385000,-6500,-1.66,188004,72868172500
28513K,SK케미칼우,177500,175000,-2500,-1.41,34289,6045542500
017670,SK텔레콤,246000,250500,4500,1.83,904735,224452231000
000660,SK하이닉스,130500,131000,500,0.38,8525749,1132130170500
005610,SPC삼립,72000,71400,-600,-0.83,36800,2655855000
011810,STX,5810,5770,-40,-0.69,24019,138989230
077970,STX엔진,7710,7620,-90,-1.17,66328,507941820
071970,STX중공업,4045,4000,-45,-1.11,152605,615403180
084870,TBH글로벌,1765,1725,-40,-2.27,61505,107865165
002710,TCC스틸,5760,5650,-110,-1.91,995128,5679593350
024070,WISCOM,2810,2885,75,2.67,173419,496285630
037270,YGPLUS,4960,4990,30,0.6,587375,2941028085
000500,가온전선,23050,23000,-50,-0.22,49694,1143385850
000860,강남제비스코,21600,21500,-100,-0.46,19706,424521100
035250,강원랜드,23450,23450,0,0.0,769397,17998263800
011420,갤럭시아에스엠,1485,1485,0,0.0,148100,218776460
002100,경농,12200,12400,200,1.64,170958,2105221100
009450,경동나비엔,52300,52200,-100,-0.19,60180,3136837000
267290,경동도시가스,18350,20150,1800,9.81,255855,5012716600
012320,경동인베스트,30400,30400,0,0.0,5475,166293450
000050,경방,12300,12500,200,1.63,85558,1066275900
214390,경보제약,16500,17900,1400,8.48,1556215,27420630150
012610,경인양행,7150,7110,-40,-0.56,493155,3503841870
009140,경인전자,33300,30600,-2700,-8.11,92827,2895494550
013580,계룡건설,30400,29500,-900,-2.96,318232,9579861250
012200,계양전기,4970,4830,-140,-2.82,3126581,15270250325
012205,계양전기우,7450,7330,-120,-1.61,14276,104699550
002140,고려산업,4665,4830,165,3.54,12900463,65832569935
010130,고려아연,452000,439500,-12500,-2.77,179734,79736994000
002240,고려제강,15000,14950,-50,-0.33,41534,625340450
009290,광동제약,10100,10600,500,4.95,1726236,18054975400
017040,광명전기,2085,2070,-15,-0.72,395172,818320080
017900,광전자,2390,2370,-20,-0.84,356674,850926230
037710,광주신세계,153500,154000,500,0.33,2927,447441500
030610,교보증권,7580,7870,290,3.83,862793,6909836070
339770,교촌에프앤비,19750,19400,-350,-1.77,215280,4201718800
007690,국도화학,54500,54200,-300,-0.55,38717,2078584100
005320,국동,3915,4020,105,2.68,889008,3540658840
001140,국보,1850,1865,15,0.81,507263,933625930
002720,국제약품,9840,10400,560,5.69,2339065,24479009910
083420,그린케미칼,10650,13800,3150,29.58,12617559,160311575900
014530,극동유화,3415,3440,25,0.73,232121,805088195
014280,금강공업,5650,5620,-30,-0.53,333497,1868649910
014285,금강공업우,11350,11550,200,1.76,10586,120671550
008870,금비,72800,73100,300,0.41,16829,1230709900
001570,금양,6680,6450,-230,-3.44,590438,3861199130
002990,금호산업,9010,9290,280,3.11,792871,7357426120
002995,금호산업우,32650,33050,400,1.23,3737,123100450
011780,금호석유,162500,161500,-1000,-0.62,629767,102489311000
011785,금호석유우,59000,58100,-900,-1.53,82341,4826759300
214330,금호에이치티,2575,2630,55,2.14,4015179,10445758430
001210,금호전기,3240,3240,0,0.0,87923,283184975
073240,금호타이어,3695,3710,15,0.41,758768,2802906525
092440,기신정기,3650,3705,55,1.51,127563,469839045
000270,기아차,63700,62200,-1500,-2.35,2772352,173562263300
024110,기업은행,8710,8700,-10,-0.11,4173194,36440490490
013700,까뮤이앤씨,3070,3200,130,4.23,10270458,33127612175
004540,깨끗한나라,4295,4320,25,0.58,258737,1112633695
004545,깨끗한나라우,20550,20900,350,1.7,209,4342250
001260,남광토건,14300,14100,-200,-1.4,228417,3244923800
008350,남선알미늄,4525,4595,70,1.55,8048826,37523848640
008355,남선알미우,43850,43300,-550,-1.25,4864,210072300
004270,남성,4300,4320,20,0.47,5942572,26435052770
003920,남양유업,284500,283000,-1500,-0.53,1940,550931000
003925,남양유업우,140000,140000,0,0.0,293,40955000
025860,남해화학,8420,8430,10,0.12,404944,3408154930
005720,넥센,4545,4500,-45,-0.99,39788,180202270
005725,넥센우,3080,3055,-25,-0.81,29727,89729225
002350,넥센타이어,6170,6090,-80,-1.3,391218,2392372130
002355,넥센타이어1우B,2600,2565,-35,-1.35,31844,81900295
003580,넥스트사이언스,5430,5380,-50,-0.92,354952,1914064440
251270,넷마블,132500,129500,-3000,-2.26,589459,77753722000
090350,노루페인트,9850,9770,-80,-0.81,241671,2382103940
090355,노루페인트우,13000,12700,-300,-2.31,6228,79545250
000320,노루홀딩스,10900,10950,50,0.46,57489,627900350
000325,노루홀딩스우,17800,17750,-50,-0.28,802,14181650
006280,녹십자,440500,427000,-13500,-3.06,649347,289092147000
005250,녹십자홀딩스,49550,49600,50,0.1,7348615,382292103800
005257,녹십자홀딩스2우,140000,131500,-8500,-6.07,32160,4335552000
004370,농심,301500,298500,-3000,-1.0,60415,18141473000
072710,농심홀딩스,77700,77000,-700,-0.9,15106,1164159700
058730,다스코,5100,5090,-10,-0.2,55274,281599800
023590,다우기술,22700,22800,100,0.44,644451,14863008950
019680,대교,3655,3660,5,0.14,139447,511833415
019685,대교우B,2515,2520,5,0.2,52259,131381175
006370,대구백화점,8680,8760,80,0.92,9525,83690920
008060,대덕,6840,6780,-60,-0.88,319473,2169786620
00806K,대덕1우,8600,8660,60,0.7,15858,137454930
353200,대덕전자,12300,11900,-400,-3.25,1808601,21675461400
35320K,대덕전자1우,8780,8760,-20,-0.23,49072,434188050
000490,대동공업,7070,7030,-40,-0.57,194220,1365025960
008110,대동전자,4440,4390,-50,-1.13,15191,66751010
005750,대림BCo,6290,6150,-140,-2.23,48819,300929530
001880,대림건설,32300,33400,1100,3.41,340942,11433427050
000210,대림산업,83000,83000,0,0.0,0,0
000215,대림산업우,53200,53200,0,0.0,0,0
006570,대림통상,4000,3935,-65,-1.63,1179,4654520
001680,대상,27050,26450,-600,-2.22,478471,12800370150
001685,대상우,18300,18000,-300,-1.64,8274,149505750
084690,대상홀딩스,10650,10700,50,0.47,468990,5074139600
084695,대상홀딩스우,8300,8300,0,0.0,13587,112809410
128820,대성산업,3155,3275,120,3.8,372317,1211935875
117580,대성에너지,5300,5320,20,0.38,45093,238881350
016710,대성홀딩스,26000,27100,1100,4.23,41030,1090698850
003540,대신증권,12800,12900,100,0.78,564684,7426313100
003547,대신증권2우B,9280,9300,20,0.22,97651,917347190
003545,대신증권우,9750,9840,90,0.92,240457,2376485410
009190,대양금속,4145,4020,-125,-3.02,845459,3439808710
014160,대영포장,1605,1625,20,1.25,3352953,5380058420
047040,대우건설,5790,5970,180,3.11,34872333,210703582520
009320,대우부품,2820,2765,-55,-1.95,724549,2014549115
042660,대우조선해양,28750,28700,-50,-0.17,743721,21468898000
003090,대웅,66900,66100,-800,-1.2,8205388,558827743700
069620,대웅제약,190500,184000,-6500,-3.41,599671,112194486500
000430,대원강업,4010,3950,-60,-1.5,308867,1236306115
006340,대원전선,1550,1575,25,1.61,53230850,87201713995
006345,대원전선우,3020,2960,-60,-1.99,65824,191604305
003220,대원제약,19300,20050,750,3.89,657784,13140332300
024890,대원화성,1780,1755,-25,-1.4,263163,465007980
002880,대유에이텍,868,870,2,0.23,352620,306453694
000300,대유플러스,788,782,-6,-0.76,788679,618148350
012800,대창,1630,1635,5,0.31,13037725,21740777400
015230,대창단조,6910,6960,50,0.72,45352,314884080
001070,대한방직,40400,40300,-100,-0.25,3566,144578300
006650,대한유화,235000,277000,42000,17.87,621523,165934034000
001440,대한전선,1365,1410,45,3.3,29401257,42429427645
084010,대한제강,11300,12000,700,6.19,716194,8736727650
001790,대한제당,21850,21200,-650,-2.97,49726,1069771100
001795,대한제당우,14850,14900,50,0.34,2517,37240100
001130,대한제분,156500,157000,500,0.32,11157,1752440500
003490,대한항공,28350,28250,-100,-0.35,4377141,123845991300
003495,대한항공우,42200,41100,-1100,-2.61,24365,1001658500
005880,대한해운,3830,3740,-90,-2.35,34600682,128279370870
003830,대한화섬,102500,105500,3000,2.93,4045,423639000
016090,대현,1850,1845,-5,-0.27,332532,613167620
069460,대호에이엘,2680,2585,-95,-3.54,1076375,2813023785
192080,더블유게임즈,61300,61300,0,0.0,213970,13250223100
012510,더존비즈온,105000,107000,2000,1.9,140737,14959886428
004830,덕성,7940,8350,410,5.16,2652930,22330832910
004835,덕성우,15250,15300,50,0.33,61150,936552950
024900,덕양산업,1850,1850,0,0.0,852231,1593805410
145720,덴티움,41350,43750,2400,5.8,353774,15459601250
002150,도화엔지니어링,8450,8370,-80,-0.95,141341,1192316990
001230,동국제강,9130,9050,-80,-0.88,1775449,16098497790
023450,동남합성,49900,49750,-150,-0.3,3587,178718800
004140,동방,2310,2265,-45,-1.95,1153147,2628855645
007590,동방아그로,6360,6350,-10,-0.16,10811,68585360
005960,동부건설,14100,13800,-300,-2.13,190694,2656978100
005965,동부건설우,23500,23650,150,0.64,2141,50413700
026960,동서,33700,33200,-500,-1.48,139324,4634081700
002210,동성제약,12800,16600,3800,29.69,22484303,349825660650
102260,동성코퍼레이션,4885,5090,205,4.2,806708,4069683620
005190,동성화학,16000,16000,0,0.0,61198,983035750
000640,동아쏘시오홀딩스,121000,124000,3000,2.48,124629,15832119000
170900,동아에스티,90300,89200,-1100,-1.22,70874,6406674700
028100,동아지질,17350,17100,-250,-1.44,163449,2817959300
282690,동아타이어,9780,10000,220,2.25,37264,369862440
001520,동양,1220,1215,-5,-0.41,846040,1035051730
001527,동양2우B,12100,12000,-100,-0.83,884,10618500
001529,동양3우B,29100,29150,50,0.17,1149,33493350
084670,동양고속,24400,24400,0,0.0,18777,455607600
002900,동양물산,1535,1510,-25,-1.63,2216634,3357227050
082640,동양생명,3500,3580,80,2.29,221571,785129725
001525,동양우,7020,6930,-90,-1.28,5323,36879750
008970,동양철관,1220,1195,-25,-2.05,3130039,3741195040
092780,동양피스톤,6090,6040,-50,-0.82,319453,1936274030
049770,동원FB,183500,181000,-2500,-1.36,18820,3404294500
018500,동원금속,750,761,11,1.47,193992,146880251
006040,동원산업,226000,232500,6500,2.88,25106,5872295500
030720,동원수산,9300,9360,60,0.65,62719,583709960
014820,동원시스템즈,36750,36450,-300,-0.82,75466,2757330400
014825,동원시스템즈우,31100,30900,-200,-0.64,2680,82620450
163560,동일고무벨트,10300,10050,-250,-2.43,221389,2232694050
004890,동일산업,76300,77400,1100,1.44,13299,1025139900
002690,동일제강,2535,2510,-25,-0.99,79482,199435620
000020,동화약품,19400,19700,300,1.55,692445,13476518550
000150,두산,52400,51700,-700,-1.34,107929,5610139000
000157,두산2우B,67100,66700,-400,-0.6,367,24649200
241560,두산밥캣,29800,30500,700,2.35,605406,18231968300
000155,두산우,41200,40800,-400,-0.97,23654,963888050
042670,두산인프라코어,8120,8180,60,0.74,2408388,19653161440
034020,두산중공업,14700,14150,-550,-3.74,4183844,60171134800
336260,두산퓨얼셀,57000,54500,-2500,-4.39,10395186,551647553400
33626K,두산퓨얼셀1우,15100,14600,-500,-3.31,165925,2440805000
33626L,두산퓨얼셀2우B,20100,19650,-450,-2.24,21601,425239450
016740,두올,3480,3495,15,0.43,366840,1282460445
192650,드림텍,11600,11350,-250,-2.16,577206,6600665250
024090,디씨엠,12200,12050,-150,-1.23,22555,273166800
003160,디아이,4820,4760,-60,-1.24,300360,1440333755
092200,디아이씨,2925,3180,255,8.72,11225519,36026510820
013570,디와이,4550,4560,10,0.22,153423,702059280
210540,디와이파워,12400,12400,0,0.0,146689,1811266700
007340,디티알오토모티브,26400,26000,-400,-1.52,42937,1118582150
026890,디피씨,8640,8730,90,1.04,1350150,11926244340
115390,락앤락,10150,10300,150,1.48,278877,2855125150
032350,롯데관광개발,15150,15200,50,0.33,349599,5267018700
330590,롯데리츠,5480,5400,-80,-1.46,1235630,6748793980
000400,롯데손해보험,1750,1750,0,0.0,319848,560710130
023530,롯데쇼핑,103500,103000,-500,-0.48,184293,19048583500
004000,롯데정밀화학,57200,56600,-600,-1.05,370114,21231093800
286940,롯데정보통신,41800,42000,200,0.48,204095,8760593000
280360,롯데제과,104500,105500,1000,0.96,17950,1893047000
004990,롯데지주,35500,35650,150,0.42,422639,15182844500
00499K,롯데지주우,63900,64600,700,1.1,1873,120864200
005300,롯데칠성,106000,108000,2000,1.89,102583,11196088500
005305,롯데칠성우,59400,60200,800,1.35,3970,238781500
011170,롯데케미칼,282500,283000,500,0.18,454092,130028558000
002270,롯데푸드,327000,331000,4000,1.22,5575,1847193000
071840,롯데하이마트,31050,31550,500,1.61,242762,7703852000
027740,마니커,683,688,5,0.73,2480986,1707200631
204320,만도,66700,65800,-900,-1.35,843863,55904488400
001080,만호제강,18300,18700,400,2.19,44409,842798300
088980,맥쿼리인프라,10650,10650,0,0.0,947668,10059479900
094800,맵스리얼티1,3955,3945,-10,-0.25,60974,240851295
138040,메리츠금융지주,9720,9780,60,0.62,224198,2207042920
008560,메리츠증권,3710,3735,25,0.67,8810223,33478146980
000060,메리츠화재,14050,14250,200,1.42,488126,6916204850
090370,메타랩스,1035,1000,-35,-3.38,828288,842351974
017180,명문제약,7830,8650,820,10.47,79308719,705974518880
009900,명신산업,48300,46300,-2000,-4.14,2079115,96881739200
012690,모나리자,4980,4975,-5,-0.1,225679,1123324200
005360,모나미,5930,6080,150,2.53,841818,5061222510
204210,모두투어리츠,2990,2975,-15,-0.5,49626,148659065
009680,모토닉,13200,13200,0,0.0,1077012,14539428150
009580,무림PP,3655,3600,-55,-1.5,294717,1064855815
009200,무림페이퍼,2720,2700,-20,-0.74,207055,557179145
033920,무학,6970,7140,170,2.44,144335,1028704680
008420,문배철강,3945,3945,0,0.0,3443263,13655316020
025560,미래산업,3115,3090,-25,-0.8,261347,806155070
007120,미래아이앤지,395,419,24,6.08,8437130,3553842446
006800,미래에셋대우,9900,9870,-30,-0.3,11053265,111672989500
00680K,미래에셋대우2우B,4525,4555,30,0.66,1328208,6113390635
006805,미래에셋대우우,4985,5090,105,2.11,121299,623205680
357250,미래에셋맵스리츠,4685,4735,50,1.07,48002,227030975
085620,미래에셋생명,3770,3800,30,0.8,161341,613295475
002840,미원상사,133500,137000,3500,2.62,5920,809376500
268280,미원에스씨,112500,116000,3500,3.11,1119,127828000
107590,미원홀딩스,81600,83400,1800,2.21,2292,190030400
134380,미원화학,64700,65800,1100,1.7,2254,147995200
003650,미창석유,65500,66000,500,0.76,2500,165716000
