티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,6000,5730,-270,-4.5,111935,645481730
068400,AJ렌터카,11000,10800,-200,-1.82,96771,1056305650
006840,AK홀딩스,49500,49950,450,0.91,15228,757899650
027410,BGF,7870,7640,-230,-2.92,399235,3066464630
282330,BGF리테일,207000,204500,-2500,-1.21,26595,5454369750
138930,BNK금융지주,6930,7020,90,1.3,664913,4646157880
001460,BYC,252500,251000,-1500,-0.59,490,123267500
001465,BYC우,142500,141500,-1000,-0.7,333,45987500
001040,CJ,113000,111500,-1500,-1.33,86072,9594719500
079160,CJCGV,40050,40100,50,0.12,135271,5396933700
000120,CJ대한통운,155500,156000,500,0.32,75399,11614940250
011150,CJ씨푸드,2865,2885,20,0.7,1898774,5510846995
011155,CJ씨푸드1우,36100,36050,-50,-0.14,45503,1689121350
001045,CJ우,60800,59700,-1100,-1.81,7475,448007000
097950,CJ제일제당,306000,300000,-6000,-1.96,48574,14619803000
097955,CJ제일제당우,136000,135500,-500,-0.37,4375,590412000
037560,CJ헬로,8190,8170,-20,-0.24,115952,952325000
000590,CS홀딩스,62100,61600,-500,-0.81,606,37169700
012030,DB,836,830,-6,-0.72,493651,411916206
016610,DB금융투자,4995,4995,0,0.0,116676,576698360
005830,DB손해보험,67300,67300,0,0.0,130048,8754296600
000990,DB하이텍,14100,14250,150,1.06,638246,9025756850
000995,DB하이텍1우,51400,52000,600,1.17,9516,487255500
139130,DGB금융지주,8690,8530,-160,-1.84,1680974,14322837510
001530,DI동일,96200,96500,300,0.31,5273,512530300
004840,DRB동일,6380,6380,0,0.0,10316,65378230
155660,DSR,4290,4265,-25,-0.58,48884,207926870
069730,DSR제강,4795,4735,-60,-1.25,79450,379518610
017940,E1,63100,61500,-1600,-2.54,13601,839514200
007700,FF,88700,88500,-200,-0.23,157496,13700313000
114090,GKL,22100,21900,-200,-0.9,298195,6529022550
078930,GS,49700,50200,500,1.01,218133,10882940450
006360,GS건설,38400,38050,-350,-0.91,392343,15010869350
001250,GS글로벌,2735,2825,90,3.29,948039,2645351785
007070,GS리테일,35800,35400,-400,-1.12,179396,6352090150
078935,GS우,37400,37100,-300,-0.8,6657,246403100
012630,HDC,15900,15950,50,0.31,252923,4002794750
039570,HDC아이콘트롤스,10650,10600,-50,-0.47,14204,150069600
089470,HDC현대EP,5400,5340,-60,-1.11,179786,962239460
294870,HDC현대산업개발,43750,44450,700,1.6,87554,3856253700
082740,HSD엔진,3885,3865,-20,-0.51,197464,755242810
003560,IHQ,2170,2310,140,6.45,5368654,12069833500
175330,JB금융지주,5560,5580,20,0.36,382005,2134773910
234080,JW생명과학,24200,23850,-350,-1.45,74972,1779946650
001060,JW중외제약,35200,35100,-100,-0.28,41576,1459385400
001067,JW중외제약2우B,47800,46700,-1100,-2.3,2063,94820750
001065,JW중외제약우,29450,28950,-500,-1.7,1100,31740200
096760,JW홀딩스,6720,6660,-60,-0.89,200897,1345328830
105560,KB금융,46100,46350,250,0.54,894804,41495199350
002380,KCC,288000,288000,0,0.0,59670,17234746500
009070,KCTC,3165,3165,0,0.0,94948,301165215
009440,KC그린홀딩스,5370,5320,-50,-0.93,66895,351962280
119650,KC코트렐,7670,7910,240,3.13,671068,5206245790
092220,KEC,1420,1635,215,15.14,79836078,122460991165
001390,KG케미칼,13350,13650,300,2.25,65078,870223600
001940,KISCO홀딩스,13450,13450,0,0.0,16621,221592350
025000,KPX케미칼,56700,57300,600,1.06,6225,353010900
092230,KPX홀딩스,59100,59000,-100,-0.17,256,15083000
000040,KR모터스,528,538,10,1.89,302430,160653792
044450,KSS해운,7060,6990,-70,-0.99,24511,171356830
030200,KT,28000,28150,150,0.54,875349,24663880105
033780,KTG,98300,101000,2700,2.75,491541,49589551700
030210,KTB투자증권,2965,2960,-5,-0.17,202009,594528750
058850,KTcs,2300,2280,-20,-0.87,180172,410077520
058860,KTis,2455,2465,10,0.41,62156,152757250
093050,LF,23850,24300,450,1.89,80119,1927896900
003550,LG,71900,72000,100,0.14,185682,13392466600
034220,LG디스플레이,17950,17850,-100,-0.56,2084097,37226599950
001120,LG상사,18450,18700,250,1.36,151417,2813684800
051900,LG생활건강,1309000,1323000,14000,1.07,29182,38726291000
051905,LG생활건강우,734000,758000,24000,3.27,1953,1482418000
003555,LG우,45700,45500,-200,-0.44,2542,115188150
032640,LG유플러스,15450,15800,350,2.27,2724329,42699870000
011070,LG이노텍,111500,112500,1000,0.9,119534,13454851635
066570,LG전자,73300,72400,-900,-1.23,889534,64693549500
066575,LG전자우,29500,29550,50,0.17,24323,714855000
108670,LG하우시스,55200,55300,100,0.18,43738,2384493800
108675,LG하우시스우,31000,31050,50,0.16,694,21515250
051910,LG화학,343000,344000,1000,0.29,243229,83454207000
051915,LG화학우,195000,195000,0,0.0,7518,1466842500
079550,LIG넥스원,34500,34700,200,0.58,89231,3077163600
006260,LS,46500,45950,-550,-1.18,156394,7166538050
000680,LS네트웍스,3250,3345,95,2.92,87220,287744330
010120,LS산전,45800,46000,200,0.44,59763,2736332100
229640,LS전선아시아,6760,6920,160,2.37,75719,519453670
023150,MH에탄올,6910,6890,-20,-0.29,5500,37658270
035420,NAVER,119000,122500,3500,2.94,474352,57723276000
181710,NHN,80100,79500,-600,-0.75,87633,6932250100
005940,NH투자증권,13100,13150,50,0.38,762367,10024876300
005945,NH투자증권우,8850,8920,70,0.79,32089,285171000
034310,NICE,22200,22800,600,2.7,87721,1995352350
008260,NI스틸,2500,2520,20,0.8,64817,164039785
004250,NPC,3950,3955,5,0.13,3353,13224430
004255,NPC우,2330,2345,15,0.64,17653,40877460
010060,OCI,89300,88800,-500,-0.56,146721,13040113200
005490,POSCO,245000,241000,-4000,-1.63,277692,67161950500
100840,STC,13500,13300,-200,-1.48,22250,295590600
064960,ST모티브,36150,35750,-400,-1.11,63516,2254151050
003570,ST중공업,7400,7330,-70,-0.95,18901,137871990
036530,ST홀딩스,13800,13250,-550,-3.99,11934,158840600
010950,S-Oil,87200,85900,-1300,-1.49,434905,37375067500
010955,S-Oil우,61800,61400,-400,-0.65,11768,722558400
034120,SBS,23950,23900,-50,-0.21,50476,1198767700
101060,SBS미디어홀딩스,2335,2285,-50,-2.14,180401,410577650
004060,SG세계물산,826,830,4,0.48,633572,520659554
001380,SG충방,2020,2030,10,0.5,336665,675418105
002360,SH에너지화학,1200,1220,20,1.67,5542911,6792536875
009160,SIMPAC,2560,2560,0,0.0,49171,125399110
123700,SJM,3430,3410,-20,-0.58,3394,11582755
025530,SJM홀딩스,3260,3210,-50,-1.53,13123,42199500
034730,SK,246500,248500,2000,0.81,99666,24825949500
011790,SKC,34650,34900,250,0.72,70785,2469138500
018670,SK가스,85500,84600,-900,-1.05,14146,1207344600
001740,SK네트웍스,5350,5380,30,0.56,1262552,6793426380
001745,SK네트웍스우,98000,94500,-3500,-3.57,48664,4835990400
006120,SK디스커버리,28600,28300,-300,-1.05,33601,953993450
006125,SK디스커버리우,18050,17200,-850,-4.71,202221,3538444650
210980,SK디앤디,30050,30000,-50,-0.17,28162,862170550
03473K,SK우,150500,148000,-2500,-1.66,2760,407546000
096770,SK이노베이션,169000,170500,1500,0.89,183947,31386364000
096775,SK이노베이션우,125000,125000,0,0.0,5878,727339500
001510,SK증권,691,689,-2,-0.29,1390690,958152360
001515,SK증권우,3485,3490,5,0.14,45995,159086515
285130,SK케미칼,64100,63400,-700,-1.09,28924,1838864000
28513K,SK케미칼우,25850,25300,-550,-2.13,25280,645040200
017670,SK텔레콤,263500,262500,-1000,-0.38,217137,56842278000
000660,SK하이닉스,76000,74400,-1600,-2.11,5702537,427347721031
005610,SPC삼립,119500,121500,2000,1.67,13517,1636548500
011810,STX,13450,13450,0,0.0,8613,116251300
077970,STX엔진,7030,7000,-30,-0.43,14511,101197390
071970,STX중공업,4925,4910,-15,-0.3,37511,186817930
084870,TBH글로벌,2690,2750,60,2.23,46595,123279285
002710,TCC스틸,2595,2630,35,1.35,33175,86725265
024070,WISCOM,2835,2745,-90,-3.17,19528,53412235
037270,YGPLUS,1820,1790,-30,-1.65,82292,146902680
000500,가온전선,18200,18100,-100,-0.55,3779,68326150
000860,강남제비스코,27350,27200,-150,-0.55,8891,238137300
035250,강원랜드,32450,32350,-100,-0.31,274665,8914682350
011420,갤럭시아에스엠,1610,1600,-10,-0.62,26901,42808815
002100,경농,18000,16100,-1900,-10.56,1217708,20445252900
009450,경동나비엔,49550,50000,450,0.91,59474,2972062450
267290,경동도시가스,35450,34850,-600,-1.69,27589,961711650
012320,경동인베스트,40200,40250,50,0.12,8753,353139900
000050,경방,10950,10750,-200,-1.83,22485,243092500
214390,경보제약,9970,10100,130,1.3,86301,860736450
012610,경인양행,6500,6570,70,1.08,1580781,10485124930
009140,경인전자,41150,41150,0,0.0,20989,841104100
013580,계룡건설,24800,24900,100,0.4,8205,202952350
012200,계양전기,3845,3845,0,0.0,30821,117869695
012205,계양전기우,10150,10300,150,1.48,225366,2329947000
004200,고려개발,4800,4810,10,0.21,14978,71303820
002140,고려산업,2415,2360,-55,-2.28,124502,297157720
010130,고려아연,424500,433000,8500,2.0,42160,18230501000
002240,고려제강,24800,24400,-400,-1.61,11297,281847950
009290,광동제약,7020,6940,-80,-1.14,112059,776868880
017040,광명전기,2380,2320,-60,-2.52,315418,739156695
017900,광전자,2600,2575,-25,-0.96,241656,620148550
037710,광주신세계,192000,192000,0,0.0,118,22521500
030610,교보증권,10600,10750,150,1.42,103473,1101773650
007690,국도화학,45700,45800,100,0.22,5414,248117600
005320,국동,2045,2045,0,0.0,239913,489472685
001140,국보,2060,2050,-10,-0.49,256605,529418220
002720,국제약품,5060,4970,-90,-1.78,170209,851903495
083420,그린케미칼,3700,3680,-20,-0.54,14468,53151010
014530,극동유화,3650,3650,0,0.0,111251,407197450
014280,금강공업,4505,4400,-105,-2.33,175158,789764045
014285,금강공업우,14150,11600,-2550,-18.02,148631,1867251550
008870,금비,69900,70300,400,0.57,993,69509300
001570,금양,2365,2365,0,0.0,72950,169246080
002990,금호산업,13600,13550,-50,-0.37,234050,3142869950
002995,금호산업우,52500,50600,-1900,-3.62,47124,2420201450
011780,금호석유,91000,91300,300,0.33,103109,9394087600
011785,금호석유우,36900,36950,50,0.14,20978,765883800
214330,금호에이치티,5750,5640,-110,-1.91,69388,387736950
001210,금호전기,3785,3760,-25,-0.66,63395,234723310
073240,금호타이어,4355,4365,10,0.23,332730,1451063285
092440,기신정기,3990,3990,0,0.0,12319,48702330
000270,기아차,43100,42350,-750,-1.74,1529124,64595716600
024110,기업은행,13900,14000,100,0.72,621061,8711917900
013700,까뮤이앤씨,1255,1275,20,1.59,237083,297313060
004540,깨끗한나라,2740,2675,-65,-2.37,57355,151330665
004545,깨끗한나라우,18800,17900,-900,-4.79,8670,155824500
074610,나노메딕스,3965,3840,-125,-3.15,598615,2323823110
001260,남광토건,12400,12000,-400,-3.23,26449,318623500
008350,남선알미늄,2840,2915,75,2.64,4996702,14445236390
008355,남선알미우,34750,35800,1050,3.02,45258,1617125500
004270,남성,2075,2000,-75,-3.61,2435977,4976230970
003920,남양유업,584000,595000,11000,1.88,707,417601000
003925,남양유업우,208000,214000,6000,2.88,29,6112000
002070,남영비비안,6480,6700,220,3.4,1168,7641170
025860,남해화학,11250,10750,-500,-4.44,325619,3525036850
005720,넥센,6500,6320,-180,-2.77,33661,217646440
005725,넥센우,3690,3680,-10,-0.27,5631,20586815
002350,넥센타이어,9580,9780,200,2.09,109291,1060383090
002355,넥센타이어1우B,4020,4190,170,4.23,1457,6019910
003580,넥스트사이언스,5980,6160,180,3.01,144360,867256160
251270,넷마블,123500,131000,7500,6.07,377194,48409517000
090350,노루페인트,7680,7600,-80,-1.04,83681,637345820
090355,노루페인트우,13150,14950,1800,13.69,179782,2581339750
000320,노루홀딩스,12700,12700,0,0.0,3166,39696400
000325,노루홀딩스우,20700,21100,400,1.93,11187,233421500
006280,녹십자,132500,131000,-1500,-1.13,32270,4239851500
005250,녹십자홀딩스,22550,22950,400,1.77,30645,699813800
005257,녹십자홀딩스2우,19600,19900,300,1.53,10563,210454300
004370,농심,274500,274500,0,0.0,20121,5528968000
072710,농심홀딩스,88200,88200,0,0.0,6019,522960100
058730,다스코,6920,6920,0,0.0,115820,797134870
023590,다우기술,21800,21650,-150,-0.69,64938,1404935250
019680,대교,6140,6090,-50,-0.81,109053,664820010
019685,대교우B,4505,4530,25,0.55,1195,5380025
006370,대구백화점,6990,7000,10,0.14,12508,86796490
008060,대덕전자,10300,10200,-100,-0.97,689638,6994857510
00806K,대덕전자1우,6090,6100,10,0.16,7613,46304190
000490,대동공업,5620,5580,-40,-0.71,35484,197889350
008110,대동전자,3715,3630,-85,-2.29,4385,16100940
005750,대림BCo,4930,4905,-25,-0.51,12424,61218385
000210,대림산업,96300,96400,100,0.1,80779,7799047400
000215,대림산업우,41800,42050,250,0.6,5099,211878100
004440,대림씨엔에스,10300,10000,-300,-2.91,27743,277785020
006570,대림통상,4165,4125,-40,-0.96,378,1548725
001680,대상,24800,24700,-100,-0.4,133549,3298719800
001685,대상우,13600,13650,50,0.37,3126,42682150
084690,대상홀딩스,7950,7920,-30,-0.38,20072,157597590
084695,대상홀딩스우,6680,6640,-40,-0.6,2214,14664850
128820,대성산업,5300,5200,-100,-1.89,73735,385988500
117580,대성에너지,5500,5430,-70,-1.27,13806,75275960
016710,대성홀딩스,7960,7840,-120,-1.51,5247,41620120
003540,대신증권,13300,13150,-150,-1.13,398758,5245938650
003547,대신증권2우B,8610,8600,-10,-0.12,11495,98572620
003545,대신증권우,9190,9240,50,0.54,97061,889944050
009190,대양금속,7330,7240,-90,-1.23,8839,64224450
014160,대영포장,1265,1270,5,0.4,2573951,3255722520
047040,대우건설,4820,4845,25,0.52,793298,3845643405
009320,대우부품,2340,2365,25,1.07,628798,1489276720
042660,대우조선해양,27400,27600,200,0.73,162846,4475559850
003090,대웅,21000,20050,-950,-4.52,127879,2573284700
069620,대웅제약,193500,189000,-4500,-2.33,55034,10454195000
000430,대원강업,4915,4770,-145,-2.95,71542,344071900
006340,대원전선,1320,1295,-25,-1.89,529721,686965775
006345,대원전선우,3515,3510,-5,-0.14,11583,40472025
003220,대원제약,17650,17700,50,0.28,16747,298015750
024890,대원화성,1690,1675,-15,-0.89,86319,143994915
002880,대유에이텍,1165,1185,20,1.72,4910672,5888900740
000300,대유플러스,989,1105,116,11.73,24466548,26160707597
012800,대창,1335,1735,400,29.96,60709332,96983282230
015230,대창단조,40500,40600,100,0.25,6590,267795350
001070,대한방직,15750,15150,-600,-3.81,6952,105011950
006650,대한유화,144500,145000,500,0.35,27862,4017037000
001440,대한전선,978,988,10,1.02,809200,792264351
084010,대한제강,7080,7170,90,1.27,107299,764263960
001790,대한제당,20850,20250,-600,-2.88,29513,602417550
001799,대한제당3우B,33150,29650,-3500,-10.56,59654,1850812750
001795,대한제당우,14550,13700,-850,-5.84,64526,906948950
001130,대한제분,205500,208000,2500,1.22,5983,1227757000
003490,대한항공,32600,32150,-450,-1.38,843883,27142604250
003495,대한항공우,27000,26900,-100,-0.37,2060012,60808336550
005880,대한해운,23000,23150,150,0.65,44096,1007673900
003830,대한화섬,107500,107500,0,0.0,646,69927000
016090,대현,2585,2590,5,0.19,83083,213424765
069460,대호에이엘,4035,4050,15,0.37,1655524,6639975875
192080,더블유게임즈,75200,75800,600,0.8,119670,9009135800
012510,더존비즈온,59900,60000,100,0.17,164451,9858984100
004830,덕성,3020,2980,-40,-1.32,26028,78039685
004835,덕성우,4345,4200,-145,-3.34,24827,105367850
024900,덕양산업,1300,1315,15,1.15,81484,106589355
145720,덴티움,73900,77300,3400,4.6,156379,11981137800
002150,도화엔지니어링,9210,9160,-50,-0.54,144798,1328662360
001230,동국제강,6990,6930,-60,-0.86,384246,2669779060
023450,동남합성,23100,23200,100,0.43,1023,23613450
004140,동방,2000,2010,10,0.5,373889,749376055
007590,동방아그로,7120,7020,-100,-1.4,16612,116047790
005960,동부건설,8010,7850,-160,-2.0,41352,324176260
005965,동부건설우,18650,18650,0,0.0,1434,26487850
016380,동부제철,10200,10450,250,2.45,23010,234414800
016385,동부제철우,40950,39300,-1650,-4.03,14644,573799650
083370,동북아12호,5030,5020,-10,-0.2,242,1214840
083380,동북아13호,5000,5000,0,0.0,0,0
026960,동서,18950,20150,1200,6.33,209514,4155195950
002210,동성제약,23950,23000,-950,-3.97,3252763,76787489100
102260,동성코퍼레이션,5680,5650,-30,-0.53,40224,226770170
005190,동성화학,14850,14950,100,0.67,6268,92932200
000640,동아쏘시오홀딩스,100000,101000,1000,1.0,8370,841856500
170900,동아에스티,96600,98000,1400,1.45,16000,1565655000
028100,동아지질,17100,17300,200,1.17,67052,1151438700
282690,동아타이어,12850,12900,50,0.39,906,11722600
001520,동양,1895,1860,-35,-1.85,474020,879994180
001527,동양2우B,11050,11150,100,0.9,4631,51477950
001529,동양3우B,32000,32400,400,1.25,608,19457000
084670,동양고속,26450,26750,300,1.13,1640,43219450
030790,동양네트웍스,1995,1995,0,0.0,1615048,3209096175
002900,동양물산,1695,1630,-65,-3.83,781217,1288468865
082640,동양생명,4375,4295,-80,-1.83,116575,499629985
001525,동양우,9200,9230,30,0.33,188,1730890
008970,동양철관,1250,1220,-30,-2.4,1187301,1450397040
092780,동양피스톤,5480,5370,-110,-2.01,102551,560054130
049770,동원FB,258500,256000,-2500,-0.97,5765,1469816000
018500,동원금속,858,870,12,1.4,77471,66379572
006040,동원산업,275000,272500,-2500,-0.91,7195,1944545500
030720,동원수산,9180,9050,-130,-1.42,558519,5155881470
014820,동원시스템즈,33450,33750,300,0.9,41970,1417484100
014825,동원시스템즈우,33500,33900,400,1.19,5049,167826250
