티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3835,3775,-60,-1.56,45067,170568155
006840,AK홀딩스,22900,22200,-700,-3.06,91976,2072458050
027410,BGF,4680,4575,-105,-2.24,190688,880052795
282330,BGF리테일,157000,155500,-1500,-0.96,31933,4984512500
138930,BNK금융지주,4900,5090,190,3.88,4221060,21482561035
001460,BYC,210500,208500,-2000,-0.95,439,91655000
001465,BYC우,120000,117500,-2500,-2.08,230,27015000
001040,CJ,89100,87100,-2000,-2.24,130808,11409836200
079160,CJCGV,23900,23300,-600,-2.51,268399,6275025100
00104K,CJ4우전환,63300,62000,-1300,-2.05,13839,854762200
000120,CJ대한통운,154000,155500,1500,0.97,78357,12185303000
011150,CJ씨푸드,3900,3925,25,0.64,6099583,24527078350
011155,CJ씨푸드1우,33650,34150,500,1.49,10510,361285250
001045,CJ우,42500,41550,-950,-2.24,6163,257023450
097950,CJ제일제당,302000,298000,-4000,-1.32,74989,22345003500
097955,CJ제일제당우,124500,122500,-2000,-1.61,3255,398035000
000590,CS홀딩스,51200,50500,-700,-1.37,422,21346100
012030,DB,780,768,-12,-1.54,992079,761759821
016610,DB금융투자,3415,3430,15,0.44,265064,921710080
005830,DB손해보험,46150,45250,-900,-1.95,349703,15927485008
000990,DB하이텍,30600,29300,-1300,-4.25,2222420,65837625250
000995,DB하이텍1우,48700,46950,-1750,-3.59,3118,147679700
139130,DGB금융지주,5150,5330,180,3.5,2385329,12753793290
001530,DI동일,66300,65600,-700,-1.06,8623,563661800
004840,DRB동일,7140,6700,-440,-6.16,331508,2293408050
155660,DSR,4070,3965,-105,-2.58,93741,372449200
069730,DSR제강,4135,3975,-160,-3.87,246624,986905340
017940,E1,37850,37450,-400,-1.06,7862,293876300
007700,FF,101500,98200,-3300,-3.25,115586,11412703500
114090,GKL,15700,14950,-750,-4.78,440897,6692184950
078930,GS,39550,39000,-550,-1.39,224229,8760135050
006360,GS건설,28000,27950,-50,-0.18,1221963,34460631350
001250,GS글로벌,1750,1725,-25,-1.43,329751,570767155
007070,GS리테일,42800,42250,-550,-1.29,413416,17571740650
078935,GS우,30250,30000,-250,-0.83,7419,223216600
012630,HDC,10000,9840,-160,-1.6,546266,5425599910
039570,HDC아이콘트롤스,9120,9120,0,0.0,28086,254377490
089470,HDC현대EP,4040,4175,135,3.34,439936,1819449060
294870,HDC현대산업개발,22000,21150,-850,-3.86,1690305,36104174550
011200,HMM,4840,4685,-155,-3.2,6527606,30835879240
082740,HSD엔진,4235,4445,210,4.96,2962948,13034162125
003560,IHQ,1610,1550,-60,-3.73,1614921,2532127090
175330,JB금융지주,4740,4825,85,1.79,809340,3946112850
234080,JW생명과학,17850,17300,-550,-3.08,106171,1866606850
001060,JW중외제약,33750,33400,-350,-1.04,246289,8195734450
001067,JW중외제약2우B,43000,42900,-100,-0.23,1239,53450250
001065,JW중외제약우,27600,27600,0,0.0,3168,87028000
096760,JW홀딩스,5480,5270,-210,-3.83,557019,2967104410
105560,KB금융,33100,34200,1100,3.32,6324651,218121853250
002380,KCC,154000,152500,-1500,-0.97,78022,12064747500
009070,KCTC,2495,2405,-90,-3.61,324454,789709395
009440,KC그린홀딩스,3980,3855,-125,-3.14,165890,659308225
119650,KC코트렐,5410,5370,-40,-0.74,1356185,7505768680
092220,KEC,814,799,-15,-1.84,1239287,1011610057
016380,KG동부제철,11800,13000,1200,10.17,2037610,28968946550
016385,KG동부제철우,63700,64100,400,0.63,3321,221493400
001390,KG케미칼,14250,13900,-350,-2.46,151407,2136006650
001940,KISCO홀딩스,11400,11350,-50,-0.44,8245,93328750
025000,KPX케미칼,49400,49350,-50,-0.1,4913,242385450
092230,KPX홀딩스,43900,43600,-300,-0.68,5136,224014650
000040,KR모터스,763,735,-28,-3.67,1857287,1382846570
044450,KSS해운,7890,7720,-170,-2.15,67582,523178750
030200,KT,24500,24350,-150,-0.61,1033331,25294729000
033780,KTG,84900,82700,-2200,-2.59,854208,71389959800
030210,KTB투자증권,2470,2470,0,0.0,506251,1259986845
058850,KTcs,1850,1975,125,6.76,1342809,2572604845
058860,KTis,2085,2060,-25,-1.2,249958,510830705
093050,LF,13900,13450,-450,-3.24,257719,3506496950
003550,LG,64800,64600,-200,-0.31,362388,23387718000
034220,LG디스플레이,10650,10550,-100,-0.94,2625697,27894885800
001120,LG상사,14800,15550,750,5.07,1194912,18307073250
051900,LG생활건강,1390000,1385000,-5000,-0.36,33510,46534845000
051905,LG생활건강우,719000,710000,-9000,-1.25,7151,5089169000
003555,LG우,43850,43900,50,0.11,10005,441511450
032640,LG유플러스,13150,13000,-150,-1.14,2238184,29152315300
011070,LG이노텍,140500,144000,3500,2.49,465668,67592038500
066570,LG전자,59500,58500,-1000,-1.68,1094166,64077746200
066575,LG전자우,21900,21500,-400,-1.83,78117,1697323000
108670,LG하우시스,64900,66700,1800,2.77,175299,11504730000
108675,LG하우시스우,25550,25650,100,0.39,1164,29712400
037560,LG헬로비전,4515,4435,-80,-1.77,210963,940202550
051910,LG화학,395500,388500,-7000,-1.77,842769,329888128500
051915,LG화학우,177500,175000,-2500,-1.41,51582,9106991500
079550,LIG넥스원,34950,35300,350,1.0,463685,16511923650
006260,LS,39350,38200,-1150,-2.92,102432,3960892500
010120,LSELECTRIC,47150,46400,-750,-1.59,186378,8721086200
000680,LS네트웍스,1930,1895,-35,-1.81,22251,42796095
229640,LS전선아시아,7230,7100,-130,-1.8,93522,672769520
023150,MH에탄올,8530,8850,320,3.75,388554,3393548420
035420,NAVER,228500,240500,12000,5.25,1625154,379140893000
181710,NHN,88900,86700,-2200,-2.47,214293,18635956500
005940,NH투자증권,10150,10250,100,0.99,2772872,28758375250
005945,NH투자증권우,7530,7550,20,0.27,100404,760874320
338100,NH프라임리츠,5080,5010,-70,-1.38,161454,809969645
034310,NICE,22700,22000,-700,-3.08,58837,1294621200
008260,NI스틸,2350,2260,-90,-3.83,1275376,2850598840
004250,NPC,3730,3680,-50,-1.34,31273,114949275
004255,NPC우,2145,2155,10,0.47,3760,8084210
010060,OCI,44800,43350,-1450,-3.24,299047,13166846250
005490,POSCO,182500,184500,2000,1.1,898715,166609262300
100840,STC,16900,16400,-500,-2.96,18565,307219550
064960,ST모티브,39800,38850,-950,-2.39,82687,3225733800
003570,ST중공업,5550,5410,-140,-2.52,18853,102644830
036530,ST홀딩스,15100,14900,-200,-1.32,5635,84198100
