티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3125,3140,15,0.48,28082,87650090
006840,AK홀딩스,18350,18400,50,0.27,33487,616518750
027410,BGF,4195,4150,-45,-1.07,111325,463358620
282330,BGF리테일,141000,139500,-1500,-1.06,41990,5875831000
138930,BNK금융지주,5370,5420,50,0.93,1500066,8168022480
001460,BYC,203500,207000,3500,1.72,1158,240128000
001465,BYC우,126500,135000,8500,6.72,7402,1022982500
001040,CJ,90200,91600,1400,1.55,85469,7793253500
079160,CJCGV,22700,22400,-300,-1.32,81828,1833371950
00104K,CJ4우전환,61800,63100,1300,2.1,28458,1782845400
000120,CJ대한통운,162500,163000,500,0.31,54164,8848890000
011150,CJ씨푸드,3605,3625,20,0.55,2576571,9590349320
011155,CJ씨푸드1우,45900,59600,13700,29.85,422540,23084808500
001045,CJ우,50000,53400,3400,6.8,282418,15504798600
097950,CJ제일제당,337000,338000,1000,0.3,52581,17736289500
097955,CJ제일제당우,150000,153000,3000,2.0,53905,8270613500
000590,CS홀딩스,56300,59900,3600,6.39,15610,938125400
012030,DB,706,711,5,0.71,527066,372956333
016610,DB금융투자,3515,3565,50,1.42,170758,607947805
005830,DB손해보험,44450,44750,300,0.67,133583,5950051250
000990,DB하이텍,27950,27900,-50,-0.18,997001,27932313000
000995,DB하이텍1우,72000,92400,20400,28.33,33019,2946297600
139130,DGB금융지주,5510,5510,0,0.0,696565,3870706430
001530,DI동일,65200,67900,2700,4.14,15257,1014079300
004840,DRB동일,6280,6280,0,0.0,131335,819941310
155660,DSR,3985,4030,45,1.13,41947,166368945
069730,DSR제강,3900,3950,50,1.28,50712,196702585
017940,E1,36050,36450,400,1.11,7347,265840500
007700,FF,93000,91700,-1300,-1.4,80877,7468493900
114090,GKL,13550,13350,-200,-1.48,346336,4639876200
078930,GS,38000,37500,-500,-1.32,194679,7331006550
006360,GS건설,26550,26100,-450,-1.69,293900,7706540800
001250,GS글로벌,1720,1740,20,1.16,154593,267177125
007070,GS리테일,39000,38850,-150,-0.38,224619,8768405850
078935,GS우,31600,33100,1500,4.75,122685,4048741450
012630,HDC,8920,9050,130,1.46,209542,1877532060
039570,HDC아이콘트롤스,8250,8240,-10,-0.12,15357,126303050
089470,HDC현대EP,3900,3980,80,2.05,31388,123403635
294870,HDC현대산업개발,19600,20300,700,3.57,894571,17958018450
011200,HMM,4780,4670,-110,-2.3,3073664,14392201990
082740,HSD엔진,4595,4685,90,1.96,647978,3064267050
003560,IHQ,1465,1490,25,1.71,669573,994010760
175330,JB금융지주,4820,4805,-15,-0.31,167097,807111295
234080,JW생명과학,23650,22200,-1450,-6.13,687663,15985474500
001060,JW중외제약,40550,40900,350,0.86,525325,21609745950
001067,JW중외제약2우B,63900,83000,19100,29.89,44531,3446761000
001065,JW중외제약우,60300,78300,18000,29.85,171021,12580899000
096760,JW홀딩스,5760,5790,30,0.52,2642449,15710352680
105560,KB금융,35000,35250,250,0.71,2556965,89909576100
002380,KCC,144500,145000,500,0.35,62703,9178035000
009070,KCTC,2125,2230,105,4.94,150375,325586515
009440,KC그린홀딩스,3785,3790,5,0.13,35871,135598970
119650,KC코트렐,5320,5360,40,0.75,294985,1571866090
092220,KEC,757,773,16,2.11,369627,284587651
016380,KG동부제철,14000,14100,100,0.71,99019,1377862600
016385,KG동부제철우,163500,175000,11500,7.03,21816,4210651500
001390,KG케미칼,13050,13350,300,2.3,108697,1446612950
001940,KISCO홀딩스,11550,11600,50,0.43,4307,49565250
025000,KPX케미칼,48100,48200,100,0.21,3884,185637650
092230,KPX홀딩스,42500,42600,100,0.24,1238,52646000
000040,KR모터스,685,675,-10,-1.46,504841,343066435
044450,KSS해운,8050,8100,50,0.62,129127,1048904520
030200,KT,23400,23500,100,0.43,615051,14398028100
033780,KTG,82300,81700,-600,-0.73,307118,25106592500
030210,KTB투자증권,2415,2460,45,1.86,244714,605424375
058850,KTcs,1755,1760,5,0.28,192031,335871175
058860,KTis,2015,2050,35,1.74,88884,180210815
093050,LF,13600,13550,-50,-0.37,82323,1107681250
003550,LG,79100,76100,-3000,-3.79,503245,38631425536
