티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3245,3380,135,4.16,211552,708692130
006840,AK홀딩스,17550,17500,-50,-0.28,24168,427017550
027410,BGF,4080,4100,20,0.49,129072,531006610
282330,BGF리테일,123500,124000,500,0.4,49855,6179248000
138930,BNK금융지주,5060,5070,10,0.2,1886130,9600025720
001460,BYC,225500,226500,1000,0.44,270,61028500
001465,BYC우,123000,122500,-500,-0.41,534,64816000
001040,CJ,81200,81200,0,0.0,58471,4734256500
079160,CJCGV,22450,22100,-350,-1.56,230455,5089206550
00104K,CJ4우전환,58800,58600,-200,-0.34,8906,519841700
000120,CJ대한통운,177500,182000,4500,2.54,102663,18429423500
011150,CJ씨푸드,4460,4510,50,1.12,628804,2816919585
011155,CJ씨푸드1우,42400,43500,1100,2.59,2246,96987500
001045,CJ우,45850,46450,600,1.31,2767,127891050
097950,CJ제일제당,395000,398500,3500,0.89,50811,20261224500
097955,CJ제일제당우,157000,158500,1500,0.96,6413,1015877500
000590,CS홀딩스,53200,53200,0,0.0,1093,57994900
012030,DB,702,703,1,0.14,302521,211659030
016610,DB금융투자,3885,3945,60,1.54,174360,685636230
005830,DB손해보험,45200,45850,650,1.44,132468,6060481650
000990,DB하이텍,37500,37450,-50,-0.13,660460,24598564050
000995,DB하이텍1우,142000,135000,-7000,-4.93,14838,2015864000
139130,DGB금융지주,5490,5520,30,0.55,881824,4892562500
001530,DI동일,87100,89000,1900,2.18,7340,646840500
004840,DRB동일,6500,6550,50,0.77,52175,341702290
155660,DSR,6110,6700,590,9.66,1146282,7287410480
069730,DSR제강,4395,4640,245,5.57,160454,725715675
017940,E1,45300,47050,1750,3.86,27395,1279720200
007700,FF,89100,92600,3500,3.93,62363,5701498900
114090,GKL,12400,12300,-100,-0.81,198794,2452308650
078930,GS,31000,31550,550,1.77,275274,8599726300
006360,GS건설,24150,24700,550,2.28,324064,7945843150
001250,GS글로벌,1665,1740,75,4.5,388266,669368270
007070,GS리테일,33500,33650,150,0.45,206357,6938106650
078935,GS우,28250,28650,400,1.42,3704,105572250
012630,HDC,10600,10700,100,0.94,289589,3095630050
039570,HDC아이콘트롤스,9140,9130,-10,-0.11,26549,241250180
089470,HDC현대EP,5330,5660,330,6.19,553498,3085809950
294870,HDC현대산업개발,21250,21450,200,0.94,339904,7254439850
011200,HMM,7210,7380,170,2.36,3018599,22287958900
082740,HSD엔진,4895,5040,145,2.96,286927,1428258465
003560,IHQ,1435,1470,35,2.44,350357,507596120
175330,JB금융지주,4520,4590,70,1.55,225836,1040105405
234080,JW생명과학,19000,19100,100,0.53,74626,1418710150
001060,JW중외제약,33600,33850,250,0.74,123681,4182254850
001067,JW중외제약2우B,82400,79700,-2700,-3.28,2505,200814300
001065,JW중외제약우,61000,58200,-2800,-4.59,4379,257136100
096760,JW홀딩스,5800,5790,-10,-0.17,160576,923932020
105560,KB금융,37550,39050,1500,3.99,2800737,108449066450
002380,KCC,146000,153500,7500,5.14,58733,8878577500
009070,KCTC,2425,2480,55,2.27,226357,557610140
009440,KC그린홀딩스,3720,3960,240,6.45,276154,1081288380
119650,KC코트렐,6120,6370,250,4.08,329331,2078928850
092220,KEC,1290,1300,10,0.78,6009040,7618100655
016380,KG동부제철,8240,8310,70,0.85,207520,1715550930
016385,KG동부제철우,131000,128500,-2500,-1.91,1159,148073500
001390,KG케미칼,20100,20650,550,2.74,117975,2415620750
001940,KISCO홀딩스,11700,11850,150,1.28,2780,32763000
025000,KPX케미칼,47400,48000,600,1.27,3384,161954300
092230,KPX홀딩스,44000,44800,800,1.82,2114,94444050
000040,KR모터스,767,829,62,8.08,1983907,1583988482
044450,KSS해운,9200,9370,170,1.85,81765,771162940
030200,KT,22950,23050,100,0.44,913018,21046224050
033780,KTG,82400,83000,600,0.73,265123,21956064100
030210,KTB투자증권,2510,2540,30,1.2,110396,278167065
058850,KTcs,2000,2010,10,0.5,118248,237201985
058860,KTis,2370,2415,45,1.9,88118,210907585
093050,LF,13400,13850,450,3.36,140695,1927176850
003550,LG,74100,75600,1500,2.02,253876,19050692400
034220,LG디스플레이,15350,15650,300,1.95,1503877,23160573400
001120,LG상사,15450,15350,-100,-0.65,154345,2386484750
051900,LG생활건강,1448000,1499000,51000,3.52,37143,55624984000
051905,LG생활건강우,708000,728000,20000,2.82,3811,2755958000
003555,LG우,51800,53100,1300,2.51,28700,1510172400
032640,LG유플러스,11500,11650,150,1.3,2114150,24501431200
011070,LG이노텍,155000,157000,2000,1.29,90040,14038318500
066570,LG전자,91700,92100,400,0.44,1007727,92873048600
066575,LG전자우,33950,34300,350,1.03,73607,2510413750
108670,LG하우시스,56500,59100,2600,4.6,54180,3149684000
108675,LG하우시스우,25300,26350,1050,4.15,4251,110140000
037560,LG헬로비전,3875,3915,40,1.03,87262,341436865
051910,LG화학,654000,659000,5000,0.76,443499,291628236000
051915,LG화학우,320500,321000,500,0.16,52820,16902544000
079550,LIG넥스원,32150,32150,0,0.0,67020,2145466700
006260,LS,52500,56500,4000,7.62,295397,16454810000
010120,LSELECTRIC,56500,59200,2700,4.78,211949,12457633300
000680,LS네트웍스,2150,2160,10,0.47,24061,51822170
229640,LS전선아시아,7030,7350,320,4.55,189943,1377108760
023150,MH에탄올,7550,9280,1730,22.91,1753109,15649446950
035420,NAVER,296500,298500,2000,0.67,906516,267077969500
181710,NHN,74400,74900,500,0.67,43709,3267643700
005940,NH투자증권,9140,9400,260,2.84,1090162,10133176590
005945,NH투자증권우,7930,8050,120,1.51,292929,2336952510
338100,NH프라임리츠,4285,4295,10,0.23,31702,135719035
034310,NICE,18200,18350,150,0.82,16025,294039400
008260,NI스틸,2175,2230,55,2.53,212257,470233040
004250,NPC,3150,3250,100,3.17,83636,267689945
004255,NPC우,2205,2195,-10,-0.45,3485,7635730
010060,OCI,57000,59500,2500,4.39,261552,15427358900
005490,POSCO,196000,205000,9000,4.59,723156,147840371750
100840,STC,15100,15250,150,0.99,35050,527932850
064960,ST모티브,50800,54200,3400,6.69,78753,4203556400
003570,ST중공업,5150,5200,50,0.97,128424,662872890
036530,ST홀딩스,14450,14450,0,0.0,4485,64870000
010950,S-Oil,51600,54100,2500,4.84,395165,20888944300
010955,S-Oil우,31000,32050,1050,3.39,12582,395058150
034120,SBS,14550,14600,50,0.34,37120,542593100
101060,SBS미디어홀딩스,1760,1790,30,1.7,44786,79479390
004060,SG세계물산,588,596,8,1.36,910693,543707722
001380,SG충방,1835,1890,55,3.0,347515,651798330
002360,SH에너지화학,806,810,4,0.5,575642,465070759
009160,SIMPAC,2380,2405,25,1.05,61920,148124300
123700,SJM,2570,2590,20,0.78,14230,36394160
025530,SJM홀딩스,2620,2620,0,0.0,8257,21587530
034730,SK,198500,202500,4000,2.02,156461,31449628500
011790,SKC,83000,83800,800,0.96,275630,22782152600
018670,SK가스,97300,99700,2400,2.47,20678,2058205000
001740,SK네트웍스,4755,4820,65,1.37,357728,1717497205
001745,SK네트웍스우,137000,135000,-2000,-1.46,600,81492500
006120,SK디스커버리,63900,63500,-400,-0.63,81268,5170985600
006125,SK디스커버리우,53000,51900,-1100,-2.08,37740,1962099100
210980,SK디앤디,41400,43800,2400,5.8,345922,15124935850
068400,SK렌터카,8550,8540,-10,-0.12,105257,898285130
326030,SK바이오팜,156500,140500,-16000,-10.22,1368552,193212660000
03473K,SK우,194500,196500,2000,1.03,2958,577782500
096770,SK이노베이션,139000,141000,2000,1.44,500844,70040300000
096775,SK이노베이션우,120500,120000,-500,-0.41,11591,1377889500
001510,SK증권,722,724,2,0.28,1845948,1334819255
001515,SK증권우,5260,5220,-40,-0.76,54588,285605570
285130,SK케미칼,296500,299000,2500,0.84,149561,44383232000
28513K,SK케미칼우,166500,166500,0,0.0,54736,8963947000
017670,SK텔레콤,238000,240500,2500,1.05,247547,59645490500
000660,SK하이닉스,84000,83200,-800,-0.95,3396894,282884127576
005610,SPC삼립,61000,61500,500,0.82,4995,306827000
011810,STX,5270,5410,140,2.66,27759,148563360
077970,STX엔진,6010,6120,110,1.83,26021,157484260
071970,STX중공업,4040,4075,35,0.87,493198,2021799220
084870,TBH글로벌,1665,1705,40,2.4,246053,448248930
002710,TCC스틸,3500,3600,100,2.86,1226226,4449069855
024070,WISCOM,2240,2255,15,0.67,3018,6776840
037270,YGPLUS,8370,7030,-1340,-16.01,11919795,88964451860
000500,가온전선,21550,22600,1050,4.87,35140,792105200
000860,강남제비스코,15300,15450,150,0.98,4099,63152900
035250,강원랜드,21500,21500,0,0.0,447237,9653530700
011420,갤럭시아에스엠,1405,1390,-15,-1.07,71746,101409955
002100,경농,13450,13050,-400,-2.97,108704,1416271100
009450,경동나비엔,52700,55100,2400,4.55,81794,4463333600
267290,경동도시가스,18600,19400,800,4.3,20643,393314150
012320,경동인베스트,26850,26900,50,0.19,6501,174709900
000050,경방,10550,10850,300,2.84,13607,147453050
214390,경보제약,10600,10750,150,1.42,65287,703731900
012610,경인양행,7130,7200,70,0.98,216042,1551010770
009140,경인전자,19950,19950,0,0.0,2668,52730700
013580,계룡건설,20900,21150,250,1.2,33476,708050950
012200,계양전기,3115,3195,80,2.57,81958,259105820
012205,계양전기우,8450,8350,-100,-1.18,21403,178304190
002140,고려산업,3480,3580,100,2.87,359608,1275875020
010130,고려아연,376500,382500,6000,1.59,78833,29913238000
002240,고려제강,13250,13550,300,2.26,21039,285123450
009290,광동제약,9720,9760,40,0.41,935971,9192656060
017040,광명전기,1870,1860,-10,-0.53,127534,235152505
017900,광전자,2150,2190,40,1.86,138131,300028685
037710,광주신세계,157000,160000,3000,1.91,6989,1128288000
030610,교보증권,6510,6550,40,0.61,60026,392456670
007690,국도화학,44300,45500,1200,2.71,10413,470606900
005320,국동,4150,4440,290,6.99,1249587,5397814545
001140,국보,1990,1990,0,0.0,724763,1449036195
002720,국제약품,10750,10750,0,0.0,189837,2051899200
083420,그린케미칼,3805,3855,50,1.31,25192,97442405
014530,극동유화,3185,3200,15,0.47,135138,432192770
014280,금강공업,3975,4130,155,3.9,203151,834816940
014285,금강공업우,16050,15100,-950,-5.92,44923,693833450
008870,금비,57200,57100,-100,-0.17,783,44576300
001570,금양,5060,5240,180,3.56,489421,2491404585
002990,금호산업,6620,6660,40,0.6,128975,856926770
002995,금호산업우,32650,32500,-150,-0.46,1904,61904850
