티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4980,4980,0,0.0,30599,150175245
068400,AJ렌터카,11250,11050,-200,-1.78,74604,826936700
006840,AK홀딩스,56200,56100,-100,-0.18,14300,801592600
027410,BGF,8530,8430,-100,-1.17,107833,904959550
282330,BGF리테일,204000,206000,2000,0.98,10256,2109709500
138930,BNK금융지주,6820,6860,40,0.59,651572,4467613810
001460,BYC,237500,237000,-500,-0.21,133,31416000
001465,BYC우,111000,110500,-500,-0.45,24,2651000
001040,CJ,121500,122500,1000,0.82,39576,4796289000
079160,CJCGV,45900,45550,-350,-0.76,155988,7053268150
000120,CJ대한통운,181500,182500,1000,0.55,47554,8651911500
011150,CJ씨푸드,2340,2310,-30,-1.28,43448,100385530
011155,CJ씨푸드1우,28100,27850,-250,-0.89,308,8538300
001045,CJ우,54800,55500,700,1.28,3188,175211400
097950,CJ제일제당,322500,328500,6000,1.86,46010,15013907500
097955,CJ제일제당우,131500,135500,4000,3.04,8201,1095605000
037560,CJ헬로,9080,9180,100,1.1,218687,1977825070
000590,CS홀딩스,63300,61900,-1400,-2.21,386,23970800
012030,DB,893,888,-5,-0.56,568661,499654158
016610,DB금융투자,4750,4900,150,3.16,157171,763269445
005830,DB손해보험,69400,69800,400,0.58,81758,5704588400
000990,DB하이텍,11650,11650,0,0.0,189655,2186315650
000995,DB하이텍1우,33450,33850,400,1.2,95,3182100
139130,DGB금융지주,8320,8240,-80,-0.96,492686,4075012100
004840,DRB동일,6890,6770,-120,-1.74,29377,197596010
155660,DSR,4755,4825,70,1.47,153668,736716720
069730,DSR제강,5100,5200,100,1.96,384686,1996254920
017940,E1,58700,58800,100,0.17,5295,310072600
007700,FF,73500,71700,-1800,-2.45,213584,15308037900
114090,GKL,23200,22650,-550,-2.37,272113,6177228600
078930,GS,51400,51100,-300,-0.58,120068,6099718900
006360,GS건설,41350,41600,250,0.6,270615,11226575700
001250,GS글로벌,2630,2605,-25,-0.95,249535,648893200
007070,GS리테일,37650,38350,700,1.86,71526,2715568550
078935,GS우,36700,36550,-150,-0.41,2086,76302450
012630,HDC,19400,18950,-450,-2.32,469727,8827457600
039570,HDC아이콘트롤스,10500,10450,-50,-0.48,21189,218280900
089470,HDC현대EP,4580,4475,-105,-2.29,26635,119976970
294870,HDC현대산업개발,49200,48950,-250,-0.51,72841,3556681150
082740,HSD엔진,4700,4650,-50,-1.06,113372,525532695
003560,IHQ,2110,2030,-80,-3.79,4719263,9842402630
175330,JB금융지주,5850,5870,20,0.34,286810,1675418990
234080,JW생명과학,25200,25100,-100,-0.4,51153,1280324850
001060,JW중외제약,42750,42250,-500,-1.17,36604,1539882850
001067,JW중외제약2우B,42900,42500,-400,-0.93,572,24238350
001065,JW중외제약우,28300,27900,-400,-1.41,4103,114130400
096760,JW홀딩스,7390,7440,50,0.68,51110,378340110
105560,KB금융,42150,42700,550,1.3,1034318,44111138200
002380,KCC,307500,307500,0,0.0,10922,3367699000
009070,KCTC,3285,3370,85,2.59,252455,838059890
009440,KC그린홀딩스,4310,4600,290,6.73,1651066,7721936360
119650,KC코트렐,6730,7020,290,4.31,4702127,33254512970
092220,KEC,1095,1095,0,0.0,540691,584483705
001390,KG케미칼,16500,16450,-50,-0.3,80625,1310790700
001940,KISCO홀딩스,13500,13550,50,0.37,2087,28110750
025000,KPX케미칼,56400,56800,400,0.71,5797,325462500
092230,KPX홀딩스,60500,60500,0,0.0,296,17828500
000040,KR모터스,494,493,-1,-0.2,117642,57587878
044450,KSS해운,7100,7030,-70,-0.99,15517,109130930
030200,KT,27750,27650,-100,-0.36,408561,11340362700
033780,KTG,107000,109500,2500,2.34,323426,35144788500
030210,KTB투자증권,3015,2950,-65,-2.16,469555,1376603885
058850,KTcs,2390,2365,-25,-1.05,198550,468248805
093050,LF,24650,24450,-200,-0.81,69336,1688080550
003550,LG,73200,74900,1700,2.32,132508,9865047400
034220,LG디스플레이,21300,21050,-250,-1.17,1089633,22891366300
001120,LG상사,16950,16850,-100,-0.59,117657,1972695150
051900,LG생활건강,1273000,1274000,1000,0.08,29340,37144261000
051905,LG생활건강우,758000,754000,-4000,-0.53,1628,1219103000
003555,LG우,43050,43050,0,0.0,10791,464200500
032640,LG유플러스,14750,14700,-50,-0.34,1186570,17351384450
011070,LG이노텍,107000,109000,2000,1.87,95992,10463135000
066570,LG전자,73700,75300,1600,2.17,796316,59668007600
066575,LG전자우,29500,30000,500,1.69,33063,976110250
108670,LG하우시스,66000,65300,-700,-1.06,27482,1791882200
108675,LG하우시스우,31850,31600,-250,-0.78,797,25103300
051910,LG화학,364500,361000,-3500,-0.96,176310,63609123500
051915,LG화학우,205500,203000,-2500,-1.22,4825,985710000
079550,LIG넥스원,37800,37700,-100,-0.26,81552,3030654900
006260,LS,54600,54500,-100,-0.18,86825,4679800900
000680,LS네트웍스,2670,2735,65,2.43,37842,101514180
010120,LS산전,49600,48300,-1300,-2.62,153081,7386429100
229640,LS전선아시아,6040,6090,50,0.83,9936,59847450
023150,MH에탄올,6550,6470,-80,-1.22,7028,45352410
035420,NAVER,133000,133500,500,0.38,151479,20146603500
181710,NHN엔터테인먼트,80900,85600,4700,5.81,352597,30046433000
005940,NH투자증권,12600,12650,50,0.4,304324,3842302750
005945,NH투자증권우,8660,8680,20,0.23,10940,94789210
034310,NICE,19100,19050,-50,-0.26,26571,503669600
008260,NI스틸,2530,2485,-45,-1.78,26057,64499670
004250,NPC,3890,3840,-50,-1.29,8075,31201390
004255,NPC우,2170,2170,0,0.0,566,1223695
010060,OCI,98700,97700,-1000,-1.01,116404,11354048500
005490,POSCO,249500,248000,-1500,-0.6,200216,49589432500
100840,STC,12300,12200,-100,-0.81,2430,29399350
064960,ST모티브,32800,33150,350,1.07,42703,1408222000
003570,ST중공업,7490,7550,60,0.8,6853,51640610
036530,ST홀딩스,13450,13550,100,0.74,28454,382607150
010950,S-Oil,96300,92400,-3900,-4.05,969225,89873088600
010955,S-Oil우,66300,63200,-3100,-4.68,49614,3160637600
034120,SBS,26250,25650,-600,-2.29,80306,2063028750
101060,SBS미디어홀딩스,2320,2290,-30,-1.29,25428,58003090
004060,SG세계물산,781,779,-2,-0.26,966176,733060290
001380,SG충방,2530,2390,-140,-5.53,566307,1368400440
002360,SH에너지화학,1070,1060,-10,-0.93,653944,682592460
009160,SIMPAC,2750,2740,-10,-0.36,52633,144171825
123700,SJM,3265,3265,0,0.0,5288,17335070
025530,SJM홀딩스,3330,3280,-50,-1.5,26874,87520185
034730,SK,265500,266500,1000,0.38,48689,12852853500
011790,SKC,36900,37650,750,2.03,88191,3288183200
018670,SK가스,84500,84700,200,0.24,14123,1197294200
001740,SK네트웍스,5830,5840,10,0.17,572511,3327304750
001745,SK네트웍스우,54500,54600,100,0.18,259,14115100
006120,SK디스커버리,29600,28500,-1100,-3.72,71371,2034595450
006125,SK디스커버리우,15950,15900,-50,-0.31,2675,43008950
210980,SK디앤디,30000,30000,0,0.0,11458,344156000
03473K,SK우,144000,145000,1000,0.69,1832,264653000
096770,SK이노베이션,192000,188500,-3500,-1.82,204415,38671512500
096775,SK이노베이션우,125500,125000,-500,-0.4,5670,712025000
001510,SK증권,706,701,-5,-0.71,1646453,1151210161
001515,SK증권우,3400,3315,-85,-2.5,62140,206113910
285130,SK케미칼,73000,72400,-600,-0.82,18813,1351827500
28513K,SK케미칼우,26200,25850,-350,-1.34,1056,26906700
017670,SK텔레콤,252000,249000,-3000,-1.19,159827,39835163000
000660,SK하이닉스,66700,66600,-100,-0.15,2869008,192102682500
005610,SPC삼립,114000,121500,7500,6.58,45694,5455598000
011810,STX,16000,16050,50,0.31,32921,521742050
077970,STX엔진,7080,7110,30,0.42,10945,77549490
071970,STX중공업,5860,5950,90,1.54,37062,218136770
084870,TBH글로벌,2540,2575,35,1.38,91365,234479760
002710,TCC동양,2490,2500,10,0.4,52325,129148830
024070,WISCOM,2915,2845,-70,-2.4,9503,27151610
037270,YGPLUS,2100,2050,-50,-2.38,531699,1077410225
000500,가온전선,18200,18100,-100,-0.55,3615,65544850
000860,강남제비스코,26800,26700,-100,-0.37,7661,206055150
035250,강원랜드,30450,31500,1050,3.45,612802,19224504700
011420,갤럭시아에스엠,1550,1535,-15,-0.97,60661,93546670
002100,경농,13900,13900,0,0.0,235997,3276003650
009450,경동나비엔,56200,58000,1800,3.2,540743,30935728000
267290,경동도시가스,36500,35900,-600,-1.64,3363,121088000
012320,경동인베스트,41300,40500,-800,-1.94,7785,316155050
000050,경방,11400,11250,-150,-1.32,8110,91061850
214390,경보제약,10850,10850,0,0.0,34406,369382650
012610,경인양행,5870,5870,0,0.0,124448,724122570
009140,경인전자,29550,29150,-400,-1.35,695,20076650
013580,계룡건설,23400,23200,-200,-0.85,11016,254457650
012200,계양전기,3640,3570,-70,-1.92,76013,268501195
012205,계양전기우,8060,8080,20,0.25,37412,297130280
004200,고려개발,4950,4875,-75,-1.52,7485,36753245
002140,고려산업,2225,2230,5,0.22,42055,93492920
010130,고려아연,437000,442500,5500,1.26,18768,8233322500
002240,고려제강,26550,26500,-50,-0.19,6948,183077500
001290,골든브릿지증권,2740,2770,30,1.09,281378,788016675
009290,광동제약,7380,7370,-10,-0.14,51342,375717930
017040,광명전기,2540,2505,-35,-1.38,268046,670340835
017900,광전자,2260,2260,0,0.0,88294,198000720
037710,광주신세계,197000,193500,-3500,-1.78,682,132577500
030610,교보증권,9460,9330,-130,-1.37,121782,1136316890
007690,국도화학,51500,50100,-1400,-2.72,8543,431477500
005320,국동,2680,2635,-45,-1.68,66516,176073700
001140,국보,14650,17850,3200,21.84,618184,10790857600
002720,국제약품,4625,4590,-35,-0.76,52497,240877270
083420,그린케미칼,3535,3535,0,0.0,6215,21977560
014530,극동유화,3525,3545,20,0.57,68575,241746070
014280,금강공업,22400,21950,-450,-2.01,8082,176432300
014285,금강공업우,33700,33250,-450,-1.34,36,1202100
008870,금비,68300,68000,-300,-0.44,267,18073400
001570,금양,2275,2250,-25,-1.1,51304,114808350
002990,금호산업,12000,12350,350,2.92,75214,917373950
002995,금호산업우,24600,24450,-150,-0.61,848,20549650
011780,금호석유,93600,95400,1800,1.92,216066,20821605500
011785,금호석유우,33200,34000,800,2.41,11289,383973150
214330,금호에이치티,6660,6660,0,0.0,87002,578205520
001210,금호전기,6150,6130,-20,-0.33,30044,184039000
073240,금호타이어,5050,4985,-65,-1.29,511850,2549101920
092440,기신정기,4000,4020,20,0.5,3970,15833460
000270,기아차,33650,33900,250,0.74,681839,23003160600
024110,기업은행,13800,13950,150,1.09,804836,11227626400
013700,까뮤이앤씨,1355,1310,-45,-3.32,271122,371239660
004540,깨끗한나라,3340,3255,-85,-2.54,60944,198777340
004545,깨끗한나라우,19400,19100,-300,-1.55,2803,53164250
074610,나노메딕스,6590,6270,-320,-4.86,490347,3077890140
001260,남광토건,13400,13100,-300,-2.24,48997,638289600
008350,남선알미늄,2315,2225,-90,-3.89,1835085,4110187050
008355,남선알미우,26450,25950,-500,-1.89,4792,125211250
004270,남성,1870,1840,-30,-1.6,182681,336884120
003920,남양유업,630000,637000,7000,1.11,469,296472000
003925,남양유업우,212500,212500,0,0.0,2,425000
002070,남영비비안,6240,6290,50,0.8,1595,9955460
025860,남해화학,11200,11050,-150,-1.34,277914,3049722000
005720,넥센,6200,6220,20,0.32,6395,39295650
005725,넥센우,3650,3645,-5,-0.14,2354,8536580
002350,넥센타이어,9470,9480,10,0.11,102852,975747890
002355,넥센타이어1우B,3880,3880,0,0.0,530,2058575
003580,넥스트사이언스,5910,5970,60,1.02,84721,502424750
251270,넷마블,113000,113500,500,0.44,94465,10665950500
090350,노루페인트,8020,8080,60,0.75,134918,1079307280
090355,노루페인트우,11300,11000,-300,-2.65,40788,449766000
000320,노루홀딩스,12800,12600,-200,-1.56,3152,39865100
000325,노루홀딩스우,18750,18750,0,0.0,180,3343750
006280,녹십자,151000,152500,1500,0.99,45817,6887292000
005250,녹십자홀딩스,24900,25300,400,1.61,48078,1190919850
005257,녹십자홀딩스2우,17700,17850,150,0.85,1618,28616400
004370,농심,279000,295500,16500,5.91,62748,18414689500
072710,농심홀딩스,81800,84500,2700,3.3,2768,230251000
058730,다스코,7340,7280,-60,-0.82,114543,832662440
023590,다우기술,21900,22000,100,0.46,77365,1665263500
019680,대교,6550,6640,90,1.37,33984,223948870
019685,대교우B,4420,4420,0,0.0,1443,6383615
006370,대구백화점,8810,8630,-180,-2.04,29949,258952290
008060,대덕전자,9900,9840,-60,-0.61,387285,3758868050
00806K,대덕전자1우,5800,5730,-70,-1.21,1974,11329700
000490,대동공업,5710,5700,-10,-0.18,29595,166873990
008110,대동전자,3530,3575,45,1.27,2533,8938765
005750,대림BCo,4940,4995,55,1.11,28766,140237940
000210,대림산업,91700,94200,2500,2.73,82282,7718105400
000215,대림산업우,36400,36700,300,0.82,2803,102899650
004440,대림씨엔에스,10950,10850,-100,-0.91,11267,121530600
006570,대림통상,4040,4160,120,2.97,2795,11320920
001680,대상,28100,29200,1100,3.91,322911,9398996600
001685,대상우,13000,13350,350,2.69,5098,67356150
