티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3225,3225,0,0.0,103575,333473780
006840,AK홀딩스,18100,18000,-100,-0.55,40161,722595700
027410,BGF,4315,4290,-25,-0.58,103872,445224065
282330,BGF리테일,126000,129500,3500,2.78,67588,8621357500
138930,BNK금융지주,5240,5160,-80,-1.53,1257789,6488613120
001460,BYC,214000,212000,-2000,-0.93,719,152900000
001465,BYC우,135500,129000,-6500,-4.8,3052,397907500
001040,CJ,83700,82200,-1500,-1.79,95973,7905810200
079160,CJCGV,18600,18800,200,1.08,648898,12181667250
00104K,CJ4우전환,57600,56900,-700,-1.22,22048,1249088100
000120,CJ대한통운,153000,150500,-2500,-1.63,147020,22543327000
011150,CJ씨푸드,3920,3940,20,0.51,1996842,7877192090
011155,CJ씨푸드1우,47100,46950,-150,-0.32,7692,359035850
001045,CJ우,44850,44850,0,0.0,14820,660980100
097950,CJ제일제당,420000,424000,4000,0.95,89595,37831667000
097955,CJ제일제당우,161500,163000,1500,0.93,21962,3565190000
000590,CS홀딩스,61700,62800,1100,1.78,5049,320901600
012030,DB,729,731,2,0.27,372909,271832100
016610,DB금융투자,3850,3810,-40,-1.04,240271,915287675
005830,DB손해보험,46300,45600,-700,-1.51,149719,6825754350
000990,DB하이텍,34200,33750,-450,-1.32,807602,27425176450
000995,DB하이텍1우,71200,71300,100,0.14,2569,182094100
139130,DGB금융지주,5330,5250,-80,-1.5,884931,4634343320
001530,DI동일,73400,75900,2500,3.41,16970,1283645600
004840,DRB동일,6670,6800,130,1.95,157131,1070470220
155660,DSR,3980,3915,-65,-1.63,27581,108410590
069730,DSR제강,4290,4225,-65,-1.52,47660,203238255
017940,E1,38300,37950,-350,-0.91,13104,499206000
007700,FF,94100,92000,-2100,-2.23,88362,8152478300
114090,GKL,12850,13050,200,1.56,943678,12493339200
078930,GS,35300,35600,300,0.85,480115,17020677800
006360,GS건설,27050,26700,-350,-1.29,764179,20438681650
001250,GS글로벌,1735,1720,-15,-0.86,237223,411535845
007070,GS리테일,34800,33900,-900,-2.59,412366,13958682950
078935,GS우,29700,29700,0,0.0,10806,320280350
012630,HDC,11500,11300,-200,-1.74,607457,6909762600
039570,HDC아이콘트롤스,8580,8530,-50,-0.58,108559,930042960
089470,HDC현대EP,4495,4505,10,0.22,229340,1023902985
294870,HDC현대산업개발,24050,23800,-250,-1.04,747972,17743504400
011200,HMM,6430,6600,170,2.64,4507370,29529170350
082740,HSD엔진,4780,4720,-60,-1.26,316374,1497662220
003560,IHQ,1480,1470,-10,-0.68,527347,777026490
175330,JB금융지주,4660,4600,-60,-1.29,182834,842516715
234080,JW생명과학,20400,20800,400,1.96,264001,5481337450
001060,JW중외제약,39500,38500,-1000,-2.53,762511,30197630300
001067,JW중외제약2우B,92300,97500,5200,5.63,97636,10942418100
001065,JW중외제약우,92800,84300,-8500,-9.16,387053,40017426500
096760,JW홀딩스,5680,5670,-10,-0.18,319755,1811556420
