티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,6120,6130,10,0.16,181710,1099364730
006840,AK홀딩스,27650,27250,-400,-1.45,31204,842407400
027410,BGF,6430,6320,-110,-1.71,294327,1862223710
282330,BGF리테일,173000,177000,4000,2.31,50757,8822953180
138930,BNK금융지주,7910,7820,-90,-1.14,1621904,12705781720
001460,BYC,414000,411000,-3000,-0.72,556,228390000
001465,BYC우,178000,176500,-1500,-0.84,58,10233500
001040,CJ,100500,98900,-1600,-1.59,130330,12901684500
079160,CJCGV,29600,28750,-850,-2.87,631972,18177861450
00104K,CJ4우전환,84700,83700,-1000,-1.18,10519,874863800
000120,CJ대한통운,169000,165500,-3500,-2.07,62208,10340354000
011150,CJ씨푸드,4520,4440,-80,-1.77,357878,1582115830
011155,CJ씨푸드1우,41300,39300,-2000,-4.84,1143,44999500
001045,CJ우,64000,63400,-600,-0.94,2636,165528500
097950,CJ제일제당,449000,445500,-3500,-0.78,63692,28278641500
097955,CJ제일제당우,204500,201500,-3000,-1.47,10903,2196124000
000590,CS홀딩스,66000,65400,-600,-0.91,3810,247037800
012030,DB,1140,1120,-20,-1.75,21768603,26147861490
016610,DB금융투자,6980,6850,-130,-1.86,187246,1288169120
005830,DB손해보험,58000,59400,1400,2.41,279905,16633841600
000990,DB하이텍,64300,61900,-2400,-3.73,4854287,313280134500
000995,DB하이텍1우,114500,121500,7000,6.11,9119,1113752000
139130,DGB금융지주,9340,9360,20,0.21,462841,4311843000
001530,DI동일,357000,356000,-1000,-0.28,49392,17467485000
000210,DL,74900,73300,-1600,-2.14,175748,12853750600
001880,DL건설,32900,32300,-600,-1.82,39097,1257455450
000215,DL우,44250,43450,-800,-1.81,6005,262160450
375500,DL이앤씨,139000,137000,-2000,-1.44,212701,28845560000
37550K,DL이앤씨우,78500,77800,-700,-0.89,14489,1122534500
004840,DRB동일,7400,7320,-80,-1.08,57129,419224460
155660,DSR,6590,6560,-30,-0.46,364403,2423031380
069730,DSR제강,6340,6530,190,3.0,873833,5732516860
017940,E1,56000,55500,-500,-0.89,24422,1346268600
365550,ESR켄달스퀘어리츠,6950,6860,-90,-1.29,241600,1650701140
383220,FF,655000,660000,5000,0.76,28196,18608903000
007700,FF홀딩스,36750,36000,-750,-2.04,47302,1705378300
114090,GKL,15900,15700,-200,-1.26,348148,5479748200
