티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,6070,6220,150,2.47,131367,797119450
006840,AK홀딩스,27250,27100,-150,-0.55,29149,794426550
027410,BGF,6180,6090,-90,-1.46,154972,951127170
282330,BGF리테일,174500,175000,500,0.29,26308,4579498500
138930,BNK금융지주,8050,7960,-90,-1.12,1677563,13372616570
001460,BYC,453000,451500,-1500,-0.33,75,33707500
001465,BYC우,180500,179500,-1000,-0.55,170,30551500
001040,CJ,103000,104000,1000,0.97,71365,7375400000
079160,CJCGV,31900,31800,-100,-0.31,367348,11615271550
00104K,CJ4우전환,82500,83100,600,0.73,5741,474956000
000120,CJ대한통운,168000,169000,1000,0.6,35040,5906234000
011150,CJ씨푸드,4105,4080,-25,-0.61,64991,264604110
011155,CJ씨푸드1우,38850,38950,100,0.26,245,9547300
001045,CJ우,62400,62500,100,0.16,1576,98232100
097950,CJ제일제당,429500,431000,1500,0.35,42846,18448016000
097955,CJ제일제당우,201500,201000,-500,-0.25,5952,1197788000
000590,CS홀딩스,63900,64000,100,0.16,1159,73872900
012030,DB,1045,1025,-20,-1.91,1112254,1148064255
016610,DB금융투자,6820,6720,-100,-1.47,105230,710074950
005830,DB손해보험,61400,60800,-600,-0.98,180425,10980739500
000990,DB하이텍,56700,57600,900,1.59,526996,30067922300
000995,DB하이텍1우,106000,110500,4500,4.25,184,19840000
139130,DGB금융지주,9360,9210,-150,-1.6,461188,4259101420
001530,DI동일,334500,336000,1500,0.45,40254,13218259500
000210,DL,73500,72200,-1300,-1.77,240083,17356701900
001880,DL건설,32500,32700,200,0.62,15908,515611550
000215,DL우,44350,44500,150,0.34,1919,84622150
375500,DL이앤씨,141500,139500,-2000,-1.41,86783,12181011000
37550K,DL이앤씨우,77800,77600,-200,-0.26,6344,493766700
004840,DRB동일,6590,6780,190,2.88,58938,398816310
155660,DSR,10850,9730,-1120,-10.32,1231286,12029696070
069730,DSR제강,10750,9410,-1340,-12.47,1640349,15935907340
017940,E1,65200,64000,-1200,-1.84,35541,2279458000
365550,ESR켄달스퀘어리츠,6710,6800,90,1.34,198733,1344942940
383220,FF,723000,712000,-11000,-1.52,46076,32749529000
007700,FF홀딩스,36300,35650,-650,-1.79,91951,3296447350
114090,GKL,16050,15950,-100,-0.62,328168,5272696500
078930,GS,43600,43050,-550,-1.26,355310,15308928600
006360,GS건설,46100,46150,50,0.11,747169,34427571900
001250,GS글로벌,2650,2650,0,0.0,439574,1149720240
007070,GS리테일,34000,34150,150,0.44,309422,10484646500
078935,GS우,36800,36600,-200,-0.54,5361,196381700
012630,HDC,11550,11450,-100,-0.87,164711,1881741900
039570,HDC아이콘트롤스,12550,12600,50,0.4,16564,207018350
089470,HDC현대EP,5950,6150,200,3.36,631328,3870211170
294870,HDC현대산업개발,28850,28600,-250,-0.87,304923,8694578250
011200,HMM,37950,38550,600,1.58,5550458,212401545700
082740,HSD엔진,7980,7720,-260,-3.26,445722,3446738430
003560,IHQ,1590,1590,0,0.0,671204,1056633960
175330,JB금융지주,8340,8210,-130,-1.56,340148,2809752480
234080,JW생명과학,16950,17050,100,0.59,39793,671051900
001060,JW중외제약,26500,26400,-100,-0.38,40164,1065400900
001067,JW중외제약2우B,59300,62000,2700,4.55,523,31460300
001065,JW중외제약우,35900,35600,-300,-0.84,560,19729550
096760,JW홀딩스,4080,4065,-15,-0.37,44154,179974415
105560,KB금융,52100,52100,0,0.0,914476,47577027600
002380,KCC,458000,454000,-4000,-0.87,51681,23338329500
344820,KCC글라스,74800,81200,6400,8.56,352643,27927347700
009070,KCTC,6670,6660,-10,-0.15,172399,1132120300
009440,KC그린홀딩스,5870,5770,-100,-1.7,105419,607765320
119650,KC코트렐,7400,7340,-60,-0.81,124577,918294730
092220,KEC,2250,2215,-35,-1.56,1028120,2285565825
016380,KG동부제철,14700,14350,-350,-2.38,255709,3682043300
