티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4260,4295,35,0.82,23819,101509505
068400,AJ렌터카,11000,11000,0,0.0,46084,508213650
006840,AK홀딩스,33800,34850,1050,3.11,178638,6253041350
027410,BGF,5910,5870,-40,-0.68,72141,422750200
282330,BGF리테일,182000,182500,500,0.27,24280,4418158500
138930,BNK금융지주,7180,7260,80,1.11,788282,5676346820
001460,BYC,244000,244500,500,0.2,411,100102000
001465,BYC우,126000,125500,-500,-0.4,319,39931000
001040,CJ,89800,93900,4100,4.57,158831,14923461200
079160,CJCGV,34850,35550,700,2.01,79831,2841385250
00104K,CJ4우전환,65000,67600,2600,4.0,18753,1261888500
000120,CJ대한통운,157500,159500,2000,1.27,56895,9002986500
011150,CJ씨푸드,2995,2970,-25,-0.83,425654,1261196855
011155,CJ씨푸드1우,31650,31150,-500,-1.58,1764,55278400
001045,CJ우,42600,43600,1000,2.35,24454,1066505500
097950,CJ제일제당,238000,256000,18000,7.56,151898,38686411000
097955,CJ제일제당우,98700,103000,4300,4.36,24062,2494450100
037560,CJ헬로,6490,6270,-220,-3.39,726155,4638424070
000590,CS홀딩스,58100,58500,400,0.69,128,7451500
012030,DB,788,795,7,0.89,236831,188173132
016610,DB금융투자,4445,4480,35,0.79,27639,123175520
005830,DB손해보험,55200,55100,-100,-0.18,100318,5507513100
000990,DB하이텍,17050,17600,550,3.23,298041,5192831450
000995,DB하이텍1우,38000,39150,1150,3.03,510,19731850
139130,DGB금융지주,7250,7290,40,0.55,426768,3106379540
001530,DI동일,74300,75400,1100,1.48,2312,172417800
004840,DRB동일,5570,5590,20,0.36,3178,17715870
155660,DSR,4330,4640,310,7.16,205439,918203710
069730,DSR제강,4535,4700,165,3.64,410163,1893469375
017940,E1,49850,49850,0,0.0,8648,431938500
007700,FF,117000,120500,3500,2.99,209765,25103231000
114090,GKL,21450,21550,100,0.47,115818,2491627300
078930,GS,50200,50700,500,1.0,129499,6510944600
006360,GS건설,32000,32400,400,1.25,194558,6250092100
001250,GS글로벌,2385,2400,15,0.63,140135,333558445
007070,GS리테일,40700,40350,-350,-0.86,143901,5796643550
078935,GS우,37600,37600,0,0.0,1149,43120450
012630,HDC,11550,12400,850,7.36,7923606,102489940250
039570,HDC아이콘트롤스,10400,13500,3100,29.81,3739543,48084718350
089470,HDC현대EP,4630,4935,305,6.59,13012552,70074260640
294870,HDC현대산업개발,30450,31100,650,2.13,1611833,50415082400
082740,HSD엔진,4240,4330,90,2.12,1392727,5923790170
003560,IHQ,2005,1900,-105,-5.24,14841701,29115254075
175330,JB금융지주,5600,5530,-70,-1.25,462274,2546244650
234080,JW생명과학,20900,21200,300,1.44,34305,720926700
001060,JW중외제약,30600,30100,-500,-1.63,61529,1861520650
001067,JW중외제약2우B,40450,40500,50,0.12,348,14148000
001065,JW중외제약우,26350,26900,550,2.09,643,17114900
096760,JW홀딩스,6560,6600,40,0.61,143882,960006020
105560,KB금융,43000,43550,550,1.28,619591,26842613450
002380,KCC,230500,233000,2500,1.08,15439,3577241000
009070,KCTC,2990,2940,-50,-1.67,16336,48234760
009440,KC그린홀딩스,4410,4405,-5,-0.11,19433,85034795
119650,KC코트렐,6970,6920,-50,-0.72,81025,563426070
092220,KEC,1015,1030,15,1.48,1051245,1082195850
001390,KG케미칼,11350,11500,150,1.32,20851,238178000
001940,KISCO홀딩스,12950,12850,-100,-0.77,10146,130079100
025000,KPX케미칼,53600,54000,400,0.75,1523,81734600
092230,KPX홀딩스,53800,53800,0,0.0,589,31580400
000040,KR모터스,489,477,-12,-2.45,439429,211414234
044450,KSS해운,7440,7490,50,0.67,51415,384232100
030200,KT,27150,27400,250,0.92,579008,15797435700
033780,KTG,99800,100500,700,0.7,210583,21104573200
030210,KTB투자증권,2435,2420,-15,-0.62,57399,139115640
058850,KTcs,2215,2200,-15,-0.68,200650,440042545
058860,KTis,2310,2305,-5,-0.22,43473,100408645
093050,LF,20150,20150,0,0.0,37225,750884450
003550,LG,71800,72900,1100,1.53,148415,10770546900
034220,LG디스플레이,14300,14550,250,1.75,974598,14032112200
001120,LG상사,15700,15800,100,0.64,65123,1024102550
051900,LG생활건강,1216000,1227000,11000,0.9,21019,25703222000
051905,LG생활건강우,760000,756000,-4000,-0.53,1715,1297339418
003555,LG우,45900,46100,200,0.44,2843,130666900
032640,LG유플러스,14200,13950,-250,-1.76,1133453,15867065400
011070,LG이노텍,119000,120500,1500,1.26,60421,7248879500
066570,LG전자,69300,69000,-300,-0.43,311635,21485672400
066575,LG전자우,28650,28550,-100,-0.35,8635,245758500
108670,LG하우시스,59500,60400,900,1.51,18634,1114839700
108675,LG하우시스우,28450,28400,-50,-0.18,895,25376150
051910,LG화학,317000,317500,500,0.16,62703,19893426000
051915,LG화학우,181000,180000,-1000,-0.55,9733,1744743500
079550,LIG넥스원,32800,32650,-150,-0.46,62338,2026773850
006260,LS,49750,49250,-500,-1.01,88307,4328855850
000680,LS네트웍스,2555,2550,-5,-0.2,14303,36403675
010120,LS산전,49950,50000,50,0.1,51017,2527816950
229640,LS전선아시아,7960,7880,-80,-1.01,318875,2531422350
023150,MH에탄올,6410,6400,-10,-0.16,11805,75873520
035420,NAVER,163000,162000,-1000,-0.61,236652,38250724000
181710,NHN,63700,64100,400,0.63,62651,3998657000
005940,NH투자증권,12550,12550,0,0.0,563516,7031880850
005945,NH투자증권우,9140,9130,-10,-0.11,50628,460989920
034310,NICE,18950,19500,550,2.9,46653,894312350
008260,NI스틸,2275,2270,-5,-0.22,26090,59423125
004250,NPC,4165,4145,-20,-0.48,19518,80879345
004255,NPC우,2310,2320,10,0.43,9129,21157640
010060,OCI,64600,64100,-500,-0.77,96862,6198626300
005490,POSCO,223500,223000,-500,-0.22,165285,36834679900
100840,STC,19100,19000,-100,-0.52,20414,385709250
064960,ST모티브,46250,46900,650,1.41,66531,3134931850
003570,ST중공업,6030,6000,-30,-0.5,6070,36568400
036530,ST홀딩스,15900,16150,250,1.57,7967,128175250
010950,S-Oil,99300,99300,0,0.0,162171,16055231100
010955,S-Oil우,60000,59900,-100,-0.17,11446,687425300
034120,SBS,16750,16950,200,1.19,41000,693230850
101060,SBS미디어홀딩스,2005,2005,0,0.0,105911,212296475
004060,SG세계물산,1005,993,-12,-1.19,777330,775742512
001380,SG충방,1960,1940,-20,-1.02,163833,316808780
002360,SH에너지화학,1080,1090,10,0.93,666074,722522305
009160,SIMPAC,3140,3035,-105,-3.34,228275,696966250
123700,SJM,3150,3150,0,0.0,5288,16667015
025530,SJM홀딩스,3120,3120,0,0.0,6283,19590315
034730,SK,270000,269000,-1000,-0.37,168608,45488503000
011790,SKC,47150,45400,-1750,-3.71,228872,10488411050
018670,SK가스,85700,85800,100,0.12,8526,730707000
001740,SK네트웍스,5920,5960,40,0.68,715957,4234211170
001745,SK네트웍스우,80000,79900,-100,-0.13,3192,252936800
006120,SK디스커버리,23500,23550,50,0.21,41113,973992100
006125,SK디스커버리우,15050,15050,0,0.0,9457,140581000
210980,SK디앤디,30100,30250,150,0.5,14613,441106450
03473K,SK우,155500,156500,1000,0.64,562,87759500
096770,SK이노베이션,161000,160500,-500,-0.31,138025,22086372000
096775,SK이노베이션우,120000,121000,1000,0.83,3200,384549000
001510,SK증권,617,618,1,0.16,772425,476004195
001515,SK증권우,2800,2800,0,0.0,15735,44211695
285130,SK케미칼,53400,54800,1400,2.62,69651,3783970100
28513K,SK케미칼우,22250,22400,150,0.67,7956,175428250
017670,SK텔레콤,242500,244500,2000,0.82,152076,37050557500
000660,SK하이닉스,81300,83200,1900,2.34,1555211,128262360000
005610,SPC삼립,97500,96600,-900,-0.92,6351,610370600
011810,STX,7150,7230,80,1.12,104577,751368920
077970,STX엔진,7260,7290,30,0.41,229087,1730764390
071970,STX중공업,2535,2855,320,12.62,3843548,11485672970
084870,TBH글로벌,2765,2750,-15,-0.54,24698,67894235
002710,TCC스틸,2910,2930,20,0.69,8490,24776065
024070,WISCOM,2620,2630,10,0.38,7932,20780395
037270,YGPLUS,1360,1310,-50,-3.68,250892,333467240
000500,가온전선,19000,19250,250,1.32,3981,76979400
000860,강남제비스코,22150,21900,-250,-1.13,3023,66284700
035250,강원랜드,31000,31300,300,0.97,264174,8201157132
011420,갤럭시아에스엠,1900,1905,5,0.26,281410,539089415
002100,경농,13050,13150,100,0.77,30207,395066950
009450,경동나비엔,45350,47000,1650,3.64,114649,5343600350
267290,경동도시가스,27250,27200,-50,-0.18,3893,105496850
012320,경동인베스트,33250,33250,0,0.0,1402,46540850
000050,경방,10050,9990,-60,-0.6,7242,72315930
214390,경보제약,8680,8670,-10,-0.12,27458,236720670
012610,경인양행,8530,8520,-10,-0.12,301985,2588578980
009140,경인전자,21650,21650,0,0.0,4599,98808600
013580,계룡건설,22450,22800,350,1.56,995,22433400
012200,계양전기,2875,2855,-20,-0.7,64337,182606385
012205,계양전기우,7160,7100,-60,-0.84,2514,17781470
004200,고려개발,9930,10300,370,3.73,33733,338000540
002140,고려산업,3865,3790,-75,-1.94,1651841,6292006815
010130,고려아연,432000,433000,1000,0.23,28744,12393603740
002240,고려제강,22000,22100,100,0.45,185450,4097321200
009290,광동제약,7220,7200,-20,-0.28,92417,662920900
017040,광명전기,2260,2285,25,1.11,84062,191108115
017900,광전자,2120,2120,0,0.0,36526,78018175
037710,광주신세계,177000,176500,-500,-0.28,499,87658000
030610,교보증권,9440,9340,-100,-1.06,59469,557096300
007690,국도화학,47700,47350,-350,-0.73,5711,269409000
005320,국동,1565,1555,-10,-0.64,463251,726762885
002720,국제약품,4585,4650,65,1.42,111228,517159975
083420,그린케미칼,3895,3910,15,0.39,27707,108435560
014530,극동유화,3465,3490,25,0.72,67669,235370540
014280,금강공업,4055,4060,5,0.12,40167,162615780
014285,금강공업우,8760,8750,-10,-0.11,689,5981240
008870,금비,62600,63300,700,1.12,1472,91780400
001570,금양,2475,2430,-45,-1.82,231985,562482485
002990,금호산업,13250,13350,100,0.75,1258080,17161256500
002995,금호산업우,56100,55800,-300,-0.53,353056,20733610100
011780,금호석유,74900,74300,-600,-0.8,107784,8051800600
011785,금호석유우,31350,31050,-300,-0.96,9386,293485150
214330,금호에이치티,5530,5840,310,5.61,311006,1776091760
001210,금호전기,3650,3400,-250,-6.85,1287925,4425429690
073240,금호타이어,4180,4275,95,2.27,522061,2226586340
092440,기신정기,3875,3855,-20,-0.52,48320,186096765
000270,기아차,42950,43700,750,1.75,724324,31514787500
024110,기업은행,12250,12300,50,0.41,962213,11785692250
013700,까뮤이앤씨,1260,1255,-5,-0.4,400836,507176185
004540,깨끗한나라,2390,2365,-25,-1.05,84463,199749310
004545,깨끗한나라우,17150,17150,0,0.0,1577,26948500
074610,나노메딕스,9100,8970,-130,-1.43,2438130,21992165660
001260,남광토건,12700,12350,-350,-2.76,35336,440197850
008350,남선알미늄,5140,4965,-175,-3.4,67116265,342053458985
008355,남선알미우,46250,40650,-5600,-12.11,244869,10316597700
004270,남성,3670,3545,-125,-3.41,1789481,6382194040
003920,남양유업,475000,475000,0,0.0,465,220929000
003925,남양유업우,167000,167500,500,0.3,56,9368500
002070,남영비비안,22250,21550,-700,-3.15,92907,1998639050
025860,남해화학,8700,8540,-160,-1.84,87832,753893760
005720,넥센,5860,5720,-140,-2.39,39909,231747720
005725,넥센우,3385,3405,20,0.59,1621,5528760
002350,넥센타이어,9550,9640,90,0.94,55671,533815210
002355,넥센타이어1우B,3515,3520,5,0.14,1768,6191170
003580,넥스트사이언스,7080,6850,-230,-3.25,700959,4863487970
251270,넷마블,91100,92700,1600,1.76,148173,13628308700
090350,노루페인트,7980,8060,80,1.0,33460,268417390
090355,노루페인트우,12100,12250,150,1.24,2278,27607200
000320,노루홀딩스,12500,12450,-50,-0.4,6022,74554150
000325,노루홀딩스우,17950,18000,50,0.28,260,4687250
006280,녹십자,122500,123000,500,0.41,28667,3495141000
005250,녹십자홀딩스,21000,20900,-100,-0.48,40252,843912450
005257,녹십자홀딩스2우,17750,17950,200,1.13,107200,2043487400
004370,농심,246000,248500,2500,1.02,10706,2662750000
072710,농심홀딩스,88300,88000,-300,-0.34,1071,93158700
058730,다스코,6250,6530,280,4.48,1151792,7616424550
023590,다우기술,18900,18950,50,0.26,48412,912246500
019680,대교,6220,6230,10,0.16,51374,321922600
019685,대교우B,4200,4190,-10,-0.24,10174,42648650
006370,대구백화점,5630,5640,10,0.18,14197,79758350
008060,대덕전자,10300,10450,150,1.46,473823,4926430400
00806K,대덕전자1우,6320,6350,30,0.47,956,6048180
000490,대동공업,6080,6050,-30,-0.49,58795,356195050
008110,대동전자,3435,3485,50,1.46,3241,11212380
005750,대림BCo,4195,4220,25,0.6,43951,184031490
000210,대림산업,92500,93200,700,0.76,66472,6178568500
000215,대림산업우,39550,39600,50,0.13,11984,472162550
004440,대림씨엔에스,7690,7730,40,0.52,16994,132296450
006570,대림통상,4045,4075,30,0.74,73,296695
001680,대상,22300,22900,600,2.69,181413,4156734300
001685,대상우,12950,13100,150,1.16,4887,63969700
084690,대상홀딩스,6830,6940,110,1.61,25171,173818990
084695,대상홀딩스우,6090,6210,120,1.97,12860,79619090
128820,대성산업,3810,3760,-50,-1.31,97822,369104570
117580,대성에너지,5440,5500,60,1.1,9972,54662880
016710,대성홀딩스,7850,7830,-20,-0.25,1988,15627260
003540,대신증권,12550,12650,100,0.8,51300,646119450
003547,대신증권2우B,8760,8760,0,0.0,3817,33309760
003545,대신증권우,9490,9550,60,0.63,41251,392742880
009190,대양금속,16050,15550,-500,-3.12,61868,962504600
014160,대영포장,1145,1135,-10,-0.87,507819,573548750
047040,대우건설,4705,4710,5,0.11,559259,2619735025
009320,대우부품,2435,2500,65,2.67,1981336,4863159335
042660,대우조선해양,29000,29150,150,0.52,78906,2294965200
003090,대웅,13800,13550,-250,-1.81,69790,949765850
069620,대웅제약,141000,139500,-1500,-1.06,33468,4666294000
000430,대원강업,3640,3655,15,0.41,27268,99244720
006340,대원전선,1230,1235,5,0.41,113326,139311495
006345,대원전선우,3155,3135,-20,-0.63,1309,4120000
003220,대원제약,16550,16750,200,1.21,28356,470057900
024890,대원화성,1455,1445,-10,-0.69,81885,117390800
002880,대유에이텍,929,913,-16,-1.72,217971,198928261
000300,대유플러스,774,775,1,0.13,151507,117513532
012800,대창,1240,1240,0,0.0,833630,1026723875
015230,대창단조,29750,29500,-250,-0.84,2526,74782000
001070,대한방직,19200,19200,0,0.0,2151,41263650
006650,대한유화,121000,120500,-500,-0.41,15872,1918230000
001440,대한전선,656,648,-8,-1.22,1665100,1085485862
084010,대한제강,6310,6310,0,0.0,34603,216602210
001790,대한제당,18700,18550,-150,-0.8,8676,159904350
001799,대한제당3우B,25250,25000,-250,-0.99,1876,46963900
001795,대한제당우,12800,12800,0,0.0,984,12490750
001130,대한제분,157000,156000,-1000,-0.64,827,130144500
003490,대한항공,26400,26450,50,0.19,342884,9002161950
003495,대한항공우,15600,15400,-200,-1.28,12118,185658400
005880,대한해운,21900,23200,1300,5.94,249234,5654057900
003830,대한화섬,92900,92800,-100,-0.11,278,25697300
016090,대현,2480,2525,45,1.81,100647,251565650
069460,대호에이엘,5600,5650,50,0.89,703610,4027341450
192080,더블유게임즈,51000,50200,-800,-1.57,70316,3522595400
012510,더존비즈온,76200,75800,-400,-0.52,37436,2839156900
004830,덕성,3080,3080,0,0.0,50131,153853960
004835,덕성우,3655,3730,75,2.05,14417,53176770
024900,덕양산업,1285,1225,-60,-4.67,689050,859654035
145720,덴티움,58100,58500,400,0.69,41977,2449635100
002150,도화엔지니어링,9240,9320,80,0.87,99837,926372200
001230,동국제강,6040,6090,50,0.83,136343,827824970
023450,동남합성,24100,24100,0,0.0,6,144900
004140,동방,1685,1690,5,0.3,165711,281094800
007590,동방아그로,6930,6920,-10,-0.14,3969,27310880
005960,동부건설,8590,8660,70,0.81,37658,322135070
005965,동부건설우,18600,18600,0,0.0,293,5447250
016380,동부제철,8180,8050,-130,-1.59,19400,156250240
016385,동부제철우,77200,77500,300,0.39,243,18536400
083370,동북아12호,5010,5010,0,0.0,59,295590
083380,동북아13호,5020,5000,-20,-0.4,2181,10905000
026960,동서,17600,17600,0,0.0,44995,792170200
002210,동성제약,17700,17550,-150,-0.85,588732,10418474900
102260,동성코퍼레이션,5410,5450,40,0.74,39892,215499000
005190,동성화학,16950,16950,0,0.0,1468,24801150
000640,동아쏘시오홀딩스,87200,87500,300,0.34,6688,583676000
170900,동아에스티,100500,101000,500,0.5,15667,1579017000
028100,동아지질,19850,19300,-550,-2.77,167217,3241410550
282690,동아타이어,12250,12250,0,0.0,11174,135574250
001520,동양,1475,1465,-10,-0.68,174018,254852965
001527,동양2우B,9050,9110,60,0.66,971,8846340
001529,동양3우B,28750,28300,-450,-1.57,1431,40526200
084670,동양고속,26850,26800,-50,-0.19,2519,67590700
030790,동양네트웍스,809,809,0,0.0,2537136,2072745242
002900,동양물산,838,849,11,1.31,877301,740501368
082640,동양생명,4090,4045,-45,-1.1,154589,622903395
001525,동양우,6490,6480,-10,-0.15,96,619770
008970,동양철관,1115,1165,50,4.48,2588606,2991427640
092780,동양피스톤,4985,4975,-10,-0.2,50850,251796150
049770,동원FB,215000,218500,3500,1.63,3917,852905000
018500,동원금속,874,928,54,6.18,507197,459697756
006040,동원산업,224500,224500,0,0.0,905,202518500
030720,동원수산,9460,9660,200,2.11,66525,637780400
014820,동원시스템즈,31550,31800,250,0.79,63355,2019413400
014825,동원시스템즈우,25050,25150,100,0.4,200,5005350
163560,동일고무벨트,5580,5630,50,0.9,8178,45724520
004890,동일산업,57600,57500,-100,-0.17,289,16588800
002690,동일제강,2560,2580,20,0.78,12497,32081070
000020,동화약품,8270,8250,-20,-0.24,37138,308304880
000150,두산,76100,74500,-1600,-2.1,110559,8266539200
000157,두산2우B,67900,68100,200,0.29,263,17542200
011160,두산건설,1205,1205,0,0.0,90072,107617760
241560,두산밥캣,32550,32700,150,0.46,77842,2529893300
336370,두산솔루스,19250,18750,-500,-2.6,435669,8088902750
