티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4435,4440,5,0.11,76049,337706935
006840,AK홀딩스,27650,27750,100,0.36,39604,1095917200
027410,BGF,6620,6560,-60,-0.91,609865,4024952410
282330,BGF리테일,160500,159000,-1500,-0.93,41622,6660763500
138930,BNK금융지주,6780,6750,-30,-0.44,1404374,9529867600
001460,BYC,345500,344000,-1500,-0.43,221,76077500
001465,BYC우,149500,149500,0,0.0,484,71667000
001040,CJ,93400,93600,200,0.21,43337,4067455900
079160,CJCGV,27850,27800,-50,-0.18,175777,4889608850
00104K,CJ4우전환,74200,74300,100,0.13,3519,261071200
000120,CJ대한통운,189500,186500,-3000,-1.58,78020,14525930000
011150,CJ씨푸드,4815,4795,-20,-0.42,520390,2504542730
011155,CJ씨푸드1우,37250,37000,-250,-0.67,680,25237150
001045,CJ우,54700,55100,400,0.73,21297,1173486300
097950,CJ제일제당,411000,411000,0,0.0,26888,11050752000
097955,CJ제일제당우,185500,184000,-1500,-0.81,7049,1299791500
000590,CS홀딩스,62500,63200,700,1.12,3603,226398300
012030,DB,860,872,12,1.4,1093860,944503311
016610,DB금융투자,5730,5980,250,4.36,459328,2697818330
005830,DB손해보험,46000,46500,500,1.09,172020,7976024300
000990,DB하이텍,54400,57100,2700,4.96,1088829,61376677200
000995,DB하이텍1우,101000,104000,3000,2.97,581,59806000
139130,DGB금융지주,8330,8370,40,0.48,749981,6287168780
001530,DI동일,172000,170500,-1500,-0.87,9405,1607108000
000210,DL,89000,87400,-1600,-1.8,222014,19506556400
000215,DL우,43500,43300,-200,-0.46,9196,401828400
375500,DL이앤씨,124000,121000,-3000,-2.42,290605,35420246500
37550K,DL이앤씨우,74100,73800,-300,-0.4,10983,809336300
004840,DRB동일,6700,6820,120,1.79,68369,458656930
155660,DSR,5510,5580,70,1.27,59157,328140900
069730,DSR제강,5430,5330,-100,-1.84,146296,783524840
017940,E1,42850,42900,50,0.12,9524,407628700
365550,ESR켄달스퀘어리츠,6090,6070,-20,-0.33,228645,1391651700
007700,FF,131500,128000,-3500,-2.66,128529,16425749000
114090,GKL,16300,16400,100,0.61,139734,2288226850
078930,GS,38850,39050,200,0.51,243727,9531819450
006360,GS건설,44250,42900,-1350,-3.05,1949741,84572289600
001250,GS글로벌,2390,2375,-15,-0.63,439441,1044327165
007070,GS리테일,38150,38200,50,0.13,163163,6241791750
078935,GS우,32050,32100,50,0.16,6830,219282500
012630,HDC,11300,11200,-100,-0.88,399816,4490732700
039570,HDC아이콘트롤스,9910,10050,140,1.41,37291,373838950
089470,HDC현대EP,6140,6130,-10,-0.16,62332,382535160
294870,HDC현대산업개발,29900,29100,-800,-2.68,688463,20159112750
011200,HMM,30950,28100,-2850,-9.21,26785243,774763714000
082740,HSD엔진,9030,9040,10,0.11,2504585,22570168900
003560,IHQ,2030,2030,0,0.0,1230226,2484655725
175330,JB금융지주,6300,6370,70,1.11,308495,1956285830
234080,JW생명과학,17900,18750,850,4.75,453962,8499650650
001060,JW중외제약,29450,29700,250,0.85,45889,1360620600
001067,JW중외제약2우B,63000,63600,600,0.95,454,28455100
001065,JW중외제약우,31650,32950,1300,4.11,902,29530400
096760,JW홀딩스,4400,4585,185,4.2,626165,2862468905
105560,KB금융,53700,54900,1200,2.23,1820907,100082237800
002380,KCC,233500,227000,-6500,-2.78,60404,13845339500
009070,KCTC,6350,6470,120,1.89,3086439,20590465970
009440,KC그린홀딩스,4600,4655,55,1.2,72030,332457535
119650,KC코트렐,9170,9650,480,5.23,573693,5451688660
092220,KEC,2370,2320,-50,-2.11,2377779,5632401685
016380,KG동부제철,14400,15100,700,4.86,2286494,33779629250
016385,KG동부제철우,121500,121500,0,0.0,296,35427000
001390,KG케미칼,28100,27250,-850,-3.02,214135,5863658500
001940,KISCO홀딩스,17200,17450,250,1.45,22830,395854400
