티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,5050,5080,30,0.59,66498,333042980
006840,AK홀딩스,18700,18100,-600,-3.21,43170,783342000
027410,BGF,5000,4995,-5,-0.1,127038,631978520
282330,BGF리테일,149000,159500,10500,7.05,86661,13642768000
138930,BNK금융지주,8590,8640,50,0.58,1254969,10839347610
001460,BYC,501000,496500,-4500,-0.9,214,106413000
001465,BYC우,191500,187000,-4500,-2.35,135,25366000
001040,CJ,80000,79700,-300,-0.38,45435,3638442700
079160,CJCGV,23800,23550,-250,-1.05,190825,4502616700
00104K,CJ4우전환,70200,69200,-1000,-1.42,10445,722602400
000120,CJ대한통운,121500,120000,-1500,-1.23,40836,4895766500
011150,CJ씨푸드,3740,3720,-20,-0.53,97912,364225830
011155,CJ씨푸드1우,37400,37200,-200,-0.53,686,25101450
001045,CJ우,48800,48700,-100,-0.2,1796,87271950
097950,CJ제일제당,372500,367000,-5500,-1.48,25329,9350071500
097955,CJ제일제당우,168000,165500,-2500,-1.49,3452,571927000
000590,CS홀딩스,63100,62600,-500,-0.79,883,55474800
012030,DB,924,914,-10,-1.08,575683,529648774
016610,DB금융투자,6630,6630,0,0.0,67160,444540640
005830,DB손해보험,64600,65000,400,0.62,200421,13188361500
000990,DB하이텍,83900,82800,-1100,-1.31,715310,59316806200
000995,DB하이텍1우,99900,99100,-800,-0.8,412,41047800
139130,DGB금융지주,9590,9680,90,0.94,774847,7522548530
001530,DI동일,255000,251500,-3500,-1.37,6969,1746829500
000210,DL,62400,63000,600,0.96,72613,4624692700
001880,DL건설,27850,27850,0,0.0,57954,1611665500
000215,DL우,37050,37100,50,0.13,803,29838650
375500,DL이앤씨,122500,124500,2000,1.63,143589,17769511500
37550K,DL이앤씨우,69000,68000,-1000,-1.45,7073,481360600
004840,DRB동일,5180,5160,-20,-0.39,10677,54422940
155660,DSR,5480,5490,10,0.18,54993,298775490
069730,DSR제강,4560,4575,15,0.33,79393,359685445
017940,E1,47050,46500,-550,-1.17,8124,380884300
365550,ESR켄달스퀘어리츠,6200,6100,-100,-1.61,225660,1380788420
383220,FF,885000,878000,-7000,-0.79,13022,11462259000
007700,FF홀딩스,29600,29150,-450,-1.52,45081,1318215700
