티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4305,4400,95,2.21,83624,362627010
006840,AK홀딩스,28750,28900,150,0.52,47200,1354812200
027410,BGF,6150,6490,340,5.53,1132142,7301673320
282330,BGF리테일,162500,163500,1000,0.62,28074,4637661500
138930,BNK금융지주,6590,6740,150,2.28,1583802,10646224350
001460,BYC,337500,345500,8000,2.37,536,183214500
001465,BYC우,149500,150000,500,0.33,488,72963000
001040,CJ,91900,94200,2300,2.5,74187,6933143800
079160,CJCGV,28350,28400,50,0.18,212317,6039455950
00104K,CJ4우전환,72800,74300,1500,2.06,7177,528053900
000120,CJ대한통운,178500,185000,6500,3.64,152253,28067972000
011150,CJ씨푸드,4725,4760,35,0.74,288680,1376629335
011155,CJ씨푸드1우,37500,37500,0,0.0,615,23049000
001045,CJ우,54200,55100,900,1.66,1590,87559900
097950,CJ제일제당,422500,417500,-5000,-1.18,35258,14747764000
097955,CJ제일제당우,188500,188000,-500,-0.27,2789,524138000
000590,CS홀딩스,59200,60300,1100,1.86,5789,345832200
012030,DB,877,868,-9,-1.03,721620,630278018
016610,DB금융투자,5670,5710,40,0.71,157237,895277840
005830,DB손해보험,45300,45500,200,0.44,177123,8059601400
000990,DB하이텍,54200,55300,1100,2.03,731957,40554057400
000995,DB하이텍1우,100500,102000,1500,1.49,638,64973500
139130,DGB금융지주,8100,8220,120,1.48,1012492,8347352180
001530,DI동일,177500,176500,-1000,-0.56,10350,1818438000
000210,DL,89900,89900,0,0.0,448913,41031351300
000215,DL우,44250,43700,-550,-1.24,16297,722028700
375500,DL이앤씨,124000,124500,500,0.4,305464,38184839000
37550K,DL이앤씨우,73800,74300,500,0.68,11419,844210800
004840,DRB동일,6830,6800,-30,-0.44,30144,205028140
155660,DSR,5450,5450,0,0.0,75557,409730000
069730,DSR제강,5260,5320,60,1.14,195267,1021079605
017940,E1,41750,42300,550,1.32,12952,546485650
365550,ESR켄달스퀘어리츠,5980,6060,80,1.34,544719,3296673520
007700,FF,139000,130000,-9000,-6.47,348490,45475844500
114090,GKL,16800,16700,-100,-0.6,310677,5195198450
078930,GS,38950,38950,0,0.0,264184,10273141500
006360,GS건설,42250,43450,1200,2.84,1424298,61787249450
001250,GS글로벌,2360,2360,0,0.0,251894,591744185
007070,GS리테일,38800,38650,-150,-0.39,178705,6904960650
078935,GS우,31900,31950,50,0.16,3831,122288750
012630,HDC,11150,11250,100,0.9,334392,3736206800
039570,HDC아이콘트롤스,10050,10050,0,0.0,32341,323407220
089470,HDC현대EP,6170,6120,-50,-0.81,137966,844834600
294870,HDC현대산업개발,29200,30050,850,2.91,916759,27406201950
011200,HMM,29450,34150,4700,15.96,54130619,1779410728950
082740,HSD엔진,8300,8830,530,6.39,3687370,31984072030
003560,IHQ,2095,2040,-55,-2.63,1161234,2392643805
175330,JB금융지주,6280,6280,0,0.0,340382,2148286890
234080,JW생명과학,19300,19300,0,0.0,0,0
001060,JW중외제약,29400,29350,-50,-0.17,53919,1578204850
001067,JW중외제약2우B,63900,63200,-700,-1.1,544,34387600
001065,JW중외제약우,31500,31500,0,0.0,764,24198800
096760,JW홀딩스,4830,4830,0,0.0,0,0
105560,KB금융,52600,53200,600,1.14,1497578,79769654500
002380,KCC,222500,229500,7000,3.15,126491,29024990000
009070,KCTC,6760,6640,-120,-1.78,1293771,8714822090
009440,KC그린홀딩스,4525,4500,-25,-0.55,82043,371476725
119650,KC코트렐,9400,9020,-380,-4.04,578023,5303567190
092220,KEC,2230,2300,70,3.14,2280942,5233686465
016380,KG동부제철,12700,13050,350,2.76,346165,4486462700
016385,KG동부제철우,114500,118000,3500,3.06,299,35414500
001390,KG케미칼,25900,26950,1050,4.05,261612,6987518200
001940,KISCO홀딩스,16200,16900,700,4.32,40732,681772350
025000,KPX케미칼,61100,61800,700,1.15,4332,265317100
092230,KPX홀딩스,57800,58200,400,0.69,9127,530490300
000040,KR모터스,1385,1345,-40,-2.89,1825146,2486508010
044450,KSS해운,10900,11250,350,3.21,284597,3180234800
030200,KT,27850,28300,450,1.62,1683335,47588807900
033780,KTG,80500,80400,-100,-0.12,339616,27358309600
030210,KTB투자증권,4335,4415,80,1.85,299337,1309384830
058850,KTcs,3135,3040,-95,-3.03,1663537,5072894710
058860,KTis,3035,3000,-35,-1.15,322418,962732300
093050,LF,16250,16600,350,2.15,124179,2053406300
