티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4400,4435,35,0.8,52510,231933550
006840,AK홀딩스,28900,27650,-1250,-4.33,108509,3030946200
027410,BGF,6490,6620,130,2.0,1054554,6933667020
282330,BGF리테일,163500,160500,-3000,-1.83,31881,5125344000
138930,BNK금융지주,6740,6780,40,0.59,1354846,9167846480
001460,BYC,345500,345500,0,0.0,373,128690000
001465,BYC우,150000,149500,-500,-0.33,732,109138000
001040,CJ,94200,93400,-800,-0.85,63536,5953758000
079160,CJCGV,28400,27850,-550,-1.94,283261,7901580100
00104K,CJ4우전환,74300,74200,-100,-0.13,5885,434493400
000120,CJ대한통운,185000,189500,4500,2.43,107560,20279208000
011150,CJ씨푸드,4760,4815,55,1.16,806024,3831921285
011155,CJ씨푸드1우,37500,37250,-250,-0.67,2012,74099650
001045,CJ우,55100,54700,-400,-0.73,2004,109727200
097950,CJ제일제당,417500,411000,-6500,-1.56,40692,16749510000
097955,CJ제일제당우,188000,185500,-2500,-1.33,7208,1338198500
000590,CS홀딩스,60300,62500,2200,3.65,21601,1349134800
012030,DB,868,860,-8,-0.92,1161018,998939650
016610,DB금융투자,5710,5730,20,0.35,112342,641386360
005830,DB손해보험,45500,46000,500,1.1,221559,10160663850
000990,DB하이텍,55300,54400,-900,-1.63,493813,27192300000
000995,DB하이텍1우,102000,101000,-1000,-0.98,501,50592500
139130,DGB금융지주,8220,8330,110,1.34,943647,7783542520
001530,DI동일,176500,172000,-4500,-2.55,16035,2770917500
000210,DL,89900,89000,-900,-1.0,258885,23292599800
000215,DL우,43700,43500,-200,-0.46,12174,534927150
375500,DL이앤씨,124500,124000,-500,-0.4,291939,36350090000
37550K,DL이앤씨우,74300,74100,-200,-0.27,15012,1113688900
004840,DRB동일,6800,6700,-100,-1.47,26606,179313340
155660,DSR,5450,5510,60,1.1,102354,566627370
069730,DSR제강,5320,5430,110,2.07,301640,1641213680
017940,E1,42300,42850,550,1.3,14821,631050000
365550,ESR켄달스퀘어리츠,6060,6090,30,0.5,375676,2295797690
007700,FF,130000,131500,1500,1.15,121054,15845982000
114090,GKL,16700,16300,-400,-2.4,482791,7864792150
078930,GS,38950,38850,-100,-0.26,258130,10045008700
006360,GS건설,43450,44250,800,1.84,1837509,81565097900
001250,GS글로벌,2360,2390,30,1.27,544581,1287487270
