티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4955,4980,25,0.5,22691,112012590
068400,AJ렌터카,11000,11250,250,2.27,126218,1418041100
006840,AK홀딩스,56700,56200,-500,-0.88,19503,1109642300
027410,BGF,8540,8530,-10,-0.12,89416,764703030
282330,BGF리테일,206000,204000,-2000,-0.97,21401,4371899500
138930,BNK금융지주,6950,6820,-130,-1.87,741908,5091151960
001460,BYC,237500,237500,0,0.0,852,202211000
001465,BYC우,111500,111000,-500,-0.45,65,7119500
001040,CJ,123500,121500,-2000,-1.62,35118,4267117000
079160,CJCGV,46000,45900,-100,-0.22,123984,5734467600
000120,CJ대한통운,188000,181500,-6500,-3.46,74898,13666988500
011150,CJ씨푸드,2340,2340,0,0.0,73224,170306960
011155,CJ씨푸드1우,27950,28100,150,0.54,79,2217600
001045,CJ우,54800,54800,0,0.0,1789,97504800
097950,CJ제일제당,321000,322500,1500,0.47,42713,13788484500
097955,CJ제일제당우,129500,131500,2000,1.54,9412,1232727500
037560,CJ헬로,9210,9080,-130,-1.41,213957,1946634640
000590,CS홀딩스,62700,63300,600,0.96,631,39438600
012030,DB,895,893,-2,-0.22,336841,299999043
016610,DB금융투자,4775,4750,-25,-0.52,35414,167971780
005830,DB손해보험,70600,69400,-1200,-1.7,70121,4878569100
000990,DB하이텍,11900,11650,-250,-2.1,225529,2644598550
000995,DB하이텍1우,33750,33450,-300,-0.89,169,5633350
139130,DGB금융지주,8440,8320,-120,-1.42,537447,4476530290
004840,DRB동일,7040,6890,-150,-2.13,53214,367917990
155660,DSR,4745,4755,10,0.21,81879,384887400
069730,DSR제강,5150,5100,-50,-0.97,95729,490415050
017940,E1,58500,58700,200,0.34,5669,332150700
007700,FF,73500,73500,0,0.0,192765,13858271300
114090,GKL,23400,23200,-200,-0.85,111162,2589785400
078930,GS,51800,51400,-400,-0.77,120428,6196857200
006360,GS건설,42400,41350,-1050,-2.48,362484,15068226900
001250,GS글로벌,2665,2630,-35,-1.31,175851,464122225
007070,GS리테일,38800,37650,-1150,-2.96,159119,6074404300
078935,GS우,36850,36700,-150,-0.41,2553,93570350
012630,HDC,19700,19400,-300,-1.52,508850,9981677600
039570,HDC아이콘트롤스,10650,10500,-150,-1.41,15231,159075350
089470,HDC현대EP,4700,4580,-120,-2.55,43768,201546820
294870,HDC현대산업개발,51000,49200,-1800,-3.53,146097,7230975350
082740,HSD엔진,4810,4700,-110,-2.29,187454,881797015
003560,IHQ,2135,2110,-25,-1.17,4555694,9613940730
175330,JB금융지주,5930,5850,-80,-1.35,270583,1586098610
234080,JW생명과학,24500,25200,700,2.86,108521,2707671000
001060,JW중외제약,42250,42750,500,1.18,97793,4184473550
001067,JW중외제약2우B,42700,42900,200,0.47,1097,47096700
001065,JW중외제약우,27500,28300,800,2.91,11411,320179250
096760,JW홀딩스,7480,7390,-90,-1.2,62132,462109660
105560,KB금융,43100,42150,-950,-2.2,1537928,65145344050
002380,KCC,312000,307500,-4500,-1.44,15651,4817082500
009070,KCTC,3325,3285,-40,-1.2,157678,525455630
009440,KC그린홀딩스,4265,4310,45,1.06,813560,3635159715
119650,KC코트렐,5780,6730,950,16.44,6110793,40363392170
092220,KEC,1115,1095,-20,-1.79,747638,821841275
001390,KG케미칼,16800,16500,-300,-1.79,68775,1144614400
001940,KISCO홀딩스,13450,13500,50,0.37,1566,21058400
025000,KPX케미칼,56200,56400,200,0.36,5098,287223700
092230,KPX홀딩스,60800,60500,-300,-0.49,278,16761300
000040,KR모터스,488,494,6,1.23,171511,83693662
044450,KSS해운,7090,7100,10,0.14,41481,293059890
030200,KT,27900,27750,-150,-0.54,535405,14880056450
033780,KTG,107500,107000,-500,-0.47,373114,39686058000
030210,KTB투자증권,3045,3015,-30,-0.99,162042,488643925
058850,KTcs,2415,2390,-25,-1.04,248538,591456400
093050,LF,24850,24650,-200,-0.8,44842,1105760000
003550,LG,74300,73200,-1100,-1.48,378264,27734577600
034220,LG디스플레이,21300,21300,0,0.0,1817503,38855874100
001120,LG상사,17350,16950,-400,-2.31,165450,2823151150
051900,LG생활건강,1260000,1273000,13000,1.03,54283,69410409000
051905,LG생활건강우,755000,758000,3000,0.4,1481,1127905000
003555,LG우,43750,43050,-700,-1.6,3685,159100000
032640,LG유플러스,14950,14750,-200,-1.34,1044736,15491776550
011070,LG이노텍,107500,107000,-500,-0.47,102082,10998794000
066570,LG전자,75100,73700,-1400,-1.86,734055,54370944700
066575,LG전자우,29700,29500,-200,-0.67,15678,462338650
108670,LG하우시스,66800,66000,-800,-1.2,21480,1418397600
108675,LG하우시스우,32300,31850,-450,-1.39,1196,38227600
051910,LG화학,366000,364500,-1500,-0.41,241496,88706072500
051915,LG화학우,205500,205500,0,0.0,16854,3489833000
079550,LIG넥스원,38650,37800,-850,-2.2,99841,3763352150
006260,LS,56400,54600,-1800,-3.19,132556,7305510100
000680,LS네트웍스,2735,2670,-65,-2.38,16679,45175780
010120,LS산전,50100,49600,-500,-1.0,92069,4565881700
229640,LS전선아시아,6100,6040,-60,-0.98,14482,86963700
023150,MH에탄올,6550,6550,0,0.0,4100,26884170
035420,NAVER,138500,133000,-5500,-3.97,304114,40594895000
181710,NHN엔터테인먼트,82200,80900,-1300,-1.58,113313,9178076000
005940,NH투자증권,12800,12600,-200,-1.56,739762,9332541950
005945,NH투자증권우,8700,8660,-40,-0.46,33082,285504060
034310,NICE,19050,19100,50,0.26,17253,327774600
008260,NI스틸,2555,2530,-25,-0.98,29753,75109975
004250,NPC,3930,3890,-40,-1.02,5489,21408405
004255,NPC우,2200,2170,-30,-1.36,683,1486320
010060,OCI,98800,98700,-100,-0.1,128265,12693611900
005490,POSCO,250500,249500,-1000,-0.4,228917,57625741487
100840,STC,12450,12300,-150,-1.2,13034,156543350
064960,ST모티브,33650,32800,-850,-2.53,33330,1102221200
003570,ST중공업,7550,7490,-60,-0.79,10204,76499540
036530,ST홀딩스,13150,13450,300,2.28,7408,97694450
010950,S-Oil,102000,96300,-5700,-5.59,1327758,128233034200
010955,S-Oil우,70700,66300,-4400,-6.22,82224,5490515600
034120,SBS,25550,26250,700,2.74,93049,2391375950
101060,SBS미디어홀딩스,2310,2320,10,0.43,96013,220657770
004060,SG세계물산,795,781,-14,-1.76,251129,197749292
001380,SG충방,2525,2530,5,0.2,312082,796262435
002360,SH에너지화학,1075,1070,-5,-0.47,299042,320717120
009160,SIMPAC,2740,2750,10,0.36,67052,183183380
123700,SJM,3235,3265,30,0.93,5380,17564240
025530,SJM홀딩스,3355,3330,-25,-0.75,10099,33750680
034730,SK,271000,265500,-5500,-2.03,50260,13424795000
011790,SKC,37900,36900,-1000,-2.64,96746,3592206400
018670,SK가스,84900,84500,-400,-0.47,19927,1667554900
001740,SK네트웍스,5880,5830,-50,-0.85,608469,3563261790
001745,SK네트웍스우,54500,54500,0,0.0,270,14654900
006120,SK디스커버리,30050,29600,-450,-1.5,34566,1031062900
006125,SK디스커버리우,15800,15950,150,0.95,1883,29853400
210980,SK디앤디,29950,30000,50,0.17,12460,372083600
03473K,SK우,145500,144000,-1500,-1.03,1227,179891500
096770,SK이노베이션,190000,192000,2000,1.05,242937,46655283000
096775,SK이노베이션우,126500,125500,-1000,-0.79,8077,1018441000
001510,SK증권,709,706,-3,-0.42,1469337,1035542029
001515,SK증권우,3370,3400,30,0.89,65849,222783530
285130,SK케미칼,74000,73000,-1000,-1.35,22288,1628890000
28513K,SK케미칼우,26700,26200,-500,-1.87,1724,44795000
017670,SK텔레콤,254000,252000,-2000,-0.79,96589,24481257000
000660,SK하이닉스,68100,66700,-1400,-2.06,3571792,238709879100
005610,SPC삼립,117000,114000,-3000,-2.56,16489,1884613500
011810,STX,15950,16000,50,0.31,27658,439006350
077970,STX엔진,7090,7080,-10,-0.14,7055,49701800
071970,STX중공업,5860,5860,0,0.0,42549,251029800
084870,TBH글로벌,2625,2540,-85,-3.24,161833,413682380
002710,TCC동양,2400,2490,90,3.75,125373,313317035
024070,WISCOM,2915,2915,0,0.0,6388,18431685
037270,YGPLUS,2090,2100,10,0.48,303139,635346055
000500,가온전선,18300,18200,-100,-0.55,1839,33487250
000860,강남제비스코,26400,26800,400,1.52,14052,374068600
035250,강원랜드,30750,30450,-300,-0.98,313495,9509190700
011420,갤럭시아에스엠,1595,1550,-45,-2.82,84658,131000350
