티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4800,4860,60,1.25,73851,355752465
068400,AJ렌터카,12350,12300,-50,-0.4,91522,1134627600
006840,AK홀딩스,50200,51100,900,1.79,12639,644242850
027410,BGF,7660,7730,70,0.91,89514,689885420
282330,BGF리테일,183500,184500,1000,0.54,18713,3459658500
138930,BNK금융지주,6910,7040,130,1.88,1529265,10727258830
001460,BYC,241000,241000,0,0.0,940,226012000
001465,BYC우,110000,110500,500,0.45,399,43935500
001040,CJ,118000,119000,1000,0.85,50943,6029850500
079160,CJCGV,39700,40700,1000,2.52,219144,8911586400
000120,CJ대한통운,169000,170500,1500,0.89,40542,6882284000
011150,CJ씨푸드,2390,2375,-15,-0.63,67311,160509155
011155,CJ씨푸드1우,28000,27300,-700,-2.5,2624,71272250
001045,CJ우,53600,53800,200,0.37,2995,161296100
097950,CJ제일제당,340000,339500,-500,-0.15,25336,8611487500
097955,CJ제일제당우,129500,130000,500,0.39,3276,424410500
037560,CJ헬로,10200,10050,-150,-1.47,155292,1559414890
000590,CS홀딩스,63000,63500,500,0.79,462,29262600
012030,DB,872,895,23,2.64,2402846,2158247489
016610,DB금융투자,4615,4555,-60,-1.3,70311,321166940
005830,DB손해보험,67700,67500,-200,-0.3,120907,8145398200
000990,DB하이텍,11150,11050,-100,-0.9,379548,4230844900
000995,DB하이텍1우,36300,34850,-1450,-3.99,585,20629300
139130,DGB금융지주,8360,8360,0,0.0,351537,2935557320
004840,DRB동일,6700,6800,100,1.49,14167,95636890
155660,DSR,4085,4090,5,0.12,38580,157776975
069730,DSR제강,4690,4695,5,0.11,61325,288256070
017940,E1,60300,60600,300,0.5,7209,436912000
007700,FF,38400,40050,1650,4.3,90687,3584438350
114090,GKL,25100,25950,850,3.39,219481,5676533150
078930,GS,52100,52500,400,0.77,131974,6911490200
006360,GS건설,44250,45900,1650,3.73,383412,17380804100
001250,GS글로벌,2710,2715,5,0.18,172777,465686520
007070,GS리테일,35350,36250,900,2.55,254163,9133667625
078935,GS우,35100,35200,100,0.28,2787,97716400
012630,HDC,16050,16700,650,4.05,407876,6682867350
039570,HDC아이콘트롤스,9860,9890,30,0.3,9554,94196800
089470,HDC현대EP,4845,4845,0,0.0,58195,284613795
294870,HDC현대산업개발,43100,43900,800,1.86,89897,3918371050
082740,HSD엔진,5780,5810,30,0.52,95191,554102830
003560,IHQ,1805,1855,50,2.77,13810712,27611431335
175330,JB금융지주,5650,5650,0,0.0,214267,1209526210
234080,JW생명과학,21550,21600,50,0.23,27113,584143050
001060,JW중외제약,40850,40900,50,0.12,40615,1659679550
001067,JW중외제약2우B,42700,43400,700,1.64,275,11746950
001065,JW중외제약우,25050,25200,150,0.6,180,4513950
096760,JW홀딩스,7070,7140,70,0.99,65795,470067590
105560,KB금융,45750,45350,-400,-0.87,1495271,67668303800
002380,KCC,317000,324000,7000,2.21,40977,13177641000
009070,KCTC,3770,3900,130,3.45,408650,1590917725
009440,KC그린홀딩스,4030,4070,40,0.99,65404,265824290
119650,KC코트렐,5490,5370,-120,-2.19,266201,1436059860
092220,KEC,1160,1175,15,1.29,1165776,1364280755
001390,KG케미칼,17850,16650,-1200,-6.72,554430,9247017800
001940,KISCO홀딩스,13000,13150,150,1.15,4443,57812950
025000,KPX케미칼,51800,51500,-300,-0.58,15427,786574100
092230,KPX홀딩스,60400,60300,-100,-0.17,180,10811200
000040,KR모터스,525,526,1,0.19,90607,47532285
044450,KSS해운,6160,6160,0,0.0,34329,211182450
030200,KT,29100,29400,300,1.03,398197,11711846000
033780,KTG,101500,102500,1000,0.99,255066,26183129500
030210,KTB투자증권,3135,3130,-5,-0.16,120314,373640755
058850,KTcs,2580,2535,-45,-1.74,328476,841764765
093050,LF,24550,24350,-200,-0.81,74841,1817564700
003550,LG,74900,74900,0,0.0,177655,13266265400
034220,LG디스플레이,19750,19900,150,0.76,989511,19642641450
001120,LG상사,16750,16950,200,1.19,162558,2765033600
051900,LG생활건강,1139000,1129000,-10000,-0.88,34455,39104973000
051905,LG생활건강우,709000,706000,-3000,-0.42,1254,877715000
003555,LG우,42100,41950,-150,-0.36,910,38056750
032640,LG유플러스,16750,17100,350,2.09,2383539,40967404570
011070,LG이노텍,92200,93000,800,0.87,109071,10095826800
066570,LG전자,64500,65200,700,1.09,587708,38367750396
066575,LG전자우,26450,26600,150,0.57,40511,1072565450
108670,LG하우시스,60500,63600,3100,5.12,65172,4091348500
108675,LG하우시스우,30900,32300,1400,4.53,3760,119772650
051910,LG화학,366000,369000,3000,0.82,135604,49936275000
051915,LG화학우,203500,207000,3500,1.72,8036,1657799000
079550,LIG넥스원,35750,35750,0,0.0,98574,3520993900
006260,LS,54900,55800,900,1.64,48699,2699536700
000680,LS네트웍스,2800,2825,25,0.89,8146,22887510
010120,LS산전,52200,51900,-300,-0.57,114770,5962705500
229640,LS전선아시아,5880,5950,70,1.19,15675,92760740
023150,MH에탄올,5630,5690,60,1.07,1678,9439700
035420,NAVER,130000,132500,2500,1.92,259375,34339506000
181710,NHN엔터테인먼트,60200,59300,-900,-1.5,47029,2798091500
005940,NH투자증권,13550,13450,-100,-0.74,642472,8657418100
005945,NH투자증권우,8620,8600,-20,-0.23,19223,165456180
034310,NICE,17750,17750,0,0.0,16410,291852600
008260,NI스틸,2665,2755,90,3.38,194316,522533100
004250,NPC,3915,3910,-5,-0.13,1261,4894135
004255,NPC우,2175,2180,5,0.23,19289,42047630
010060,OCI,99200,100500,1300,1.31,135288,13389342400
005490,POSCO,267000,265000,-2000,-0.75,200955,53399810500
100840,STC,11500,11850,350,3.04,6262,73742000
064960,ST모티브,32150,32900,750,2.33,53682,1754990600
003570,ST중공업,7300,7300,0,0.0,6939,50387720
036530,ST홀딩스,12650,12800,150,1.19,2496,31688050
010950,S-Oil,100000,98700,-1300,-1.3,291996,28687421100
010955,S-Oil우,68700,68700,0,0.0,9431,647044100
034120,SBS,21500,21650,150,0.7,28921,618567500
101060,SBS미디어홀딩스,2220,2215,-5,-0.23,16090,35649160
004060,SG세계물산,790,793,3,0.38,659745,525395142
001380,SG충방,2465,2475,10,0.41,528068,1324553140
002360,SH에너지화학,1225,1210,-15,-1.22,1224891,1487211560
009160,SIMPAC,2800,2840,40,1.43,112420,313505785
123700,SJM,3335,3370,35,1.05,10294,34583345
025530,SJM홀딩스,3330,3330,0,0.0,11652,38733340
034730,SK,261500,260500,-1000,-0.38,460972,117294735800
011790,SKC,38400,38900,500,1.3,58726,2271257750
018670,SK가스,81500,82300,800,0.98,24516,2015389000
001740,SK네트웍스,5860,5910,50,0.85,856159,5027482530
001745,SK네트웍스우,56100,56300,200,0.36,699,39271000
006120,SK디스커버리,27250,27550,300,1.1,42463,1167312050
006125,SK디스커버리우,14650,14600,-50,-0.34,811,11897150
210980,SK디앤디,28900,28950,50,0.17,19496,563735500
03473K,SK우,134000,134000,0,0.0,1988,266901000
096770,SK이노베이션,181500,180500,-1000,-0.55,152839,27511721000
096775,SK이노베이션우,119500,119500,0,0.0,2663,315848500
001510,SK증권,725,735,10,1.38,1832767,1337085455
001515,SK증권우,3470,3430,-40,-1.15,261578,917804295
285130,SK케미칼,67300,67100,-200,-0.3,25392,1707520300
28513K,SK케미칼우,23900,23900,0,0.0,814,19554800
017670,SK텔레콤,264000,269000,5000,1.89,169747,45685342500
000660,SK하이닉스,66600,66800,200,0.3,2825017,187011687600
005610,SPC삼립,122000,123000,1000,0.82,12206,1506197500
011810,STX,16050,16600,550,3.43,117332,1922572750
077970,STX엔진,6960,7130,170,2.44,29975,213132630
071970,STX중공업,6210,6210,0,0.0,300511,1826279460
084870,TBH글로벌,2830,2875,45,1.59,32366,92717680
002710,TCC동양,2100,2125,25,1.19,37132,78893110
024070,WISCOM,2785,2790,5,0.18,3077,8575960
037270,YGPLUS,2030,2025,-5,-0.25,84908,171441060
000500,가온전선,18650,18600,-50,-0.27,1710,31490900
000860,강남제비스코,25750,25700,-50,-0.19,1535,39329150
035250,강원랜드,32100,33250,1150,3.58,604236,19982040750
011420,갤럭시아에스엠,1845,1805,-40,-2.17,77515,139307625
002100,경농,19100,19850,750,3.93,2525345,49539047800
009450,경동나비엔,42250,42800,550,1.3,59525,2564769850
267290,경동도시가스,37650,38400,750,1.99,10071,383968750
012320,경동인베스트,46650,46800,150,0.32,28371,1340495550
000050,경방,11350,11350,0,0.0,4939,55776500
214390,경보제약,10400,10300,-100,-0.96,32394,334841550
012610,경인양행,6140,6160,20,0.33,221727,1355259200
009140,경인전자,33850,30000,-3850,-11.37,45285,1432142150
013580,계룡건설,22450,22750,300,1.34,14206,317821350
012200,계양전기,3730,3720,-10,-0.27,53751,200460860
012205,계양전기우,8980,9200,220,2.45,121399,1122902630
004200,고려개발,4880,4765,-115,-2.36,16771,80232965
002140,고려산업,2415,2435,20,0.83,91831,222541560
010130,고려아연,429000,431500,2500,0.58,34089,14575901500
002240,고려제강,23750,24250,500,2.11,8721,210592850
001290,골든브릿지증권,1925,2110,185,9.61,869377,1791525600
009290,광동제약,7220,7290,70,0.97,150478,1099904600
017040,광명전기,3065,3090,25,0.82,198472,609982090
017900,광전자,2280,2295,15,0.66,207772,478733070
037710,광주신세계,198500,201500,3000,1.51,316,63132000
030610,교보증권,9050,9090,40,0.44,42022,381409810
007690,국도화학,49450,49650,200,0.4,9582,471210850
005320,국동,2850,2850,0,0.0,231346,659767820
001140,국보,13200,13100,-100,-0.76,26358,339703600
002720,국제약품,4395,4390,-5,-0.11,48586,213238255
083420,그린케미칼,3505,3490,-15,-0.43,9986,34927895
014530,극동유화,3450,3355,-95,-2.75,227394,768390865
014280,금강공업,19950,20400,450,2.26,29149,582246650
014285,금강공업우,33750,33800,50,0.15,280,9377800
