티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3570,3615,45,1.26,1012135,3809998960
006840,AK홀딩스,17100,17400,300,1.75,13765,238146450
027410,BGF,4015,4050,35,0.87,85711,346880195
282330,BGF리테일,118000,120000,2000,1.69,13771,1642866500
138930,BNK금융지주,5510,5700,190,3.45,1060558,5980071160
001460,BYC,242500,240500,-2000,-0.82,108,25999000
001465,BYC우,122500,124500,2000,1.63,43,5283500
001040,CJ,76000,76500,500,0.66,43330,3315584100
079160,CJCGV,20100,19950,-150,-0.75,211798,4215426850
00104K,CJ4우전환,57300,57600,300,0.52,2463,141621000
000120,CJ대한통운,159500,161000,1500,0.94,35714,5706321000
011150,CJ씨푸드,4455,4615,160,3.59,4374161,20482353290
011155,CJ씨푸드1우,41900,43800,1900,4.53,1947,82724500
001045,CJ우,46700,46900,200,0.43,887,41516800
097950,CJ제일제당,361000,358500,-2500,-0.69,29321,10531202000
097955,CJ제일제당우,157000,157500,500,0.32,2547,400321500
000590,CS홀딩스,55000,54600,-400,-0.73,2490,137466000
012030,DB,681,679,-2,-0.29,175832,119867134
016610,DB금융투자,3845,3915,70,1.82,67828,264555365
005830,DB손해보험,44250,45100,850,1.92,97040,4355623900
000990,DB하이텍,31950,32100,150,0.47,230939,7396785300
000995,DB하이텍1우,112500,119000,6500,5.78,3472,412622500
139130,DGB금융지주,6180,6660,480,7.77,1372816,8981759700
001530,DI동일,83600,83300,-300,-0.36,4282,358139200
004840,DRB동일,6230,6440,210,3.37,22925,141607590
155660,DSR,5400,5530,130,2.41,122677,664509750
069730,DSR제강,4430,4525,95,2.14,35861,160406075
017940,E1,45250,45750,500,1.1,4644,211481350
007700,FF,90900,92700,1800,1.98,27228,2515404500
114090,GKL,12000,12050,50,0.42,175673,2124124750
078930,GS,33000,33150,150,0.45,137764,4567736900
006360,GS건설,26700,27800,1100,4.12,472993,13050357850
001250,GS글로벌,1665,1730,65,3.9,220840,377709215
007070,GS리테일,32100,32650,550,1.71,186459,6051838050
078935,GS우,29000,29050,50,0.17,3474,101305800
012630,HDC,9980,10000,20,0.2,167903,1688536170
039570,HDC아이콘트롤스,9450,9390,-60,-0.63,57273,536949450
089470,HDC현대EP,5780,5860,80,1.38,90687,528347060
294870,HDC현대산업개발,19800,19850,50,0.25,197986,3939483900
011200,HMM,8970,9270,300,3.34,6189233,56978373930
082740,HSD엔진,4565,4575,10,0.22,149143,677508995
003560,IHQ,1345,1355,10,0.74,209569,282601500
175330,JB금융지주,5100,5320,220,4.31,751655,3973945920
234080,JW생명과학,17950,18000,50,0.28,32748,590064950
001060,JW중외제약,30800,30600,-200,-0.65,35962,1104802750
001067,JW중외제약2우B,61000,61000,0,0.0,694,42262900
001065,JW중외제약우,47300,45850,-1450,-3.07,1789,81763800
096760,JW홀딩스,5270,5280,10,0.19,230881,1219159940
105560,KB금융,40100,42000,1900,4.74,1789683,74516179700
002380,KCC,153000,158500,5500,3.59,26816,4189334500
009070,KCTC,2330,2385,55,2.36,100633,238627190
009440,KC그린홀딩스,4125,4310,185,4.48,237419,1014514660
119650,KC코트렐,7900,8480,580,7.34,2119370,17555586760
092220,KEC,2010,2055,45,2.24,7178735,14564055955
016380,KG동부제철,7760,7790,30,0.39,73649,571273860
016385,KG동부제철우,128000,129000,1000,0.78,255,32630000
001390,KG케미칼,18200,18800,600,3.3,55041,1028996300
001940,KISCO홀딩스,11600,11950,350,3.02,10468,123382000
025000,KPX케미칼,48000,48900,900,1.88,3167,153575850
092230,KPX홀딩스,46200,46450,250,0.54,6157,286433200
000040,KR모터스,945,968,23,2.43,2552524,2508181464
044450,KSS해운,9300,9360,60,0.65,25286,235831740
030200,KT,22100,22350,250,1.13,644429,14373148600
033780,KTG,81000,82700,1700,2.1,205737,16918731300
030210,KTB투자증권,2535,2565,30,1.18,102858,262464880
058850,KTcs,2025,2045,20,0.99,1372233,2832829195
058860,KTis,2395,2515,120,5.01,362643,892745125
093050,LF,14650,15150,500,3.41,120741,1815845500
003550,LG,67800,68500,700,1.03,186750,12755385000
034220,LG디스플레이,14050,14350,300,2.14,963848,13768030050
001120,LG상사,15450,16150,700,4.53,460748,7387725450
051900,LG생활건강,1500000,1531000,31000,2.07,19283,29258084000
051905,LG생활건강우,691000,695000,4000,0.58,2749,1911891000
003555,LG우,51900,52900,1000,1.93,9704,507927900
032640,LG유플러스,11050,11200,150,1.36,706560,7917209750
011070,LG이노텍,152000,151000,-1000,-0.66,97298,14597530500
066570,LG전자,84000,85500,1500,1.79,510392,43559017300
066575,LG전자우,32150,32300,150,0.47,39352,1273371750
108670,LG하우시스,66100,63600,-2500,-3.78,54972,3532540000
108675,LG하우시스우,27300,27150,-150,-0.55,2275,61870850
037560,LG헬로비전,3785,3840,55,1.45,153692,589248475
051910,LG화학,611000,623000,12000,1.96,505856,307453740000
051915,LG화학우,310000,309000,-1000,-0.32,48794,14768507000
079550,LIG넥스원,28050,28050,0,0.0,52837,1479932300
006260,LS,51800,53700,1900,3.67,145904,7728914300
010120,LSELECTRIC,49600,50100,500,1.01,114252,5690646550
000680,LS네트웍스,2100,2120,20,0.95,11082,23357770
229640,LS전선아시아,7290,7330,40,0.55,47212,343667770
023150,MH에탄올,7690,7780,90,1.17,24153,187587110
035420,NAVER,290000,285500,-4500,-1.55,503831,144652379000
181710,NHN,69400,71200,1800,2.59,26503,1873609500
005940,NH투자증권,9540,9820,280,2.94,876847,8537063970
005945,NH투자증권우,8200,8250,50,0.61,91133,750108120
338100,NH프라임리츠,4495,4465,-30,-0.67,81767,365457785
034310,NICE,18000,18100,100,0.56,20732,374174500
008260,NI스틸,2160,2200,40,1.85,108452,235726375
004250,NPC,2970,2995,25,0.84,46651,139470310
004255,NPC우,2235,2245,10,0.45,1253,2796585
010060,OCI,61800,64800,3000,4.85,390840,24948750800
005490,POSCO,208000,216000,8000,3.85,442086,95523246000
100840,STC,15000,14900,-100,-0.67,36193,538380550
064960,ST모티브,50500,51500,1000,1.98,18879,970319800
003570,ST중공업,5200,5300,100,1.92,144332,754718140
036530,ST홀딩스,13850,13850,0,0.0,1632,22623550
010950,S-Oil,54300,55000,700,1.29,192580,10544212900
010955,S-Oil우,31450,31500,50,0.16,5428,170596000
034120,SBS,15750,15900,150,0.95,38484,614033550
101060,SBS미디어홀딩스,1645,1640,-5,-0.3,48940,80024230
004060,SG세계물산,574,581,7,1.22,262350,152270914
001380,SG충방,1820,1830,10,0.55,301983,549830555
002360,SH에너지화학,780,782,2,0.26,148672,116411666
009160,SIMPAC,2265,2305,40,1.77,22789,51994600
123700,SJM,3100,3000,-100,-3.23,49286,150481790
025530,SJM홀딩스,2875,2860,-15,-0.52,6952,19838645
034730,SK,182500,183000,500,0.27,222860,40370085500
011790,SKC,73200,73900,700,0.96,132813,9729280300
018670,SK가스,105500,106500,1000,0.95,15073,1596177000
001740,SK네트웍스,4535,4535,0,0.0,256503,1159197735
001745,SK네트웍스우,118000,115000,-3000,-2.54,203,23455500
006120,SK디스커버리,62900,64300,1400,2.23,71239,4515787000
006125,SK디스커버리우,51500,51400,-100,-0.19,11179,574638400
210980,SK디앤디,40750,43650,2900,7.12,83182,3563168850
068400,SK렌터카,8300,8350,50,0.6,23441,195521530
326030,SK바이오팜,159500,158500,-1000,-0.63,196735,31271601500
03473K,SK우,191500,191000,-500,-0.26,2945,562832500
096770,SK이노베이션,125500,122500,-3000,-2.39,639990,77575835500
096775,SK이노베이션우,106500,102000,-4500,-4.23,25825,2635179500
001510,SK증권,697,699,2,0.29,1623957,1134410049
001515,SK증권우,5600,5700,100,1.79,526282,3026840600
285130,SK케미칼,346000,347500,1500,0.43,195944,67671320500
28513K,SK케미칼우,175000,174500,-500,-0.29,19165,3352224500
017670,SK텔레콤,214000,215000,1000,0.47,291912,62956941000
000660,SK하이닉스,79900,79600,-300,-0.38,2000394,159651019600
005610,SPC삼립,63400,66000,2600,4.1,12577,823112400
011810,STX,5540,5540,0,0.0,78067,417252090
077970,STX엔진,6070,6010,-60,-0.99,12666,75831990
071970,STX중공업,3650,3815,165,4.52,121522,457807235
084870,TBH글로벌,1795,1895,100,5.57,73767,135866300
002710,TCC스틸,3325,3520,195,5.86,584454,2005003295
